Fator de Forma,Densidade da Energia,Fator de Cresta,Desvio Padrão,Largura de Banda Espectral,Planicidade Espectral,Média Absoluta,RMS,Entropia
0.6066776888623437,0.4968087012645173,1.7363801391705227,0.058556875551318,112.30718480123288,0.5,0.0482572705254119,0.058556875551318,1.5903706543094756
0.6066960567267539,0.4968236137901546,1.736434165601691,0.0585586639417539,112.3105074522003,0.500015,0.0482587310031212,0.0585586639417539,1.5904177037413445
0.606750541336817,0.4968679868947137,1.7365863198860785,0.0585639795728391,112.32038618236572,0.500059625,0.0482630847614709,0.0585639795728391,1.590559547923005
0.6068584100142987,0.4969560043876453,1.7368868435020026,0.0585745135788174,112.34000627081856,0.500148132125,0.0482717281185344,0.0585745135788174,1.590840714425474
0.6070365679094999,0.4971014822898183,1.7373769559246228,0.058591934173127,112.37248050414244,0.500294417628125,0.0482860323660533,0.058591934173127,1.5913064095351095
0.6073014678907509,0.4973178887690602,1.738098570583118,0.0586178990143437,112.42076062884048,0.5005120237738531,0.0483073619073711,0.0586178990143437,1.592000428665072
0.6076506577977276,0.4976034072424476,1.7390389487204192,0.058652190025722,112.48464794695025,0.5007991456032937,0.0483355581789051,0.058652190025722,1.5929179201984938
0.6080826055925187,0.4979562998430932,1.7401993929372783,0.0586949310232612,112.56319363913644,0.5011540125834324,0.0483706701366287,0.0586949310232612,1.5940513468122717
0.6085952285050843,0.4983748472811721,1.741573214043914,0.058745905262601,112.6562231867275,0.501574888017227,0.0484125172874303,0.058745905262601,1.5953953983758924
0.6091867195568337,0.4988574153208074,1.7431409379036007,0.0588050715129131,112.7631288395834,0.5020600684632893,0.0484610436117925,0.0588050715129131,1.5969463918890108
0.6098552845719696,0.499402355629486,1.7449022032240709,0.0588724612926432,112.8834412928926,0.5026078831649975,0.0485162526708699,0.0588724612926432,1.5986971933983225
0.6105991449192419,0.5000080678852586,1.7468473055120548,0.058948116385896,113.01650369138248,0.5032166934888934,0.0485781581150823,0.058948116385896,1.6006426304676242
0.6114165186607344,0.5006729275353099,1.748972640091763,0.0590318238086471,113.16216700590093,0.5038848923722172,0.0486465712935286,0.0590318238086471,1.602776976100427
0.6123058707442243,0.5013953597330659,1.7512731181568697,0.0591234350178613,113.32007155507353,0.5046109037794345,0.048721339221608,0.0591234350178613,1.6050954179235304
