Fator de Forma,Densidade da Energia,Fator de Cresta,Desvio Padrão,Largura de Banda Espectral,Planicidade Espectral,Média Absoluta,RMS,Entropia
0.6291039724656963,0.4924769566264509,1.984373921691388,0.1089513212626498,110.13856190022,0.5,0.0866018139033636,0.1089513212626498,1.4903380600454934
0.6291227186911038,0.4924915443112209,1.984434668182772,0.1089533457397436,110.14217667745606,0.500015,0.0866034338111449,0.1089533457397436,1.4903828495381275
0.6291785853564489,0.4925352275984092,1.984610556619208,0.1089603184707005,110.1528168922163,0.500059625,0.0866090009121616,0.1089603184707005,1.4905172267624769
0.6292893584273429,0.4926220602910239,1.984951658937555,0.1089740623489168,110.17386890510647,0.500148132125,0.0866199765700286,0.1089740623489168,1.490784506546886
0.6294725494638825,0.4927657666021182,1.985508298006988,0.1089964154863785,110.2082427531889,0.500294417628125,0.0866378193573726,0.1089964154863785,1.4912272937510298
0.6297451903275167,0.4929797806177137,1.9863376818527407,0.1090291938004176,110.25892079252908,0.5005120237738531,0.08666397312309,0.1090291938004176,1.4918864848042763
0.630104911865664,0.4932624626558252,1.9874279002623416,0.1090704356347755,110.32564147058432,0.5007991456032937,0.0866968856471718,0.1090704356347755,1.4927574455026424
0.6305496326933897,0.493612078853181,1.9887752156231784,0.1091185587370713,110.40805388612551,0.5011540125834324,0.0867352842099009,0.1091185587370713,1.4938341676365416
0.6310770034110392,0.4940269181771901,1.990366333652028,0.1091723961856445,110.50566779989448,0.501574888017227,0.0867782601796818,0.1091723961856445,1.495112057280538
0.6316849112293835,0.4945056563059741,1.9921861362584696,0.1092308491792996,110.6176671305448,0.5020600684632893,0.0868249354380524,0.1092308491792996,1.4965878890357345
0.6323711397104196,0.4950466493523146,1.9942320719566933,0.1092927940368332,110.74356104271752,0.5026078831649975,0.0868744268717122,0.1092927940368332,1.498258032139281
0.6331336825465397,0.4956485062181572,1.9964933023207312,0.1093580777848226,110.88241893919344,0.5032166934888934,0.0869266079444677,0.1093580777848226,1.5001180237140748
0.6339704115998781,0.4963096131031314,1.9989674451293025,0.1094256741473679,111.03350164366712,0.5038848923722172,0.0869806710438732,0.1094256741473679,1.5021609558847413
0.6348792209445565,0.4970285128871714,2.001664662084053,0.1094956854958307,111.19583131995604,0.5046109037794345,0.0870367100160167,0.1094956854958307,1.5043809166235105
0.6358578745311919,0.4978035939699484,2.0045773530489006,0.1095681869059549,111.36877657442506,0.5053931821676156,0.0870948113403528,0.1095681869059549,1.5067731099557728
0.6369043286392144,0.4986333766270822,2.0076872871972644,0.1096432142288245,111.55193557189595,0.5062302119605253,0.0871550161294008,0.1096432142288245,1.5093347774759254
0.6380166385432378,0.4995163743523775,2.010986784012255,0.1097207962480969,111.74485154104916,0.5071205070312871,0.0872173543889053,0.1097207962480969,1.5120625425106138
0.6391926171479935,0.500451116606406,2.014454086161046,0.1098009249361655,111.94717858135547,0.5080626101934858,0.0872818520394825,0.1098009249361655,1.5149550608983648
0.640430217195799,0.5014362046680925,2.01808797191553,0.1098836395134075,112.15851678185496,0.5090550927005748,0.0873485642111696,0.1098836395134075,1.5180084665291549
0.6417274795701527,0.5024702422700762,2.021887210713372,0.1099688560769821,112.37905806813474,0.5100965537534575,0.0874174427502162,0.1099688560769821,1.521218223979362
0.6430826393017911,0.5035518567520925,2.025839938902218,0.1100566847190391,112.60868356452258,0.5111856200161131,0.087488579895459,0.1100566847190391,1.5245803157401474
0.6444939779893709,0.5046797493023946,2.029938451541733,0.1101473268806279,112.847496703603,0.5123209451391392,0.0875621393268876,0.1101473268806279,1.5280905110646237
0.6459598662108634,0.5058525360395352,2.03416767420682,0.1102409644657611,113.09531777703673,0.5135012092910872,0.0876382645681707,0.1102409644657611,1.5317474962197295
0.6474789642493707,0.5070689453680407,2.0385119780521603,0.1103383102089946,113.3524988921593,0.5147251186974657,0.0877174977673556,0.1103383102089946,1.5355476073111245
0.6490498898383741,0.5083278747730441,2.042972235594616,0.1104394773920235,113.61965343794454,0.5159914051872911,0.0877999102500863,0.1104394773920235,1.539487063540201
0.6506711100531036,0.5096281137674439,2.047558140158752,0.1105456396831879,113.89655438766276,0.5172988257470663,0.0878864419487837,0.1105456396831879,1.5435587845575622
0.6523411890911203,0.5109684979498985,2.052277753805273,0.1106578630897382,114.18328479115488,0.5186461620820689,0.0879779396388712,0.1106578630897382,1.5477563280662192
0.6540585940432839,0.5123478441733259,2.057128488295921,0.1107771827080369,114.47959425472136,0.5200322201848344,0.0880752467801133,0.1107771827080369,1.55207484643723
0.6558220139061093,0.5137649862946495,2.0621035074029064,0.1109046749726095,114.78530358360682,0.5214558299107186,0.0881792150997354,0.1109046749726095,1.5565100228930486
0.6576299806115209,0.5152188299437456,2.067196024097081,0.1110416138200283,115.09982532522272,0.5229158445604278,0.0882908796307122,0.1110416138200283,1.5610581117545268
0.6594807613283983,0.5167083241041649,2.0723934215587225,0.1111922235043712,115.42184205038056,0.5244111404694078,0.0884137371309205,0.1111922235043712,1.5657171978848192
0.6613715928440166,0.518232469686932,2.077677481362329,0.1113663624514731,115.7498108271336,0.5259406166039793,0.088556505610431,0.1113663624514731,1.570488284604647
0.6632998345896836,0.5197903704663387,2.0830321379538974,0.1115781438435368,116.0820474337972,0.527503194164116,0.0887315495281901,0.1115781438435368,1.5753712438694372
0.6652637704446757,0.5213810248994303,2.08844097046111,0.1118335968421283,116.41669030495194,0.5290978161927586,0.0889438326831872,0.1118335968421283,1.580365501600406
0.6672620257812389,0.523003463355535,2.093890106389522,0.1121395174002817,116.75174796777809,0.5307234471915606,0.0891988184396135,0.1121395174002817,1.585469330741733
0.669292665102857,0.524656705767942,2.0993487466428618,0.1125201658767906,117.08561853311754,0.5323790727429636,0.0895169405245473,0.1125201658767906,1.5906858504430432
0.6713537808422246,0.5263397910278527,2.1047868467563755,0.1130123735463504,117.4169775105045,0.5340636991385028,0.0899291546833619,0.1130123735463504,1.5960182890648855
0.673443159304919,0.5280518425837409,2.1101842625119533,0.113644401224668,117.74423947051176,0.5357763530132421,0.0904601043232753,0.113644401224668,1.6014687240599128
0.6755589486542743,0.5297919210578317,2.1155181275750734,0.1144400891687846,118.06636416758406,0.5375160809862422,0.0911299774861141,0.1144400891687846,1.6070356381329547
0.6776999565980535,0.5315591172383698,2.1207676747296693,0.1154120114966592,118.38271543210293,0.5392819493069652,0.0919489786617212,0.1154120114966592,1.6127189198480474
0.679865261265282,0.5333524778020676,2.1259341387523367,0.1165705617798926,118.69417682818552,0.5410730435075222,0.0929254771469277,0.1165705617798926,1.6185141887616412
0.6820549978848401,0.5351710619125637,2.1310271614218266,0.1179290142922813,119.00103903608006,0.5428884680606693,0.0940695658781691,0.1179290142922813,1.6244162317143704
0.6842697628946525,0.5370139545555686,2.136062636039959,0.119496503360462,119.3041749320276,0.5447273460434615,0.0953870821806639,0.119496503360462,1.6304184095918794
0.6865084993752301,0.5388802660758989,2.1410449973636645,0.1212940202870428,119.60446730067856,0.5465888188064748,0.0968953213948848,0.1212940202870428,1.6365165905740475
0.6887693752360914,0.5407691093970872,2.145969140792837,0.1233453115911004,119.90266864405206,0.5484720456485064,0.0986149985271995,0.1233453115911004,1.6427084805013612
0.6910524661873292,0.5426796292318471,2.150841557837832,0.1256538875936214,120.1989670413706,0.550376203496666,0.100547407399938,0.1256538875936214,1.6489884207775771
0.6933573716102917,0.54461099003993,2.1556711494299914,0.1282153266704109,120.4926509570998,0.5523004865917744,0.1026879170971286,0.1282153266704109,1.6553510889064211
0.695683517149035,0.5465623485355221,2.16047290356417,0.1310453391463237,120.78487753324484,0.5542441061789807,0.1050494905865193,0.1310453391463237,1.6617904624851072
0.6980122182168771,0.5485179604645685,2.1652160431715424,0.1341059629131812,121.0734476158919,0.556191290203518,0.1076002830431938,0.1341059629131812,1.6682557245531224
0.7003247401734737,0.550462454781566,2.169869416466057,0.1373705668906886,121.35594375082334,0.558126658011515,0.110318474559782,0.1373705668906886,1.67469558928692
0.7026028040744536,0.5523808506617544,2.174390709556974,0.1408119693935801,121.62932809540166,0.5600352129307815,0.1131818066809405,0.1408119693935801,1.6810621637365153
0.7048285696197029,0.5542585498026387,2.178736470296313,0.1443947071757967,121.89146659935088,0.5619023349783646,0.1161612741053106,0.1443947071757967,1.6873079498521817
