RSX_0,RSX_1,RSX_2,RSX_3,RSX_4,RSY_0,RSY_1,RSY_2,RSY_3,RSY_4
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3318936779744783,0.7873379592072899,0.767232129235362,0.7809390226041713,0.794521472280747,0.4033137414433161,0.8145744218140646,0.7857549607538108,0.7846111243921177,0.7474549956557527
0.3198114070771323,0.739758623555077,0.7664987293810842,0.7820244478750573,0.7789516512515916,0.3788382245560401,0.7928155515648492,0.7942887288680069,0.7436672111592975,0.7669504962800594
0.3353026669519536,0.7948269216657949,0.7702691243446071,0.7770232873964537,0.7819741463059003,0.3755283939253815,0.7954737858988197,0.7896073273534193,0.769769393233791,0.7736175288838782
0.3285819666950697,0.75816470224621,0.7811649534744772,0.7405300156014538,0.768131585014849,0.3534172624162283,0.7717757914865686,0.7615411389034984,0.7796046104831709,0.7682162336317806
0.3285307065805181,0.7875901313872923,0.7692323634028689,0.7899872557022425,0.7802695349112965,0.3509993550429685,0.7633077855385186,0.7862332738631868,0.7786058163538317,0.7603813249286846
0.3331188740647995,0.7869231960076148,0.7807643625813283,0.785346380870455,0.7773200433922126,0.3462711161656661,0.7233715139370944,0.7768612488276604,0.7665556084221743,0.7661706274945692
0.3323379640699125,0.7188053266179214,0.7552131641040778,0.7693451059844093,0.7714621993042384,0.3513772231751065,0.7351253783460487,0.7888681011206643,0.7615199258087163,0.7691387465909764
0.3313423000467766,0.7412962542387149,0.7597370534827377,0.7610034005159076,0.777515300607394,0.3559181024517279,0.734461446688365,0.7864086811727777,0.7676525976933306,0.7471026702296187
0.3212565061424136,0.750811966274644,0.7627652942830018,0.7727038834450602,0.7834275264021227,0.3468004340270202,0.7447821778283635,0.7677155461394707,0.7607503377274728,0.7628120047198694
0.33152665679653,0.7176076788365141,0.760741550393277,0.7747840238987402,0.7817155836061729,0.3483532393495217,0.7639429484656026,0.7678657657272226,0.7722645593951285,0.7605120680455002
0.3319904096279768,0.7362218919979422,0.7558262966060457,0.7771641670264908,0.7853624856209627,0.3556518207816787,0.7633910356899842,0.7610536523505874,0.7668913796001432,0.7528093479501891
0.3335205914167084,0.7240781351257606,0.76243886702911,0.7771860603652235,0.7672304298839917,0.3292882370278575,0.761767379112915,0.7540340783079975,0.7626271535668931,0.7651462122284478
0.325145657482216,0.7203432014086801,0.7247998936535464,0.768444766650898,0.7711605438126019,0.3396378990534857,0.7198141461259712,0.7461336456806729,0.7708844797865608,0.7738487162944562
0.3293963753851585,0.7336407849222866,0.7542036980021023,0.7739604356905802,0.7789288340474386,0.3479289414559893,0.7316180803675133,0.7689508215822167,0.7576039448594729,0.7651156139182893
0.3152370956875665,0.7307267720065252,0.7626125382595248,0.7805229055504554,0.75997080153141,0.35256865373088,0.7399331911920954,0.7773683251787036,0.7591912102896072,0.7641226285224427
0.3236865947616361,0.7127591550163183,0.7722414619184657,0.7692921223283758,0.7675372833663451,0.3263523692211243,0.7508328566097247,0.7620698430910892,0.7749533497367296,0.7674362795775053
0.3302742965880871,0.7110176175925187,0.7870352264457541,0.7607239663795423,0.7803845612426765,0.3391397164714217,0.6969830967634137,0.7718887909025436,0.7562378425845331,0.7429410851049131
0.3328194641744376,0.7507594743694239,0.7746214395960103,0.7672269922654158,0.7862116507967797,0.3599310594222497,0.7589942594509432,0.7814249831120983,0.7598707319713545,0.75436384438753
0.3284990407888123,0.7728455059591236,0.746986982375253,0.7706287799399013,0.7696328263579933,0.3678884803168354,0.784116582655614,0.7800882045674841,0.7690979228564444,0.7600045546103731
0.3390480289326014,0.7512346758527542,0.7602902195872565,0.7725375180023253,0.7762276696174526,0.3653408574693311,0.7802979492983951,0.7811161112978631,0.7625631985898272,0.7673606949173257
0.3335619015767871,0.6957151094490988,0.7477597982297022,0.7735001996645281,0.7782822843055028,0.3718416568628097,0.7211233606653762,0.7634278647759386,0.7613729821434132,0.7414264791183649
0.3407812829698157,0.6554424428773095,0.7566340857181544,0.7788979787743195,0.7851410000406278,0.3234449063683336,0.7121455295067896,0.747857105462373,0.7785741392960577,0.7567021734727455
