RSX_0,RSX_1,RSX_2,RSX_3,RSX_4,RSY_0,RSY_1,RSY_2,RSY_3,RSY_4
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4530736011297571,0.664199680302063,0.7496756809043554,0.7521083483165284,0.7768996445474331,0.5220120046051507,0.8217007703811271,0.7909167350103414,0.7845615126504718,0.7696459384888857
0.4538279450988083,0.6994241863342794,0.7116193850889685,0.7538780017579378,0.7701720341242299,0.5152273501101444,0.7595163669337774,0.7716289340481174,0.7727059839632889,0.769945017888912
0.4502993679700393,0.6541317497022552,0.7454801694209784,0.7670837428026892,0.752014547066493,0.5104462146383192,0.7733601823963059,0.7596358137427592,0.770210087511538,0.7759386611356945
0.4441244622806223,0.6687232050523878,0.7653578657031749,0.7443650274338921,0.781169183127455,0.5036468739722485,0.731318304643321,0.7692045118249187,0.758935853068566,0.7817999088059687
0.4518357348718249,0.6664728155915062,0.7497476242518232,0.7449428255630495,0.7780669783855291,0.5031334291656334,0.740146116897535,0.7730638993675731,0.7669241929033515,0.7662302383547583
0.4536696190966564,0.6678024585668767,0.7131203454946137,0.7262311349032664,0.753183699831931,0.4809075744235438,0.7503435170678838,0.7726575836774047,0.7502528472257797,0.7559676285249469
0.4542627168067817,0.6767667262700856,0.7095708452537441,0.7240435951647475,0.7572355728172377,0.4850089732899402,0.7226449702507862,0.7697270725724448,0.7519130166480575,0.7629145928473509
0.4434533086125415,0.6733281869500984,0.7257740752779303,0.7476069415267463,0.7685437361654706,0.4894871471395956,0.7443624066429735,0.7682700091973144,0.7637313120909595,0.7391591632702376
0.4471725203133289,0.7394038748593605,0.7563849946510344,0.7264274655222983,0.7543453850282228,0.4903424566433176,0.7466525057615003,0.769798576959399,0.7535886803008207,0.7589090044534654
0.4397472025443163,0.6543851579241948,0.7229532698782671,0.7477485142998308,0.7524850236849895,0.4895588697570879,0.7627130762894871,0.7771599807589336,0.7458408503776145,0.7638460531341216
0.4467471609333727,0.6734455407369824,0.7290328256809309,0.7291743984013559,0.7626819634100737,0.4966157303559402,0.7250916043047634,0.7789481666463327,0.7469118272803147,0.7637563967576113
0.4469477461894419,0.6870953903457262,0.7424032506055201,0.7191221766316266,0.7506669824458998,0.4995423274481615,0.7420333582949831,0.7753861816278128,0.7545899091506292,0.7368955325150532
0.4536840012021745,0.7153603799877168,0.7636729146162484,0.6918278600919422,0.758769503876727,0.4947389502813484,0.7395803740257816,0.7760940412310303,0.7646410554029472,0.7445599358037303
0.4495460576821768,0.741549186586201,0.7648960969421594,0.7180579634026509,0.7478674713649129,0.4956326178918469,0.7613446592456494,0.7796367629774732,0.740180730313619,0.7537844956659013
0.4519485295064585,0.7564348338484217,0.751967291720365,0.7353100051072534,0.7542396013143553,0.4902548392862512,0.7276880867129945,0.7595930633390432,0.7451602058420896,0.7645047508705001
0.4547232108721916,0.7766042247007172,0.7714465494225207,0.7431808466009153,0.7526238291112004,0.502828602218507,0.747148031825713,0.7681428094316147,0.745647398232738,0.7679321379169899
0.4447022321944886,0.6599836631084213,0.7474136211733564,0.7242944152638894,0.7356602968089732,0.4828727199723386,0.7265555443576542,0.7358190478669564,0.7437556547429892,0.7537807093554458
0.453262729680744,0.7187998188555538,0.7523153603049593,0.7069879813113527,0.7460856899356375,0.4892683105565782,0.7394171954833818,0.7499950009110938,0.7495152715464206,0.7561041722547482
0.4610349612863696,0.7566065037560319,0.7661024596483694,0.7296771698515188,0.7411233053805255,0.4913189088032764,0.723479951743995,0.7659646222830607,0.7653591293559306,0.762016580995138
0.4531457110911223,0.71433882718294,0.7634023986301275,0.7232874691188917,0.7328913404460435,0.4922082661099591,0.7384963091109853,0.7690590465407743,0.758917776166499,0.768737412889275
0.4567534943762372,0.7110768558955144,0.7677619405869152,0.7377424757228352,0.7347440454471414,0.4970367568103983,0.7500867457092879,0.7547358359757232,0.7252899829615043,0.7644428493607254
0.46448876131716,0.6794880196620334,0.7580206903115746,0.7420597350709307,0.7465259219832886,0.5031436697309717,0.750202891556975,0.7612554644444656,0.7248228549734471,0.7694862673607625
0.4695597646679051,0.7315921645455608,0.7600201762069352,0.7498836241741516,0.7370426254002451,0.5064187114164602,0.7385170014008087,0.7572554403657561,0.7402393277729225,0.7636208074919419
0.4697342251645863,0.748409339199055,0.7669096465442765,0.7131635246341348,0.7321071070736213,0.4821915246693374,0.7348895496296997,0.741207268403534,0.7439492693152688,0.7720101566650719
0.4698677182312306,0.7760015398623108,0.7671144917577517,0.6837735177128812,0.738978123774531,0.4967525286904573,0.7395365743825582,0.7507675108025385,0.7544606647254898,0.7642554927234141
0.4575391271690965,0.721253270453048,0.7799474269662585,0.7017415230961398,0.7443612883627002,0.4976923180917649,0.7276077058516804,0.7574380752961145,0.7588459398405278,0.7625099990403449
0.4501779743781902,0.7577337749330145,0.7721720493149887,0.7078337327292623,0.7354651220540397,0.4899894903378853,0.7020342708216382,0.7535204181085615,0.7316896386288151,0.7734026519237618
0.4585014846437256,0.7489423346568742,0.7748402384073725,0.7317978131080314,0.7413640120509292,0.5014180054602104,0.7316219561545902,0.7626358821247687,0.738468177611675,0.7469010477246112
0.4601811712310602,0.7280402733925395,0.7836657265609368,0.7097318371411575,0.7515016540915798,0.4890530148983016,0.7133970199708409,0.761237064243305,0.7140342131465189,0.7504542948263746
0.4506412592247605,0.7582077005961498,0.766211196698347,0.6674449592094915,0.7548447381300634,0.4984592359419664,0.7213969120181628,0.7540408876439992,0.7333344135123536,0.7516368603059045
0.4594255456116418,0.7381865412301538,0.77492554517928,0.6977294515745027,0.7586614397642113,0.503834189887171,0.7485352683837071,0.7485834130375593,0.7363151216569555,0.7649548925003342
0.4647000746307249,0.7397664062164706,0.763545240345948,0.6998975113934056,0.75680758618074,0.50046812504216,0.7157286384426877,0.7552318275261396,0.713852889381463,0.764906404534445
0.4493210535978788,0.7644158233956623,0.7449939318389707,0.7060846662435791,0.7649394919559018,0.4905401032970274,0.7113467483273206,0.7623592409711946,0.7190982206340382,0.7598531497004201
0.4545534826978475,0.7187507306716926,0.751521783179715,0.682451326828363,0.7273913327381338,0.4859747007704192,0.7170005899212624,0.7508023815087994,0.7235387179115967,0.7600450779203254
0.4558191726716,0.7254810127032439,0.7585520322365029,0.7115711154829558,0.7467437636902752,0.4965183635455261,0.7332977930796676,0.7708707949947187,0.7093534850814835,0.7743329953040413
0.4584113556615287,0.7390971450835104,0.7620008575411801,0.7159579397120726,0.7546517531399386,0.5002675949011808,0.6762919846631221,0.7706271434234048,0.7136501401405024,0.7769254487145245
0.4531860925776533,0.7582545663998883,0.7860768439144463,0.7086641871594614,0.7489639301357588,0.4919355082586669,0.7095559530678195,0.7557414470194376,0.7019259561357668,0.7537110416924364
0.4612485560105566,0.7382058322468708,0.7826844791635168,0.6939150560126596,0.7541840742548593,0.4958987627837524,0.7350568378808282,0.7592513319501282,0.7123257630595277,0.7664720542996719
0.4122558102352547,0.7443015152327854,0.7244904367374211,0.7047815360714754,0.7242823594888238,0.440293845916575,0.6811335869831909,0.7280267968100009,0.7303476829490592,0.7483910844259656
