RSX_0,RSX_1,RSX_2,RSX_3,RSX_4,RSY_0,RSY_1,RSY_2,RSY_3,RSY_4
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4715541329813498,0.5967634952751486,0.7830378982398324,0.7910191980349199,0.7728714385130093,0.5370032408158943,0.7904568378208016,0.7701952434973688,0.785676151831822,0.7748901540698604
0.4226324684072134,0.5864475391694031,0.7466078074811423,0.7710553442605397,0.764883880978719,0.5413379580326925,0.7553035946436059,0.7308381427839001,0.6429064337089702,0.7643621027870435
0.4529813429321111,0.5969671708112303,0.8012970906211916,0.7768409665690519,0.7642136965142181,0.5153876179610228,0.7172611356374395,0.7600630964187968,0.7430078928879479,0.7596360125845901
0.4549316659046878,0.8004394169227238,0.7567701628987917,0.7613139744235824,0.7777619229399799,0.5430035779134118,0.8057324570008461,0.7629245049737153,0.7230372586143297,0.7738220913276487
0.4325361915792877,0.7208738399475998,0.7710914485983277,0.7952490149628283,0.7582135352394499,0.5209600587483528,0.6995935640160504,0.7432528994905956,0.7710370258244399,0.7774826278085979
0.4220993263165479,0.6053476547690779,0.7830821684452036,0.76209530934152,0.7638141313243394,0.5228734522453143,0.6707380957620753,0.7598552151532465,0.6992654752059939,0.7638761192309541
0.4354305792570975,0.6063832655442641,0.7488991606770422,0.7726802449787253,0.7664514682846186,0.5280617380072252,0.6892687363281524,0.7632216926925189,0.6661603248398654,0.7664671525947968
0.4262665744839515,0.5898717029648304,0.7519637718293433,0.7533883966054528,0.7668354342307802,0.5113592436242845,0.6746491485336614,0.7638369015746498,0.7090235396222975,0.74823837277253
0.4441693392939122,0.5980627186754983,0.7681074549290903,0.7583260833044969,0.7412927048828242,0.5255472699008591,0.711683803881465,0.7723393441403842,0.7079236350800701,0.7593775965771685
0.4469760764638753,0.5641981278432072,0.7739074638939323,0.7739998381177828,0.748870147680637,0.5324609406430572,0.7128241144962211,0.7580553195136366,0.6982618326124104,0.7634075896097572
