RSX_0,RSX_1,RSX_2,RSX_3,RSX_4,RSY_0,RSY_1,RSY_2,RSY_3,RSY_4
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4950612746808086,0.7743584533301757,0.7350664786947305,0.82997552485119,0.7444006917172882,0.5568619823202231,0.7776239654597232,0.7730832957593298,0.7808124890494829,0.7718546207326679
0.4748540764028507,0.8006613678863632,0.7402041814030935,0.7906055204102453,0.7538650251749986,0.5683973870520502,0.7562003795909287,0.8114510075789922,0.787149582745462,0.8115821689294263
0.4741004492435027,0.7716019629537564,0.7092110979992969,0.7893712669682463,0.740809743425016,0.5530496239849693,0.7969112322337067,0.7761076467583861,0.7801808495480442,0.7691064689416339
0.4857979325716055,0.7721558346710553,0.7132339030860916,0.7863495560490081,0.7494623344681686,0.5556620103526138,0.7676310860066144,0.7988025562736831,0.7811773441112625,0.7955488967347621
0.4574147165260885,0.750859663302572,0.6882454946340809,0.7774489182741673,0.7013661181644303,0.5489277665497715,0.7792886495677362,0.7757849462181113,0.7859249525965059,0.7727944663835878
0.4590723463794136,0.7524745578072346,0.7045368920232031,0.7929797812315391,0.713652450747431,0.5451631173710683,0.781335732530352,0.7743743984845505,0.7761701770894075,0.7894159186730685
0.4689296517214451,0.75473192992467,0.7071134747770316,0.7889899912239127,0.7271270367979139,0.5464218266591546,0.7874120230001851,0.7788810922289318,0.7778835058501183,0.7782218712963673
0.4376741196286102,0.7505220641324932,0.6833222753711928,0.7100589795395901,0.7065940396658033,0.5522239500661201,0.7434609955990316,0.7684081927003783,0.76246497951157,0.7803876807821123
0.438026060012295,0.7637798952713528,0.6884022481851699,0.7232068555606124,0.7166761877651788,0.5408060860518142,0.765633630066028,0.7689769016795169,0.7596413054159482,0.7844261511079789
0.4415312264182255,0.764221507186123,0.7113187460675946,0.7267353867868622,0.6952454311728571,0.5265560248292711,0.7774957911035467,0.7735792706569127,0.75700448547779,0.7671261993545686
0.4444926048322319,0.7575459006450818,0.712758496089852,0.7147632565360797,0.7036693686759261,0.5104541251356955,0.771330948790811,0.7503728115103164,0.7611507709673315,0.7633632615620071
0.4403013956481807,0.6647516887595623,0.6911448453571762,0.7248369885494099,0.713704400200331,0.5201583543641783,0.7652348214262913,0.766537498985155,0.7682171315310875,0.7647513795026823
0.4459980858797359,0.7060104911222117,0.6915903595524014,0.728640446115576,0.7175118300322951,0.5190111256802716,0.760615817886886,0.7656858950079934,0.7723863365967105,0.7721731031646585
0.4535206062143521,0.7462198511389537,0.7079823569755288,0.7012940956183743,0.7307097043763701,0.5240263304252422,0.7298528606301424,0.7350193042006006,0.7790038044909252,0.7751832061243795
0.4303861295554492,0.7650199619763864,0.673305801645594,0.6956499005837792,0.7064103256291299,0.5308606794546008,0.756421630247632,0.7295614197202404,0.7747605642482442,0.7892479755596422
0.4363899579045509,0.7672611521303931,0.7054244449449776,0.6874646073718664,0.6930125066006536,0.5336581399266569,0.7754619356050048,0.7553276015930754,0.7578440722628305,0.7829478123789285
0.4245265608642565,0.6940124192176097,0.6724891566158946,0.6961379584919432,0.7035546522263433,0.5300539976742701,0.7792815301418343,0.7582159161686693,0.765043629587712,0.7784408110849876
0.4258587577852367,0.7348583295375761,0.6788905178284512,0.6951417599542007,0.7105297235010921,0.5379608770529688,0.7584029473271722,0.7563566896396053,0.7746273729194311,0.786805550562264
0.4267886354876121,0.5462826563757387,0.6939930290037021,0.6887452528713135,0.7030988983370442,0.5296367688488105,0.7646361290946464,0.7693880479914414,0.7762498409398817,0.773068083364072
0.4296882535707488,0.6449592841693016,0.7075452953024485,0.6979044566000525,0.7144214907044901,0.5301474451886742,0.7451726012276629,0.7757174168157082,0.7806249542028398,0.7703339407938807
0.4311986849124695,0.6817525784394932,0.7064557079772872,0.7034160791774716,0.6972590103936896,0.5388308117703766,0.7569690745953057,0.7736788882756984,0.7742586175213755,0.7629983237848229
0.4349325932185794,0.7003704750455464,0.7101675811927245,0.70138625088067,0.7006812692668747,0.548968280133137,0.7352594044794001,0.7672533440565847,0.7550475401272019,0.7584067437732438
0.4283156171806761,0.7334976559638478,0.6982875815953543,0.6980872938707651,0.7089719505683506,0.5436406769728727,0.7494708391914098,0.7693119345615163,0.7684069480975604,0.7703391706196514
0.4374412510715334,0.7434856684923851,0.6994623301374997,0.6792014568900847,0.717819541860565,0.5311139056920675,0.7602863576794946,0.764100462151911,0.7654806255117783,0.7728794040240807
0.4374596433149449,0.7503797570118298,0.7079572982481586,0.6893810626794328,0.7378984344376579,0.5370748899639117,0.77479161425533,0.7680032879728,0.7533514976730107,0.7629359552458587
0.4443794324167759,0.7435666530015728,0.7084769161139295,0.6694476272755556,0.7165657136493621,0.5397231004536347,0.7665621499271732,0.7761959607593281,0.7588681614800352,0.7770463439312465
0.4459342715983903,0.7592364691299396,0.7037430122729738,0.6743476432731874,0.7157712291419956,0.5323367266178445,0.767129105195156,0.7553224284247353,0.7650147094902131,0.7805931664409419
0.4517613528090684,0.745374323989351,0.7203868883030464,0.6717010492427359,0.7150825619847453,0.5451030720113208,0.7589929007884035,0.7678250408621292,0.76647396303888,0.7708202011034749
0.4362644075249957,0.7404218652236052,0.7059181026514537,0.6682995477357209,0.7230428984922916,0.5437651173256641,0.7483467674550874,0.7714055135599063,0.7620988743899632,0.7632430437657715
0.4307415698758207,0.7117772425492409,0.6895111613543642,0.6451322749811089,0.7167250489812842,0.5479817038722029,0.7422766645213423,0.7768919944494177,0.7634163009089912,0.778556344076069
0.4321869942128018,0.7115130005734354,0.7217162969143514,0.6200805217457005,0.7190179386657393,0.5469143687783928,0.7569455434105812,0.7556903698327095,0.7714877333658552,0.7624434899102432
0.4350884596436868,0.7340309776673104,0.7009333356616387,0.6321491020874552,0.7210860603485374,0.5192894156780511,0.751600267931188,0.7453040082510767,0.7730300967546087,0.7710341076870169
0.4374197111126008,0.7219615953964555,0.7083809728560246,0.6368051115681023,0.726718709770672,0.5253074185245026,0.759594398112217,0.7422040115544055,0.7415834565583119,0.7757716135844789
0.4126937737399173,0.5111133833887532,0.7048346746471289,0.6341645262186856,0.7345548433507341,0.5248283348734065,0.7678160551816594,0.7594277002752753,0.7546285047226343,0.7694594895163106
0.4273090128829129,0.6195462477072138,0.7177747064252138,0.6370064358123831,0.7125383398106804,0.5367592102296744,0.7547525554636365,0.7709069980703873,0.7591822523730913,0.7440426401271456
0.4275185746386621,0.6892677218854859,0.7037222101200655,0.6291993948607759,0.7033140543581485,0.5389717264410069,0.7688127212869282,0.7820497128577955,0.7622541825103728,0.7563977596387218
0.4415080003905725,0.6959123733443574,0.7108062898305001,0.6356502329356188,0.7138297653559633,0.5482847168574163,0.7416810253295228,0.7835167766718263,0.7651499919101594,0.7711291891460876
0.4257343365174263,0.6068322717992545,0.705436072849396,0.6404199677861122,0.7100699079029299,0.5456067358090859,0.7583306511469132,0.774274803104228,0.7584107722714934,0.7757479285112726
0.4187633856399224,0.6732776430453661,0.711803030536628,0.6373194616434666,0.7119353214079347,0.5366920756700514,0.76334219035635,0.7750182009623368,0.7623678707499872,0.7345736003998982
0.4251291276198379,0.6832481895953133,0.7153819516626126,0.6434438074688147,0.6953889396275063,0.5262696154631125,0.735745136398111,0.7677200026718133,0.7669501984173361,0.75851797926515
0.4263292004533092,0.7000481899808146,0.711347129195044,0.6432836111242755,0.7057155950155568,0.5123050198100303,0.7456273689895248,0.7636731056402483,0.7504500106792547,0.7659080718520441
0.4282768018917006,0.7112750959609638,0.6993829999182822,0.6289219480705275,0.727381830826304,0.5180903661588631,0.7620003263275656,0.7649999688004558,0.7507545017602333,0.7502282240158069
0.4322207156699889,0.5415465428991786,0.7043668293733774,0.6295677320809776,0.7070157059180048,0.5240929264895181,0.742823948436587,0.7684570731430711,0.7631470824976814,0.765421400693806
0.4039184224415095,0.5430259812587754,0.6783760816027435,0.6333727414135273,0.7168817172580416,0.5186450165771503,0.7464336675582348,0.7452220947119594,0.7657214461124415,0.7730572851657881
0.4098845549412878,0.6288599842233807,0.6720171343557837,0.6316031498507193,0.715211471552618,0.5161766752500097,0.7534487326128979,0.7513317250882334,0.7489246724613621,0.751279973667514
0.4155094968982689,0.5455193565631004,0.702772842657282,0.6430277847036125,0.7173771905673538,0.5151436303302466,0.7655596351622138,0.7529462511507761,0.7515077821437142,0.7634621101361085
0.40958258090902,0.6026595781220612,0.6968856661311071,0.6381262390665655,0.6968062631342722,0.5270362742808521,0.7610406385855444,0.728916843400863,0.7337543706078048,0.7647436363004048
0.4026843049073916,0.6559993979987515,0.7047224013666952,0.6426863637329128,0.6987346984778724,0.5302249890984949,0.7598456088850678,0.7481043772314968,0.7422462394284646,0.7708962642334782
0.4126984894597388,0.6811254339487374,0.6930346742243374,0.6539616145956224,0.6897069963297352,0.5099195662757307,0.7697227931821036,0.7306942513947334,0.7558228937517073,0.752105498664136
0.4100921810407903,0.663535598481859,0.7208853961997048,0.6477741555186398,0.6971626557834596,0.4960549470294931,0.7411482391705186,0.7481845277748254,0.7675103484286137,0.7573495958657952
0.4036836150768692,0.6795176045838665,0.6952126598956611,0.6522613563773695,0.7118022240741153,0.4986361753694034,0.7584349340736999,0.7219111064100204,0.7741441039375012,0.7626631410097694
0.407505576601067,0.7016661166747125,0.7126017449853737,0.6634992439955927,0.6834035538759844,0.4996039016144153,0.759529364082326,0.7362485548926776,0.7639416459068664,0.7673178891188204
0.3974049012603718,0.6718844671861148,0.7050289253316113,0.6352586703519715,0.6903275062648316,0.5067661094880505,0.7622247448167255,0.744244842204983,0.7610618518189577,0.7592952192491398
0.3957590464272947,0.700852692673976,0.712628516062483,0.6447140094802526,0.7071481562813751,0.5049828866038377,0.7257049738231167,0.7470495582268473,0.7471056965263545,0.7489367240843664
0.4041083595677751,0.7131135644427006,0.7068785694549554,0.6511844669701663,0.707943183314973,0.4917426896281381,0.7461692957771034,0.7594610702797571,0.7563117888696174,0.7455169050058957
0.3894467389100339,0.721180986066914,0.6990729591980929,0.5603991833103875,0.6958608673506521,0.5029857028136823,0.7435342339131593,0.7725062882534802,0.7564617254070627,0.7538814935455365
0.3998318715162617,0.6870577764936817,0.7016056888106392,0.5733083686304381,0.691484266325232,0.5108010197370475,0.7514668984674113,0.7685073229135392,0.7611172807330702,0.7579011161815095
0.4004733410744735,0.6977695638760971,0.6982750788087931,0.5795515729608787,0.6837939017684921,0.4906740163855754,0.7374162712784001,0.7598615136988631,0.7655819370400738,0.7536593383947787
0.3974930461450389,0.7115808179017775,0.6942707077623617,0.5703929862156533,0.6840847853516749,0.5003004541388943,0.7585585659895506,0.7675255377666067,0.7542761015903034,0.7592199570419762
0.4011787635948434,0.7117947654375032,0.6866084605564512,0.5644510957381993,0.6927260129496056,0.4987460133816453,0.7574688972042984,0.7686586621988678,0.7617457376397653,0.7652536146697083
0.4042749052139787,0.697776024678838,0.6913849037335487,0.584437298144376,0.662000512219173,0.4916773623426835,0.7322862295868661,0.771343769832681,0.7436635742561848,0.751049469960581
0.4119559980791319,0.6895036266623394,0.6636904269707806,0.5619071811396334,0.6707950518431045,0.4968297399120144,0.7360446269261312,0.7608223575428572,0.7461275256860279,0.7602633020679557
0.4076464234886761,0.7134309721541834,0.6709824488604887,0.5683905563148182,0.6855435951542757,0.4803940324174119,0.7464518354188727,0.7583865049366999,0.7597036214025676,0.7555028949720181
0.4032182620505069,0.7013270108055882,0.6696404220544192,0.5786677407557166,0.6920941010419928,0.4934141166408977,0.757283188707291,0.7529126377325561,0.767365953644265,0.730365039196264
0.407416720298821,0.7037659606883383,0.6733713978280664,0.5573318601209504,0.6938232660074476,0.4958408203632543,0.751444717257505,0.7550126196255893,0.7584290098091854,0.7571090550847503
0.40854797961848,0.7303665862835168,0.6979703731037941,0.5714425217904198,0.6986265653201286,0.5044884065194932,0.75921702405898,0.7664626840924876,0.7405182655676414,0.7719605347888407
0.4143584583739594,0.6957550557635732,0.6710667288536589,0.5687223012613078,0.703900834996466,0.505068906643922,0.7423897970080391,0.7582630882491471,0.7456283730311943,0.7593411884113445
0.4152137110614899,0.7033593307731123,0.6754578581435562,0.5688321901179003,0.6945562827912816,0.5098330398090054,0.7343721610571879,0.7498060589626546,0.7487255009016678,0.7430460925506223
0.4145407741803238,0.6995444769160761,0.6684882573013624,0.569368224006477,0.6812151408736103,0.5120293101450297,0.741019069159282,0.7633370741260597,0.7648382795162543,0.7552232697560348
0.4177953329084676,0.7084640279190291,0.6838350922999856,0.5855791878306116,0.6798461614685183,0.5089569207888198,0.7492986035177174,0.7678092467934136,0.7542587013530665,0.7566506922092356
0.4059174785577086,0.6998049548800873,0.6895786045697603,0.5712930240224067,0.6837774774688945,0.4951974826482383,0.7535974667545828,0.7545719217096106,0.7683931226618221,0.7637280626891063
