RSX_0,RSX_1,RSX_2,RSX_3,RSX_4,RSY_0,RSY_1,RSY_2,RSY_3,RSY_4
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3080283844979603,0.7951120522544429,0.8248976027586663,0.7656658195235699,0.7697021310133388,0.2689193267163831,0.8239728051398036,0.7847795009095375,0.7621077510015022,0.7759729673827077
0.3039937117664629,0.7784658455930137,0.7847863469623806,0.771233273517173,0.7913392164374823,0.2542832498183487,0.801369380144607,0.7942943519453102,0.7696169514297129,0.7693733075975339
0.3222664095454399,0.7368769357822587,0.7960017878703326,0.7617365392233889,0.775196663237462,0.2480314848142791,0.7621857809595043,0.7828794832291636,0.7820886326247373,0.7785792201285607
0.309860979314803,0.782546145579648,0.8032743150269354,0.7738295337698152,0.7757386277250158,0.2185158718279935,0.7341978836343395,0.7769608057391842,0.7736646751671964,0.7648274455206435
0.3060148924140518,0.7685280121995129,0.7953804568118858,0.7685229300815937,0.7854914856814701,0.2414154087856319,0.7290808324540349,0.7731148357946254,0.8057462231173879,0.7702580070532458
0.3100374980215583,0.7694021429065752,0.7936496330570132,0.7455720967377173,0.7891549960220623,0.224590475818279,0.7431039987808091,0.765848742849269,0.7693010807835854,0.7774446406801443
0.295843376617698,0.7517216249789782,0.8023548163205461,0.7574685088325802,0.7796617094587677,0.2052692071312463,0.7254165996251548,0.7572691874376575,0.7602822539791365,0.7871960932142761
0.3017076154705868,0.7420511053694293,0.7906157312929322,0.7520878727908875,0.7768094742799531,0.2125892406999607,0.7232769346077645,0.7698958524815438,0.7605656048052909,0.7829295625703568
0.3065735893396135,0.7297222868054354,0.7990041713138935,0.7554555510981471,0.7803012656633266,0.231029891176682,0.7253865696533006,0.7742313950397666,0.7773296486767545,0.7850808602261632
0.3145009586316584,0.7225975128632904,0.7956637702344133,0.7600835828566592,0.7779792161562389,0.2151784832121921,0.7204020232700818,0.7482535410929707,0.7861330293840152,0.75970414106752
0.3134193091984363,0.7211209066391169,0.7864469076171576,0.7599488018565285,0.7767617520475035,0.2211731274131092,0.7402699467047685,0.7410636498833713,0.7961903081053847,0.7553666983697509
0.2997329105977131,0.7315498151146239,0.7657601724431374,0.7665959747811286,0.7791231560751132,0.2238394103369594,0.7061070394534886,0.7408469899179206,0.7797620063575308,0.7671005699596336
0.3015396820846726,0.7147815127762074,0.7714983190200375,0.7694303225852637,0.7861884587756038,0.2286248128901064,0.7061567107437232,0.7341927866056644,0.7820998008659663,0.7695253383731254
0.3094968255003085,0.7406905801793556,0.7834621089256875,0.7632800964669142,0.7803483499045802,0.2319009776355055,0.7274973741716169,0.7478727983903437,0.785439990884081,0.7775218414798495
0.3112082817122861,0.7096868264814195,0.7731010626673922,0.7564504481045867,0.7761208000872893,0.2227918758666189,0.7332552560901491,0.7521814913300593,0.7864598443282445,0.7853955135881342
0.3134731404996114,0.7271271249254477,0.7608350058515114,0.7569431543235181,0.7771683917233291,0.223024437286517,0.7160583597050211,0.755864542091917,0.7870132460092587,0.7777239726245935
