Mode_0,Mode_1,Mode_2,Mode_3,Mode_4,Mode_5,Mode_6,Mode_7,Mode_8,Mode_9,Mode_10
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0737466559131196,0.6341822150206896,0.5379536380261312,0.3952896328766664,0.2913080149576436,0.3039237318818611,0.3032980742735986,0.50896908120791,0.2941293977241637,0.3578303930210251,0.1891700777547248
0.1047449518248005,0.5480848266321503,0.5535015382822956,0.3815301557426444,0.2427090855380909,0.2635764141009756,0.439089530402114,0.4412039831089232,0.2981693947051981,0.306306118065686,0.2100500593148565
0.1589630152603572,0.6419679241949111,0.5449211859260319,0.4089970436695189,0.2458255262547098,0.2687408561505048,0.386357213857874,0.4898160011632676,0.311029016364198,0.3366754396204477,0.2908381144410596
0.0838238764572232,0.589482554231358,0.5543218921098038,0.2980410443445779,0.1897895892532287,0.2501432967195335,0.4011034376480532,0.474203481224407,0.28590493182387,0.3854997960054405,0.205036732815573
0.0915818417049985,0.6201159826871055,0.5437543133333389,0.4559197887918017,0.2251968132031844,0.2965664816403118,0.4357766505286107,0.4844012385534281,0.2847373690289141,0.3210281057191799,0.2253149350014546
0.1433623932824692,0.6550546780920671,0.5866461598287165,0.389492240471311,0.24148752648087,0.3009434160638877,0.3570709877944903,0.4835666491599024,0.3535321055028318,0.3300331517872598,0.2599369695251681
0.0906085133255273,0.5289812307918459,0.5254976139676218,0.3674368850539671,0.1732390947247473,0.3389887387969673,0.3891123152287745,0.4388018256553794,0.262819357080803,0.3470502685996986,0.2713267393431056
0.0634688945426917,0.6005955123610512,0.5326613657366357,0.3510862868662282,0.2288488425048808,0.2753346703521519,0.3824947159508642,0.4496900537805402,0.2803336758335758,0.3542565356770942,0.2648503633063467
0.0730637161372503,0.6056691900499706,0.5259917300098474,0.3997433612037248,0.2422064031744693,0.2856915109707351,0.3819839769770711,0.5401200490302638,0.2711608323761055,0.3517555124618611,0.2474137557304249
0.1458665045617847,0.5206874711024008,0.5378546071368729,0.4229982212466947,0.2623349887964072,0.2676680195326442,0.3407712570094741,0.4630639189061116,0.2938714686690992,0.3466444313943578,0.2125142841727433
0.1053866916661307,0.5758028297592256,0.5225279820105748,0.4166214792470306,0.2429900307098627,0.3091487953606998,0.3809189051965813,0.4262565212400718,0.2890418810120768,0.3119671570853159,0.2281376980491179
0.1226759542622608,0.5544840579181097,0.5231626635047186,0.4010730978668524,0.1922546651240175,0.2657085030955826,0.3817863955816969,0.4423208059006901,0.2618328210835615,0.3068117479454897,0.2527937063345136
0.1280046136972858,0.5326302355368673,0.483450022701156,0.3568176948125853,0.2105821420438853,0.270065396527064,0.3922398850893895,0.444393629946767,0.2526833690644808,0.3166707642267472,0.1982677092881838
0.0973325230684578,0.5473643736636964,0.5241271620701434,0.3845170534316275,0.2331130714073323,0.2740576970031176,0.3813828473649195,0.4594536069405043,0.2624318236391807,0.3187031824967811,0.2325261924551727
0.0608742359432375,0.5430668421658453,0.5382849167743621,0.3985378167708985,0.1733532646869413,0.2411441053674516,0.3722824279013914,0.4631180185965522,0.2605837537393128,0.2789023150560318,0.2146642896644489
0.0821553123949725,0.528737727411831,0.5487110070028567,0.3728002393504049,0.207301643607674,0.2865125351461158,0.3819660320997866,0.4555370057401189,0.2893127520456693,0.3078437356664366,0.2278659718579674
0.0894611551863154,0.5212425230164142,0.5741861463650786,0.3379555752904968,0.2434011327008187,0.248031637991782,0.3581829685195163,0.4449777297659599,0.205795187888825,0.3250820837339868,0.2351046455020911
0.1064039229682514,0.5811235470326416,0.5508052735186684,0.363191893313303,0.267200147968673,0.2545724686899626,0.3728816724523179,0.4705955136768056,0.2066756863868326,0.3261090309867732,0.2441044328267751
0.0965866213739761,0.6131845015829279,0.4743035633239553,0.3777769503362784,0.2209434548102364,0.25921659442498,0.3711717384531033,0.4898151075215503,0.2431595615737052,0.3307843080860208,0.230164506165263
0.1113318536802065,0.578457871820133,0.5114272272319177,0.4042323516329469,0.2338376129027171,0.2833789190952503,0.3866990402952427,0.4070765659709059,0.263785202210592,0.3612809238944396,0.2365806413594602
0.0844355723048686,0.5117069435242467,0.5146093103095291,0.3538850323165372,0.2385596261260438,0.2152234976171167,0.3713059841824055,0.4415632754833204,0.2910550671778914,0.2937281512098139,0.2259813135218793
0.0607696683230632,0.428867174770747,0.5253075931214788,0.3722105863435629,0.2653611663657834,0.1967519112160732,0.4050335675042325,0.4705349522687045,0.2316677763255593,0.3071247054783625,0.220333604100346
0.0730595798160965,0.4867125439630914,0.5446046531002278,0.356942263231583,0.2235289613876966,0.2443782859405078,0.4144983089357176,0.4399623424979365,0.2510834624236126,0.3100988097456414,0.1761775783456561
0.0766761991519937,0.4413135528677966,0.5549018814612636,0.3695179485392978,0.2341687585468737,0.2450030582898603,0.430233739157404,0.4461399825527838,0.2218162475985538,0.301771496605082,0.1917004367246457
0.0749853348642853,0.3745218486288831,0.544999418532156,0.3448847027190919,0.2376397436558586,0.252927635029912,0.3560280423694502,0.439372371459221,0.1837162459568019,0.2891110589760921,0.1934101876626199
0.1045843557043097,0.4136018095827102,0.5344482677992868,0.4024765583972999,0.262859602246427,0.2659971071514502,0.3465998042510341,0.4636597207828389,0.2473225827496509,0.3025224838336282,0.2035462626182911
0.0801253169909489,0.4757862249176778,0.5607901044018548,0.4114220008174704,0.2492134238558827,0.2700455673478968,0.3437410759546304,0.4706858442851465,0.2456743249633318,0.3028949089452691,0.2135728708909282
0.1029409553785716,0.5610732036565493,0.5526886680844602,0.4385284922682964,0.2714958782473537,0.2426953626269438,0.3767515993991631,0.4582216044253022,0.2357536967657316,0.313371330249737,0.2180522172707196
0.1000224694361185,0.5899551764589818,0.547558499642798,0.4295889862788796,0.2182920728998199,0.2395700214476944,0.3517928776389564,0.4722023545053786,0.2568287168847817,0.3333126921283023,0.1961377911433825
0.1049881220682606,0.6167984326291243,0.5398057822969018,0.3409087006720758,0.2304631844893984,0.2676233625038103,0.3536897422237849,0.4230400911906624,0.2842514315490986,0.3488988037528313,0.1976098559597141
0.1096378856268524,0.6188842728812477,0.5118416050980387,0.3323020643919945,0.2453522206578987,0.2789454772234341,0.2755934797822264,0.4361118899444739,0.3004762566926629,0.346927178842574,0.2128999776970418
0.1197888779252095,0.4914278288746557,0.4956377536026654,0.3457225926310399,0.2568943273656747,0.2836189041740229,0.3581071216406449,0.4317040351092276,0.2510103313484326,0.2941988010699933,0.2331738054949813
0.1551788938983779,0.5621640609860785,0.5347820253657614,0.3279562376834005,0.2602307028588699,0.2931031671195171,0.3650550801009932,0.4629795086430573,0.2800588140247199,0.2760343325998647,0.248891941962425
0.1219216637499502,0.6188070250325914,0.5087168374773128,0.3395272736788907,0.2325514830642311,0.2447073068222931,0.3718255984592181,0.3762888636483373,0.2839659051345929,0.3059880222586529,0.2590056875959043
0.1077668220046103,0.4539289952429119,0.5026705215168292,0.3659281636841704,0.2277653651213518,0.2124263654878796,0.3222758551710623,0.4413416936573389,0.2667228454394806,0.3059895911100824,0.2329560691302234
0.0842990305769118,0.4310420758964743,0.518014267715178,0.397189288284309,0.214805614549267,0.2205147015572897,0.311642115648441,0.4504379019240485,0.2685852873619246,0.2830199006411606,0.2537551841068948
0.1270932037413895,0.5477949118018626,0.5350975444264352,0.3700199541487483,0.2198958759450403,0.2322057306924481,0.3207765633204858,0.4988843863385779,0.2841292279475764,0.3066178762646912,0.1904785890756271
0.0980419706437544,0.5262012150726038,0.5305921947100908,0.3801562446445284,0.2348501695916638,0.2172455505981817,0.3313788055540963,0.4320556389887329,0.2918020617826286,0.3229086401767125,0.1903845362861866
0.0560219011057416,0.542441452975528,0.5263242335137157,0.3729688887160961,0.2203543404647304,0.2531482193138805,0.3443971879457339,0.4288435054380639,0.2585555799905776,0.3287979901207242,0.1962864985301193
0.0012979458449905,0.5704573937205869,0.5064605077077153,0.2992940267633474,0.2195072928498107,0.269976525296151,0.2976335853446227,0.4452547849225149,0.2799217661643733,0.3610864260543389,0.2297807758911934
0.0268366933256019,0.6128282408738008,0.5298124043814967,0.3185171352844649,0.2252738406312274,0.258544938427397,0.3096623711510937,0.4393736714412825,0.2839627962529569,0.3464826932724726,0.2545015092645114
0.0880049929223812,0.4393504943987076,0.5437163666789625,0.3533438967225001,0.2382470528065352,0.2483101584865507,0.3759525315189755,0.4421832211911464,0.2219058456263508,0.3102130153025144,0.1830868511068134
0.070261009097942,0.5209612748282023,0.4953201306463438,0.3610703501758239,0.252061285950079,0.2238684847578775,0.3473830734723397,0.4073916748079038,0.2655853012745744,0.3157570082180678,0.2077357737318608
0.0916630126637564,0.4563720997605217,0.5159986888639048,0.2969938164636518,0.2439241982408767,0.2097099819904691,0.3723576934543255,0.3807253445100645,0.219450412983221,0.2823965864922304,0.2030860461845236
0.0930026887968172,0.4224507175576109,0.5359148021341195,0.3220895360297959,0.2562028313314678,0.215948410721853,0.3076711856588884,0.4212910733239047,0.2335053604342651,0.3167542893460392,0.1621213793018213
