Fator de Forma,Densidade da Energia,Fator de Cresta,Desvio Padrão,Largura de Banda Espectral,Planicidade Espectral,Média Absoluta,RMS,Entropia
0.6159817707928904,0.4937886619335352,1.6210382926051878,0.0542446153212491,81.45312874070086,0.5,0.0440294903520044,0.0542446153212491,1.5829666237723126
0.6160002582415731,0.4938024289387709,1.6210870905424957,0.0542462349876398,81.45558763986008,0.500015,0.0440308044865979,0.0542462349876398,1.583013430487652
0.6160551852772864,0.4938445290955869,1.6212276219483173,0.054250979170922,81.46283607209376,0.500059625,0.0440346587122303,0.054250979170922,1.5831541329343537
0.6161640231173691,0.4939287330493965,1.621500608975161,0.0542604118704631,81.47706792205037,0.500148132125,0.0440423292998734,0.0542604118704631,1.5834346662047405
0.6163437747669588,0.4940686606712363,1.621949344570387,0.0542759594389753,81.50051714078005,0.500294417628125,0.0440549819944988,0.0542759594389753,1.583899546748107
0.6166111471391975,0.4942777529666885,1.6226128744724508,0.0542990273410828,81.53531106369236,0.5005120237738531,0.0440737560237737,0.0542990273410828,1.5845919293605288
0.6169637426952086,0.494554633538556,1.623487677896274,0.0543292581380115,81.58120244196009,0.5007991456032937,0.0440983734825785,0.0543292581380115,1.5855056059878463
0.6173995049949591,0.4948975165950441,1.624571531873977,0.0543664288349995,81.6379187176385,0.5011540125834324,0.0441286446680653,0.0543664288349995,1.5866343082417598
0.6179163005797076,0.4953047199367051,1.625849497002195,0.0544103202186646,81.70518842193115,0.501574888017227,0.0441643909840398,0.0544103202186646,1.5879738370980785
0.6185120332891686,0.4957745159829351,1.6273298052769176,0.0544606713895535,81.78268776263334,0.5020600684632893,0.0442054004951344,0.0544606713895535,1.5895164225414484
0.6191845559461224,0.4963051331143997,1.629008821258111,0.05451727990567,81.87010183286029,0.5026078831649975,0.0442515149912401,0.05451727990567,1.5912569740751603
0.6199319461652472,0.4968960495039219,1.630875631879081,0.0545799610881131,81.96713769697709,0.5032166934888934,0.0443025778497967,0.0545799610881131,1.5931915199083624
0.6207522848747559,0.4975456988138341,1.6329301444463182,0.0546485496728829,82.07353807657051,0.5038848923722172,0.0443584507727464,0.0546485496728829,1.5953140941533035
