Desvio Padrão,Média Absoluta,RMS
0.0530938422269198,0.0425167952022703,0.0530938422269198
0.0530954847190126,0.0425181283225171,0.0530954847190126
0.053100343471268,0.0425220685631903,0.053100343471268
0.0531099160904037,0.042529832055556,0.0531099160904037
0.0531257483379544,0.0425426545143294,0.0531257483379544
0.0531493340077507,0.0425617339896275,0.0531493340077507
0.0531805338767586,0.0425869612298255,0.0531805338767586
0.0532192321399025,0.0426182500316758,0.0532192321399025
0.0532652888367296,0.0426555093710094,0.0532652888367296
0.0533185969281139,0.042698652472749,0.0533185969281139
0.053379116756829,0.0427476381567936,0.053379116756829
0.0534466994192611,0.0428023550872845,0.0534466994192611
0.0535211881350327,0.0428626713139469,0.0535211881350327
0.0536025518676764,0.0429285337330842,0.0536025518676764
0.0536905974140475,0.0429997921364224,0.0536905974140475
0.0537851975800457,0.0430763523156559,0.0537851975800457
0.053886191884873,0.0431580895809436,0.053886191884873
0.0539934736632078,0.0432449198901185,0.0539934736632078
0.054106955123907,0.0433367662424296,0.054106955123907
0.0542264840390362,0.0434335082703114,0.0542264840390362
0.0543518746909626,0.0435349942202106,0.0543518746909626
0.0544829214655103,0.0436410408109253,0.0544829214655103
0.0546195309439805,0.0437515707012011,0.0546195309439805
0.0547614515799212,0.0438663951999764,0.0547614515799212
0.0549086757943162,0.0439854985457239,0.0549086757943162
0.0550610521137852,0.04410875390038,0.0550610521137852
0.0552184696011301,0.0442360814809687,0.0552184696011301
0.0553807535219075,0.0443673463322195,0.0553807535219075
0.0555477225100742,0.0445024033325915,0.0555477225100742
0.0557191427239913,0.0446410708091587,0.0557191427239913
0.0558947795575195,0.0447831795889316,0.0558947795575195
0.0560745457624233,0.044928663202972,0.0560745457624233
0.056258202986132,0.0450773300228129,0.056258202986132
0.056445687318709,0.0452291303014634,0.056445687318709
0.0566368279102309,0.0453839266098049,0.0566368279102309
0.056831510037223,0.0455416191419388,0.056831510037223
0.057029616140285,0.045702092179044,0.057029616140285
0.0572310168195885,0.045865227254181,0.0572310168195885
0.0574356125977257,0.0460309424599256,0.0574356125977257
0.0576434460389613,0.0461992599183505,0.0576434460389613
0.0578545128566581,0.0463701575141906,0.0578545128566581
0.058068767932423,0.0465435958848304,0.058068767932423
0.0582861510135497,0.0467195188277156,0.0582861510135497
0.0585065447026274,0.046897831502904,0.0585065447026274
0.0587297437930805,0.0470783807286584,0.0587297437930805
0.0589556084149114,0.0472610642877132,0.0589556084149114
0.0591839678413411,0.0474457551990878,0.0591839678413411
0.0594147254844899,0.0476323808177298,0.0594147254844899
0.0596477807976333,0.0478208577975984,0.0596477807976333
0.0598829710839272,0.0480110468889089,0.0598829710839272
0.0601201964739254,0.0482028777309297,0.0601201964739254
0.0603592261283532,0.0483961631941209,0.0603592261283532
0.060599951240173,0.0485908250296657,0.060599951240173
0.060842229916787,0.0487867507196647,0.060842229916787
0.0610861292230225,0.0489839923072429,0.0610861292230225
0.0613316285826947,0.0491825225465378,0.0613316285826947
0.0615786857130442,0.04938230309442,0.0615786857130442
0.0618271801017753,0.0495832420223475,0.0618271801017753
0.0620769581601075,0.0497852142018919,0.0620769581601075
0.0623279294616807,0.0499881494982064,0.0623279294616807
0.062579980355282,0.0501919529570413,0.062579980355282
0.0628334459510378,0.0503968807732985,0.0628334459510378
0.0630885666499947,0.0506031197165154,0.0630885666499947
0.0633454612476443,0.0508107550666889,0.0633454612476443
0.0636040684990226,0.0510197398281834,0.0636040684990226
0.0638644179556282,0.0512300923493818,0.0638644179556282
0.0641266669498398,0.0514419380244172,0.0641266669498398
0.0643910511402139,0.0516554587981344,0.0643910511402139
0.0646576660282261,0.0518707456281755,0.0646576660282261
