Desvio Padrão,Média Absoluta,RMS
0.2117940789457081,0.1735009434785592,0.2117940789457081
0.2118003725322682,0.1735060460601736,0.2118003725322682
0.2118192927590433,0.1735214085223518,0.2118192927590433
0.2118573174209367,0.1735523301539514,0.2118573174209367
0.2119209995343005,0.1736042249726829,0.2119209995343005
0.2120163331558079,0.1736819926807206,0.2120163331558079
0.2121436673177428,0.1737859327554015,0.2121436673177428
0.2123024379517539,0.1739156187691713,0.2123024379517539
0.2124919144959479,0.1740704517491397,0.2124919144959479
0.2127117228408187,0.1742501295879586,0.2127117228408187
0.21296096629535,0.1744539081178747,0.21296096629535
0.213239083417052,0.1746813055211741,0.213239083417052
0.2135456450756402,0.1749319944450648,0.2135456450756402
0.213879817180867,0.1752052783037693,0.213879817180867
0.2142407960057572,0.1755005022194716,0.2142407960057572
0.2146281354601604,0.1758173005524314,0.2146281354601604
0.2150410302131478,0.1761549592894608,0.2150410302131478
0.2154797771331929,0.1765137035839618,0.2154797771331929
0.2159436781560432,0.1768929189368513,0.2159436781560432
0.2164322548849748,0.1772922067269239,0.2164322548849748
0.2169454493077131,0.1777115618645398,0.2169454493077131
0.2174830984555997,0.1781509583966813,0.2174830984555997
0.2180449309832805,0.1786101773832819,0.2180449309832805
0.2186306559356474,0.1790890007119821,0.2186306559356474
0.2192397316217735,0.179586925872155,0.2192397316217735
0.2198718783202521,0.1801036863850728,0.2198718783202521
0.2205270109962709,0.1806392824923126,0.2205270109962709
0.2212041625816845,0.181192862612164,0.2212041625816845
0.2219037875554377,0.1817648750952681,0.2219037875554377
0.2226257190966207,0.1823551032658935,0.2226257190966207
0.2233690980557316,0.1829627777632007,0.2233690980557316
0.224133564157149,0.1835875324967269,0.224133564157149
0.224918670665749,0.1842289828340813,0.224918670665749
0.2257240425406992,0.1848868161097078,0.2257240425406992
0.2265495559011995,0.1855609560474883,0.2265495559011995
0.2273948432457354,0.1862511287572877,0.2273948432457354
0.2282588468654217,0.1869565070288165,0.2282588468654217
0.2291409235620002,0.1876766535021435,0.2291409235620002
0.2300402915289899,0.1884108892514257,0.2300402915289899
0.2309553805784636,0.1891579216618647,0.2309553805784636
0.231885234888424,0.1899169709163919,0.231885234888424
0.2328286141146071,0.1906870155760783,0.2328286141146071
0.2337848051701551,0.1914675528102782,0.2337848051701551
0.234752725113031,0.1922576954646283,0.234752725113031
0.2357311497267404,0.1930563925590476,0.2357311497267404
0.2367192547633039,0.1938630785477909,0.2367192547633039
0.2377165478464061,0.1946773479697057,0.2377165478464061
0.2387230218893193,0.1954992240165307,0.2387230218893193
0.2397375263253477,0.1963277469156693,0.2397375263253477
0.2407610965405273,0.1971638797771121,0.2407610965405273
0.2417942148212783,0.1980079427349978,0.2417942148212783
0.242837602731918,0.1988606531904992,0.242837602731918
0.2438909420004487,0.1997216807917943,0.2438909420004487
0.2449540687709926,0.2005909208391037,0.2449540687709926
0.2460269006260687,0.2014683820164213,0.2460269006260687
0.2471092766967668,0.2023539317737475,0.2471092766967668
0.2482008142491662,0.2032471766834792,0.2482008142491662
0.2493008275002118,0.2041474625436294,0.2493008275002118
0.250410100337808,0.2050555397297063,0.250410100337808
0.2515277979997491,0.2059707734326995,0.2515277979997491
0.2526543713712401,0.2068937243215833,0.2526543713712401
0.2537887516378773,0.2078234338720213,0.2537887516378773
0.2549306664431587,0.2087597316662024,0.2549306664431587
0.2560797878950926,0.2097023280843341,0.2560797878950926
0.2572357544804712,0.2106508607006563,0.2572357544804712
0.2583983338689858,0.2116051166312449,0.2583983338689858
0.2595675025414097,0.2125651278757498,0.2595675025414097
0.2607427245764191,0.2135305106339365,0.2607427245764191
0.2619229908252272,0.2145003440445559,0.2619229908252272
0.2631080468477617,0.215474310145471,0.2631080468477617
0.2642975935944244,0.2164521895280864,0.2642975935944244
0.2654913905245577,0.2174337701990338,0.2654913905245577
0.2666888499134808,0.218418586958738,0.2666888499134808
0.2678901945739808,0.2194068227914268,0.2678901945739808
0.2690950433013069,0.2203981162561386,0.2690950433013069
0.270302881483949,0.2213920487222056,0.270302881483949
0.2715132158837477,0.2223881520558852,0.2715132158837477
0.2727259310775155,0.223386241575927,0.2727259310775155
0.2739412559481427,0.2243865371222512,0.2739412559481427
0.2751591857804443,0.2253890079563531,0.2751591857804443
0.276379089746254,0.2263930474040594,0.276379089746254
0.2776013060456798,0.2273989136702631,0.2776013060456798
0.2788263959631941,0.2284070431219148,0.2788263959631941
0.2800542893525197,0.229417343613756,0.2800542893525197
0.2812853469704063,0.2304302207253545,0.2812853469704063
0.2825196580267876,0.2314457163973077,0.2825196580267876
0.2837573576932585,0.2324639477662104,0.2837573576932585
0.2849991756495722,0.2334856472914091,0.2849991756495722
0.2862453431977728,0.2345110089872903,0.2862453431977728
0.28749575391713,0.2355400402189715,0.28749575391713
0.2887501163337489,0.2365724408331516,0.2887501163337489
0.2900089443996569,0.2376086942361628,0.2900089443996569
0.2912718562152907,0.2386484193769646,0.2912718562152907
0.292538879443989,0.239691687946388,0.292538879443989
0.29380957822915,0.2407381227605023,0.29380957822915
0.295083169829705,0.2417870842969101,0.295083169829705
0.2963584708664606,0.2428376597172697,0.2963584708664606
0.2976336060216631,0.2438882374283296,0.2976336060216631
0.2989071683266083,0.2449376173622258,0.2989071683266083
0.3001779965768216,0.24598486735439,0.3001779965768216
0.3014452126427324,0.2470293241680956,0.3014452126427324
0.3027074616901048,0.2480698844956873,0.3027074616901048
0.3039639268049268,0.2491059588454305,0.3039639268049268
0.3052136214849149,0.2501367698751799,0.3052136214849149
0.3064558465192019,0.2511618072365585,0.3064558465192019
0.307690406591186,0.2521809271969351,0.307690406591186
0.3089174528410942,0.2531942937146595,0.3089174528410942
0.310137711953249,0.2542025389267167,0.310137711953249
0.3113517092184107,0.25520620319111,0.3113517092184107
0.3125592611919656,0.256205121516847,0.3125592611919656
0.3137605431433776,0.2571994970687811,0.3137605431433776
0.3149553018414943,0.2581891532639319,0.3149553018414943
0.3161437307557074,0.2591742575752305,0.3161437307557074
0.3173253796588972,0.2601544542323237,0.3173253796588972
0.3185005698405997,0.2611300091316134,0.3185005698405997
0.3196687377385424,0.2621004192404573,0.3196687377385424
0.3208300124208889,0.2630656978467436,0.3208300124208889
