RSY_BPFI_0,RSY_BPFI_1,RSY_BPFI_2,RSY_BPFI_3,RSY_BPFI_4,RSY_BPFI_5,RSY_BPFI_6,RSY_BPFI_7,RSY_BPFI_8,RSY_BPFI_9,RSY_BPFI_10
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.1630081160498127,0.4832553654640472,0.6027123022377104,0.5509054410128335,0.5366890824224639,0.5788878839902671,0.6020328181714267,0.5181436162085241,0.4597468173461218,0.5891643258124889,0.5408047615229865
0.3322788952981912,0.7465023314772183,0.6967571191905436,0.6237647405730203,0.586636641581397,0.4708198943814518,0.3998881433122408,0.4712139673252453,0.5318725588674128,0.5196570177987374,0.3984648283577975
0.2827964334595901,0.6751870407350926,0.7317935945904733,0.6368049006330908,0.4733877373797309,0.5388990874762087,0.4712440746740981,0.4669044522453938,0.4448738644723968,0.5751184132285121,0.3916024519451964
0.2239098429094134,0.6646745843088542,0.7530145141380296,0.5726668316129588,0.5609341664586727,0.4953030026103981,0.3722701805795577,0.4993738173664085,0.4678965481520616,0.4759822172717217,0.484680808531924
0.4364849452186463,0.856423757872891,0.7241542535762802,0.5695066435989181,0.4810556786327645,0.4439577646384515,0.5141977739556479,0.4339315004244011,0.538804563596577,0.4578362073953457,0.4240687287689218
0.1584682207915663,0.5896076254454317,0.7534493355882705,0.442966853784081,0.5233977787324194,0.4119679064256336,0.5151071895817902,0.5363318938176989,0.5168734658256097,0.5178045147752777,0.4772072591612231
0.0177964964072504,0.4002786521182201,0.8033329968685451,0.4381926316116269,0.5963356077113497,0.4459392110095396,0.4120336123237132,0.4262186078985294,0.5968607099301325,0.5052393354247422,0.5229552073771926
0.1202023853229971,0.349741178036529,0.8171476164515598,0.3416375087119899,0.6219093783680449,0.6293173417066137,0.4854937980307778,0.5149600094224611,0.5454014887552292,0.5181753866246045,0.5059547463245601
0.0648359014232166,0.229608168944347,0.7257616330468019,0.3270571045019017,0.5420082094349072,0.4712036972721224,0.5296867506502095,0.4790826127032694,0.4298205700941093,0.4722543607923832,0.4885968667916652
0.1594710558558866,0.2595837742844167,0.5871129026822088,0.4689756104369683,0.5120193934188247,0.4469892631591552,0.5412179596541437,0.2841931567129206,0.5781402032811485,0.5063175613113239,0.5003431013560108
