RSY_BPFI_0,RSY_BPFI_1,RSY_BPFI_2,RSY_BPFI_3,RSY_BPFI_4,RSY_BPFI_5,RSY_BPFI_6,RSY_BPFI_7,RSY_BPFI_8,RSY_BPFI_9,RSY_BPFI_10
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3177439806319911,0.8162417979416473,0.562725496432463,0.4696402827295123,0.5757429075094256,0.7138149675891259,0.6209628893950804,0.424446619155192,0.5460170463745914,0.4174170011341199,0.5417407435654782
0.1486766311570166,0.7479162710180839,0.6052884572585601,0.4431636677201336,0.5705098588783516,0.5994854906414795,0.4974887291035029,0.3884967866751481,0.5931269961976376,0.2518294966220153,0.6167374913204542
0.0979105724855306,0.5200453526648342,0.5022808835404324,0.4092676673520049,0.5695875757889928,0.591397926533396,0.5039686359591067,0.3950668236501126,0.4885835417580105,0.3976545645580547,0.665252734122501
0.2036357001396175,0.54927420303791,0.6326898642051716,0.4619526717291453,0.4877305699211641,0.6125040739606843,0.6988306770797645,0.5582476786591698,0.5394583303188799,0.4726653018024096,0.6271628421791354
0.1054047672275957,0.5057004548572872,0.6323623442763718,0.4598658012728223,0.651929810284796,0.7000599762276426,0.5423475147071355,0.4190238125166274,0.4318623323384917,0.3913612645319519,0.5827032461151022
0.024770178244491,0.4697477570050823,0.594348435415236,0.3717639144306915,0.5166237265568777,0.5650660291210443,0.5974805258863644,0.4096922240516132,0.4694022584832156,0.462116316010246,0.5939633784856941
0.1483241521751893,0.4869566100047409,0.6784639480757798,0.4459891564902171,0.5957031055103782,0.5365794898237575,0.569873539593172,0.4510904175632533,0.4450291508222782,0.272707484085715,0.5988459981964863
0.2288958318176746,0.5474658751366459,0.7135249180058127,0.5296917083786639,0.5826478172022821,0.6479120345427276,0.5758590923324441,0.4741408766998582,0.4603557757929286,0.3970081244750628,0.5573949765998443
0.1596922870103083,0.4707327789324051,0.6456179426929726,0.4023225988875284,0.5351116935405384,0.6273637633887869,0.6228718771599148,0.5324018681313074,0.4895591115583144,0.3751891555617272,0.5886112164449053
0.061403085607228,0.637781312961844,0.553222366376734,0.3905992476480411,0.5572918791505838,0.5901609513251734,0.5310104009261642,0.5001239617893187,0.6160888098041909,0.4499888618579822,0.5660378121139459
0.0922074515264842,0.4926489240940203,0.5198837429936112,0.3754554552224713,0.5013291521890254,0.5503172857744254,0.5249442435959845,0.3839615640139445,0.4440785047061975,0.4668092993761572,0.523689644820455
0.1652173914004155,0.5448121053293523,0.5306106324989444,0.4166964187933472,0.5417297052888235,0.5917853067704764,0.5507623577345279,0.3644219014015636,0.4444840943082405,0.4779506915985509,0.5635135613740487
0.1237899925957094,0.587635345446264,0.5661829147783491,0.3763643575841159,0.4794741466260978,0.542861433381232,0.5561770064626355,0.4217501773851613,0.4492917246223929,0.238840500177177,0.5893136422521024
0.045081385897521,0.6109961060817766,0.5749926342034222,0.3807856178365336,0.5381140645309811,0.5655217254277032,0.5192691674039142,0.4108058874217891,0.4204162527191785,0.2738385935391326,0.6417130827088784
0.0196213644364226,0.6073626939451647,0.5296685951452011,0.4092204480679856,0.5614360520073238,0.5816220365533222,0.5650243173345426,0.4463649666741952,0.4407092012364826,0.3345163335475436,0.6464336333868468
0.068771619680985,0.6164741468345991,0.6010731402185061,0.4620354713672304,0.5278219176279964,0.4593185235902424,0.5308519734268964,0.3807911306898632,0.5013645374164335,0.3061861390666089,0.6563286786994449
