RSY_BPFI_0,RSY_BPFI_1,RSY_BPFI_2,RSY_BPFI_3,RSY_BPFI_4,RSY_BPFI_5,RSY_BPFI_6,RSY_BPFI_7,RSY_BPFI_8,RSY_BPFI_9,RSY_BPFI_10
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2063555188404526,0.817030234850545,0.5318197493842657,0.4363963078895955,0.3263530027299327,0.6365850813457039,0.5775941477041939,0.5858718686901183,0.5271466747994538,0.557469827265948,0.337234942776544
0.089456717074614,0.612939847975232,0.4565032662567707,0.4140560079749398,0.3534682565234205,0.5447899609236105,0.6296412416030194,0.4739206102212321,0.4895493473710228,0.4207617061877677,0.3577564276253365
0.1776256337614648,0.4860634457426447,0.5058610627041517,0.4769893856055342,0.2679273164090446,0.5498748087133029,0.5854854681525017,0.4783311685251238,0.5320313008657324,0.5460847465402979,0.4868571129936518
0.0767850150484847,0.4988502361665748,0.5668478665302998,0.4169154366108726,0.3844409698089587,0.5766978435786747,0.6223230998490599,0.4922989267908197,0.5718659368859083,0.3833545467844904,0.4378651403355658
0.1274056110079045,0.4616792720709343,0.5489486369887917,0.490962811525599,0.2450067437670645,0.504418867292638,0.5911561071340048,0.4240335502775796,0.6281452128460688,0.503129124275035,0.4886326309014263
0.1807745539449577,0.3430884377283722,0.6158687198856764,0.4795965584197574,0.2972924304515448,0.492514613036383,0.6023431960721017,0.5193663113338262,0.4796660017455212,0.4819165246344715,0.3689006160625592
0.1819758602112036,0.6099881048975901,0.5301579071275004,0.3180026416827221,0.3455802457378638,0.5380446649246475,0.6683700171540083,0.497550977737571,0.4652205051905284,0.477104480059125,0.5535036389517382
0.143494172119013,0.5353673660959422,0.5741520330389989,0.436109340423329,0.3146159854172892,0.5227425674066906,0.6733128553418374,0.6076601759747723,0.5309166204315897,0.5096461588486126,0.5153558866762447
0.2549981009036582,0.4925834338199128,0.5569468600184213,0.3559737329383275,0.291634022537263,0.4672777963167803,0.5853809177926746,0.5178940733066892,0.4722779475836083,0.4089567671706294,0.4950375395435666
0.1458981893359046,0.5383511010160649,0.4759497118003737,0.3436568921605941,0.2638274761919965,0.5625250671946502,0.592061770940011,0.460315897079953,0.6261041749689672,0.491457014532306,0.5430627266550893
0.0670339546573376,0.5644991731666515,0.4922384672063813,0.402105748531315,0.4449299850924519,0.561271556727431,0.5922012916431402,0.4867556967225656,0.5205601432477971,0.3696438793072672,0.3797017040238771
0.0635005921595561,0.4726371565774647,0.4832722469944986,0.3864562022997018,0.3541014792929219,0.5648376585070726,0.582721546639489,0.4311269107357922,0.533781637898658,0.3308179112716253,0.3995551585610032
0.0681674256132881,0.5241149391381121,0.5236193631351319,0.3434077686182032,0.2645621156714984,0.5713442696989103,0.57056773900919,0.5026460542487496,0.5156267519001245,0.3690012039565876,0.4434834906566665
0.0823561974266524,0.4653584556151117,0.5182713775970194,0.3400666973336194,0.3170579463534105,0.5433877962422113,0.5457679477643461,0.4502987803990812,0.5288725990725165,0.4706671149630829,0.4628448106873113
0.0499735211505636,0.4686429687750127,0.4069385493187926,0.3017497333867567,0.3233307540103503,0.5463548183939164,0.5811932825856201,0.4495868225848913,0.512503754495105,0.4539155726177155,0.4601807762031205
0.070603687472948,0.4356965178337086,0.4365009614522989,0.3723015986069544,0.3341536169329852,0.5569477224618526,0.592882271862438,0.4328652078488858,0.5500907203000442,0.4501138803454238,0.4193905285685536
-0.0190891050626972,0.4605779823546583,0.4953251093734682,0.3817885110325557,0.3395066925012993,0.5618928149119307,0.6076409670356125,0.4838815872085647,0.551940468243036,0.4553171572917225,0.4743051841586445
0.0691031452120663,0.4900496282111295,0.5102007994904121,0.4350654364304925,0.4012387174016275,0.4985101171914923,0.559003478325642,0.5219857085539151,0.4628810483224643,0.4376856084499665,0.5388330917832566
0.127589044516399,0.4039965560098031,0.5780266556415967,0.3985167497842396,0.403834154603212,0.4186136898315126,0.5841411295554118,0.5445539215824722,0.4797933895272895,0.4491522697248296,0.4853205874702265
0.0510135002944269,0.3642171047933413,0.4038358309795105,0.3710134333053068,0.3276892241429199,0.4655566065961959,0.5630802866366516,0.4695925824625991,0.5139822529277862,0.4661286850057438,0.4383981846991271
0.0437273819460099,0.3975651435703983,0.4573105558332257,0.4405126888462544,0.3006788718620676,0.4208486081877461,0.5682153601402837,0.4135155319667224,0.5484027735720605,0.3595658966589388,0.4610346780252289
0.0417420671995966,0.4124659424657163,0.5117365852119579,0.2325654650348239,0.2681546017655072,0.4769628049605481,0.6106467001238003,0.4370839486302529,0.5028747758456491,0.3282526647247117,0.4902768577355282
0.0783223173637973,0.4137902810989754,0.5782508956008995,0.3596194897304117,0.3281134495383236,0.4563765181976671,0.605160338177977,0.4708525474753608,0.5609728700925027,0.3702015329229983,0.511200930074907
-0.0090273114750348,0.3981636877029853,0.4134500644717489,0.3521499166970348,0.3456889251678599,0.4799010188263715,0.6094167474493756,0.3634326169503147,0.6258459181527335,0.3960881583295067,0.4358936334664441
-0.0041409983216938,0.4281276856596071,0.4643052610733112,0.3037825101537696,0.3523275147020298,0.4817344995292117,0.4499246523600967,0.3977192741426716,0.5046268000502013,0.4137854049412389,0.4606713234076182
0.0336866589882748,0.3704604718888959,0.4962580524907576,0.3136805248958496,0.3596289198353958,0.5516911300235522,0.5215505033730625,0.4401203430557864,0.5589532018769605,0.4591547052421482,0.4958212652677821
-0.0036294641393327,0.3596760607386041,0.5112672794449766,0.2926811369766999,0.2991219650096952,0.4988293885599181,0.5678900002468679,0.419008284060797,0.6093729510045711,0.4553937770150871,0.3835966292119789
0.0452727608900503,0.3377326422210849,0.5122424078077108,0.359234580152426,0.2609772506450257,0.5380413339566129,0.5291254745949836,0.4401406099925514,0.5319605784123669,0.3759206767954594,0.4417591396229285
0.0954191001602359,0.3872501857899177,0.5008677779891715,0.3152263011730236,0.3200310446983873,0.5244628585841565,0.574232302683599,0.4538456809713726,0.519272009975155,0.3795929091115179,0.4663505155966125
0.0151597745302298,0.4118925134918888,0.5004948686555272,0.2619867354642966,0.3373165231549824,0.5012562975873633,0.5361338151775986,0.4465619530677486,0.5537812669777893,0.4055548246999702,0.4354941867324966
-0.0105382337140462,0.4086508411486102,0.4898329520855577,0.3392947312498074,0.3007495466690372,0.5278226909711895,0.6077439189982088,0.4725793046724891,0.560187514907147,0.4210064720798632,0.468157760564174
0.0300054078359267,0.3804100840360093,0.5134872430724245,0.3616660214780551,0.3097829034441769,0.569132020326812,0.6385490679457124,0.4431501288915113,0.5172011589586377,0.4638054396299476,0.3905591439998632
0.0393512556266854,0.3962396588295475,0.5376726733302388,0.3394479644791283,0.3217284727424425,0.5371454324546936,0.6163613148628078,0.4208495621909943,0.5204806406302304,0.3870582823467255,0.4586253692094528
0.0086970331426213,0.3826617909315425,0.5004944544062959,0.3665149454692243,0.3254392622124218,0.5832737253922455,0.515667899547307,0.4104254435073308,0.5196296847642554,0.4359987928976693,0.4293487756254172
0.0924240031778236,0.3968860086426212,0.5120687502331323,0.3859625316609234,0.3524627442038563,0.5941750181239132,0.5828448909846857,0.4201474479537991,0.5349103808453674,0.4811734512245839,0.467010414568379
0.1004285008087654,0.341905497348774,0.4750729106345089,0.3887664039042769,0.311033336485348,0.5392423726422613,0.5349550971229586,0.3697663323321273,0.5866462074077105,0.4557550254583284,0.4855955239479822
0.0411122848918083,0.3205440649721525,0.4449432063997128,0.4192591008906953,0.4034712029650072,0.5025561264364735,0.5381347115597359,0.4207056375243281,0.4774524341999052,0.4126340689414094,0.3551768249035582
0.0233766468386818,0.3125387850378245,0.3803285145565065,0.2887036948499892,0.4148730727139645,0.5358575331395389,0.5861507006651417,0.3505735017324471,0.3992461170470705,0.4293637414654552,0.4702507856010598
0.0503316243480964,0.3163337065419547,0.3916263408371916,0.3186283521463931,0.3553942747482312,0.5139592926085076,0.5769314426109272,0.4137217399338468,0.4604236293094795,0.3629153494889095,0.4802773884742344
0.0919478916382402,0.330290138010192,0.41128333701004,0.3151667135372154,0.400726595602796,0.5408052923401339,0.519114615230383,0.3942986769694634,0.4871821041038309,0.4130091614522684,0.4380032710405863
