RSY_BPFI_0,RSY_BPFI_1,RSY_BPFI_2,RSY_BPFI_3,RSY_BPFI_4,RSY_BPFI_5,RSY_BPFI_6,RSY_BPFI_7,RSY_BPFI_8,RSY_BPFI_9,RSY_BPFI_10
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6558683227715627,0.739640867708088,0.6698560672107263,0.8432325695746745,0.5803549401802581,0.4991815383509185,0.5016565687860777,0.4185152003840869,0.5830673761693186,0.5960440130957094,0.4858006512885717
0.6373276875634624,0.5673854428819559,0.5291967918434158,0.6770167715393376,0.4301702811480259,0.4635881157840064,0.3320485841583216,0.3583035733380662,0.4228630971693088,0.5546915525669421,0.5263634596228313
0.7171172628140932,0.8095713485184566,0.6403171025990326,0.8143599137721775,0.3776105517564505,0.5805566495345248,0.3536797928184432,0.3440669311849612,0.5474859445504779,0.5983409214266578,0.5366656937150247
0.621770437895667,0.7250371525229331,0.437017345021961,0.6918415670973401,0.4530233140790126,0.5378431612409735,0.3460522879963611,0.2928954356762708,0.4923668717882006,0.6765785167009394,0.4755355992322917
0.6938267935184491,0.7101210151642646,0.5862426241184094,0.6833282989762638,0.4357171923506405,0.5470735753117808,0.4491767314967533,0.349365772468413,0.5399021797431258,0.6680076912197359,0.5164726323874856
0.5293922160007992,0.6251670850595723,0.4096371667852104,0.641564690501614,0.4168642299887279,0.5315499010740716,0.4205138874416898,0.2751116593018292,0.5457058300880133,0.6819421398512314,0.460255658710566
0.5643126785443723,0.644157633273082,0.4952655152653295,0.5983477763016742,0.3745288491514622,0.4763027781787594,0.3258313211057902,0.3785764897738765,0.5291397683754151,0.6159151097401211,0.4992878426696513
0.6286941760195293,0.5631193046615877,0.5431392439758739,0.6471202172159412,0.5509366253738321,0.4448062183037212,0.3529876181469255,0.3137828951722102,0.429607805586,0.7543208339871549,0.4597674337831423
0.5417146987050386,0.3720100981347153,0.3927118792812762,0.5854878569916436,0.4178200927815262,0.4092166686540118,0.3872556890008488,0.3357721606933698,0.4659907345585181,0.6931021785293321,0.5490947918355608
0.5248496914492486,0.5192253131371716,0.305816048107202,0.5745620997380411,0.4096181958496422,0.50382392080117,0.415823856159927,0.3554469241871545,0.4233012035405891,0.6518793883849529,0.5981293380315418
0.5639461452183292,0.3221213519906677,0.4316643037158347,0.7463572732182876,0.5033299282792083,0.5556705568559792,0.2787068871689447,0.3321068753568674,0.5520272489479795,0.70171040191744,0.4195069186669837
0.59331553472583,0.4588236254378262,0.4807944805706565,0.7551672668447982,0.4012344955962816,0.6161713254110701,0.302643645535803,0.3462829180362768,0.5100942244671067,0.5030166896247142,0.4601297724213251
0.6440247579055489,0.5833756703347058,0.5461941294311934,0.836342894800055,0.4335085504850025,0.5134834154465628,0.3144426022656769,0.3616222176125382,0.5285482329630251,0.5604267211883972,0.5087845538860207
0.6824521537119479,0.2971591742965811,0.57205258767171,0.8571066676082465,0.2857260745571061,0.4326411273485644,0.3467880813923846,0.3410771338312373,0.5358740512484157,0.5612877347223147,0.4244716211007577
0.6255277495035813,0.3441423605341984,0.57228130198837,0.8080789130065428,0.3983825819905804,0.4055127166219726,0.3398383200794186,0.3846865302962628,0.5154023705031905,0.6372383240811463,0.4582795841104704
0.6591526023429538,0.3458976240323758,0.5573224763590451,0.8143251530314115,0.4079705245569396,0.4573987849361601,0.3525187277336679,0.360491344065267,0.4896794480433624,0.6379926710055278,0.4885852996225993
0.6056204114953838,0.3545664202862157,0.388618782307209,0.7195567647204032,0.4036964443155323,0.4870234469064136,0.3355467857658173,0.3385210031061457,0.5543171517473,0.5841847779055654,0.5455489982917643
0.4763074829196941,0.2838672556021414,0.4069430338541582,0.5962440833535553,0.3648863946645579,0.5221205080350501,0.3609149504363025,0.326483486241234,0.5586782865829092,0.6018525228794729,0.381621932600072
0.5009534654789644,0.2293570631122312,0.3878572999158704,0.5897687056945098,0.4414513016883519,0.5305715218030823,0.3804532640212614,0.2253032178576791,0.4587437903346207,0.5781079777578195,0.4822520192588033
0.4134300530511253,0.2856009706704372,0.3613720168608045,0.5213648238639091,0.3569783808472347,0.5024613585315384,0.4038529220473642,0.178473961368701,0.485218095607289,0.5913771145018019,0.5265242370555768
