RSY_BPFI_0,RSY_BPFI_1,RSY_BPFI_2,RSY_BPFI_3,RSY_BPFI_4,RSY_BPFI_5,RSY_BPFI_6,RSY_BPFI_7,RSY_BPFI_8,RSY_BPFI_9,RSY_BPFI_10
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.330178880649391,0.7431153219108954,0.7209570383589164,0.2751214420982241,0.5549443436525875,0.6257432992247677,0.5773974528236078,0.4622901481908913,0.7842837169642055,0.6097881143863918,0.5125336159211561
0.2278966396808482,0.7694829087544881,0.6472955768274798,0.3711763410782181,0.5495715401848412,0.6232525550076751,0.5628381923403997,0.4208681120066647,0.6955453292131758,0.4664161892143442,0.418868976655591
0.2481767440760445,0.5535944399777247,0.658902386617948,0.308713821798483,0.6359214103262012,0.6050828963976392,0.6125104271684052,0.5204892483782285,0.7115646698649879,0.4917682358665139,0.5655199147050245
0.2851812905068511,0.7636809099936797,0.7336270647743082,0.4290260408728752,0.5765764208036693,0.6707274358210608,0.5324278350107864,0.4266708188391758,0.6289320369170425,0.5831607716670478,0.4249557959952201
0.1547760593149019,0.6056614995598538,0.618085916840116,0.3810788879910361,0.5751017822095519,0.608958409180104,0.6980807231014191,0.3718741927865776,0.6478783034884332,0.5895961937205768,0.4398764319419261
0.1365158640902024,0.4880767719905636,0.6918130369732687,0.480097540898096,0.4907077894438507,0.6016866061253345,0.4705227301601309,0.4011319659562001,0.622344450390552,0.4213000062391648,0.5947450076620932
0.2384820054092152,0.6526677902363605,0.6238116701738666,0.3501889178906372,0.5197929294376449,0.6558684347118859,0.4685309008494386,0.4675085928902558,0.6878276883133626,0.6023808770507925,0.511109993915272
0.2255711722835931,0.526340385257417,0.6654692060949837,0.4350259821832982,0.5621907839324831,0.599278534029816,0.6017808103519356,0.50331237226687,0.5949382018199796,0.5309951194311409,0.4876956678979644
0.2531946804521992,0.7203298216141418,0.7995737628604631,0.429031760381565,0.4830181703716625,0.5876583171901077,0.5546848928154281,0.4834379653219679,0.7355069683155016,0.6433472660306002,0.4603141558907182
0.2407041013752801,0.6713251700940271,0.6234136981065497,0.4503490522085011,0.5230616305501292,0.6062381019038622,0.568815725713814,0.4125082345428164,0.6372007500625445,0.5294838932443544,0.4022019574038104
0.4046263859581453,0.7193156035398997,0.740152555805388,0.2800167586911479,0.6678204181181802,0.5655758118254225,0.550314033818057,0.4724989867204152,0.682833716469608,0.5256260209388224,0.43728351437125
