Máximo,Média Absoluta,Pico-a-pico,Assimetria da Energia,Kurtose da Energia,Desvio Padrão,RMS
0.6190832375470348,0.1417154182510763,1.2680059001674695,6.8066922845707225,139.1316550261862,0.1765895965744114,0.1765895965744114
0.6191044184061646,0.1417198580976486,1.2680483246576888,6.806861765063127,139.1342517873822,0.1765951701632541,0.1765951701632541
0.6191696301647347,0.141732979819553,1.2681747188414525,6.807469062311241,139.14661528752566,0.1766116418568753,0.1766116418568753
0.6192974310709606,0.1417590776085205,1.2684217924713477,6.808715608868994,139.17261706354896,0.1766443520548042,0.1766443520548042
0.6195105788876752,0.1418029552443525,1.2688320168470253,6.810819793865144,139.21711929399228,0.1766992424807243,0.1766992424807243
0.619826537668709,0.1418691165229419,1.269445343367704,6.813909349081826,139.28173602244112,0.1767818359313211,0.1767818359313211
0.620245184986478,0.1419574684136177,1.270262029609242,6.817851995737939,139.360587829442,0.176892047735541,0.176892047735541
0.6207661495547864,0.142068222628638,1.271280570871648,6.822673236254345,139.4546576463872,0.1770301260465491,0.1770301260465491
0.6213884037380881,0.142201590167305,1.2724989756785627,6.828326989888638,139.56286986688764,0.1771962660713869,0.1771962660713869
0.6221153775194005,0.1423577484160702,1.2739253882731718,6.834760099337615,139.68365789205768,0.1773907123881004,0.1773907123881004
0.6229474954425255,0.142536395290957,1.275560250157079,6.841991930405436,139.81875500765955,0.1776131698920618,0.1776131698920618
0.6238801981715262,0.1427373112033308,1.2773995491013552,6.85001351027521,139.96778197516716,0.1778634069401639,0.1778634069401639
0.6249055843322094,0.1429600816963714,1.279435751859225,6.858767153188997,140.12808630870242,0.1781408849228418,0.1781408849228418
0.6260238051101,0.1432045893045838,1.2816740589464246,6.868200835928325,140.29827669494946,0.1784454992674719,0.1784454992674719
0.6272299362724548,0.1434700546389733,1.2841067318577346,6.878207221769334,140.4747281972027,0.1787763185220785,0.1787763185220785
0.6285249028774726,0.1437561584197915,1.2867305913359837,6.888844871837521,140.65954806603293,0.1791330706508747,0.1791330706508747
0.6299049939326317,0.1440627152555904,1.2895388065341489,6.900037541780138,140.8509791121629,0.1795154334061384,0.1795154334061384
0.6313700767787112,0.144389414886947,1.2925333615034804,6.91180560192042,141.04969795012022,0.1799231215040269,0.1799231215040269
0.6329189879961391,0.1447356638220771,1.2957125357293229,6.924118332152144,141.25532178999086,0.1803554963019585,0.1803554963019585
0.6345460988617119,0.1451005826640597,1.299058661573941,6.937015917399272,141.46959861524417,0.1808114343199486,0.1808114343199486
0.6362521294037363,0.1454834960985097,1.3025724002407095,6.950389211293241,141.68871270277535,0.1812901219676858,0.1812901219676858
0.6380392016769774,0.1458841180465139,1.3062524198884629,6.964249156379269,141.9136527244413,0.1817911350020688,0.1817911350020688
0.6399104217599094,0.1463024097135764,1.3100975297278925,6.978601720809365,142.14544498722137,0.1823144536038534,0.1823144536038534
0.6418644597158375,0.1467378854200244,1.31409948080173,6.993537654367991,142.3875967436578,0.1828594831736502,0.1828594831736502
0.6438963701925449,0.1471900669007929,1.318252018086079,7.009168828733944,142.6445275552114,0.1834256037082851,0.1834256037082851
0.6460031131493843,0.1476580626161766,1.3225490412491396,7.025451905951872,142.9152088671364,0.1840117295907971,0.1840117295907971
0.64818346896429,0.1481412397360424,1.3269884695776295,7.042454466560116,143.20214894907258,0.1846171603694061,0.1846171603694061
0.6504348664543574,0.1486389611156812,1.3315671128450728,7.060190745955697,143.50693066570025,0.1852410621077241,0.1852410621077241
0.6527542309932652,0.1491510548731244,1.3362795544160126,7.078830495567964,143.83830041825303,0.1858831415169537,0.1858831415169537
0.6551413406362878,0.1496770418463055,1.3411276949492985,7.098329753642568,144.19466269752482,0.1865428618237346,0.1865428618237346
0.6575892223279176,0.1502165517092916,1.3460970748704433,7.118680605417474,144.57609621359086,0.1872197263759346,0.1872197263759346
0.6601257021491433,0.150784751474766,1.3512380617249244,7.140294451111751,145.0060244216498,0.1879301319099247,0.1879301319099247
0.6627788923955358,0.1514018491565261,1.3566087344172284,7.163151238426817,145.48311085824216,0.188695902402629,0.188695902402629
0.6655597654205676,0.1520733823397646,1.362229263038664,7.187377344520577,146.01453723982613,0.1895232130134986,0.1895232130134986
0.6684709189108132,0.1527986744319219,1.368105651436016,7.212795833438887,146.59374229588653,0.1904114891083805,0.1904114891083805
0.6715722926679142,0.1536091780803339,1.3743554480489713,7.239758122069079,147.23990588146444,0.1913954130141226,0.1913954130141226
0.6749483792077339,0.1545507121108761,1.3811454639980871,7.268208713698249,147.94981901061576,0.1925254465486851,0.1925254465486851
0.6786499551378574,0.1556402164840332,1.3885839323900635,7.298385696752833,148.73516549499436,0.1938217815480294,0.1938217815480294
0.6827289271828629,0.1568984400611807,1.3967859766704944,7.330427086315618,149.60335130915507,0.1953087982939761,0.1953087982939761
0.6872218601245719,0.1583352965766979,1.4058337701218848,7.364586863661684,150.56693029702345,0.1969991493031652,0.1969991493031652
0.6921768298070387,0.1599628863861767,1.4158204433432766,7.40115129340367,151.6388541858093,0.1989080959580121,0.1989080959580121
0.6976747206226659,0.1617958017334195,1.42690550137326,7.440038023748137,152.81519566630251,0.2010559365988664,0.2010559365988664
0.7037793843043036,0.1638374069365724,1.4392045180717503,7.481532104747368,154.11350474214103,0.2034511203468123,0.2034511203468123
0.7105046048074182,0.1660932972314321,1.452756054092941,7.525508329330466,155.5266037472484,0.2061000569155898,0.2061000569155898
0.7179267393776696,0.1685859345281245,1.4677219418221632,7.572130750328936,157.0603933314815,0.2090306739356748,0.2090306739356748
0.7260772680032539,0.1713052529322141,1.484192010504243,7.621122724192873,158.69935268328013,0.2122352381324937,0.2122352381324937
0.7349969923308065,0.1742352950227498,1.502243697548174,7.67261152494143,160.45025150366072,0.2156995772783642,0.2156995772783642
0.7447963447718321,0.1774101007340792,1.522187768318525,7.726620297303301,162.3166219354802,0.2194672317456355,0.2194672317456355
0.7553713204068203,0.1807934298518494,1.543799279858051,7.782523075298963,164.27345056745858,0.22349503550376,0.22349503550376
0.766631815280355,0.1843603702141374,1.566885421622196,7.839755878723799,166.29996207483472,0.2277521075721451,0.2277521075721451
0.7784795956690318,0.1880842916782776,1.591248313355489,7.897774390322346,168.37608400063257,0.2322055363631683,0.2322055363631683
0.7907517793751166,0.1919205501670132,1.6165669155806508,7.955925668454821,170.47350745397185,0.236800549032549,0.236800549032549
