Média,Média Absoluta,Variância,Desvio Padrão,Assimetria,Kurtose,Entropia,RMS,Máximo,Pico-a-pico,Fator de Cresta,Taxa de cruzamento por zero,Fator de Forma,Energia,Energia Média,Variância da Energia,Desvio Padrão da Energia,Assimetria da Energia,Entropia da Energia,Kurtose da Energia,Densidade da Energia,RMS da Energia,Frequência de Pico,Centroide Espectral,Largura de Banda Espectral,Planicidade Espectral,Corte Espectral,Razão Pico para RMS
-1.0462550964485116e-18,0.1201710702060732,0.0455534056302244,0.1508792280989387,-0.0049842545321755,0.015048510127444,1.5205201755799942,0.1508792280989387,0.5747442865940806,1.1034027692267954,1.9093356648990247,481.8,0.6278529575319217,0.0392711343264204,2.0464374323304066e-05,1.0507128256069495e-08,7.242499198029001e-05,3.854319291392383,0.3359545529057908,46.05933100820791,0.4963169402383696,7.526320550313e-05,22.03125,63.19946584689184,63.82690482600135,0.5,109.84375,168.00054878557603
-1.0462380202642951e-18,0.1201748513914991,0.0455549192424824,0.1508839929896899,-0.0049849681783246,0.0150507425360926,1.520563693669955,0.1508839929896899,0.574765685069564,1.1034433393255525,1.9094030278563343,481.813935,0.6278718599006811,0.0392724757535893,2.0465073347362883e-05,1.0507552693476353e-08,7.242751518482052e-05,3.8544151539019262,0.335966062891664,46.06007773718692,0.4963318105406624,7.526582374600216e-05,22.032867187500003,63.20122960740263,63.82870969677384,0.500015,109.846703125,168.00442148726964
-1.0462335682591244e-18,0.120185839898151,0.0455592018585738,0.1508978080192788,-0.004986741623151,0.0150542850567561,1.520695360953421,0.1508978080192788,0.5748223856846489,1.1035553884426952,1.9095852434432303,481.855886625,0.6279279571552241,0.0392762138491598,2.046702128669094e-05,1.0508617511778098e-08,7.243434196605899e-05,3.8546905915244847,0.3360015570494105,46.062194871002944,0.4963761522991994,7.527292356323357e-05,22.036553320312503,63.206665704829696,63.83418162819146,0.500059625,109.855816796875,168.01656518965828
-1.046111323129253e-18,0.1202074622686631,0.0455675610118959,0.1509249909728521,-0.0049894508026652,0.0150610345268791,1.520957740435645,0.1509249909728521,0.5749337070499716,1.1037723894628375,1.909946114960362,481.938877369125,0.6280392147765941,0.0392835048829487,2.0470820678972773e-05,1.0510587382942209e-08,7.244741647143809e-05,3.855221044033778,0.3360736577689678,46.06616603642496,0.496463931007064,7.528654030360741e-05,22.042947838476564,63.217524762026734,63.84505180901953,0.500148132125,109.87405374648436,168.04079506327344
-1.0458742303705985e-18,0.1202430575164463,0.0455812476136438,0.1509697113547148,-0.0049931361433705,0.0150697565830311,1.5213938402308191,0.1509697113547148,0.5751127717527224,1.1041229951244538,1.9105294087837827,482.0753299616532,0.628222985522551,0.0392953965237094,2.0477017469364e-05,1.05137352276133e-08,7.246868757033431e-05,3.856093024558422,0.3361927020157214,46.07265720885636,0.4966089734443595,7.530869782838947e-05,22.05273247943848,63.23553877567224,63.8629741838433,0.500294417628125,109.90425483733397,168.08117710461153
-1.0454926534454761e-18,0.1202956826996291,0.0456013434291146,0.1510357978436705,-0.0049979391741808,0.0150797924869545,1.5220452522906496,0.1510357978436705,0.5753736755047287,1.1046342120005892,1.911385019297184,482.2782054077627,0.6284962301858523,0.0393127999380226,2.048608647109049e-05,1.051824220867043e-08,7.249972704225458e-05,3.857385794909861,0.3363700595781793,46.08225121894941,0.4968244807815726,7.534103804172087e-05,22.06629028095057,63.26236930820163,63.88971591005042,0.5005120237738531,109.94942291785036,168.14178628026033
-1.0447612600532145e-18,0.120364498874561,0.0456273943497685,0.1511222029371586,-0.0050037485509417,0.0150927981459203,1.5229044363555106,0.1511222029371586,0.5757148865364626,1.1053031198534424,1.91251434430026,482.54520766822526,0.6288566958222939,0.0393353286371935,2.049782628306073e-05,1.0523955538518732e-08,7.253980311441406e-05,3.859078543671952,0.3366050232247271,46.09469862273056,0.4971087036712665,7.538280212291479e-05,22.08377154005295,63.29778519773571,63.92499734025539,0.5007991456032937,110.00909725187825,168.22245859761432
-1.0436599859591885e-18,0.1204488779116018,0.0456591111947947,0.151228172687752,-0.0050115040638899,0.015108258199605,1.523967514547501,0.151228172687752,0.576128223361484,1.106120391296278,1.9138923545014728,482.8743281413651,0.6293023198217039,0.039362781800073,2.0512132256421638e-05,1.0530769267976815e-08,7.258841689007646e-05,3.861100665560002,0.3369001488043071,46.10803091790334,0.4974598041482052,7.543348164574742e-05,22.104361292885624,63.341438147482144,63.96850741754653,0.5011540125834324,110.08270918911776,168.32119310873816
-1.0421428935791545e-18,0.1205481211182897,0.0456961089064774,0.1513527702948234,-0.0050212198894726,0.0151227209250203,1.525230868321265,0.1513527702948234,0.5766066515967035,1.10707538716426,1.915500204476597,483.2629088215262,0.6298306533348854,0.0393947431702494,2.0528787477983037e-05,1.0538466131372831e-08,7.264456486027164e-05,3.8634060317045007,0.3372576362725475,46.12142826854832,0.4978759262654863,7.549205219582095e-05,22.128998736166476,63.39318662809781,64.02003796562913,0.501574888017227,110.16990133833848,168.43732829330722
-1.0400733631164617e-18,0.1206613418996647,0.0457378713744899,0.1514948566942759,-0.0050331160115223,0.0151342340919558,1.5266898401581894,0.1514948566942759,0.5771457478091016,1.108158948782482,1.9173303767580807,483.70924883546206,0.6304394423589799,0.0394307172860328,2.0547533760308926e-05,1.0546816287794837e-08,7.270722236399897e-05,3.8659692266457775,0.3376784042001561,46.13451801434454,0.4983553077956858,7.555745810950646e-05,22.15682958917137,63.45286238213937,64.07952735375144,0.5020600684632893,110.27034658995036,168.57066013745023
