Média Absoluta,Variância,Desvio Padrão,Kurtose,Entropia,RMS,Máximo,Pico-a-pico,Fator de Cresta,Taxa de cruzamento por zero,Fator de Forma,Energia,Energia Média,Variância da Energia,Desvio Padrão da Energia,Assimetria da Energia,Kurtose da Energia,Densidade da Energia,RMS da Energia,Frequência de Pico,Centroide Espectral,Largura de Banda Espectral,Planicidade Espectral,Corte Espectral
0.1330432204438354,0.0553773004670026,0.1641514940197936,-0.0910354497919731,1.5494770055558436,0.1641514940197936,0.5760424195517538,1.1111937746219116,1.7764861485568793,480.4,0.6189166950268113,0.039660738126529,2.0667398711062573e-05,2.5813686682889693e-08,0.000106267761856,5.979742073719226,108.35600778628076,0.4874744701049467,0.0001083768598447,4.84375,51.24878840690718,66.87105821382872,0.5,89.765625
0.1330472033486552,0.0553789294421368,0.164156437159182,-0.0910394081220161,1.549523974464006,0.164156437159182,0.576059159453111,1.1112264383062938,1.776536945934948,480.41449,0.618935311361919,0.0396620085959018,2.0668060758677348e-05,2.581476556726236e-08,0.000106271784699,5.979994366428042,108.36182560246124,0.4874893282010072,0.000108380936801,4.844007812499999,51.25012763817718,66.87302227519771,0.500015,89.768203125
0.1330599688642184,0.0553845723737987,0.1641722319061067,-0.0910528298015304,1.5496647491655946,0.1641722319061067,0.5761102643179229,1.1113277600537217,1.7766821400043298,480.45738775,0.6189905467918085,0.0396662560523953,2.0670274128397787e-05,2.5820202114770404e-08,0.0001062867715653,5.98081344717523,108.38151860822116,0.4875330211796673,0.0001083960885631,4.844681054687499,51.253914622294026,66.87860370239873,0.500059625,89.775228515625
0.1330851891170315,0.0553957131357865,0.1642034813705335,-0.0910755597193197,1.5499425605914687,0.1642034813705335,0.5762126342985959,1.1115317345143714,1.776974013294256,480.5422158827501,0.6191002707369937,0.0396747460945385,2.067469832961886e-05,2.5830723397676333e-08,0.0001063159893092,5.982371554020836,108.41786826721686,0.4876196033833432,0.000108425647412,4.846040552148437,51.26148055118421,66.88963438731177,0.500148132125,89.78903882226564
0.1331264048220092,0.0554137590297305,0.1642546117823347,-0.0911095153254486,1.5503997956290088,0.1642546117823347,0.576383348984884,1.1118703649012849,1.777466101372799,480.6820797040188,0.6192818528496559,0.0396885832901375,2.068190895786218e-05,2.5846634987381773e-08,0.0001063616299262,5.984757283287679,108.47139846033136,0.4877620599597728,0.0001084718778714,4.848830766264648,51.274273412633576,66.90794931635355,0.500294417628125,89.8121469619629
0.1331869696718328,0.0554400330368275,0.164329860545213,-0.0911540787268854,1.5510773465749674,0.164329860545213,0.5766379315377425,1.1123753659329896,1.7782079448221322,480.88963059737335,0.6195523995337235,0.0397089144320378,2.0692503612317807e-05,2.5868358191092402e-08,0.0001064261706316,5.988078857606748,108.54316527239445,0.4879734066470087,0.0001085373270109,4.854691506445131,51.29365756394024,66.93523842132838,0.5005120237738531,89.8468496673444
0.1332664181484648,0.0554743490121587,0.1644286531173734,-0.0912111297003191,1.551969555850692,0.1644286531173734,0.5769739845135204,1.1130430512613214,1.7791918927872472,481.1629004064385,0.6199096819998083,0.0397355871428843,2.070640288842331e-05,2.5895973023437243e-08,0.0001065097212338,5.992382104159204,108.63476797929776,0.4882518401920762,0.0001086220848832,4.863697934756162,51.31955320911999,66.9712590900057,0.5007991456032937,89.89300595179706
0.1333651183935382,0.0555172351852365,0.1645514848976844,-0.0912770430362231,1.5530702448994231,0.1645514848976844,0.5773930175979614,1.113879118627943,1.7804103818841053,481.4997950256874,0.620351626257789,0.0397690441309624,2.0723837483565635e-05,2.593022804798446e-08,0.0001066137850354,5.997647215229151,108.74570197598186,0.4885948943931708,0.0001087276694138,4.875688498633452,51.35138242278033,67.0153996645152,0.5011540125834324,89.94950395793832
0.1334835598527826,0.0555692373491168,0.1646989162995611,-0.0913544138469732,1.5543735501700346,0.1646989162995611,0.5778977105820119,1.114888667606481,1.7818597463811978,481.8976778443941,0.6208758551408933,0.0398097116148936,2.074502950228956e-05,2.597316647724265e-08,0.0001067420439561,6.00408300953768,108.88313037554792,0.489001415261526,0.0001088577381326,4.890727868723595,51.3886554015649,67.06710709304424,0.501574888017227,90.01536337553327
0.1336219013899291,0.0556306821588683,0.164871134955395,-0.0914454438820048,1.5558751790264485,0.164871134955395,0.5784856490400898,1.1160703954937028,1.7835248157415888,482.3542686233793,0.6214802210057825,0.0398577696030231,2.077007274779737e-05,2.6024387780065483e-08,0.0001068935202923,6.011518986917079,109.04154708658426,0.4894694710489727,0.0001090113476601,4.90865599503669,51.43118019799026,67.12594232465202,0.5020600684632893,90.09000185084464
0.1337789030353105,0.0557007918424078,0.165066854569128,-0.0915409690185573,1.5575677634753178,0.165066854569128,0.5791563951183816,1.1174228945167546,1.7854092098312693,482.8677549812133,0.622163345280604,0.0399133785419906,2.0799050829593917e-05,2.6085214367153522e-08,0.0001070694978074,6.019982047690937,109.22259032833792,0.4899980193431154,0.0001091897801406,4.929492152761648,51.47876776635314,67.1915748559693,0.5026078831649975,90.1734244035169
0.1339541548064967,0.0557794015301372,0.1652855534397092,-0.091638839450961,1.5594459254348334,0.1652855534397092,0.5799077520997811,1.1189432518772555,1.787506156820386,483.4363910398078,0.6229231526669634,0.0399763495467356,2.083186531877836e-05,2.615542328511222e-08,0.0001072693873381,6.02951060459833,109.42873776332549,0.490584965950246,0.0001093924380368,4.953149233144227,51.53142265566247,67.26377793562347,0.5032166934888934,90.26547054834474
0.1341463896307495,0.0558656707982204,0.1655258037976352,-0.09172942141308,1.5615006660543722,0.1655258037976352,0.5807418699017226,1.1206333338883565,1.7898294446160237,484.0583010336903,0.623758153887304,0.0400463949136431,2.0868366291632697e-05,2.623277065011997e-08,0.0001074899482313,6.039982295280118,109.65638609560196,0.4912292024120571,0.0001096160965298,4.979635618944328,51.58923854980705,67.34246193625945,0.5038848923722172,90.36628718214136
0.1343552626084252,0.0559594592507686,0.1657871298530362,-0.091815904909031,1.5637284043713184,0.1657871298530362,0.5816559843595324,1.1224864315761447,1.7923702893813238,484.73215781906976,0.624666216615428,0.0401232955343042,2.0908439569726037e-05,2.6316779464832268e-08,0.0001077299596623,6.051310032579747,109.9032233813801,0.4919293652684971,0.0001098595377692,5.008853591464455,51.652252721135504,67.42747690678495,0.5046109037794345,90.4759693607608
