RSY_CAGE_0,RSY_CAGE_1,RSY_CAGE_2,RSY_CAGE_3,RSY_CAGE_4,RSY_CAGE_5,RSY_CAGE_6,RSY_CAGE_7,RSY_CAGE_8,RSY_CAGE_9,RSY_CAGE_10
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2158097090331942,0.6222510828546481,0.5331876346117135,0.2247338926782744,0.2937557366084757,0.4688823485074659,0.4614814626191066,0.4055224106083726,0.4444982037071318,0.333836403886893,0.3328337780418433
0.1044954689177455,0.4992164046479869,0.4507247854159926,0.2308990559238065,0.2631118396954789,0.3879718472866236,0.4842943113102632,0.391521256860427,0.4489618137581193,0.2745113057469775,0.4537605194963969
0.1551101222576113,0.4908601549957468,0.4753945967745042,0.1938640031399111,0.2471363819039672,0.398035318421948,0.5032042974629253,0.3908658187038531,0.4615513425699936,0.3086035697877882,0.4172092826071039
0.1564600129929422,0.3253024152173114,0.4763567760081491,0.2163672996433469,0.2651171118684827,0.528462776696247,0.4726760594887728,0.3379563953208989,0.5152070299467857,0.3314073170669602,0.439209692150368
0.1572618212743077,0.3638199459974857,0.4680261774016898,0.2896419454449324,0.2618675344014535,0.462862841148778,0.4957777138211838,0.3312927612039321,0.4958093217738218,0.3233086566803859,0.3839591611377349
0.11617054315312,0.3123272194473341,0.4115876326929063,0.2766453040071546,0.2155267626913543,0.4440389939462837,0.4796246356666747,0.3567442068559457,0.5016709239314472,0.3606118549631547,0.3995464229645727
0.1754846258773471,0.3195076312603414,0.4553052170904086,0.2783619717520291,0.2276711418674688,0.4776368452493855,0.4509183491343431,0.3531852256944051,0.4754468457075038,0.2417458397299703,0.4446986422621393
0.204835088054227,0.4050920419249501,0.4834883857182927,0.2380532242069905,0.1965425473957415,0.495465104725771,0.4554699519840735,0.3799906582186182,0.4777871163007187,0.2299724268568602,0.4558407043898613
0.158852606365296,0.3249206305097292,0.4132980293370407,0.2430696298455929,0.1883296232324307,0.4507747068724852,0.4479724857684001,0.3553086612450714,0.4674393803788961,0.2728210285437901,0.391140001642855
0.1068646486207112,0.3361055704941612,0.3736823970750731,0.2216289492011275,0.2893575423829019,0.4668297904983531,0.512018107635286,0.3411703447703899,0.4778538434266333,0.243016535452135,0.4250943605143699
0.1633685252937826,0.3322828326013262,0.4108278792466459,0.2424653501638694,0.3767420222573003,0.5050288116138313,0.5290415865555594,0.3648992507868048,0.4840614778805988,0.2722597030747584,0.4339200376815579
0.1299473185337651,0.3336302200211477,0.3740982941312554,0.2046398418614556,0.2939518708816175,0.4539795854311277,0.4884831964382159,0.3789822616182021,0.4939989424993167,0.2892281204509966,0.3966542742710682
0.0833498256016293,0.2979595923196385,0.3807359975022311,0.2094905062454705,0.2112174065931459,0.4594204728873018,0.4148065778430326,0.3496239202703275,0.502150551789515,0.300696038892606,0.4137690348816022
0.1061644172278152,0.3458710820698386,0.3747246466810208,0.1564578874298433,0.2344029932724123,0.4341793424445077,0.4209062127476458,0.358583632139947,0.4555109549554126,0.270108323934663,0.4414490374019436
0.1190278361575576,0.3309520091269404,0.3308140203705646,0.1572155216923124,0.1606480830041261,0.4118366602508823,0.4361724808777497,0.3642742827925043,0.4628376607427615,0.2989003216023455,0.3790915417137644
0.1274782872239534,0.352590863139991,0.3409141956240481,0.2114906899948289,0.1804933765233087,0.4068382388009267,0.4468471148773366,0.3354949019653144,0.4835771731319855,0.3227330171298141,0.3683572523706419
0.1124506710951499,0.3057390669803514,0.3588999357530618,0.2151226589392165,0.2545989216557174,0.4314167763352578,0.4773329901073707,0.3196876959034894,0.4756034655181146,0.263954364955752,0.3456340727142944
0.1271803840014239,0.3358210185057724,0.3672708825293439,0.2631765500131329,0.305540031978741,0.4338534227148929,0.4023094743378828,0.3396302983782456,0.4383152594510117,0.2276146544194217,0.3936118201558918
0.1301927123639508,0.3392512889714417,0.3959468212375149,0.2111595343479445,0.2540703960870071,0.4497881275834062,0.4387921127421716,0.3320861650816665,0.4457206296091752,0.2570074916719555,0.4240339898451476
0.1328307641793744,0.3250563091523118,0.3560254374875546,0.214408000564779,0.2586400378475727,0.4501603568033947,0.4193328065128597,0.3699107130333035,0.4775033325347732,0.2872861833454283,0.3599784551709551
0.1604971439599168,0.3373030300769106,0.3983729953005313,0.207931711242083,0.1973192840058558,0.4536151391449075,0.4410772958591133,0.3498875326605522,0.4841310491450001,0.1926560095975145,0.3639468694758633
0.1174187516604067,0.2943892851894721,0.4068861221847549,0.2186978533308282,0.1074857421158915,0.4351241628218963,0.4429774051551426,0.368832188718156,0.4588557190949726,0.24232712401134,0.3809885295122401
0.1536072154946441,0.3123766128384652,0.4069754548137578,0.2467361757551717,0.1822827304782298,0.3955103015674225,0.4465781764857814,0.3575077920353464,0.4868315103011633,0.2649343195874928,0.3987457056404814
0.1442384982842987,0.3291045514603429,0.3797795769939182,0.1876998190391445,0.2348262616134235,0.3888330497139484,0.429770783750686,0.3488248066523509,0.4847611615708159,0.2634227074076761,0.4264298691798942
0.1180833922407372,0.3312489833078433,0.378715593391014,0.1597442395868308,0.2512311213053184,0.3622589947418258,0.3980716548182854,0.3265257098601372,0.4239063074966403,0.2512488065499075,0.386587579684012
0.133933567171766,0.3405270178795005,0.4058686768694101,0.1634833819965029,0.2803451861212385,0.3547471063384363,0.4359383419437536,0.3021948896265929,0.4043824631426099,0.2825617510656569,0.4019767107514734
0.1280279232539778,0.3119115082075546,0.3462083044525826,0.2026325423126282,0.1756829491651234,0.387719072352703,0.452881595401198,0.3191041149872184,0.4520337924360352,0.2443806390731764,0.3717374203099023
0.1540436278780617,0.318479433526477,0.3524955179468096,0.1484678925501589,0.1954087425982876,0.4105861939309472,0.4397611954069406,0.3313011298646744,0.4221249322381785,0.2774242368788325,0.3872848048861449
0.0977824643431324,0.3200921812028562,0.3717920022924212,0.1322590916463478,0.164942933992737,0.3956778661958616,0.4577075557057415,0.339474184511198,0.4476983199718539,0.2893696307867911,0.3938727389220808
0.1194049209179438,0.3346102992893835,0.3848656313291168,0.1424140032708622,0.2425102247305187,0.3430575560374248,0.4633623533522484,0.3505710414472356,0.4600470625841921,0.2713673259251073,0.3862498625286846
0.1219406234510292,0.2974705567847144,0.31773825360018,0.17921416031551,0.2714811867537384,0.4023069998919704,0.4655501911402125,0.3637310622334577,0.4129879923816245,0.2641040041385753,0.4095768272009203
0.1304024810416912,0.2743749166715957,0.3288600906037926,0.2101739316695718,0.3118392108249445,0.4089721515334443,0.4671122956210044,0.3622133454206435,0.4352875266003942,0.2532126747442902,0.4153401111623843
