RSY_CAGE_0,RSY_CAGE_1,RSY_CAGE_2,RSY_CAGE_3,RSY_CAGE_4,RSY_CAGE_5,RSY_CAGE_6,RSY_CAGE_7,RSY_CAGE_8,RSY_CAGE_9,RSY_CAGE_10
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2592302032441024,0.4315243646260282,0.5631473459211864,0.5680621309972992,0.5438439604236521,0.5546414316948413,0.5045139894397964,0.4199507990151334,0.4046596665861808,0.4871811055551397,0.3831250574873101
0.3461289063930244,0.4977761679794346,0.6029475226520111,0.5252993981441497,0.5368225616917497,0.5562121488985714,0.4623938162042679,0.4182707304507331,0.4228446058918295,0.5026387578490997,0.3519853783534972
0.3221505295027645,0.4375790386328847,0.5466100538714591,0.5615477943855556,0.5308000894235044,0.5263933388128893,0.4153108966820767,0.4495649147329494,0.4247710677273227,0.4100806385145386,0.3682479921450883
0.3275729645333563,0.4994900579927669,0.5346780550262877,0.615273255278293,0.50761226171454,0.5022305761156393,0.4118567494915829,0.4206234136401314,0.4071788404271966,0.4870556660362909,0.3913609087173882
0.3947239146495379,0.4337247564741186,0.5693960704458504,0.5924934952545559,0.5595318168324981,0.5417176151166121,0.4524351301484838,0.4656294637553302,0.4700187556262354,0.4267142967985568,0.3600440737577881
0.3036441436728179,0.5321140385128316,0.496319977755117,0.3796893935947184,0.4011210364127134,0.5201430562082322,0.4420569801903939,0.4103318681579851,0.432009914525683,0.4462904139281388,0.3844046653368445
0.2632346486665234,0.5190918200431427,0.4572316717606487,0.3604377461895734,0.3802592200561925,0.5269926855118516,0.4425420040319343,0.4532898928209407,0.4748903530104229,0.4837500920582291,0.3709484835223744
0.2662412567855667,0.5238986824688114,0.4343759011020396,0.3275057784731462,0.3736642125490529,0.5271598284807023,0.3775257930707343,0.3599794608056058,0.4331189750206144,0.5599656761620951,0.3832087108977718
0.2212287716422109,0.5525472701818899,0.4878211041654696,0.3409369088634694,0.4054226594848709,0.4663973521154819,0.3622824844006018,0.4390253095870245,0.4237905566781785,0.5433352029827657,0.3148331447817566
0.3548981229463511,0.5549397622941965,0.4720417413594347,0.4446714316981089,0.4035415345387425,0.4084824018211622,0.413402931696204,0.3260475047813717,0.5446389742100625,0.5147486992705035,0.3759273516732957
0.3266733759611129,0.5819125049231247,0.4350646971082685,0.4771010122002669,0.4426161924390575,0.4196876551444839,0.4159446694919266,0.338965221965252,0.398817104342244,0.4824198696640982,0.3649451497712707
0.3717820988974453,0.2917529960211167,0.4360326532946452,0.3175150196386186,0.4716372443292821,0.3658876731788759,0.4278725140405944,0.2585299219368007,0.4243849868618856,0.3989546759403579,0.3140773162429983
0.4050335202326868,0.3144517867950086,0.4774448558041757,0.4550075960743085,0.502992849118136,0.285096401369374,0.4092686587839144,0.3053742601222592,0.4229987239152561,0.4020830917909248,0.3224156781868982
0.4197559864298403,0.3248075384088302,0.4488653144028735,0.4954705711935889,0.5265289001488287,0.2854845259494756,0.3937189263157938,0.3296622879183116,0.4314467986253497,0.4186728982921365,0.2703019679221116
0.3622827698285858,0.3495251929359909,0.2537864177363568,0.5281649115112999,0.2923733255976858,0.2986759621590577,0.376885138457074,0.2669042067602258,0.4424211397488803,0.3944149909762781,0.2876712341652263
0.3377179952098135,0.3586307387850779,0.2805675832021964,0.5447495686281065,0.4285515973638897,0.2743303895911702,0.3378321466050461,0.2439684492161726,0.4102429357018053,0.4184359114059767,0.2795857373477737
0.3499932799409262,0.3903463142615276,0.3211237115089863,0.5511283093396784,0.4685492547382232,0.2858274947966167,0.3940441448998522,0.2770489019880708,0.4339093298277642,0.3707567954280222,0.2067029422056678
0.359374229451275,0.4305995169464717,0.3391521085761733,0.5518461229446333,0.4903167911397573,0.3634766018060255,0.3778888646021512,0.3269133134376073,0.4064395200406721,0.3840461461224554,0.2356774408527285
0.3604443985334392,0.457990930584489,0.3581570680622036,0.5630325282318724,0.507317611282092,0.3829578973604709,0.3832788567464533,0.3398610987721022,0.4429701438638891,0.3145223397259166,0.236263992939152
0.3931284664323224,0.4733122076850483,0.3798721692035816,0.5508010917425202,0.4646310283322427,0.3279400489057077,0.4030084237441071,0.281171950241989,0.4666559786636707,0.3563268397168032,0.2377672847064612
0.33807061805912,0.5370351773385565,0.4106946998004411,0.5845248855412506,0.4908186356508799,0.3746430398809869,0.4086977091859322,0.2848747894366913,0.4801779857330487,0.3790551105032649,0.2465955411891004
0.2743623915968912,0.5638755697996856,0.4426413288435115,0.5548946612579884,0.4995942727648462,0.3851894289083245,0.4321118337709597,0.3274371437963648,0.4737697247861349,0.3746790661796492,0.2662398606208381
0.2872745442684367,0.5837432659773487,0.4063050557827543,0.5500451016991432,0.5002657861424458,0.3046496899539091,0.4357916791129188,0.3543153046699601,0.4780189873460424,0.3804231282139518,0.2927376501198131
0.2932758101959682,0.6046814241623097,0.4025052272366303,0.559479267443879,0.3075018111600686,0.3173570382743374,0.4581669921870143,0.3408775126487499,0.4539565793525605,0.4175684656228511,0.2947610317330243
0.3069355503230487,0.611184368624387,0.3629491259021168,0.5198678683067797,0.3125464351326998,0.3253964468986068,0.4136601010096326,0.346314123619404,0.4137862905870525,0.3562252439934777,0.2749929924655219
0.3387286087836014,0.6159815024878752,0.370772765062059,0.5362596727807831,0.2468463335159363,0.3129786877203362,0.4280927356738149,0.3196856816413012,0.4468064013831905,0.269793293103003,0.286794995198958
0.3594128273740007,0.6032917745816168,0.3760588902021683,0.5651092984587445,0.2559875657409757,0.3244160370792929,0.4511837353636747,0.3403402847637869,0.451679941388006,0.2994728127520409,0.332468344776108
0.3868267311805645,0.5910412932907999,0.3938005651783427,0.5687160125885813,0.263286028193735,0.3257214429694873,0.4688889991882213,0.3386065972589425,0.4666669661520601,0.3128516363815951,0.3400245119704509
0.3859675169912652,0.6084581597732908,0.3990127648021213,0.5366707330438705,0.2959907609871616,0.3399040014543277,0.4725537705199302,0.3595325341858357,0.4763604435473499,0.3200316089005396,0.3725731031730901
0.3718089735370139,0.6091904594358628,0.3587175560481894,0.5567392873284105,0.2472474551087696,0.3667376030257051,0.4747264989253839,0.3706544840999628,0.4277207907288936,0.3342704407366421,0.3412756912474068
0.39457590525781,0.6066346156122284,0.3607196489605861,0.5831894553957521,0.2269314892337652,0.3998753310201284,0.4857582684441555,0.3013649050405144,0.4616117037969761,0.3018506628718955,0.3619704457497821
0.4021898519005621,0.6080972342262054,0.3665202157601556,0.497720927408366,0.3728338744366758,0.4116732805384058,0.4893331627556951,0.353444159375016,0.4730176551503877,0.3596642257297283,0.2950967373980155
0.4199462937531625,0.5987338911044857,0.3783364778638323,0.4729119637904637,0.4534106968311028,0.4129965283974548,0.4731303221204539,0.3736342673621851,0.4499854942553471,0.3616855615000949,0.3204726272049751
0.4279542396776267,0.593972631224135,0.3585035765278037,0.4515061026887182,0.4664430511326339,0.4201232498299584,0.459875963398399,0.3885286322301242,0.4694578057107468,0.3533352928342469,0.3505634404382844
0.4408944225523246,0.5734518993591492,0.3656435109164387,0.4541013428580845,0.4931772693015507,0.4091638072421192,0.5081379456333244,0.4003776401480928,0.4936473348793347,0.3634136821298891,0.3323367519377863
0.4281388718656839,0.5879592805102863,0.3628567123803906,0.4595791933333443,0.5254129345992704,0.4026409628488103,0.5197302165657893,0.4193614034889235,0.5247569426466483,0.3171298397333504,0.3436795315261367
0.3909102419654272,0.5998796174458256,0.3519607260831159,0.5517086688120474,0.3212452354825368,0.4192722294152492,0.4694199277177058,0.3913627882549685,0.4671536114040311,0.3188455036742353,0.290492856885121
0.3497930745846194,0.5857775747263555,0.3437525562362026,0.5426404019392581,0.2883955078046312,0.4344172780856199,0.5021190271054106,0.4048193255271528,0.4860320568639817,0.3328176947301541,0.3034086778856911
0.3680075497836753,0.5950654515459968,0.3554123495250786,0.5661387530313188,0.305318631827946,0.4550303537932698,0.5097702409070559,0.4140569494612127,0.4965980443517301,0.3805005100666677,0.3522037240447643
0.3955386052640118,0.60291376321029,0.3592912499308363,0.6021221568527055,0.3161781223637383,0.4351869480935861,0.509741305939101,0.4564835208575801,0.5066428057234851,0.3770050344749677,0.367688710732354
0.4058082710849556,0.6108118945254366,0.3593285798584013,0.568133126134131,0.3350570091834909,0.4395234216827848,0.5155568129406731,0.374720913795023,0.5145879554376567,0.3880817843967373,0.3732563922762523
0.3815768500719967,0.5968484627467282,0.3419720493930757,0.5991939730375757,0.3449443121844199,0.4425034145194143,0.5259855149963995,0.4072867498540415,0.5162568964661485,0.3422839836982214,0.3876844133910537
0.3857962003981224,0.5917929849728489,0.3548800223848815,0.6261653444373592,0.3144396418166062,0.4413840419601852,0.4794111369613104,0.4661784458114997,0.5046429566568902,0.3528680986904127,0.4028825885352181
0.3971746242930232,0.6016847792356074,0.3557963954944226,0.6119010631784199,0.2976348059808743,0.4588187264343101,0.4893316167335462,0.463164091629648,0.4898080375392929,0.3750488900873825,0.4121438552784896
0.3976427303946852,0.605348227345061,0.3551131232320994,0.497523412019819,0.4483799767289201,0.4500699044629536,0.4885360124291331,0.3738308838952092,0.5011998495112705,0.3057602179949575,0.3773149596072801
0.3963151494471538,0.6097813738767042,0.3536648527215769,0.551871322614162,0.3103775537198956,0.4734854447152239,0.4969186286752057,0.4281102193166027,0.4956690903879125,0.3512483036300418,0.4015948851571471
0.3222227881642095,0.5629952939793039,0.3445117754123599,0.6075285371609431,0.3132875615936525,0.4660446414956038,0.4897909459385526,0.4525487444232675,0.4755285063673751,0.3680047121378753,0.3623654821311686
0.331861259580968,0.581257663919002,0.349313751597772,0.4869754256831488,0.4153114953086432,0.453256215370854,0.4369998020813559,0.4559146826346729,0.4725410840896352,0.308463765722061,0.3859408435527611
0.3258215938241104,0.560904051145293,0.3567285367833501,0.4902493464558468,0.5020289442988712,0.4544085269762424,0.4858368481094652,0.479193948050614,0.4762120491917913,0.3270305755816258,0.3778915459274141
0.2318816374571931,0.5053319159452625,0.362045662209581,0.4998206380861738,0.5577371802833186,0.4516314991801247,0.473635682254964,0.4551429980383203,0.4885505620714774,0.3723982883361665,0.3637821198450751
0.1775418470639262,0.4324788365601506,0.3777236533854883,0.4673196607282625,0.5453441628172468,0.4652067715340713,0.4817136697997787,0.4477612858501709,0.4538761859840991,0.3707928492320459,0.3887350957869549
0.196441591037747,0.4529752631557219,0.3921222394931063,0.530724559129909,0.2768141006642146,0.4801616809339492,0.4749274741144554,0.4754716025878334,0.4466650945813726,0.32926785674137,0.3874034577501326
0.2023526869285075,0.467550649340089,0.4004263706451342,0.5491851070176519,0.2734330518960285,0.463475512670753,0.4813789154086411,0.4596014872751958,0.4437573975589181,0.3051955850917326,0.4152285534691224
0.2010577212915798,0.4766702747893532,0.4204381537147871,0.5717948946225565,0.2990662189588012,0.4353977786135927,0.4885369306198391,0.4734752455322708,0.4687594694618569,0.315439135744865,0.3689337149160708
0.1452340353860241,0.3948823873307509,0.4051634932094165,0.5900379763473538,0.3284134909241897,0.4720383968644814,0.5063328016061333,0.4966343808973025,0.4442026344307808,0.3061274055118267,0.3867163620072344
0.2047269016797614,0.4749894471641515,0.4421872400117348,0.5748517444484463,0.3197768565666106,0.4056311719766143,0.5125910621968599,0.5063725236140713,0.4950280234426188,0.3483725373411995,0.3906102764127369
0.2264312103515093,0.5065869811205173,0.4673770758573602,0.5782541151070077,0.2682729297295668,0.4348109799317939,0.5201993578389017,0.4722155311714369,0.5162156299937444,0.3713020913243654,0.3974747872449402
0.1504704969037665,0.3554397739857913,0.3893789289428587,0.5995940322941624,0.2646373107615213,0.452652420206271,0.5044087845574879,0.4759872073478489,0.4565155601648652,0.3555287425640008,0.4059524066853849
0.1700926135462464,0.4248689181353305,0.4339668154320285,0.6072415080850182,0.2819536651672668,0.4708586587915705,0.5257794802668776,0.4835853309631504,0.4305157637454762,0.3371653930126913,0.4271450274616464
0.1388712616937169,0.4150256099904656,0.4317992281051514,0.6075276756493744,0.2863104639609957,0.4523877304630148,0.4410713273417638,0.4744262043079805,0.473759679510259,0.2919805153063066,0.3220961402873613
0.1685656390360364,0.4617648543642056,0.4621568250381236,0.5366423413169533,0.2981056443721195,0.475336306695319,0.4752697192693491,0.439905036452254,0.4813443254071033,0.3317006483850566,0.3381288291530261
0.1532774322422973,0.4374282938315659,0.4653844281251368,0.5616253690514403,0.3315574535650467,0.4485261743212915,0.5045451954780135,0.4981192121252484,0.4848249575379948,0.3610413408547762,0.3783239132496
0.1916003740501007,0.4923783021801672,0.4476373805875618,0.5981487574912576,0.3384752239253422,0.456044889990998,0.4703241428018299,0.45113994366835,0.4979459438423809,0.3352684642297182,0.3936170162135673
0.1497608847166815,0.4323967571704584,0.4490062261295781,0.598096934915195,0.322749521946208,0.3990640057494167,0.4546153751659522,0.485962691704612,0.5046490537786108,0.3704804354748271,0.4172400415673951
0.1279463928946622,0.3461265382258172,0.4624451763963552,0.583785964441578,0.3171662404055431,0.4264291955852058,0.4444727016389102,0.4347243886651982,0.5159824538737277,0.3407009065003325,0.363595550420169
0.1322367374022456,0.3581036300261867,0.4514617231276415,0.6075651934459744,0.3308917253003882,0.4448607980182978,0.4765277534980831,0.440676528249401,0.5071565503375156,0.3500096389953647,0.3509279537594236
0.1128208399700093,0.3100390442714423,0.4214530774135381,0.5938064682699146,0.2816147284625707,0.3827201902872255,0.4453960336719412,0.4676718040627021,0.4947992844263527,0.3666068051573828,0.3676144657726804
0.1238305653635516,0.3821933593122055,0.4420405042072761,0.6032975316061646,0.3041251623855609,0.4442373492266475,0.480723082271353,0.4687122520952173,0.5056301122175213,0.3934397987999745,0.4033535143130222
0.1621819906487394,0.4407443198036876,0.4655096579335865,0.5852774387478379,0.3459838425562286,0.4190294938567267,0.4569623363058193,0.3606943126773096,0.5104510006705838,0.3489429544152282,0.3841610355256557
0.1633123711973528,0.4546210001175637,0.4566084370004823,0.5758936395029711,0.3366832328891219,0.3474557638417648,0.4581596943509991,0.4121508157201953,0.4952609668559048,0.3524707411510249,0.3330529639430764
0.1804506227917784,0.4156839214115574,0.3285537758796978,0.5612070358586414,0.2133953458677831,0.3304148721765453,0.4850838057864443,0.4235160124489728,0.5022660466887349,0.3570043502806051,0.3727873750284699
0.1643387855484429,0.2961485910256904,0.276206462222014,0.5626701494011486,0.2308672940055224,0.3658178598255372,0.4690240987338899,0.4401144696368456,0.4910585911721864,0.3762818625801877,0.3596343874529934
0.1745854105939681,0.3082680187591631,0.2924062920812199,0.5295080579058186,0.2605039257518614,0.3984520522869305,0.4139299733749097,0.4665988289866417,0.4637964536137361,0.3961048887106037,0.3920745376830159
0.1928033307031736,0.3383251451435634,0.2963055947875713,0.5593200068092383,0.2930354250626596,0.354250867406956,0.4526946203527163,0.4749847740740291,0.4902232800258925,0.3858121860048533,0.3993229828026795
0.1943163786032151,0.3232992429439252,0.2911666804828521,0.5828651213266118,0.2746374078868319,0.3664568023936211,0.4402780126183819,0.4600780768972155,0.4912417182729581,0.3816495848580891,0.3859133375937144
0.1973324999893438,0.339323361260158,0.2805980311505713,0.6043498413449357,0.2986861078246519,0.3422893020596622,0.488285725496742,0.4720156935684946,0.4982039061342556,0.41372237829835,0.3943914056325123
0.1713118697238703,0.3470530004366186,0.2993761629308866,0.6371493590629196,0.3062370687331457,0.3773748209269782,0.4988503089078546,0.4547444642871369,0.4688067656811546,0.4034701872523406,0.4089273945546333
0.1793077148991817,0.363019607811378,0.3158840637937603,0.631019760397631,0.3287796755569273,0.4148796585617044,0.4903998201540625,0.4409434627927701,0.4947138464981512,0.3572328584507299,0.3710406333019501
0.1946730551085978,0.4213357121627827,0.3201046777830124,0.6111339898902896,0.3361056704860659,0.3511119725466321,0.4661981902010954,0.399944186737907,0.4986030711508682,0.395142279339125,0.3940337070869401
0.198569383787911,0.4254537439368183,0.3271549205157515,0.6006570341185489,0.3519498654977044,0.3663381356025789,0.4563850562795395,0.4066531410450307,0.5041213110598585,0.354693967503968,0.3396350352479406
0.1368707870899323,0.2860542924534689,0.2920615939260947,0.6056738129384842,0.3692259517941648,0.3736955926072129,0.4633111583557865,0.4234690627269345,0.4754709234942099,0.3568516786082769,0.3397562603994192
0.1649852137337466,0.341892469614615,0.3100060901394921,0.4263231204818684,0.4717809680157784,0.3807923568096183,0.4658134908232031,0.4475507996552978,0.4848505247307685,0.3759360178298938,0.3760832380915057
0.152097345779469,0.3489749465844466,0.3395603615471978,0.3832723247169235,0.5217075750730931,0.3661548568948692,0.4822740782505307,0.4298533684737473,0.5002634876156612,0.3937471300987682,0.3790233465948525
0.0869726666429605,0.3100056946878419,0.3706085104276271,0.3673249783826335,0.5371753454067814,0.3959237569416659,0.4821904867640834,0.4108093757799647,0.4794343112637935,0.3930219914745318,0.392235613684531
0.1061175708293054,0.330946809691923,0.3730056789162678,0.3676171294660927,0.5373525334249223,0.4222717346614272,0.4674407158294565,0.2939425529385264,0.4548487346312816,0.3971385071093192,0.3558205807166779
0.1198722598063242,0.3319168194147989,0.3391271397404582,0.3823408586965466,0.5506278807160979,0.3010048653507543,0.4198939150355266,0.3217169294465773,0.4619756692138188,0.4019915599868532,0.3572059001985689
0.1293592091841343,0.3119354442086703,0.328835006870231,0.4831792319783202,0.3219505504300983,0.3100981095755069,0.4441690568364738,0.3813753767113015,0.4638666074910346,0.3935695540003993,0.337309941256306
0.1141375827295288,0.3029675725995815,0.3412463244913845,0.3918945174879472,0.4264499872266968,0.3485890400598687,0.4442841742676614,0.3743345578324192,0.4684552442119273,0.4177851798311269,0.3396527267885132
0.1005896573208845,0.2457518191654671,0.3266089430138068,0.4699832809866534,0.2374200052338233,0.3902387418139874,0.4405251667910458,0.3959071513526706,0.4904307191303287,0.4438441149422986,0.3448185663915301
0.1068687932601347,0.2682907612738708,0.3445385680012301,0.3830050399289373,0.3606090664802195,0.3935151920623126,0.4290900115876938,0.4229148021570666,0.5159012749060189,0.3679158133055693,0.2966106168090052
0.1021696233181161,0.274742674587899,0.3476178900359709,0.3681338642892497,0.4343862901240079,0.3616970459275398,0.4373728158289496,0.3499043019250876,0.5002059923794661,0.3969862933744951,0.3418534587170743
0.0967891089259176,0.26961030049508,0.29254797723826,0.4935892245439814,0.2975720150337814,0.3848432154115722,0.4493722150979332,0.420243490489824,0.5163841831662247,0.3391648834437797,0.3360052919575405
0.1074198329297664,0.2835248580146058,0.2807041690617579,0.3583748511354002,0.4072915280300362,0.3914244621751326,0.4410948111117143,0.4433512686006651,0.5027043992905077,0.3478920145788641,0.2584657995398796
0.1223425800321018,0.2912441996819416,0.2927727014860277,0.4680576676593568,0.3328786627538116,0.4242766632340915,0.3609547992900836,0.3866969282908445,0.5002849853075759,0.386689335750126,0.2775074877699331
0.1350398214535436,0.3035125249253038,0.3146298888529943,0.5387513174200909,0.3376046734152259,0.3608438429527062,0.3237762906023794,0.4200759522969318,0.4499601851810119,0.390166641774771,0.2952959721337547
0.1552779832107267,0.3306271243741684,0.324636258905942,0.5817935221054333,0.3079240855111219,0.3773842158440568,0.3815161844121599,0.4452470063840483,0.4772228098966998,0.4167014834102759,0.3578405079082575
0.1739986607865257,0.3412759660554181,0.3225624646836967,0.6012926256451618,0.3113268783099108,0.3616821908176946,0.4022083535638642,0.4212150613918501,0.5045290485276596,0.4250961576895276,0.3362118198776593
0.1717654029352048,0.2803260547111733,0.306534384589473,0.558628025985199,0.3022807276807554,0.3774566971229026,0.4151784963198543,0.4378513068539256,0.486512355564542,0.4143396086141602,0.3917613069526847
0.1645905116914524,0.2883244065421588,0.3188900043075299,0.5821268633000515,0.2796429153879484,0.3952309927746967,0.3933034815115478,0.41566234163903,0.5146168234410238,0.4146181793449409,0.3940848351014838
0.177839142590814,0.3005499339273982,0.3361103172062369,0.5939114415855354,0.309374214545563,0.4217872798939253,0.4341104140866768,0.3636695494006959,0.5072421810029115,0.3839120297747945,0.4039426887335599
0.1974295198044572,0.349670225936852,0.361692175897544,0.5866382101652109,0.3071082058908149,0.426096289210047,0.4313063576087456,0.3682104248594063,0.5091174320005972,0.4241471095184233,0.3517116293159814
0.1781444473945995,0.3132678181761613,0.3348288810235418,0.5959029596807899,0.3552742415016475,0.4385822084105451,0.4320496719191646,0.3814250460715717,0.5070305696072295,0.4354212637842962,0.365631599749624
0.1988663169907907,0.3427515877589322,0.3427832042247911,0.3875666515503151,0.4746288304658764,0.3873719764661203,0.4002983670425252,0.4174621904661396,0.4817663046368926,0.4316062216153932,0.313446287740294
0.2346960860182582,0.4027252416920948,0.3534426360854306,0.4933510718156323,0.3678635681899915,0.436665694394585,0.4205913350144316,0.3660157496978257,0.5091921558857294,0.4452669975259363,0.3137127945200134
0.2395231951336022,0.4116938285198801,0.364689405541669,0.5309372244113384,0.390235081005007,0.4273394043951239,0.4048336028385447,0.3852280292926489,0.4711663572963161,0.3938231980155,0.3342221806819456
0.2452914009917425,0.4283767066079409,0.381270149857877,0.3682024537642923,0.4602696427199558,0.4143558551006447,0.4356391629778644,0.4234523401909307,0.476126156651226,0.4254728096997182,0.3706492404497226
0.217405215191586,0.3906934844041948,0.3628736053463875,0.3746477847662702,0.5258595328123145,0.4163015448606029,0.4459156583114118,0.370045803225857,0.4814476885509352,0.4400641872786293,0.3391558120596612
0.2405992203434949,0.4245133118229657,0.3817554926380094,0.4798818182272546,0.3104474629156371,0.419347281100269,0.4506383051740278,0.3987422928239181,0.5054635930727538,0.4079200319901108,0.3455410757157143
