RSX_BPFI_2,RSX_BPFO_1,RSX_CAGE_3,RSY_BPFI_2,RSY_BPFO_2,RSY_CAGE_2
1.0,1.0,1.0,1.0,1.0,1.0
0.666957837928537,0.6860398973229317,0.3895483485209096,0.8453931078092047,0.4810323889632863,0.5157374185723527
0.6136434674418844,0.6452433246132935,0.2795913498116281,0.850841150302936,0.4989520414760554,0.5703858245597176
0.5090259864607679,0.4936123304312073,0.2757968049530011,0.6435664337413305,0.4144357244372966,0.4103426362640746
0.6199580552849632,0.840031327848749,0.4896203865857527,0.8703166707414752,0.5944495108915032,0.7396550660296246
0.6105112747763494,0.7251400923790752,0.3699545122435368,0.8651433435613746,0.4557294402711369,0.6351816842246795
0.7259984306393512,0.734128951659662,0.3270479904513995,0.8884730061616037,0.4520566499347011,0.6219925045034556
0.5142530276233278,0.6630533357705776,0.2982661179341115,0.7675149679786226,0.4046208367208418,0.4557492129841557
0.4234685509880143,0.6019001643680636,0.2907654539513833,0.6280069208478943,0.3643757187741902,0.4043636261786748
0.5390072576643513,0.6231442320836583,0.2748294453865523,0.6638329531157586,0.2444488079522717,0.4569173027484139
0.6526931687705196,0.7417133976163954,0.3002511864845277,0.8597837368292304,0.5104184138508467,0.5437836719679865
0.4149201817892364,0.6095980948013974,0.2850340738806349,0.5537878414594417,0.3975751965259038,0.3811819396817765
0.4684974879179496,0.6215425057425819,0.3010687477992888,0.6358628960401249,0.4053045951324473,0.4274515675622542
0.4236522737551708,0.5807934788824073,0.2987720813319149,0.5738134236135316,0.4143389285038581,0.4233010710013206
0.5008631777359827,0.6059210393003313,0.2962467739559366,0.6952953160265869,0.4675559145332899,0.4877159936755627
0.559050620016651,0.6111806640163027,0.316524546186786,0.7600430605398913,0.4676476053738787,0.5001945899921665
0.4477404951161109,0.5565662236289493,0.2894574003246144,0.6407459385619644,0.3262665438691945,0.4319683171246826
0.4786947203003865,0.5786676682262599,0.2927009422074937,0.5113429473503495,0.3384811622286965,0.4366375499337406
0.416803027527217,0.5859512390609105,0.2863182398295015,0.5179376984779273,0.4028618743554546,0.3793871967277432
0.557484064214755,0.6767379911757423,0.273861862397587,0.6819859474393889,0.4477392567108201,0.5115023692757477
0.5901301583446448,0.7177833751831391,0.3269149350759944,0.7713999368492215,0.5003999936300793,0.5965555816341968
0.5588713266406535,0.7064413089547918,0.3101971279093612,0.8065501694721162,0.5189138853575646,0.6034803335843737
0.5796430458575139,0.5419657179527636,0.2409652815974799,0.5264159109507938,0.3584507154800822,0.4080903799655131
0.614764347873332,0.6456891327268386,0.2665669104107577,0.6989708826322114,0.4549169860185924,0.4851822806290439
0.5955936693360487,0.7215059009162683,0.3110325515853441,0.7717282500045494,0.5073966861770685,0.6029643244804814
0.5392313459439535,0.6736600018646188,0.3118041979800142,0.8031182238066237,0.4756523078785041,0.5298646987339034
0.5698468786097451,0.7233220948104999,0.2856773857083955,0.8115667045359869,0.447667748925342,0.5604683949086245
0.6097604776571508,0.7165386470191906,0.2886651496974179,0.7823816091809394,0.3734470241891633,0.542197032843146
0.4788916075423842,0.7449280992878298,0.2860825718219209,0.7509194847859879,0.4405143335770188,0.5797502807358204
0.4730205878511199,0.7563270485233718,0.3107898651614902,0.6938110452887729,0.4713925920583857,0.6099876480050728
0.4753454766432634,0.6434743221987933,0.2586769001543572,0.5296152717275855,0.4475681089480424,0.6106163380716894
0.5623430635245728,0.6955292411079306,0.2844953376376403,0.6822209033411384,0.5350476135054356,0.636077765629492
0.6160889167776233,0.7290778121515282,0.312877733688137,0.7627990502115892,0.5164225810635703,0.6715390771607133
0.632766443982445,0.7781285240767115,0.3175028889366025,0.8263703874411952,0.5587527666026717,0.6666468125580901
0.689986099708765,0.8016606533736583,0.3235700552976503,0.8462919960329132,0.6254864533646058,0.6965256185722233
0.6499250086898634,0.8282320174436928,0.3241818690837967,0.8644201558702191,0.567350156605039,0.7062500627851354
0.6696796602841942,0.681848546592976,0.250476469177306,0.808204585989495,0.4933691761444461,0.5574390672457895
0.6534061295842924,0.7504911049789387,0.2851720808690169,0.8473489096042595,0.5997137422483003,0.6455736481986747
0.6635452156752943,0.7873839870792854,0.3327280345680266,0.8495762420152095,0.6178051848162593,0.6594774057033985
0.6712541360469395,0.6996526204070149,0.3106860430030301,0.8372891996888681,0.4721902015628537,0.5985873433338902
0.6459993667229571,0.7424437180171336,0.3198710691803564,0.8499969828795585,0.5313495281938634,0.6219773349298394
0.5675561038199135,0.7260575850016204,0.3265524335629271,0.8560484395036136,0.5434357054129306,0.6227799966892458
0.6261744986728273,0.6760783418644746,0.2297608784389782,0.8404041072327236,0.544144506799715,0.5521487404760612
0.5957740384846592,0.6980140538483177,0.2842405899838734,0.7957339194125264,0.4186327622945835,0.5347299247055715
0.4708307184756363,0.6229080549267545,0.261845433510772,0.794558520627222,0.4700881603720894,0.4231177961039036
0.5393001487399638,0.6696574248227394,0.3158757501449915,0.818271701963859,0.4947349537841512,0.4995027305638461
0.3397054123228568,0.5978335873481953,0.2602152405347787,0.7291953201355766,0.4289230743230026,0.4058716701454182
0.4694931208426133,0.6528000730409077,0.2845231705916229,0.8075979207368515,0.3972909345044109,0.4905142312450056
0.4904433984968268,0.656647985271227,0.2902799047529266,0.7879199668338751,0.4178930673494379,0.4461030763799077
0.5639879158828782,0.682549116857742,0.2512413404869423,0.822846497286427,0.4497046499325265,0.5198058209303197
0.5277819839099335,0.6253420082830555,0.2453461523009958,0.7996188976258121,0.4990846240757531,0.4456794840730557
0.5497709211895527,0.6106941184247453,0.2443842963767332,0.6529707265494723,0.4557561807742428,0.4277162356738758
0.4487439898552648,0.5431068434813212,0.2393869438819229,0.5713769001573225,0.4306039032661057,0.4341586779567703
0.4729650021887957,0.5615754701329573,0.2001530056600735,0.4446296436415707,0.4743030872988962,0.4024063359531005
0.5215378244516415,0.6148445536948988,0.2596042417033242,0.6396940043573965,0.4693788458429068,0.4731952822762695
0.4913690303666028,0.5564914954958002,0.255536792788666,0.4298268445326358,0.3854240873973864,0.4279761240114473
0.5006232395354032,0.5419332978971738,0.2219007001810859,0.442229539860142,0.381983447998926,0.4119398691181572
0.5271064244109717,0.502573172704382,0.2070970457476028,0.5380101849646624,0.2537418090488412,0.3553333996904532
0.5114057543450169,0.5165315334896868,0.2254105729257348,0.5321727522158194,0.2962810699397503,0.3668702758974476
0.6324178208853466,0.559602657295584,0.2630524838527026,0.6487475479449727,0.3428055068067414,0.4168157791592692
0.5461590952598063,0.5808833880622197,0.3051504118768177,0.6604258283943736,0.3840520852501484,0.4278123539750001
0.5340311193794797,0.5812978474534003,0.3178213881754489,0.6456512712940555,0.4258532648306974,0.4492255111062384
0.4082208525884063,0.5814220032117972,0.2779908740628091,0.5522745300506152,0.4216861709609723,0.3486016849551612
0.4732501593050113,0.587843884994834,0.2983204228203965,0.6016674416124463,0.4588952321961547,0.3957098611610689
0.4515077307564384,0.5959930154134251,0.316399668614226,0.4563063749477538,0.4404669284205282,0.3823212056637884
0.4792361253520362,0.5266281765441085,0.2404140657257405,0.5454409949707301,0.4536634355874377,0.411683437101876
0.5084252068942989,0.555802103462944,0.248485339117899,0.622791546739681,0.4885499876017967,0.4433299544621399
0.5087952374254296,0.5765546409016182,0.2523444229850474,0.5511581791108,0.4515171893265436,0.4074443984843633
0.5168129514387994,0.6599876251980177,0.3022772172442757,0.6779767358620474,0.4990497982340618,0.4897210602772826
0.5260861583629199,0.6941391647900454,0.3370052375743111,0.754187759356713,0.4921105466105602,0.5265526395393008
0.510760653027452,0.5839109751056581,0.2571003254632289,0.7296995734290176,0.4107620119194751,0.4514499072454946
0.5502857811995732,0.5487381145252067,0.2596800738006392,0.601912854720195,0.3933705208026986,0.3520854474310784
0.555789285999257,0.5404911940817555,0.2657196623515953,0.5681859962977209,0.4210086765627875,0.3948429183724528
0.5855838865713878,0.5859951615344469,0.2555062599041563,0.6644231365132574,0.3765804499944108,0.411812472242986
0.5637650347826304,0.5110379482238389,0.250638393600297,0.5510228020427329,0.3854197411413581,0.337963457022296
0.5530253384473253,0.531957120534548,0.2564319499224,0.5142361132584408,0.4435555335893952,0.3745054066761143
0.5595881443321791,0.5943469590826927,0.2945152187231256,0.6641331389184784,0.4629907448608892,0.4491167779141464
0.4101933690289688,0.4839172172246433,0.2200037041314854,0.5700681532593407,0.4475157077776754,0.3781835489622225
0.5115791697328584,0.5399975634783039,0.2464107604447225,0.7171464616902659,0.4709328517671317,0.4493374476447224
0.5236237780943822,0.5847307982624987,0.2770801069285451,0.7693839072219989,0.4934761548810816,0.4935004708158826
0.524353327855098,0.6367134246747006,0.3051802245015146,0.7765451971262749,0.5393554054313922,0.5628335840672883
0.5913543110461619,0.6022204245884352,0.2861692124431048,0.7946374755632737,0.494228493644637,0.4892201222086219
0.5157712356888166,0.5576458864949541,0.2899260713060908,0.672218472133702,0.4910315402798555,0.4237181410976403
0.5099131224654183,0.5588035918732723,0.31526079545683,0.671540242362641,0.394229684861684,0.4201310473147009
0.558552129157289,0.5475600718336081,0.2665013502117277,0.5240796318156106,0.4088360265994251,0.3493814750823141
0.4124134845067212,0.5359986737241599,0.2554913023560141,0.5854235862651287,0.3637072578909401,0.3665246647287353
0.4343294237399693,0.5296853556751887,0.2037143065820666,0.5060165334589125,0.4151429005131267,0.3800776092587681
0.449930911569789,0.5199635154054943,0.2260661197548177,0.5563064361030072,0.335909417026417,0.3314548009563223
0.5238153241297838,0.5918329541053591,0.2861267252981611,0.6741816045442113,0.4082234552715084,0.4520795013347198
0.5472750761074714,0.6006292046085372,0.2237766908730428,0.7161297349494622,0.4390071805298639,0.4376306015089901
0.5648051301701292,0.6264880345439893,0.252636825470386,0.7760199871802964,0.3983058294544606,0.4521768062007359
0.3879713091802775,0.5214609905009527,0.2721043560958199,0.5998183020290276,0.4163289959903077,0.3446124918479216
0.4133898247542606,0.531069825641599,0.2067479009947352,0.4546198505516516,0.3487916287178627,0.3833567462302379
0.4334687064011653,0.572871866077847,0.2503194987003839,0.6245267227923997,0.4230483123365243,0.3981928636488006
0.4794188331621823,0.4707638195755454,0.2541000836354128,0.5887988197242949,0.4033313223164425,0.3674027967819649
0.4543612175006105,0.4788258334265963,0.2000594206240732,0.4593297685481486,0.4308160662471632,0.3268077233393584
0.3693590531309164,0.4833583615473142,0.2262047370893723,0.4747993818772649,0.4345850941982204,0.3398483196635669
0.4437018266890976,0.5452988595645409,0.277252680827425,0.6259291535519372,0.4766494053131669,0.3972034705995874
0.5147525503925132,0.5307512405060865,0.2359152715621476,0.5195079582597979,0.5053648752123956,0.3151372923581517
0.4955357866075608,0.5394351379637168,0.194839930949569,0.6049099836810963,0.4620347379476735,0.3683852063927867
0.5864711931780229,0.6125591220700484,0.2774547995409003,0.727713902157914,0.4873789377698801,0.4591942177382817
0.5649386944439089,0.5290453623221169,0.2412646911310069,0.4831115171360362,0.3372967441199592,0.4226114209209432
0.5399136716485832,0.5461893109587507,0.2672237355055703,0.5702771007870698,0.3899585518070552,0.3825695475086189
0.3519340706347926,0.5214697865008358,0.2057454040558695,0.3331977893288727,0.3936169024811887,0.3413329221175951
0.3965864008641685,0.5222065557265215,0.2346459873377083,0.2930934027035689,0.352922052786259,0.3505730489954857
0.4875309654781834,0.5647228673991318,0.2537623931133012,0.4743747413170089,0.3944949768688409,0.3932165719415733
0.517145301181132,0.5459541929877891,0.2668354516770989,0.3833226399476265,0.4162402729055442,0.3919935486655726
0.5065811945750514,0.5459838712501812,0.2250356014730825,0.4000532668798594,0.4175502524579646,0.380914666299062
0.4571211814805592,0.5439547297774442,0.2380212005496287,0.4417597396738451,0.440557719168634,0.3705512300135362
0.5353602266961925,0.5770913653000982,0.2429839007857287,0.459557943866233,0.4081322833836643,0.3856325036069151
0.4509286521192289,0.494149025536424,0.2197787885444601,0.3515073557436708,0.3788617120587775,0.3460417254533212
0.4738131506463705,0.5019966706012304,0.2649144903617974,0.3355183130823594,0.4330685671118355,0.3682444860635424
0.4449230847708699,0.484630954820032,0.2695415680867605,0.3869715271740145,0.495300175733212,0.4061452574855887
