RSX_BPFI_2,RSX_BPFO_1,RSX_CAGE_3,RSY_BPFI_2,RSY_BPFO_2,RSY_CAGE_2
1.0,1.0,1.0,1.0,1.0,1.0
0.3909768569348572,0.7754341215995739,0.1372763339041418,0.5237451322349405,0.7029094794563248,0.5071434424590723
0.4718538397664282,0.7334319157963478,0.2159029339133719,0.5998039836930074,0.6897778358645749,0.4944534836922666
0.4091478699721521,0.7160737141950544,0.1431673754321196,0.6084096696975855,0.6395944396991073,0.4964877770805516
0.3983234038411398,0.7898478796818881,0.2345691031185298,0.5355447212345147,0.603983250205514,0.4512682519825526
0.4679247895348942,0.7348925746766364,0.1778567584677576,0.588189919195971,0.5115426187963946,0.4746204230703961
0.428668680913735,0.7715700154458385,0.130161279243192,0.550554575038915,0.6119826955268128,0.4456854740326366
0.3847257906432571,0.7633199833150381,0.1941900550637707,0.5812667966528305,0.5870925347627508,0.4712942499961292
0.4765441895219873,0.7127133404876805,0.1671845804719344,0.5393811443353106,0.6140558778244067,0.4790583193627591
0.3703250435047884,0.686161288086547,0.1460216698690699,0.6383884094891765,0.5604373190496674,0.4774743249957038
0.4802811035210262,0.6899576646803989,0.155292038719048,0.545006823099549,0.5376498097968089,0.4170535771865177
0.3873789637319448,0.7374003644468138,0.1837489465263205,0.5051515252674095,0.4613917521297694,0.396832282995532
0.4089737483287374,0.7167549366884551,0.1978715598649774,0.5131842740450805,0.4932505943403881,0.4138531988959802
0.4102733260083908,0.7309441461051507,0.1604511000558717,0.5135112759791569,0.5081363952385975,0.4028427229677638
0.3717982719268444,0.7516633692789654,0.1730868955488747,0.528470956738991,0.5271190239266862,0.425526689645886
0.3972554268030872,0.731407996950051,0.1706202102910547,0.5489988804208663,0.5087760107545541,0.4501371526633302
0.4292520639305486,0.7316447613899252,0.1634744019592502,0.5077068777812976,0.5226856314479049,0.4212899118300561
0.4326992117523629,0.7263759558480999,0.1885790992786495,0.5523650630998029,0.5248724469901003,0.4304107096586674
0.4512453965759841,0.6377539955118732,0.2066298548667597,0.5697354658951763,0.4685104172258236,0.4312926736058583
0.4050320175102505,0.6703465821574913,0.1124076145561369,0.5314339501803077,0.5003254231702644,0.4202879967740326
