RSX_BPFI_2,RSX_BPFO_1,RSX_CAGE_3,RSY_BPFI_2,RSY_BPFO_2,RSY_CAGE_2
1.0,1.0,1.0,1.0,1.0,1.0
0.7940933626383414,0.7980558308982586,0.5586458552520652,0.6273682490209629,0.7072360774027151,0.5669665419645623
0.831304994574854,0.784887505474118,0.5282213322405035,0.7787847257837472,0.7006899388773574,0.5416304687058893
0.8651043552494917,0.7667476797810726,0.5989002707784467,0.7530182153767179,0.6454831227232332,0.54574952144381
0.8296169171827612,0.7701294740893553,0.5787630105015984,0.6454095008555731,0.7237039361583484,0.5539468635892828
0.7955718966364509,0.7951702878766763,0.5439659893265609,0.6629426286413416,0.671793687843067,0.5850113766493684
0.8814146099903031,0.7301377599587962,0.5745118705264468,0.6552307947676961,0.637628667539066,0.5338992895867456
0.8301420839659533,0.7649810889181463,0.5566347611270478,0.6708383149839607,0.7232434953392037,0.6149743647607292
0.7827109954435348,0.7864856868369455,0.5493740658871972,0.7180658314115662,0.6778699682711331,0.6044971509226936
0.8319314877416072,0.7610582223135234,0.5615140712918129,0.5836304351129359,0.7768535174169248,0.5981084569555087
0.8268246074973518,0.7678829464202275,0.5724883191645234,0.6507573327486563,0.633383504584721,0.57153389173313
0.8104839311088502,0.7934552509346686,0.577161622107051,0.5584219953161729,0.7211240091304985,0.5589664320527383
0.7746594929369158,0.7875860226920957,0.5463308399554473,0.6191328500331169,0.7044401371102895,0.5766890031382292
0.781171892057177,0.7619225977952568,0.5149103096096495,0.5792010706325824,0.6625821394279887,0.579924842931204
0.7629655276939887,0.7625624458861404,0.5376000135723302,0.59018659071673,0.7138907539539251,0.5863072910732239
0.5960693109075397,0.6425290378099523,0.5127495376683481,0.6433059589771628,0.6542572301654906,0.5616009012531954
0.6816417445670263,0.711818258336729,0.5157838095955954,0.6520062736539812,0.6007061448663303,0.5591142650024542
0.7397142262281164,0.7395747044724262,0.5027910984938376,0.663857660939136,0.6404720132864667,0.5796077357830178
0.5527387939997301,0.6735422474667178,0.4868479189950223,0.6402141282785573,0.6248013059749227,0.5907305730837892
0.5537368605677386,0.591500861705658,0.5064346797035165,0.6122627361116427,0.6637092866026071,0.5635053809393129
0.4871072356044473,0.6184354571940478,0.5253269498398587,0.6213690182116992,0.6842636442966044,0.5540970942115354
0.5683744278358575,0.6103113327339776,0.5414771754986226,0.5714285714243316,0.6850267709177844,0.5570023113749856
0.5782775016551591,0.6292581759747844,0.5157239229011129,0.588448670022241,0.67057372986859,0.5274108181118052
0.5836167415387762,0.6683882074224115,0.4768170983469144,0.5329891602535715,0.6954509180317616,0.5095046531542017
0.6048199738609021,0.6880949980220045,0.4852301786773554,0.5515399373712193,0.7106465735001795,0.5275259171775588
0.5237302162276993,0.6549811734600408,0.4498699003297753,0.6022255720499418,0.6716432391078192,0.5128897156414531
0.5254471214990184,0.6765959610900902,0.4802623715898667,0.6208932717181109,0.6885556078883344,0.5582890229612479
0.5445637687252354,0.6885015637353105,0.5094236004532167,0.6854509945886337,0.7223771881151788,0.5714312640989332
0.5365248322589342,0.5997096956729561,0.4658254462510153,0.6662166793164079,0.6717281203890224,0.5454451310405439
0.5029362481946865,0.634848033494491,0.4686475650346405,0.5724010687932244,0.6813779200910763,0.5462332923388755
0.481483872879166,0.6580810865688433,0.4468286506341147,0.6040670738290947,0.6883837752467635,0.5214327471085513
0.5721252129838743,0.6142181986422814,0.4731451560003362,0.608874133784222,0.6667343022474767,0.5331447411674042
0.4643962521933051,0.6563878339101133,0.4402522313865009,0.6415439194046157,0.6911119870095417,0.5439424661870647
0.4893997007614986,0.6184796514553077,0.4619908236567622,0.6165797254188524,0.6953400786812172,0.5490613319455673
0.5368212517746251,0.653485442857525,0.4554209780485936,0.6514333712839365,0.6845003121588421,0.5428836174886009
0.4605119960817281,0.654902770111508,0.4164945177489054,0.6595156445422561,0.6889778612102897,0.5495047303016904
0.5141569453407124,0.6525066962834621,0.4005015668369815,0.5666771614660808,0.6341076867151133,0.5555671720718369
0.4796373218848211,0.6639186456208499,0.4325248936595055,0.6019138752625663,0.6648628634199858,0.5301838560939374
0.5490057321556451,0.6776995399089594,0.3857490127924118,0.6427958717175974,0.6740777835919756,0.542376729526699
0.5870729036729965,0.6260923072802802,0.4264763550290497,0.6683446407068461,0.6530878680504333,0.5710391282766163
0.5097261138548648,0.6494158649987452,0.4284117255956992,0.6537291520365467,0.6588198121385349,0.5450179805801237
0.5508020554345937,0.6565319128402409,0.4139377321329726,0.6732614660552039,0.6247482169707197,0.5498304165394525
0.4479362754254151,0.6276808778627484,0.4430786262716091,0.7052531430219985,0.6327951039628379,0.5654533248156106
0.4875565747773063,0.6540930620608705,0.449638610223046,0.6848521031606143,0.6346053813986647,0.5632727549222057
0.4893573427404031,0.6704911713408866,0.3636208074802141,0.6481671755876771,0.6764864111575835,0.5918562923968924
0.5431034996960963,0.6956393960414228,0.3624676690160669,0.6558000407530018,0.6886378710993869,0.5664859696992632
0.4287693442173191,0.6880017790845564,0.4281923088769568,0.6338929455191775,0.7157561407208664,0.5736708275928853
0.4833131759880697,0.6465578209969943,0.409593089619637,0.6465482746901008,0.6705452026637666,0.5649675714054717
0.4752738174882091,0.6480128003701215,0.4411915913155888,0.6786033515972381,0.680589034803216,0.5706149501303897
0.4760066153384691,0.6771292960815612,0.4235771882221723,0.6174338003297942,0.6056001301385898,0.5273500679220454
0.4883139324728086,0.6827094981019565,0.3931695292738808,0.5728858377365778,0.5982964968418463,0.5645362588598102
