RSX,RSY
0.0,0.0
0.19505758330126616,0.21772529056009696
0.22427354900725105,0.23677605596054305
0.18997857025604611,0.23452185459670472
0.21359688888005524,0.25389919826656504
0.19488868613110544,0.2604306728947761
0.19533505668360998,0.28844749416532267
0.23546699863363865,0.27251261981749514
0.21017811772762385,0.28112861737303013
0.21229039986086312,0.2665619998044327
0.2360758881133728,0.24483858441719283
0.21558614612808566,0.26036746725279586
0.2327465336882246,0.26159658353806503
0.2346802353557869,0.2907200938329185
0.22020275293798813,0.2749560476419991
0.22922388423303597,0.2715355000412131
0.2385067484105699,0.26162288719578325
0.23936651711411422,0.30443709509407213
0.19292812569686874,0.21183336683977852
0.1899066943262561,0.2225230618367615
0.21770937997735257,0.2471172397221388
0.2466172750997679,0.28988795396442024
0.2630922238168298,0.2954950424320147
0.23721672897207538,0.2872073026150011
0.2614313088007651,0.29576504863175956
0.2704632163086538,0.32243948562028557
0.25412829443537216,0.3075585273564506
0.23546769448111737,0.27516341568059655
0.18677442243286213,0.2385801773357656
0.20686662601608583,0.2747381583937064
0.19440670812470448,0.2245457547675468
0.21392203739142254,0.24795071456289489
0.2413311738778936,0.24060575985243132
0.20434604483850086,0.2348521477441202
0.19619968012804898,0.26029333141890576
0.2568552174956348,0.30403156597681924
0.2614906267130934,0.3024915961556838
0.1982766180679138,0.2616819979627755
0.2423162294860872,0.2924169064014505
0.22945883269302542,0.296351168642725
0.2152517204582263,0.2779870250191031
0.20433023010166504,0.2652554330649189
0.260994095905802,0.29757325523411227
0.22160099072311154,0.23860600530832576
0.2527772716248306,0.30291685858730033
0.26242331352990766,0.29647150007406137
0.26830481731177647,0.32025398055634113
0.2818152925469153,0.3145999775673255
0.25948372595060215,0.2973164181713999
0.2608566213303524,0.31902934613246037
0.28043145998566027,0.30984984021695233
0.27332978907712346,0.3102706610343523
0.2886095837147854,0.3110339234823485
0.28905000406808096,0.3230483990097087
0.2902903212543191,0.3424135892171349
0.28987417049083797,0.3293514782531293
0.29056672276565265,0.35967409220042074
0.28256841955674383,0.35988799604043076
0.27839882318932146,0.3585733701160189
0.2822712018496178,0.36000120050690326
0.27568914085189966,0.3582495079135683
0.2764646469159587,0.358553618851542
0.262533530701374,0.3580312115834664
0.2671828283536227,0.35469733153615207
0.2665508247979339,0.354121210214944
0.25918088619341967,0.35556357012952616
0.26728286379054217,0.35283144332945965
0.269760082461538,0.3541927676510342
0.26723253400334585,0.35444219429947815
0.267428119783441,0.3536382794546733
0.26433093194093454,0.3521060504098721
0.26858436512494965,0.35032281537781135
0.2670088194538433,0.35021226357111984
0.2688783137708096,0.34775578411904245
0.26693042077379053,0.3508749745233392
0.2700698789630285,0.34922740971632527
0.26712945066353155,0.3505873189301885
0.26797284535754784,0.35146285945489664
0.2675287615943098,0.3495193326801276
0.26762268142015433,0.349672036945434
0.26065337920640885,0.326378769556164
0.2632692856060158,0.3377135621654244
0.2380745899239277,0.3421404314685149
0.24265669848408078,0.3480296012031284
0.24559802966867492,0.35741165029966027
0.20773275207695427,0.35052444454433723
0.22568142342544995,0.35241502996418245
0.2010852760818443,0.34188771150234043
0.20481244918806726,0.3363643407263183
0.2011479773266703,0.34045803623365084
0.20308799797922142,0.3487574006374513
0.19695120282695888,0.3432847242943073
0.19804106690315043,0.3458904759475353
0.1949713267150357,0.34106078707536425
0.20623626611477275,0.34359090872622994
0.17978788492604378,0.3386073972770386
0.2141985291391636,0.35000404131670904
0.19698782011006172,0.34629826366093935
0.17722882550111782,0.339727751296452
0.22011494911174803,0.34826262575249456
0.18865888805878606,0.3401899788148769
0.1994439341666891,0.34270501092973266
0.20889273590697127,0.34258668768074885
0.24101399777267843,0.3525008678063154
0.2133755368058806,0.3488094489497932
0.22575308904723004,0.35374968389140266
0.24126298578782962,0.35316163718687454
0.23739443669092747,0.35609095739138846
0.24096062773310542,0.35638690334518813
0.24554154455429367,0.35693312596169136
0.24990505678871666,0.3569385265838905
0.2442860418541016,0.35081697227785436
0.23356793551686314,0.34977571563139986
0.23906032152404436,0.3456773612806118
0.24546244949378934,0.34700633376269074
0.23170165825305,0.3412327888747079
0.23026106962808898,0.34507567787559934
0.24286807845085848,0.3527841598373806
0.23840448086253863,0.34580931884448424
0.2500924717323662,0.3485434997019825
0.2453112822752491,0.34837584545437467
0.2671594963127415,0.34985837971661804
0.26859586167451954,0.3503534369704187
0.27009136908706,0.3494739942334507
0.26390304427051564,0.3463242470715875
0.2587469180651532,0.33792821208233564
0.24500766846662744,0.33705681722095443
0.24026573617034147,0.33143454239260245
