PC1,PC2,PC3
0.9273514313180835,0.7992137188247341,0.2409823876006677
0.92733176948061,0.7992163663272878,0.24098088791745798
0.927273579744101,0.7992239516843741,0.2410091708918517
0.9271582427478495,0.7992389496891446,0.24106910697553197
0.9269677926337693,0.7992634392421528,0.24119254893548647
0.9266846193745415,0.7992992184359275,0.2414041161737518
0.9263111945089824,0.7993458450021091,0.24172657859959257
0.9258489679728656,0.799400766533706,0.24213154886083188
0.9253001027796581,0.7994639200029106,0.24262093179520994
0.9246669926853986,0.799533368934533,0.2432446989239152
0.9239510386566507,0.799607435832965,0.2439808577428516
0.9231540415104552,0.7996839386828261,0.24484344108691036
0.9222779605227316,0.7997630237508333,0.24582390956683842
0.9213247079619286,0.7998443108074724,0.2469210980217199
0.9202963307284643,0.7999278274542767,0.24812312976340445
0.9191948258769558,0.8000138263066467,0.24941075609656027
0.9180213430201053,0.8001016967633203,0.25072373088676736
0.9167783972280679,0.8001933599834417,0.25207632833544147
0.9154673516487357,0.8002865232526477,0.2534624375811052
0.9140902899199838,0.8003821531595571,0.2548729863017678
0.9126488774358663,0.8004818069877148,0.2562474232829671
0.9111454313316603,0.800586821103562,0.2575918002182993
0.9095819164941126,0.8006968548921994,0.2589178425482258
0.9079602052418845,0.8008121067466152,0.26023300224604073
0.9062816166614449,0.8009319302840185,0.26151807294900586
0.9045477079309711,0.801056302568394,0.26277644059131167
0.902761001632304,0.8011855746126211,0.2640591267150352
0.9009232695635137,0.8013186404681599,0.26538114504254484
0.8990368747045931,0.8014568323254794,0.26675241134385685
0.897103187136768,0.8015998529706678,0.2681677153749078
0.8951244792287347,0.8017463951828784,0.26970774835794087
0.8931021938581098,0.8018968109040312,0.27136840109527727
0.8910377292214244,0.8020507503094596,0.2731415784550998
0.8889321459749212,0.8022077333171207,0.2749917670511419
0.8867871817250703,0.8023680137822606,0.27693714876116415
0.8846044619835659,0.8025313958606837,0.27899394518556675
0.8823851251439339,0.8026980269953632,0.28114623010521733
0.8801301950107617,0.8028686221214603,0.2833620575476705
0.8778407831852728,0.8030429820356111,0.285646366497747
0.8755183110046155,0.8032204126389229,0.2880141549832017
0.8731641357857312,0.8034015419479947,0.2904660817791527
0.870779092146373,0.8035855123823301,0.2929906747989709
0.8683635872652751,0.8037711683125163,0.29555951555044546
0.865919209675182,0.8039582370883822,0.29821947266919524
0.8634470474760941,0.8041466888425063,0.30097156279101733
0.8609477721943152,0.8043362356421357,0.30378226930847996
0.8584224746732008,0.8045265810502188,0.3066584165762556
0.8558715409982602,0.8047180414810842,0.30953947617507926
0.8532961130563638,0.8049108953096407,0.3124256759518318
0.8506972249213283,0.8051053591993638,0.31531505363731316
0.8480759864854507,0.8053012074989918,0.3182194978931804
0.8454335754546984,0.805498208559847,0.3211495970860946
0.8427711199142173,0.805697075260078,0.32409424444468105
0.8400895549958267,0.8058976502192703,0.32705003320592385
0.837389612561799,0.8060996954395685,0.3300042970609467
0.8346720585067976,0.8063022275794461,0.33297619086695385
0.8319377018267702,0.8065047003500745,0.3359666018772718
0.8291881405040388,0.806705853675675,0.3390646419957196
0.8264238146857322,0.8069052254200805,0.3422536439188216
0.8236454736390106,0.8071031386557885,0.34553623958361934
0.8208533870355551,0.8072995398144966,0.34887096103313464
0.8180483912966336,0.807494983575932,0.35225222281441837
0.8152315245495785,0.8076894361896074,0.35570384583488523
0.812403301840726,0.807882214577233,0.3592210013753857
0.8095644606458345,0.8080731162724363,0.3628112848700338
0.8067159744630953,0.8082628153004416,0.36648095389689916
0.8038585100788281,0.8084509893312171,0.3702377768071432
0.8009922597371375,0.8086374760512218,0.3740423550061074
0.7981175524344633,0.8088214385674303,0.37788827881310827
0.7952348667848942,0.8090028287925258,0.3817637648241541
0.7923449888664987,0.8091820676712826,0.38567747386122764
0.7894482139307137,0.8093582250632979,0.38962934596348764
0.7865450546736444,0.8095311344972728,0.39362363329688854
0.7836362885682147,0.8097020110834969,0.3976649736504645
0.7807221251947785,0.8098709896401516,0.4017268346048105
0.7778031028762458,0.8100384395659025,0.4058012824509728
0.7748794464480967,0.8102047952862956,0.4098589489050143
0.7719516039548167,0.810370390137545,0.4138864061626186
0.7690205105716152,0.8105362030580309,0.4178972413220243
0.7660866517229599,0.8107020685828982,0.4218871641183535
0.7631504782627128,0.8108676255044251,0.42586979854863527
0.7602122848415592,0.8110335499363057,0.42981499954263713
0.7572726264391452,0.8112005784103025,0.4337176988560173
0.7543316568458882,0.8113682317550874,0.4375518862279566
0.751390030924096,0.8115364319118668,0.44133378749628005
0.7484479280302936,0.8117048318482696,0.4450420373291569
0.7455057441482069,0.8118724170823564,0.4486962807273356
0.7425645513679563,0.8120394640844713,0.4523435495412489
0.7396246434210487,0.8122058717579101,0.45596560832029964
0.7366861615753653,0.8123715531317308,0.4595430626314222
0.7337488269272908,0.8125372368853907,0.4630027168241392
0.7308134700273112,0.8127032677383905,0.4663808827383621
0.7278803608165971,0.8128696016688635,0.46966470622052425
0.7249498698390403,0.8130362116981701,0.4728565997226718
0.7220222184120151,0.8132030341447649,0.47594566682155326
0.7190979943367394,0.8133704066798784,0.4789536061170049
0.7161777887041147,0.813539336007518,0.4818756250093017
0.7132618038688903,0.8137100019969009,0.48470009255259017
0.7103501038522833,0.8138820273661729,0.48742035997429356
0.7074434476419017,0.8140553882032225,0.4900652838510773
0.704543091303597,0.814229292435426,0.49272491841423505
0.7016494214066216,0.8144037079449991,0.4953976220266647
0.6987622389251065,0.8145771710715539,0.4980816218929679
0.6958819468730209,0.8147494332580761,0.5007977751671822
0.6930091288814688,0.8149209172259029,0.5035624916611099
0.6901436524033292,0.8150909750775747,0.5063544074184947
0.6872855494073955,0.8152598089010861,0.5091511331747972
0.6844347602454282,0.8154276647047205,0.5119291076321979
0.6815921311919123,0.8155951263863936,0.5147185100052833
0.6787578186429928,0.8157622906723629,0.5175087296890256
0.6759319519407504,0.8159293938860811,0.5202815998856665
0.6731143684112488,0.8160955590922792,0.523023635398295
0.6703061532919001,0.8162624167844958,0.5257701174288598
0.6675077242990846,0.8164304459089938,0.5285288247401265
0.6647191998877634,0.8165989920603836,0.5312882571870297
0.6619411633244917,0.8167688964115757,0.5340545899417297
0.6591741302877071,0.8169401226819375,0.5368531570722304
0.6564184361401257,0.8171124496014042,0.5396879999091352
0.6536740604536796,0.8172863569949145,0.5425323635123895
0.6509411019742748,0.8174617205552253,0.5453776895370753
0.6482197821917166,0.8176391344279859,0.5482151779224134
0.6455105642127664,0.8178190768610869,0.5510554677968866
0.6428134691021655,0.8180016784116046,0.5538695995195573
0.6401285588777075,0.8181870951456066,0.5566496784470891
0.6374556529512809,0.8183760593514358,0.5593771416147135
0.6347943042600874,0.8185671761288725,0.5620381577039949
0.6321443313642274,0.8187600722351697,0.5646163784340915
0.6295055866322353,0.8189544243828983,0.5671027410548808
0.6268781783736557,0.8191498033215685,0.5695053707984399
0.624262147517633,0.8193467594576067,0.5718136760545796
0.6216574307018017,0.819544801011343,0.5740250905855804
0.6190638746473126,0.8197442653611582,0.5761265594552984
0.616480962939147,0.8199434745728549,0.5781149592073032
