Média,Média Absoluta,Variância,Desvio Padrão,Assimetria,Kurtose,Entropia,RMS,Máximo,Pico-a-pico,Fator de Cresta,Taxa de cruzamento por zero,Fator de Forma,Energia,Energia Média,Variância da Energia,Desvio Padrão da Energia,Assimetria da Energia,Entropia da Energia,Kurtose da Energia,Densidade da Energia,RMS da Energia,Frequência de Pico,Centroide Espectral,Largura de Banda Espectral,Planicidade Espectral,Corte Espectral,Razão Pico para RMS
-1.0462550964485116e-18,0.12017107020607329,0.045553405630224406,0.15087922809893878,-0.00498425453217551,0.015048510127444011,1.5205201755799942,0.15087922809893878,0.5747442865940806,1.1034027692267954,1.9093356648990252,481.8,0.6278529575319217,0.039271134326420466,2.0464374323304062e-05,1.0507128256069495e-08,7.242499198029001e-05,3.854319291392383,0.3359545529057908,46.059331008207906,0.49631694023836964,7.526320550313e-05,22.03125,63.19946584689184,63.82690482600135,0.5,109.84375,168.00054878557603
-1.046238020264295e-18,0.12017485139149912,0.04555491924248242,0.1508839929896899,-0.004984968178324619,0.015050742536092605,1.520563693669955,0.1508839929896899,0.574765685069564,1.1034433393255525,1.9094030278563345,481.813935,0.6278718599006811,0.03927247575358934,2.0465073347362883e-05,1.0507552693476351e-08,7.242751518482052e-05,3.8544151539019262,0.33596606289166403,46.06007773718692,0.4963318105406624,7.526582374600216e-05,22.032867187500003,63.20122960740263,63.828709696773835,0.500015,109.84670312499999,168.00442148726964
-1.0462335682591243e-18,0.12018583989815108,0.04555920185857388,0.15089780801927888,-0.004986741623151018,0.01505428505675613,1.520695360953421,0.15089780801927888,0.5748223856846489,1.1035553884426952,1.9095852434432306,481.855886625,0.6279279571552241,0.03927621384915988,2.046702128669094e-05,1.0508617511778098e-08,7.243434196605899e-05,3.8546905915244847,0.33600155704941054,46.062194871002944,0.4963761522991994,7.527292356323357e-05,22.036553320312503,63.206665704829696,63.83418162819146,0.500059625,109.85581679687499,168.01656518965828
-1.0461113231292527e-18,0.1202074622686631,0.04556756101189591,0.15092499097285217,-0.004989450802665237,0.015061034526879107,1.520957740435645,0.15092499097285217,0.5749337070499716,1.1037723894628377,1.909946114960362,481.938877369125,0.6280392147765941,0.03928350488294872,2.0470820678972773e-05,1.0510587382942209e-08,7.244741647143809e-05,3.8552210440337786,0.33607365776896786,46.06616603642496,0.49646393100706404,7.528654030360741e-05,22.042947838476564,63.217524762026734,63.84505180901953,0.500148132125,109.87405374648436,168.04079506327344
-1.0458742303705985e-18,0.12024305751644637,0.04558124761364388,0.15096971135471482,-0.004993136143370587,0.015069756583031184,1.5213938402308191,0.15096971135471482,0.5751127717527224,1.1041229951244538,1.9105294087837827,482.07532996165315,0.628222985522551,0.039295396523709475,2.0477017469363996e-05,1.0513735227613301e-08,7.246868757033431e-05,3.856093024558422,0.33619270201572143,46.07265720885636,0.49660897344435956,7.530869782838947e-05,22.05273247943848,63.23553877567224,63.8629741838433,0.500294417628125,109.90425483733397,168.08117710461153
-1.0454926534454761e-18,0.1202956826996291,0.04560134342911465,0.15103579784367052,-0.0049979391741808874,0.015079792486954513,1.5220452522906496,0.15103579784367052,0.5753736755047287,1.1046342120005892,1.9113850192971837,482.2782054077627,0.6284962301858523,0.03931279993802263,2.0486086471090494e-05,1.051824220867043e-08,7.249972704225458e-05,3.8573857949098613,0.3363700595781793,46.08225121894941,0.49682448078157265,7.534103804172087e-05,22.06629028095057,63.26236930820163,63.88971591005042,0.5005120237738531,109.94942291785036,168.14178628026033
-1.0447612600532145e-18,0.12036449887456104,0.04562739434976851,0.1511222029371586,-0.00500374855094174,0.01509279814592036,1.5229044363555106,0.1511222029371586,0.5757148865364626,1.1053031198534424,1.9125143443002597,482.54520766822526,0.6288566958222939,0.039335328637193516,2.0497826283060735e-05,1.0523955538518732e-08,7.253980311441406e-05,3.8590785436719517,0.33660502322472713,46.09469862273056,0.4971087036712665,7.538280212291479e-05,22.08377154005295,63.29778519773571,63.92499734025539,0.5007991456032937,110.00909725187825,168.22245859761432
-1.0436599859591885e-18,0.12044887791160186,0.04565911119479477,0.15122817268775204,-0.005011504063889957,0.015108258199605084,1.523967514547501,0.15122817268775204,0.576128223361484,1.106120391296278,1.9138923545014732,482.8743281413651,0.6293023198217039,0.03936278180007309,2.0512132256421634e-05,1.0530769267976817e-08,7.258841689007646e-05,3.8611006655600026,0.33690014880430713,46.10803091790334,0.4974598041482052,7.543348164574742e-05,22.104361292885624,63.341438147482144,63.96850741754653,0.5011540125834324,110.08270918911775,168.32119310873816
-1.0421428935791545e-18,0.12054812111828975,0.04569610890647746,0.1513527702948234,-0.0050212198894726105,0.015122720925020379,1.525230868321265,0.1513527702948234,0.5766066515967035,1.10707538716426,1.915500204476597,483.2629088215262,0.6298306533348854,0.039394743170249415,2.0528787477983033e-05,1.053846613137283e-08,7.264456486027164e-05,3.8634060317045007,0.3372576362725475,46.12142826854832,0.4978759262654863,7.549205219582095e-05,22.128998736166473,63.39318662809781,64.02003796562913,0.501574888017227,110.16990133833849,168.43732829330722
-1.0400733631164617e-18,0.12066134189966476,0.04573787137448997,0.15149485669427593,-0.005033116011522323,0.015134234091955858,1.5266898401581894,0.15149485669427593,0.5771457478091016,1.108158948782482,1.9173303767580807,483.70924883546206,0.6304394423589799,0.0394307172860328,2.0547533760308926e-05,1.0546816287794835e-08,7.270722236399897e-05,3.8659692266457775,0.3376784042001561,46.13451801434454,0.4983553077956858,7.555745810950646e-05,22.15682958917137,63.45286238213937,64.07952735375144,0.5020600684632893,110.27034658995035,168.57066013745023
