RSY_BPFO_0,RSY_BPFO_1,RSY_BPFO_2,RSY_BPFO_3,RSY_BPFO_4,RSY_BPFO_5,RSY_BPFO_6,RSY_BPFO_7,RSY_BPFO_8,RSY_BPFO_9,RSY_BPFO_10
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5934789477967002,0.6086017084486912,0.7062968825461806,0.8698608472880365,0.4778485745014622,0.5640516150702243,0.3428241258326358,0.4764299600788516,0.4226925944405412,0.683452116880503,0.3435293110336316
0.535509228906745,0.6938461061756305,0.641062044559093,0.8679179255115242,0.4329713074532744,0.4628975748846342,0.4194165729173671,0.4508718026331181,0.5479339892424832,0.6481030920955508,0.2648093060915273
0.5997959585751241,0.6922141398270172,0.7577304403094407,0.8602406459200805,0.442001609824905,0.6013490931056155,0.4105077562922412,0.3475584174578802,0.3539393833930315,0.6859007455884853,0.3737435884346433
0.5926655488963631,0.6926859086906058,0.7779542699610421,0.874537480782752,0.5586832144571761,0.529016744637181,0.5093877866389288,0.4340181768058339,0.4958696972925969,0.7192541740981078,0.3866718046083915
0.6280580314923645,0.601302797086349,0.7425282240991025,0.8512654738095613,0.4829736446432341,0.6331189633609349,0.48312091968074,0.3706880220463446,0.485865331595204,0.6017362584368708,0.2979632021786109
0.5525182342439657,0.6045726081524679,0.7928214548077782,0.8598999110604824,0.4488194431407639,0.5811314047532955,0.3784134626908964,0.3647752029429245,0.5406826273847255,0.6483895862758926,0.431358780370094
0.5590031811671318,0.4895857634846158,0.7434866799212939,0.8579034747572897,0.4553855053925149,0.6151965845429507,0.3564546909099042,0.2914373465687812,0.4233191899488988,0.7488919502747453,0.2794086378881198
0.5002744823384045,0.560559305186608,0.6540048204723365,0.862744075587785,0.4384696310379211,0.5330151085547252,0.4619341831175994,0.4035520607480906,0.5671122292610234,0.7014614369041864,0.4216222526673124
0.5252430487515468,0.543231894736306,0.6277377189448052,0.8759111385030216,0.5694793695914662,0.5708059447872018,0.4343427821855422,0.3329170272102085,0.3844041346620609,0.6379058488118935,0.3660056607731042
0.4762206144967496,0.5270279605119197,0.7085247010650029,0.8925780382535564,0.4079122220447622,0.5601277023198814,0.4555342486220391,0.3863073695888458,0.4967762523089855,0.6638716886417043,0.4595775301982664
0.577735706735877,0.5351108102702036,0.6075721964087047,0.8744603086063037,0.3759640284178424,0.584638811259246,0.4266721894742228,0.3473622299252979,0.5828151231640428,0.7695592974753841,0.3408409620414681
0.5662642683529234,0.5751351647415395,0.6170363615308698,0.8453081300384437,0.4237916851345171,0.5709234904428148,0.3018238547457978,0.375382070614907,0.5022500230570353,0.647167649135261,0.3631257547407068
0.5733001380394513,0.5223548495124795,0.6250158353281113,0.8406593799390406,0.4046901539045409,0.5666401745172169,0.3475770495736665,0.3670512407973387,0.5108464024267274,0.6919270827231854,0.3640777996263748
0.5780679482762388,0.5463089358441617,0.5054521012825623,0.8451234086103848,0.4250065964800993,0.5475493994574828,0.4055599493779174,0.4042841756963094,0.5244091250203708,0.6110761900616427,0.3904293311700988
0.5287304040118557,0.4693675291683841,0.5538551569667288,0.8516657641245993,0.433976725734857,0.421779648614889,0.4133165467912603,0.3552808560072759,0.4950754133907143,0.631349155015066,0.4409774672908441
0.5218811743217151,0.5321325211918333,0.5657421129263358,0.8592988898517446,0.4019092364817213,0.4679455341808698,0.430225828624696,0.4094446372312558,0.4997390700326388,0.6749169449452662,0.4641263051557299
0.5410736287204021,0.4892249314378674,0.6107699053877191,0.8607607317796908,0.4425331956976113,0.5320220226266474,0.4501172119311662,0.3504988655626734,0.5458218855047696,0.7484290282298938,0.4776863177582933
0.4711580119926127,0.4106141212093733,0.6369820185679189,0.8682564234158168,0.4081435015176845,0.5393663822076449,0.3919056368910478,0.3719148857369534,0.4298122395530498,0.6661120120707581,0.3959724961757465
0.5011983439202732,0.4314689703607853,0.6966920940293255,0.8573004095639422,0.4200024285530382,0.5413328232869967,0.4063340990977586,0.3763201223903041,0.4610640609503702,0.7056943341233881,0.4604512394300779
