RSY_BPFO_0,RSY_BPFO_1,RSY_BPFO_2,RSY_BPFO_3,RSY_BPFO_4,RSY_BPFO_5,RSY_BPFO_6,RSY_BPFO_7,RSY_BPFO_8,RSY_BPFO_9,RSY_BPFO_10
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3101793067526606,0.6901621239723343,0.6247270912076164,0.6094715131907522,0.476775610136536,0.6213620412787947,0.5123303227823951,0.534538702232375,0.7317800067721049,0.6364231210147633,0.6719773958292182
0.2154380246598043,0.5137975844643528,0.5931814218445943,0.5038904564083966,0.5882984861262552,0.7030276973497114,0.4981065892596822,0.6074947117863011,0.7408317197979809,0.610981376888462,0.5965398503761398
0.1757053604225588,0.4617667191859538,0.5851146795158504,0.2774754743145168,0.5684265993404002,0.5909595862594855,0.5292462616412793,0.5293179502553617,0.7521631819982751,0.5156811664092682,0.6424916216867664
0.2388322046725557,0.6464264059381145,0.5466782065191983,0.3439159487537171,0.5874224032576802,0.5633192533340511,0.550623033823836,0.6151508899137228,0.7953614653134529,0.6864153813596506,0.6017098344997247
0.2436658320244563,0.4820780225445296,0.6172090349917545,0.4097817085826292,0.6077636504362228,0.6938212326273838,0.4811087225217998,0.5958659195584545,0.6956677157118685,0.5367455803042879,0.5743574414628153
0.1946984409269737,0.3885359514228949,0.6154125882824647,0.3655017274196157,0.5667760327904862,0.4908006040496721,0.457720009583656,0.5451880365955148,0.6959708792640056,0.4392619633352455,0.5306353605789315
0.3416519474197946,0.5490197915889456,0.623019146385847,0.3987374353595632,0.6344166304660662,0.5778618425028256,0.5064621711395817,0.5235804597201585,0.7946668093518378,0.6235024379727214,0.5694921879411945
0.1253097338996351,0.4120426519435204,0.6447140560723804,0.3776630235995281,0.5774863612108309,0.4881329186747246,0.4311863450852908,0.4405254938160205,0.62447626806332,0.5699341257942636,0.5671987070084231
0.21856885164668,0.5822874305524245,0.5395386522568372,0.5107125794795362,0.6429068141285377,0.6034800255712899,0.5496403485883474,0.5142204420052419,0.734518391186885,0.649573440799972,0.6109851597471871
0.318603830210014,0.5295168542918363,0.4559165841147734,0.5471610953088676,0.6379483965849516,0.5916662928583265,0.4858670813567942,0.4336068409119408,0.7534782563662431,0.5394946295394445,0.6486438643223698
0.3404457866772355,0.6130629508842479,0.5382685668601573,0.5271012685200359,0.6663013382830558,0.6444335728341261,0.591264346269082,0.6334583025621612,0.7974429824885757,0.5688115318272264,0.677282530049809
0.3089803906090715,0.4820291648591162,0.5845469748148959,0.5523206568986763,0.585595850532994,0.6051723867604802,0.6136647871131176,0.5883848021289717,0.7356631458662194,0.5602112906964342,0.5975527851714104
0.3202460246978524,0.5303566656481982,0.5055990261641364,0.4548992744773416,0.6095294565220895,0.6212562423703987,0.4782641166154572,0.4917828091213085,0.7409781362501271,0.5892708442071477,0.5787804400935174
0.2751893945310643,0.4920254381949654,0.5222260735680131,0.4777179875750097,0.6524441037692755,0.5922480429884436,0.5596174274331804,0.4981458720052081,0.7517934028381503,0.4802871504402314,0.6051896374956744
0.2939305045557722,0.4755759284659719,0.4958513773368845,0.5019030933708019,0.6626830325882537,0.5431826960790305,0.5595164760664324,0.5532465573972509,0.6916846116103167,0.5066236209324363,0.5932336023990759
0.2829913902781049,0.5143690091762176,0.4708871612759984,0.4738806764054637,0.5986037730512422,0.5587480233785841,0.5842562746753008,0.5735602406832552,0.7537865174953093,0.5324934425599976,0.616135749885535
0.2906934268374722,0.4208888049195922,0.4933820668708267,0.4211092165326018,0.6207610890597426,0.5643801737518501,0.4144998697113434,0.5945169450277057,0.7178538975293353,0.5603025723901582,0.6266035523294
0.3584857142871352,0.4475978398039185,0.5779990075083817,0.4099666782895747,0.6042751826237378,0.6272434033506152,0.4741408694268457,0.5315006505178181,0.6963098126641555,0.5662540336682382,0.3918089959122774
0.3560587145570493,0.3966026480142969,0.5216057918847384,0.4624883962156252,0.6302553388968599,0.5786508577415417,0.4858932354926482,0.5754875045161814,0.706502321138498,0.5725628889885159,0.4237447621508861
0.2658366407154335,0.4492083143038194,0.5734284224096562,0.4836779045025748,0.5519480043144965,0.6079771626092692,0.5216039983111689,0.5836556519368238,0.7076304726240035,0.5428895464104069,0.4947933043901527
0.2947858608135856,0.4276198436995836,0.5179816677803805,0.5150678153130066,0.5739433070270379,0.4852862016696018,0.4562960038117362,0.5767615171848786,0.7521495375918341,0.5482367857098093,0.5194821842558829
0.3559053214284967,0.3750953808133467,0.5482626541119776,0.5108310058636091,0.5983482836493885,0.5531470730236827,0.476829891022728,0.5808340438810398,0.690642675399797,0.503412590500264,0.423293159158065
0.3412846104463701,0.4928638333710844,0.5577279701798934,0.4883822820147181,0.6241444893175696,0.5186066179963783,0.5289657378870074,0.5891582483752653,0.7023028277007742,0.4928712519664265,0.4933815921015496
0.2944463736749141,0.4927185823061566,0.5582025461510436,0.5211797269517804,0.54316373417973,0.536275629766446,0.5416145269109682,0.5462715006724678,0.7369028381962286,0.4996667081534213,0.5556692728117227
0.357723520580183,0.4148888357093454,0.630113098339504,0.5096074066034469,0.5418619175638338,0.5495589899738912,0.5118150115670438,0.5015725516640493,0.674714188509156,0.5230747230222086,0.4729483058484275
