0,1,2,3,4
1.0,1.0,1.0,1.0,1.0
0.4950612746808086,0.7743584533301757,0.7350664786947305,0.82997552485119,0.7444006917172882
0.4748540764028507,0.8006613678863632,0.7402041814030935,0.7906055204102453,0.7538650251749986
0.47410044924350275,0.7716019629537564,0.7092110979992969,0.7893712669682463,0.740809743425016
0.48579793257160553,0.7721558346710553,0.7132339030860916,0.7863495560490081,0.7494623344681686
0.45741471652608856,0.750859663302572,0.6882454946340809,0.7774489182741673,0.7013661181644303
0.4590723463794136,0.7524745578072346,0.7045368920232031,0.7929797812315391,0.713652450747431
0.4689296517214451,0.75473192992467,0.7071134747770316,0.7889899912239127,0.7271270367979139
0.43767411962861025,0.7505220641324932,0.6833222753711928,0.7100589795395901,0.7065940396658033
0.43802606001229505,0.7637798952713528,0.6884022481851699,0.7232068555606124,0.7166761877651788
0.44153122641822556,0.764221507186123,0.7113187460675946,0.7267353867868622,0.6952454311728571
0.44449260483223196,0.7575459006450818,0.712758496089852,0.7147632565360797,0.7036693686759261
0.44030139564818077,0.6647516887595623,0.6911448453571762,0.7248369885494099,0.713704400200331
0.4459980858797359,0.7060104911222117,0.6915903595524014,0.728640446115576,0.7175118300322951
0.4535206062143521,0.7462198511389537,0.7079823569755288,0.7012940956183743,0.7307097043763701
0.4303861295554492,0.7650199619763864,0.673305801645594,0.6956499005837792,0.7064103256291299
0.43638995790455093,0.7672611521303931,0.7054244449449776,0.6874646073718664,0.6930125066006536
0.42452656086425655,0.6940124192176097,0.6724891566158946,0.6961379584919432,0.7035546522263433
0.4258587577852367,0.7348583295375761,0.6788905178284512,0.6951417599542007,0.7105297235010921
0.42678863548761214,0.5462826563757387,0.6939930290037021,0.6887452528713135,0.7030988983370442
0.42968825357074886,0.6449592841693016,0.7075452953024485,0.6979044566000525,0.7144214907044901
0.4311986849124695,0.6817525784394932,0.7064557079772872,0.7034160791774716,0.6972590103936896
0.43493259321857947,0.7003704750455464,0.7101675811927245,0.70138625088067,0.7006812692668747
0.4283156171806761,0.7334976559638478,0.6982875815953543,0.6980872938707651,0.7089719505683506
0.4374412510715334,0.7434856684923851,0.6994623301374997,0.6792014568900847,0.717819541860565
0.4374596433149449,0.7503797570118298,0.7079572982481586,0.6893810626794328,0.7378984344376579
0.44437943241677597,0.7435666530015728,0.7084769161139295,0.6694476272755556,0.7165657136493621
0.4459342715983903,0.7592364691299396,0.7037430122729738,0.6743476432731874,0.7157712291419956
0.4517613528090684,0.745374323989351,0.7203868883030464,0.6717010492427359,0.7150825619847453
0.43626440752499573,0.7404218652236052,0.7059181026514537,0.6682995477357209,0.7230428984922916
0.4307415698758207,0.7117772425492409,0.6895111613543642,0.6451322749811089,0.7167250489812842
0.4321869942128018,0.7115130005734354,0.7217162969143514,0.6200805217457005,0.7190179386657393
0.43508845964368686,0.7340309776673104,0.7009333356616387,0.6321491020874552,0.7210860603485374
0.43741971111260086,0.7219615953964555,0.7083809728560246,0.6368051115681023,0.726718709770672
0.4126937737399173,0.5111133833887532,0.7048346746471289,0.6341645262186856,0.7345548433507341
0.42730901288291295,0.6195462477072138,0.7177747064252138,0.6370064358123831,0.7125383398106804
0.42751857463866216,0.6892677218854859,0.7037222101200655,0.6291993948607759,0.7033140543581485
0.4415080003905725,0.6959123733443574,0.7108062898305001,0.6356502329356188,0.7138297653559633
0.42573433651742637,0.6068322717992545,0.705436072849396,0.6404199677861122,0.7100699079029299
0.4187633856399224,0.6732776430453661,0.711803030536628,0.6373194616434666,0.7119353214079347
0.4251291276198379,0.6832481895953133,0.7153819516626126,0.6434438074688147,0.6953889396275063
0.42632920045330924,0.7000481899808146,0.711347129195044,0.6432836111242755,0.7057155950155568
0.42827680189170064,0.7112750959609638,0.6993829999182822,0.6289219480705275,0.727381830826304
0.43222071566998893,0.5415465428991786,0.7043668293733774,0.6295677320809776,0.7070157059180048
0.4039184224415095,0.5430259812587754,0.6783760816027435,0.6333727414135273,0.7168817172580416
0.4098845549412878,0.6288599842233807,0.6720171343557837,0.6316031498507193,0.715211471552618
0.4155094968982689,0.5455193565631004,0.702772842657282,0.6430277847036125,0.7173771905673538
0.40958258090902006,0.6026595781220612,0.6968856661311071,0.6381262390665655,0.6968062631342722
0.40268430490739165,0.6559993979987515,0.7047224013666952,0.6426863637329128,0.6987346984778724
0.41269848945973886,0.6811254339487374,0.6930346742243374,0.6539616145956224,0.6897069963297352
0.4100921810407903,0.663535598481859,0.7208853961997048,0.6477741555186398,0.6971626557834596
0.4036836150768692,0.6795176045838665,0.6952126598956611,0.6522613563773695,0.7118022240741153
0.40750557660106707,0.7016661166747125,0.7126017449853737,0.6634992439955927,0.6834035538759844
0.3974049012603718,0.6718844671861148,0.7050289253316113,0.6352586703519715,0.6903275062648316
0.3957590464272947,0.700852692673976,0.712628516062483,0.6447140094802526,0.7071481562813751
0.40410835956777513,0.7131135644427006,0.7068785694549554,0.6511844669701663,0.707943183314973
0.38944673891003395,0.721180986066914,0.6990729591980929,0.5603991833103875,0.6958608673506521
0.39983187151626176,0.6870577764936817,0.7016056888106392,0.5733083686304381,0.691484266325232
0.4004733410744735,0.6977695638760971,0.6982750788087931,0.5795515729608787,0.6837939017684921
0.3974930461450389,0.7115808179017775,0.6942707077623617,0.5703929862156533,0.6840847853516749
0.4011787635948434,0.7117947654375032,0.6866084605564512,0.5644510957381993,0.6927260129496056
0.4042749052139787,0.697776024678838,0.6913849037335487,0.584437298144376,0.662000512219173
0.41195599807913197,0.6895036266623394,0.6636904269707806,0.5619071811396334,0.6707950518431045
0.40764642348867614,0.7134309721541834,0.6709824488604887,0.5683905563148182,0.6855435951542757
0.4032182620505069,0.7013270108055882,0.6696404220544192,0.5786677407557166,0.6920941010419928
0.40741672029882103,0.7037659606883383,0.6733713978280664,0.5573318601209504,0.6938232660074476
0.40854797961848,0.7303665862835168,0.6979703731037941,0.5714425217904198,0.6986265653201286
0.41435845837395946,0.6957550557635732,0.6710667288536589,0.5687223012613078,0.703900834996466
