PC1,PC2,PC3
0.865140537811105,0.4044205270160953,0.5895965947301435
0.8651231093218431,0.40444338594167684,0.5895671005815781
0.8650707043870832,0.4045140653463909,0.5894781263331541
0.8649665792103582,0.4046573354333788,0.5892952690645534
0.8647946246151255,0.40489656176594824,0.5889815141018035
0.8645397538512529,0.4052553313761956,0.5885249388716491
0.8642040839989781,0.40573331352161135,0.5879088492966111
0.8637898321598969,0.40633141586615495,0.587136198589593
0.8632987519351694,0.4070498193366776,0.5862024315911677
0.8627326623195521,0.407887330158329,0.585119014275887
0.862094183433362,0.40884382319577117,0.5838875427921753
0.8613854723865916,0.4099206379031912,0.5825118198634984
0.8606089141986045,0.4111168220531387,0.5809878704512599
0.8597670352160445,0.41242979301735705,0.5793228361536675
0.8588617517758577,0.41385910470509,0.5775254735106325
0.8578946271287751,0.4154024964470856,0.5755891576789716
0.8568678857732503,0.4170565844435603,0.5735302111585134
0.8557831651792103,0.4188189355188173,0.5713540752387798
0.8546420854869548,0.4206888683388553,0.5690436833873533
0.8534469788464936,0.4226648409209217,0.5665911430493895
0.8521991915017886,0.4247441797629322,0.5639961668546984
0.8509005151450736,0.42692305142421705,0.561261146907043
0.8495518250126064,0.4291992383639107,0.5583954347474066
0.8481545830661013,0.43157025832796725,0.5553966932221746
0.8467099202437701,0.4340338061583676,0.5522628661353517
0.8452189367918426,0.4365872922036207,0.5489851745202995
0.8436823347426206,0.4392301923326427,0.5455717561177709
0.8421015450236269,0.4419598174181061,0.5420221909736431
0.8404781693635021,0.44477356700202686,0.5383612500891877
0.838813460730405,0.44766879111294944,0.5345972282852256
0.8371082848170676,0.45064460144798235,0.530732840996183
0.8353635407926088,0.4536998139364139,0.5267676813862432
0.8335814655209827,0.45683040473723,0.5227116448875412
0.8317630586935513,0.46003442324405464,0.5185801838325568
0.8299097249704566,0.46330901973558025,0.5143912968383838
0.8280230541420643,0.46665090484260996,0.5101595883140232
0.8261048881627366,0.47005565994428933,0.505886653289576
0.8241566425262051,0.47351979703352753,0.5015868738619091
0.8221794780727022,0.4770409107295337,0.4972661223343836
0.8201744492783188,0.4806173985702845,0.4929339620811245
0.8181431426001313,0.4842454758022192,0.48860438085998203
0.8160871081591876,0.48792175322452136,0.4842844930193425
0.8140072457494477,0.49164427027690916,0.47999164073300027
0.8119038262314704,0.4954132077409742,0.475738033027832
0.8097782343445689,0.4992254041100339,0.47153362842068525
0.8076309809630475,0.5030805743854849,0.46739214470659907
0.8054632660800233,0.5069756566775676,0.4633337041134433
0.8032762262451816,0.5109075055458481,0.45936736942753953
0.8010712539743197,0.5148723416874017,0.4555115342551759
0.7988487622047347,0.518869196806486,0.45176795857197605
0.7966097020204768,0.5228954558316934,0.44814399668829774
0.7943548043036723,0.5269488771528212,0.4446625033835053
0.7920850015396298,0.5310276355206338,0.4413238848736081
0.7898019702660525,0.5351273012763731,0.43813199729779595
0.7875067330367083,0.5392451924053507,0.43509006945922335
0.7852003010105767,0.5433787551599546,0.43220195241317716
0.7828828556517092,0.5475284715993924,0.4294721872716991
0.7805546889445496,0.551694481757864,0.4269039618632312
0.7782164595484076,0.5558755097614022,0.4244929526591944
0.7758695181452048,0.5600680078356879,0.42224670059147096
0.7735138591783348,0.5642727409378718,0.4201585686591046
0.7711501169846131,0.5684884130205582,0.41822488911187494
0.7687766950640376,0.5727216711620791,0.4164432248362795
0.7663946967115323,0.576969437148353,0.4148170617339809
0.7640043688278981,0.5812315618073505,0.4133403788037766
0.7616062727535033,0.5855070118117724,0.41200985842674687
0.7592013635714573,0.5897929305660041,0.4108209677966389
0.7567900096578772,0.5940891717906447,0.4097665719757785
0.75437272629845,0.5983946765805507,0.4088422110035913
0.7519500236697042,0.6027087196586027,0.4080465169608548
0.7495231045695598,0.6070283360396742,0.40738578374063295
0.747092237539938,0.6113536453363166,0.406861337309941
0.744660263223277,0.6156754037241333,0.4064724149531098
0.7422275232209938,0.6199931197611446,0.4062201150493111
0.7397943579843416,0.6243062623933084,0.40611256486996583
0.7373612515843375,0.6286140143121506,0.40614644247011833
0.7349285430542865,0.6329164496202491,0.4063137736114062
0.7324969934948582,0.6372111651261301,0.4066211779717638
0.7300668612053931,0.6414982921844508,0.40706340304575916
0.7276379673452753,0.6457789808493033,0.4076402539422309
0.725210285244834,0.6500535689978526,0.40834169142976207
0.7227842982691094,0.65432106129763,0.40915690804130733
0.7203603073411301,0.6585809198884365,0.4100823312255143
0.7179381905965049,0.6628341102097091,0.41110785347626067
0.7155187060530831,0.6670789882323633,0.41222482967526053
0.713102275631451,0.6713152901012731,0.4134242874475601
0.7106888891296014,0.6755440483814602,0.41469546450911676
0.708278715497711,0.6797661080046036,0.4160328065529447
0.7058717391372458,0.6839818530639254,0.41744102308683284
0.7034686896403519,0.6881890871317558,0.41891972004899924
0.701070130069565,0.6923866443124504,0.42047281593956765
0.6986764615987878,0.6965735187595052,0.42209480583496095
0.6962879143782238,0.7007497508485356,0.4237706197450408
0.693904557487667,0.7049157391365316,0.42549631712137415
0.6915264177984561,0.7090716266082531,0.42727070028250214
0.6891533976499581,0.7132174494655431,0.4290992655069268
0.6867863392353337,0.7173502338808838,0.4309840622506049
0.6844253923530017,0.7214693710304477,0.43292188259816766
0.6820711395373444,0.7255734011284081,0.43490297311370363
0.6797238213725758,0.7296622075697309,0.4369253643199025
0.6773835677894882,0.7337356382147767,0.43898699893094806
0.6750504141948005,0.7377941761360677,0.44108683230029533
0.6727246279013948,0.7418372288521192,0.4432373712500275
0.6704065880095239,0.7458636729544479,0.44543565196619506
0.6680964321267706,0.7498733963723592,0.44767824007290435
0.6657937858480545,0.7538677304553798,0.4499695833297157
0.6634982461272085,0.7578482823568868,0.4523127753891173
0.6612098754745566,0.7618152177018335,0.4546980504117042
0.6589284980238908,0.7657693069795302,0.4571242910253752
0.6566541754261244,0.7697107825211476,0.4595861287145462
0.6543866418665096,0.7736409491704662,0.4620745569416215
0.6521261911223062,0.7775590876830749,0.46459183181263763
0.6498718788582931,0.7814690100512947,0.46712196114629045
0.6476237857770519,0.7853708813204949,0.4696679338539974
0.6453817174923471,0.7892655585895787,0.47222608194211957
0.6431469363706415,0.7931495121105051,0.4747848835843914
0.6409186735125919,0.7970193029711417,0.4773163021137228
0.6386959748952926,0.8008736004526725,0.4797916035399806
0.6364779459548335,0.8047097617705978,0.4821925862470692
0.6342635090140483,0.8085281758462438,0.48447669599218013
0.6320519987632457,0.8123267019654102,0.48662273211763984
0.6298423145112593,0.8161042902392913,0.48859734671669264
0.6276346992788742,0.8198562607044566,0.4903790117383907
0.6254281872761038,0.8235823650569766,0.49193180383936896
0.6232215993825191,0.8272839877358524,0.49322100738958896
0.6210136162482958,0.8309617401449497,0.49422066111622387
0.6188047327710867,0.8346168532334188,0.49493348455604524
0.6165954529820776,0.8382494349053093,0.4953578136993845
0.6143860389925218,0.8418613010833436,0.49547946115362196
0.6121769283250644,0.8454515540260297,0.49530802547877273
0.6099677178527669,0.8490227229970656,0.4948427762350338
0.6077584725798624,0.8525755673896093,0.4941053906372581
0.6055493448421114,0.8561101718979459,0.493115781166621
0.6033407482701838,0.8596243841209116,0.4918917093622356
0.6011337536199928,0.8631147807803738,0.4904491832356067
0.5989290672343587,0.8665796704352389,0.48880558770550697
0.5967267534552971,0.87001998303718,0.4869652024319462
0.594527213816108,0.8734348593799316,0.4849407851543739
0.5923306965859216,0.8768240771797958,0.4827508095419859
0.5901375189962178,0.8801867500793759,0.48040475051720277
0.5879485071580957,0.8835226408292193,0.47790337947016215
0.5857643589709602,0.8868308892095647,0.4752543234100983
0.5835855120658819,0.8901104527516108,0.4724663814558612
0.5814125082041712,0.8933611952836601,0.46955538958960796
0.5792456655439573,0.8965829825256109,0.46653549780071035
0.5770850927909522,0.8997768765012127,0.4634066689215297
0.5749315083142341,0.902940285988903,0.46018837337211216
0.5727851381162488,0.9060731535675103,0.4568874596417324
0.5706466284696445,0.9091736783781807,0.45351398898402584
0.5685160161894092,0.9122425125257982,0.4500845139378603
0.5663938039026071,0.9152771898448122,0.4466157607298079
0.5642801201024823,0.9182782061685656,0.44310274278656225
0.5621750217308771,0.9212458451123489,0.4395426686085865
0.5600785004498231,0.9241803051931469,0.4359261278959822
0.5579904147588743,0.9270814562756767,0.4322487392085501
0.5559105997998486,0.9299490912949221,0.42850444254733466
0.5538385959880889,0.9327858030280964,0.42468095468787825
0.5517742680902455,0.9355916824797849,0.42077893112668885
0.5497172657349623,0.9383679102735945,0.41679163231248306
0.5476677856235321,0.9411134341853694,0.4127085056536096
0.5456254865139842,0.9438256051115401,0.4085419768158456
0.5435902358994587,0.9465011240058367,0.4043083521024078
0.5415620425401739,0.9491363896612623,0.40002121662133105
0.539540906197975,0.9517280600775428,0.3957011267670766
0.537527001767957,0.9542714468287836,0.3913772304495785
0.5355205706785922,0.956761785419189,0.3870901195520887
0.5335218324347216,0.9591939911622921,0.3828751608910489
0.5315309057810877,0.961564222562096,0.37876461285607077
0.5295480112215216,0.9638680641524522,0.3747896319440721
0.5275731748390999,0.9661016962784753,0.37098318178641765
0.5256066249155793,0.9682646195318614,0.36735417354476263
0.5236484495753526,0.9703568188808727,0.3639047767802285
0.5216986181080601,0.9723794776328193,0.360634089785535
0.5197570334369075,0.9743350473171039,0.3575333571769319
0.5178236147003983,0.9762275162609582,0.35458387117683854
0.5158983389996057,0.9780605473224202,0.3517601374134882
0.513981267948528,0.9798371103265405,0.34904265707718696
0.5120724483756377,0.9815600776037136,0.3464108385982604
0.5101717939943512,0.9832231990042567,0.34389103323365333
0.5082792001122753,0.9848184556506577,0.341514053352986
0.5063946057959539,0.9863376281086703,0.33931292932156465
0.5045177831969108,0.987771931585641,0.33732531998923243
0.5026484847347203,0.9891123598145903,0.33559378351846303
0.5007864513186232,0.9903498580224314,0.3341578310534802
0.498931377137396,0.9914741245818155,0.33306347342199183
0.4970827629189346,0.9924759602490243,0.33235425976132027
0.49523978844389926,0.9933432952302119,0.33207293918057423
0.4934014480860651,0.9940631426115824,0.33226536392097505
0.491566462770877,0.9946293727526644,0.33293121131216963
0.48973299723933084,0.9950373142639499,0.33405976250574376
0.48789935238483606,0.9952817124569326,0.33564022630620016
0.4860642036060794,0.9953572714139934,0.3376701479555526
0.4842256383098842,0.9952585154101361,0.34013727194303334
0.482381973995366,0.9949790569382964,0.343037160473726
0.48053178801875795,0.9945131750402391,0.3463707292439434
0.47867393892800925,0.9938544327997832,0.350141856404523
0.4768074809611935,0.9930003584844196,0.354346529708663
0.47493197799913356,0.9919525349068905,0.358970810638785
0.4730466248006854,0.9907125446332997,0.36400426146816356
0.4711515150008807,0.9892827083866313,0.36944112261788864
0.4692467220233174,0.9876675909146121,0.37526694388834914
0.4673326727780812,0.985876187330688,0.3814504855289652
0.46541115739164973,0.9839217582923228,0.3879569691188465
0.46348376295805827,0.981827256305169,0.3947003715766678
0.461551636589997,0.979621258606924,0.4015725954207999
0.4596168497449975,0.9773307110769326,0.4084802051904579
0.45768170158545185,0.9749808317314232,0.41534459064357265
0.4557483769267584,0.9725928499762979,0.4221055943827835
0.4538200235804737,0.9701894346818063,0.4287034404687743
0.45189962077887635,0.9677920283874526,0.43508646716195054
0.4499899527976211,0.9654195129618097,0.44120959899344436
0.4480931027357715,0.9630867462690785,0.447041422021086
0.446210644592841,0.9608034528312566,0.45256809318220714
0.44434413952468144,0.9585691431350293,0.4578311263300232
0.4424956333289525,0.9563765390468413,0.4628960879851509
0.4406663497475336,0.9542186735650208,0.4678175871529744
0.4388572577760893,0.9520898290278677,0.4726476794750343
0.4370693903498746,0.949984261139032,0.4774342969835642
0.4353035736075449,0.94789703202339,0.4822238823262822
0.43356011724229193,0.9458248724830636,0.48704829740787325
0.4318395609602629,0.9437642831250589,0.4919444355436847
0.43014266373400234,0.9417113177997521,0.496958777070747
0.4284703218607475,0.9396615935359294,0.5021440065715509
0.4268236972563707,0.9376104697371697,0.5075553278369396
0.4252016101798214,0.9355586877542248,0.5132119043278585
0.423604228997972,0.93350475132401,0.5191376834630044
0.42203184255543,0.9314465351513033,0.5253462249074832
0.4204843285635529,0.9293832177577074,0.5318534848910287
0.4189615821266228,0.9273138193142145,0.5386683692637687
0.4174637290648886,0.9252364783994029,0.5457990885800794
0.41599011899827976,0.9231508247460098,0.5532384015555882
0.41453921100623425,0.9210572750675198,0.5609310569295016
0.41310873219243094,0.9189580636054755,0.5687949211768171
0.41169275313478926,0.9168443715470498,0.5767039533036777
0.410286947103051,0.9146965317510962,0.5845776420364631
0.4088848612464385,0.9124944000623655,0.5923380073047995
0.4074800060418098,0.9102163190745973,0.5999136432659532
0.4060658201813806,0.9078373595926379,0.6072349171737312
0.40463560030754053,0.9053327557128811,0.6142367621425262
0.4031819920334213,0.902676931360003,0.6208385897003061
0.4016988712185434,0.8998439330217514,0.6269735024623606
0.40018067590525386,0.8968066905972746,0.6326073197698581
0.39862166060181714,0.8935333333549083,0.6377275333849364
0.3970196083665488,0.8900045943363751,0.6423560653617388
0.395372832988954,0.8862089410705911,0.6464965328866012
0.39367966212364525,0.8821361247140663,0.6501565376371932
0.39193943487402183,0.8777823940743545,0.6533254472350518
0.39015136761061275,0.8731457090057048,0.6560030999815557
0.3883151322900469,0.8682263153342856,0.6581931303019288
0.3864324181890245,0.8630324116490861,0.6598994065854201
0.38450444586467813,0.8575724885020783,0.6611283079312028
0.3825328517778862,0.851858607475001,0.6618893058269331
0.3805201044076739,0.8459081455601832,0.6621888615615159
0.37847077053879075,0.8397540522944664,0.6620205558371504
0.3763933114199761,0.8334266963810746,0.6614927328290302
0.3742965448986393,0.826958818872956,0.6606891393949306
0.37218518912471144,0.8203817797614806,0.6596018188837538
0.37006691526604196,0.8137244502024713,0.6583082630701909
0.3679478233695095,0.8070151208035149,0.6568195181857399
0.3658332229906003,0.8002751330379747,0.6552240018385724
0.36372883701621006,0.7935222351775026,0.6536118682485252
0.36163567784321826,0.7867672580095633,0.6519664236901574
0.35955366590314697,0.7800145481390734,0.6502732167202586
0.3574808436178176,0.7732528006935138,0.6485303878170043
0.355412277179044,0.7664771037540278,0.6466295211211097
0.35334345259990985,0.7596834216124702,0.6444736164234592
0.3512756435801794,0.7528679768348212,0.6421316473406578
0.34920464266920037,0.7460259894387986,0.639506829271911
0.34712723468724693,0.739149486042439,0.6365720365357797
0.3450392924015595,0.7322261160015846,0.6332581959890469
0.34293557881410386,0.7252438297678485,0.6295017745416649
0.340815490071664,0.7181949156806602,0.6253468957508411
0.33867936285677724,0.7110780646918051,0.6208311807306618
0.33652702936286727,0.703890147718258,0.6159883688552644
0.33435734317431276,0.6966233767712058,0.6108428206407928
0.33216902238136503,0.6892705673639394,0.6054078063144671
0.3299582025692097,0.6818224146791122,0.5996341448324141
0.32772874101872984,0.674287747012863,0.5936226582117976
0.32548459841602617,0.6666757948307833,0.5874689114384657
0.3232300103275604,0.6589987028586823,0.5812565345600992
0.3209694597251159,0.6512698629110717,0.57505643798041
0.3187068724166754,0.6434998254113848,0.5689328070416679
0.31644524901845816,0.635693758106753,0.5629410971127247
0.3141875769393444,0.6278565674114411,0.5571390302997947
0.31193655810000354,0.6199915106623004,0.5515856601974232
0.3096947077187231,0.6120994683784403,0.5463497400801118
0.3074644247810685,0.604178651926855,0.5415024387643248
0.30524327950034724,0.5962120992845451,0.5370352278862955
0.30302785067587124,0.5881797345502434,0.5328973011985547
0.3008145151882763,0.5800629765120455,0.5290161705414015
0.29859951734818924,0.5718437966644754,0.5253125843206303
0.2963795067780902,0.5635063865944752,0.5217075645017172
0.2941519099761435,0.5550395087593833,0.5181288024263793
0.29191428509263306,0.5464344381021013,0.51449960156193
0.28966444156523874,0.5376832121953883,0.51075084234377
0.2874000901680429,0.5287801227874283,0.506804559327946
0.2851202831231765,0.5197191829433119,0.5026450739142352
0.2828241960451727,0.5104957181665548,0.49825385310839043
0.28051204665100493,0.5011094146646574,0.49365265936710623
0.2781842800521912,0.49155894817556434,0.48888707619209126
0.27584135405862575,0.4818429997077096,0.4840005612863443
0.27348360571426067,0.4719597112766113,0.47904476213055935
0.2711101934947877,0.4619078894313269,0.474022346304373
0.2687198445867083,0.4516839022336335,0.46894388067125703
0.26631129097997996,0.4412870009197285,0.4638114790505826
0.26388380926560584,0.43071395661061407,0.45864384579971806
0.26143553752998216,0.4199630332672013,0.45340429312743524
0.2589646302153982,0.4090306598878033,0.44807102861370485
0.25646990204974374,0.3979148561266268,0.44264087335622093
0.2539506730109582,0.3866134692477091,0.43712611728969863
0.2514066714267197,0.37512636402493205,0.43154498325915525
0.24883803563659113,0.36345452933965217,0.4259208311973569
0.24624582415206597,0.35159505570628913,0.4203302601375445
0.24363123474981485,0.33954561017241847,0.4148386399647196
0.24099589320385828,0.32730291485543594,0.4095242394977744
0.23834137109543885,0.3148671311728376,0.40446159784464997
0.23566920324737828,0.3022401088364367,0.39971136609247326
0.23298158254536439,0.28942796897353373,0.39532617609736576
0.23028030660670407,0.2764362561511253,0.39133358779309835
0.22756782272246012,0.26327610774984034,0.3877507347293514
0.22484603988995078,0.24995913666658653,0.3845737877380282
0.22211661051465437,0.2364987219435114,0.3817756757646491
0.21938137835084792,0.22291205300917682,0.379318605201042
0.21664272274481677,0.20921724238369122,0.3771806716766114
0.21390397457735688,0.19543312532111257,0.3753639708123623
0.211168163488056,0.18157749720951366,0.3738568027224123
0.2084370460762065,0.16766875602261755,0.3725959582252213
0.20571170088651658,0.15372374071847317,0.37150942120997554
0.20299345475721509,0.13975976932747902,0.37053755473562267
0.200283154354854,0.12578956411587416,0.36963229880609283
0.1975804803054103,0.1118290763292572,0.36874730926636856
0.19488421503544628,0.09788403197186835,0.3678182562928295
0.19219305855015134,0.08395734583943804,0.36679929696366853
0.18949808852570893,0.07001733021808998,0.36560069040968846
0.18678618515540668,0.05601702002492559,0.3640735009129378
0.1840819054808739,0.041987610983877155,0.3622090295134619
0.18141031174581235,0.02795727992691799,0.3600555874832647
0.1787957436858718,0.013953040455684795,0.35765760854319417
0.17626154077222567,0.0,0.3550529551381002
