RSX,RSY
0.05477594072480978,0.0861488010443181
0.28413307841515567,0.29439165008038104
0.3068048165167961,0.3277534098342281
0.2864047323198249,0.28396471263394374
0.3018907873796672,0.2952222149437205
0.31022242836505065,0.29174739109702563
0.34094901164620534,0.3318315613859493
0.3192278548209405,0.31198494387326203
0.31894180355200313,0.3342271584666455
0.3320894747549567,0.3708309313247631
0.3474848923828844,0.37045101447453965
0.3322919894311047,0.38372410683439295
0.3298714096954347,0.3355465455596267
0.28059876901884245,0.3005771131580606
0.29564791310753447,0.3486422088714156
0.3218079344250451,0.3650699505539953
0.31577741607367654,0.3718926750202743
0.32474697371776984,0.3767537000444171
0.3453633297283929,0.4028303564726172
0.3558670787884418,0.3917555723871364
0.3675560440791597,0.413831718427497
0.35822633570428886,0.40795331812884633
0.33151276698007826,0.35864862562915606
0.36685807485355254,0.37608313453548187
0.369425089656935,0.3944648258682094
0.37975788694994805,0.3978152589921727
0.35554691469154853,0.352211721744404
0.3620416915778241,0.3726939140856043
0.3720336158368071,0.3952396474697637
0.37616701055086416,0.3796166744641915
0.37984054637019465,0.3784980036460649
0.375234697927279,0.3957314111950053
0.3753693315048795,0.3886358850628458
0.3720440178098155,0.39548663603496054
0.34881712087195677,0.3715609767210356
0.3710209085260677,0.37672282112704764
0.3718803489200552,0.38052069505581015
0.3988963177988753,0.3949663663092458
0.38608217808151535,0.3925732280768211
0.40977230505758533,0.38243571536211607
0.38582812494661745,0.4125785527029088
0.4120956202983546,0.40335849122227
0.4214660272846499,0.4051360089651089
0.3416141436617823,0.3548485786494628
0.3404307438879143,0.37156576702089683
0.3524293162684465,0.3773257158445926
0.36343870503265713,0.3654722074239799
0.3737546363806363,0.39132779452989935
0.3458828965612747,0.37005994476631865
0.3585911015535146,0.3699794289783213
0.37093209925098203,0.38942351572540185
0.3710526081559138,0.3909471784582558
0.3722340820884741,0.4000363594628917
0.37139181953541384,0.3894320892779177
0.375293597367465,0.38900945417686233
0.3801115274341623,0.40113659108047706
0.4030014801731642,0.4090104201889388
0.3617877441520162,0.38557396336697763
0.38395185380038616,0.4121832104459979
0.38677912923121577,0.4122307847751188
0.390260082395279,0.413940749457936
0.38010005665345625,0.41421641473094495
0.39850139904274723,0.42405938538181753
0.3888412172716342,0.42653067266157063
0.4119655333253141,0.4339727037401015
0.3792759624507254,0.3960556373890538
0.3896777869708783,0.40646681140243074
0.3880465592000408,0.41466234477152464
0.3553036642574118,0.38613762442128796
0.3912111158827187,0.39727650842002515
0.3951395373783672,0.3982368311736108
0.37754054968106515,0.4115554969477935
0.3797462281105043,0.42288955986743626
0.4134431308541979,0.43537044661889684
0.42858463137940656,0.43779096225274333
0.3655868851410155,0.38882112332327706
0.3563510126794061,0.3895081483402674
0.3826036736772251,0.41244642918676505
0.37140848237350566,0.3979098931926166
0.3644224199834534,0.39594815302985914
0.3731177774801145,0.4029177960920777
0.3810261927062379,0.3930497558985812
0.3975248620053148,0.39650167871413294
0.3968945634961116,0.4075645706119095
0.42159286118460465,0.41928172429169114
0.41749174723486415,0.4251309752968585
0.41122866145996123,0.4090393182983501
0.4188702738317298,0.4253437685975343
0.4432524159512273,0.4287926405839218
0.4436086194177124,0.44687948385410353
0.44950911167834257,0.44103259007176976
0.43635460310806756,0.4524308779759851
0.4345291279224314,0.4487263449957803
0.42953425495864744,0.4427975796633195
0.41303912413277505,0.4295849959684315
0.4249054263983952,0.4560656781826958
0.42179155853772476,0.45181399531500854
0.41928083718524645,0.45251041546196863
0.4476670138532301,0.43638671130640644
0.3696770213686917,0.39207747383842073
0.3682290580789267,0.38744844284981805
0.37335664451346895,0.3993692897803528
0.4147875934410782,0.4225442492936091
0.42142668751171286,0.41478062226841117
0.417410304388828,0.4210286893009938
0.4263720571402325,0.42915218180923953
0.4039153733028217,0.4150674061600813
0.4244724019592071,0.4265635927302921
0.4079326065166971,0.4215603547806562
0.41635867577215224,0.4375211008981844
0.430129771388828,0.44936840782961673
0.43010287656833873,0.4534682918821726
0.432747568249234,0.44954727442654685
0.39831522866137214,0.42129940794510984
0.4067924647322365,0.42419543307291313
0.42310425284782494,0.4459482087794553
0.42216344099546776,0.45240648383477533
0.414877516864906,0.453316506139842
0.4262571125427836,0.4597924749620719
0.40137875196551903,0.42890347002950613
0.4772308420864319,0.5399333769375865
0.5388219579198923,0.599701125160038
0.5437173910704313,0.5910387507808512
0.5261012104538918,0.5975172535306507
0.5308637327089009,0.5926515970026904
0.5088050847584957,0.5698805721057991
0.5422480134164468,0.6079464004888426
0.5427358916434605,0.5935864152928271
0.5264729080203377,0.5849754265604645
0.5236147454213981,0.5766440690345814
0.5362274894861658,0.5972134034032701
0.5304739956540844,0.5867350417322961
0.5475035854459116,0.5971692607800271
0.521396695064594,0.6034849781476141
0.5346814162885167,0.5975364192765532
0.5437471970277323,0.5979582502338142
0.5502671059475017,0.600161571054444
0.5340870536101319,0.6032993508009589
0.5386259757414114,0.5980964442407066
0.5700922333922195,0.6092974598412233
0.5571874662682023,0.6087228940261508
0.5475146433226109,0.6041160690083107
0.5698062707446516,0.5996296423918948
0.5238968957145416,0.6029979120911697
0.5191060713765993,0.5465847028874132
0.5446921803211143,0.5529776583626898
0.5728248894935103,0.5748517654965271
0.553396791706075,0.5561930736897827
0.5541119712327087,0.5698037452533603
0.5339737594904747,0.552150249526074
0.5608754492785137,0.5699294182276036
0.5654163799872144,0.5748258809191149
0.5674907813957979,0.5770654915479664
0.5809458022807086,0.5761756997380202
0.5406886090607596,0.5607300325956475
0.5439227279347664,0.5627999533629165
0.5644412208594718,0.5829579300232357
0.5696008098607033,0.5869210619078167
0.57487416481364,0.583708567159322
0.5766735848628505,0.5923745414635292
0.5758218844048588,0.600239770397913
0.579694331672483,0.6149444558714492
0.5774472855281393,0.6008400448848986
0.5932679616008751,0.6283095698312683
0.6510735596703602,0.6474966278548829
0.6571532554472427,0.6648680895149802
0.6636871719727385,0.6739914536367434
0.6687927834073556,0.6696725847551865
0.6892091329362415,0.6719822535986576
0.6803244379727714,0.671590111713243
0.6761412766971509,0.6804672165568112
0.6941633343549609,0.6695523951789775
0.7035856415370936,0.6877503258599397
0.6889194903531539,0.6841588427345456
0.6738222982210804,0.6988774470412115
0.6437874788028732,0.6684299965150351
0.6401235119144335,0.6772802168534263
0.6520126658693183,0.6697129489871584
0.6585367783337776,0.6738483476270587
0.6494143388827447,0.6865279890620668
0.6554683962478026,0.6728699456040256
0.657070936227309,0.6807596296334518
0.6506487713628035,0.7093238866425705
0.6653543188042088,0.7202153633909057
0.6814535223726412,0.7228216878357642
0.6770457059337928,0.7120942292579603
0.6940621734149239,0.7236634088629704
0.6896936440428806,0.7277044546850813
0.7013258729989107,0.7310859466103247
0.7302028569114953,0.7217539378623904
0.7870524408849624,0.747008820628984
0.7875702150233047,0.7446451433135047
0.752137989052784,0.7606503308820267
0.7583872323333585,0.7695262913977384
0.7627731696784099,0.7797260509269447
0.779002275951965,0.7569207549736222
0.796327481635994,0.7389260158309718
0.7807492621233504,0.7264042746249546
0.7792660893099178,0.732310189696124
0.781699083741753,0.731879534295964
0.79268372746084,0.7187180241306169
0.7954078562177853,0.7121902468055088
0.8135854235592822,0.7225459476611018
0.783140981008798,0.7079845337019645
0.7830876924940294,0.6961540829666368
0.8003113287431518,0.6947249037456391
0.7171232694825042,0.6967422752535151
0.7369044915000822,0.7052894272175764
0.6706790971495896,0.7498894244740129
0.6846234144159535,0.7610191316226115
0.7128165245670686,0.7564554993956962
