Mode_0,Mode_1,Mode_2,Mode_3,Mode_4,Mode_5,Mode_6,Mode_7,Mode_8,Mode_9,Mode_10
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.174649251358717,0.7827403863093335,0.7042232766073172,0.7662008096732662,0.8002744850913789,0.7462638250981061,0.7474947173766057,0.7995052472685724,0.7975828253558183,0.7168293937359546,0.773370024222069
0.1132085881122036,0.798673830032564,0.8340133607216608,0.7658218654898835,0.7671793140675273,0.726694870319894,0.7091745868943308,0.747090464803394,0.7640698755456938,0.7132524472012373,0.7733793503715665
0.1405404828269155,0.7053509409324029,0.7537833458177265,0.7408290566551087,0.7667479593944504,0.7278267302399952,0.730960801875144,0.76175132666638,0.7457424615643858,0.7199425572935594,0.7618707698539969
0.154409972103578,0.6285109891443681,0.731740013746384,0.7778749304499429,0.7671022647619966,0.7017899374586701,0.7660681481905269,0.8002225838523248,0.7380749953166041,0.7060487016073426,0.7297020112219463
0.1606002959543281,0.6499549423625096,0.7363429051300493,0.756633916967338,0.7603148194742203,0.7558806113906504,0.8356254260371415,0.8160882691982592,0.7435951349464394,0.7654572293292721,0.7927946434653982
0.0854320532440587,0.7307936677492943,0.8369913145393041,0.7865384224694596,0.7417012406009406,0.7019044200733582,0.7030290194261254,0.7622208258709287,0.7808731171826254,0.6563508141869298,0.7942588890397921
0.1427891041495426,0.6852465495690027,0.8047385411695384,0.7617441217073879,0.7023837812342169,0.7364620444500264,0.7213957649137753,0.8152875153149697,0.7587540097985851,0.744301527233081,0.777711813723318
0.1232277854163613,0.7086686085111908,0.817841986679749,0.7785348284822301,0.7615334004834557,0.7292324610068118,0.7725150585210263,0.761237442616483,0.6957462326198548,0.7035314642008832,0.7533700551345952
0.1361762013859366,0.7646956319546878,0.8330536923205067,0.7853493581956158,0.8059289358677026,0.7184323829482581,0.7687581481344498,0.7852206039101571,0.7838827113888296,0.6881220513520322,0.7497650966607105
0.169097341206912,0.7433968615477833,0.7886849913782072,0.753143710170054,0.7751932309956316,0.7640792224022044,0.8019004449262229,0.7940349952395045,0.6948443752332322,0.7024261093682918,0.757190380601031
0.0836701678024232,0.6487261621537891,0.8008272483064033,0.7208277326877921,0.7695773556796187,0.6897908688881697,0.7883005577425142,0.7610846940234252,0.7401381862892867,0.781183551477977,0.7510095711729314
0.1151570224607151,0.7120904950948845,0.6984318980763449,0.7558583601560369,0.6865932984610876,0.6909213538121124,0.8029511082473697,0.7873853856276934,0.7559970135728655,0.7225694280873842,0.7356461326795067
0.1110799168079614,0.6670752838263355,0.7677167215272078,0.7823411253241157,0.6929317318120713,0.7043676504844869,0.7119437398369346,0.8072280904839049,0.762452792950542,0.7347210737850853,0.7655397521247018
0.1389398843532574,0.6662624220726779,0.7729448261699906,0.789112136177548,0.7224227085214772,0.726244165329778,0.7314601332723818,0.754503680003295,0.709555672415351,0.7501299951309803,0.7854101131405813
0.100009732473843,0.6722168035473651,0.8093271475475319,0.7534643647804793,0.7345036493181862,0.6642767719138334,0.7595349009477302,0.7351687168926159,0.7333224674983974,0.7616809799670076,0.7724374124217254
0.1114371641527731,0.588539288839999,0.8095764925908642,0.7367279846390256,0.755485824363537,0.6834569420473426,0.782386451936071,0.7782860707073931,0.7352714111185272,0.763701817066195,0.7605027343371247
0.1303555007702329,0.6125592280167798,0.8220072692924916,0.7718965299899856,0.7594388884474097,0.6725799707755032,0.7160012060247178,0.7807332072794446,0.7234784308167372,0.7693659700515406,0.7778879480645544
0.1384288950383675,0.7017104699111405,0.7572962045585583,0.7469813165791317,0.7695934652261625,0.7270072185511105,0.7517314911037526,0.7829077743864438,0.7296960359112795,0.7588604131810458,0.7825604009125262
0.1067125034045984,0.7695210867212698,0.7947333120704325,0.738724379750594,0.7197760391983726,0.743152026071529,0.7933893294903316,0.7765657071739116,0.748441009461368,0.7648958418436863,0.7797953680096372
0.1290241471104085,0.785900924409149,0.7201305160491386,0.7304603012625301,0.7459410877848851,0.7451213484541459,0.7478506295087392,0.7904473361752091,0.7470193400684183,0.747106736460035,0.79563556884796
0.1095726819615143,0.673364561093597,0.7658624205433482,0.7362084844288554,0.7171378184474871,0.7489205748334472,0.769337526025641,0.7894903524464476,0.7454149467773227,0.695098397842753,0.7790485162018069
0.1513911037716578,0.7370363490202263,0.7770455561469218,0.7323138022553629,0.7386553308209269,0.747826492989736,0.7506844013994153,0.7484706874066347,0.7480414151150983,0.6658446581227293,0.7474308821698685
0.1427673409821353,0.6010966645587913,0.8007003109196607,0.7383358791748658,0.749618964425367,0.699257948933517,0.8072342689162637,0.7884704117561152,0.7615536057576375,0.6886910225126834,0.7079021313172321
0.1411422638447199,0.623573805255209,0.7416882348108557,0.7439550677470099,0.72920433746333,0.6738537758932873,0.7658196627367564,0.7913508534598865,0.7302149527862063,0.7068525186859169,0.7371022685520905
0.1504176092227939,0.6164694541863307,0.7149854534396766,0.7802270394796615,0.7374664575509695,0.6932463755122296,0.7706964655992967,0.8062457301746385,0.7079603816426357,0.7316874325838586,0.6823769290506837
0.1432070591487198,0.6581507614906552,0.737338015205356,0.7279134518363851,0.7682194957665887,0.7325654039932008,0.7523606483693551,0.7162083297573659,0.7564471252849583,0.7271317353031637,0.7368649260765361
0.1545547702377752,0.706856989729026,0.7825072758416776,0.7627774876402585,0.7422616227190656,0.7177154883816207,0.7636359173564189,0.7495009876850991,0.7274069428457911,0.7421033359598312,0.7584330110139671
0.1289303019501476,0.785890293043245,0.7432367714496314,0.7710852597754114,0.7448968961153475,0.7520974330960908,0.7439604989107738,0.7692101749599418,0.7213895941118689,0.7152084599872129,0.7672786385714673
0.1427808754180359,0.7989215924760839,0.7338164282729478,0.7905284753922528,0.7576545471121521,0.761574948866316,0.7113827600052566,0.7745513379806652,0.7400966104711029,0.7179436998959328,0.7845903806507936
0.1492775227234288,0.7918390812757145,0.6043451789778946,0.7972597260647507,0.7830753817267369,0.7406873214934249,0.7391776582321665,0.7853322358993994,0.7681605296740303,0.7359124041694065,0.7161149751491755
0.1634269917938322,0.7274301466721304,0.6844148009422799,0.7640181027764135,0.7390206171728165,0.7451834164344033,0.7565630536105965,0.7566754954158007,0.7350919284248846,0.7506439159841272,0.7475184325941668
0.1560280805220121,0.7652670918074534,0.6949870107103329,0.7563582710043063,0.7672916797088595,0.7238433210461753,0.7831670514700234,0.7646963825336335,0.7208891779090221,0.7633912184611511,0.7580423123660363
