Mode_0,Mode_1,Mode_2,Mode_3,Mode_4,Mode_5,Mode_6,Mode_7,Mode_8,Mode_9,Mode_10
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.188608546730949,0.8107376325150429,0.6782676066385531,0.7615688583590696,0.7228363411797293,0.7808325337274855,0.7229357756286025,0.7958195349165652,0.7253163605712363,0.7359788193444633,0.7195227256466542
0.1218346809168947,0.730730161641301,0.7469070680443465,0.7508274395816499,0.7974326430690025,0.7646203465028907,0.7522560607812981,0.7466274791680986,0.745906300020518,0.7544280916079349,0.7305234853807339
0.1717385852153551,0.7922428518845641,0.7196982743647118,0.7204936361461142,0.7404565467857858,0.7413550657105467,0.7320482069745544,0.8261990477470601,0.7598967200523792,0.6828772826861995,0.731642356818944
0.1724653599395733,0.7657745041214072,0.7337058487197946,0.7993547038556913,0.8166325364920577,0.7596127713695213,0.7239054610631106,0.7813841714303832,0.7460855698096505,0.7446301336208749,0.7340286265162101
0.1279419757746936,0.689865327122372,0.6270107585668796,0.7906135169508501,0.7601835815610674,0.7425003360147272,0.7583484027485575,0.7601842699775613,0.7461128775196408,0.725757689594607,0.7082122208740046
0.1152787666726595,0.7376425953409818,0.7196523415757653,0.7875246142219345,0.7567531470825102,0.7810459891793166,0.7105022901128144,0.7931331363470591,0.7510592568769641,0.7208858450808558,0.7259972043572549
0.1122277259630408,0.7015940625457746,0.6224599269324846,0.8030744059091253,0.752425279374215,0.7617996798535319,0.7686760297750729,0.7951454245242063,0.8030668483381173,0.7200278181336481,0.701276635362096
0.1149698893015847,0.644302021661296,0.6914666284134988,0.743493299105981,0.7675562701865843,0.7602971177834171,0.7134332268432066,0.7896811247108492,0.6855604394938792,0.6783184303761939,0.7408388733250746
0.173590308950245,0.6634944116040676,0.714530628901229,0.7793036253206582,0.8169675107395871,0.7810828633227757,0.7724442142535803,0.7723063162200468,0.7215005712927546,0.7280208496628325,0.7021693251083485
0.1828149017949507,0.6751379491663206,0.7343937879415896,0.7531266773188804,0.6953309101459589,0.7668086638623429,0.7248413586695865,0.8094384179822379,0.7566411240278164,0.7671140975741004,0.7197571760106546
0.1400526590694938,0.7052764131640136,0.6596689820411016,0.8254809853041213,0.743637378677718,0.7576897981076162,0.7115757127287775,0.7519321213117908,0.7218200858501892,0.7583598350848798,0.6838086204736339
0.1489224440271467,0.6757440472632319,0.6248974715402449,0.7779731987789779,0.7700607069304062,0.778124632307342,0.7171187545105056,0.7783121748609363,0.6858087685917399,0.7166753335561701,0.6974838343151917
0.1646396299265878,0.6596773871605375,0.6450111044550011,0.7637242671664637,0.7738288895963865,0.7568718540221026,0.732817089959273,0.7862015816028337,0.6643602818233492,0.7302008314879009,0.7040583309434298
0.1728707008046476,0.6720036785108636,0.6800049280236677,0.7556276141550105,0.7394726337759189,0.709583005757001,0.7447728606397732,0.7845535748287452,0.6964181166587928,0.7358043718574787,0.7078597657666222
0.1962586597244175,0.6728183873542941,0.6823910835940391,0.7421135038537331,0.7087576533634785,0.7142773287639598,0.7456125564711253,0.7671320601734233,0.7054497146963856,0.748434844058048,0.680471344138125
0.1318783013995975,0.694107084723436,0.6318589776910752,0.7584172212189693,0.7439377935386517,0.7534067590307845,0.737395387324354,0.7848617394167952,0.7119025093773427,0.7546391625499247,0.6808591077817603
