Fator de Forma,Densidade da Energia,Fator de Cresta,Desvio Padrão,Largura de Banda Espectral,Planicidade Espectral,Média Absoluta,RMS,Entropia
0.6236840100803165,0.4985929048171248,1.7348265963777605,0.1113497939317912,76.40021996292131,0.5,0.0892703160041269,0.1113497939317912,1.554188178009579
0.6237026764165379,0.4986078046653696,1.7348735614795914,0.1113532670356957,76.4024608514627,0.500015,0.0892731069405993,0.1113532670356957,1.5542353296857183
0.6237581898264429,0.4986521932547594,1.735017372782072,0.1113633528245796,76.40918360422941,0.500059625,0.0892812143692835,0.1113633528245796,1.554374741207033
0.6238683116042512,0.4987402254722139,1.735311096420596,0.1113830909991298,76.42251624947747,0.500148132125,0.0892970782738848,0.1113830909991298,1.5546490633366643
0.6240503604169549,0.4988855205067151,1.7358094852124517,0.1114154887383465,76.4446596965848,0.500294417628125,0.0893231115668732,0.1114154887383465,1.5551005635638142
0.6243211913221834,0.4991013337048694,1.7365599297915393,0.1114634927869259,76.47768856610632,0.5005120237738531,0.0893616818208571,0.1114634927869259,1.5557719383766426
0.6246786799731769,0.4993858759914072,1.737558274861744,0.1115266855235323,76.52130127448399,0.5007991456032937,0.08941243605131,0.1115266855235323,1.556657223834931
0.6251207008480825,0.4997373319081083,1.7387962625266122,0.1116046540202606,76.57528653914538,0.5011540125834324,0.0894750314891077,0.1116046540202606,1.5577521929814897
0.6256449097426185,0.500154003505053,1.7402652266671652,0.1116969609837403,76.63939055242069,0.501574888017227,0.0895491428534503,0.1116969609837403,1.5590518911057083
0.6262491402588448,0.5006341974688776,1.7419630317162569,0.1118030410455048,76.71346225790778,0.5020600684632893,0.0896343235614905,0.1118030410455048,1.5605507153933136
0.6269314200992417,0.5011759770076861,1.743885060045287,0.1119223177613465,76.79738440050711,0.5026078831649975,0.0897300956042234,0.1119223177613465,1.562242825586197
0.6276896398368358,0.5017777483162567,1.7460283908158212,0.1120544152752451,76.89089503177667,0.5032166934888934,0.0898361673416908,0.1120544152752451,1.5641231120964951
0.6285219766051828,0.5024378721112414,1.7483863950000789,0.1121989701828095,76.99382423143072,0.5038848923722172,0.0899522224654652,0.1121989701828095,1.566186581853461
0.6294265907799238,0.5031548368309873,1.7509475300970192,0.1123556890396929,77.10585200465037,0.5046109037794345,0.0900780082471667,0.1123556890396929,1.5684299448318886
0.6304015060935099,0.5039272726571646,1.7536999695667392,0.1125241486582657,77.22670971115157,0.5053931821676156,0.0902131918813148,0.1125241486582657,1.5708495658777304
0.6314449036582408,0.5047537557507665,1.7566404009492234,0.1127040665252532,77.35618271757406,0.5062302119605253,0.0903575367666562,0.1127040665252532,1.5734401124612871
