BPFI,BPFO,CAGE
0.9215885773687887,1.0,1.0
0.5720411829969609,0.6518717758847162,0.4152121232928908
0.6361397066093856,0.6944907794064433,0.5510252137284886
0.674432940136843,0.6479721450180119,0.5344692489465317
0.5938713712355443,0.5261180995894873,0.3987282034702269
0.5053345575987063,0.5736736407380649,0.36654500630474407
0.6559256340135862,0.5742062275790752,0.38094764648679147
0.6416150009818337,0.5143378792751212,0.4100931423556755
0.5927915062475497,0.5777542295611894,0.3937953656755671
0.5613983572408323,0.5942710369088253,0.39426378004105744
0.6685499240525997,0.5597204381972732,0.445296702883349
0.5382036794901257,0.5406063079479037,0.3680916949366654
0.6027777499012424,0.5494890131910629,0.43017702582246825
0.5724228700140821,0.4908953779207635,0.3929150750265563
0.5965331584594008,0.48231349977344967,0.3645761486530542
0.570452114373571,0.5025683518244038,0.32708670107320337
0.5991299787450237,0.5160300570137526,0.35710896897117106
0.593821462400704,0.563636782160343,0.4022834284366477
0.5979853857227615,0.5407624636353335,0.3463401862751926
0.5533666762943614,0.5553802666748611,0.37752345650913177
0.6046183382165424,0.5409267123408795,0.4113081567749616
0.5606858757624091,0.5082258309725419,0.3920124730858916
0.5825799630777085,0.5507491428412034,0.3924515901859467
0.6019610809233948,0.5518656995356602,0.3107740674665262
0.6345522441047883,0.47694091518855125,0.310865763565367
0.5625487531132445,0.5299628934740415,0.33170990633412484
0.6399898993435897,0.482518998899567,0.37645638423283234
0.5958024309927751,0.5288505668867185,0.3499262315802602
0.6173875271125479,0.5323431668017902,0.3582235632167378
0.6270922873167777,0.5400540271826926,0.3658803379715745
0.6095229523386353,0.5147569367303321,0.3425679039347931
0.5460381140925025,0.47151177575188147,0.2307805396958284
0.5340079044020676,0.4303681479536719,0.2184688840631425
0.541490711442799,0.4341490447391007,0.23146016287404703
0.5347330287553257,0.41912924475635194,0.23150368036360533
0.47886714108776524,0.39561112394992914,0.23340376807837548
0.49253980428399563,0.39983870880370276,0.22391020045920082
0.4334937768538901,0.3878286957806359,0.23219106652451396
0.44369704178537844,0.3595302718083639,0.23616515670214777
0.4073128213544625,0.37131418224510065,0.24322322678397507
0.41259177503886746,0.36266327826629446,0.24023961625846
0.45997066053899804,0.3711802922152647,0.2366070319886687
0.46314427183951495,0.3729065970019476,0.23523930206397595
0.4429266633416507,0.329466225425335,0.24641983152772662
0.39632990878073543,0.3461143763453341,0.24270204244895294
0.425138571503482,0.35222676539822484,0.24925451855343644
0.3257643971558455,0.36058471214116916,0.2579093848237445
0.3970850843723452,0.3463036423393306,0.23955620078561926
0.41038258246073867,0.3712574692225682,0.25052196022935924
0.4104081834621634,0.3502308042079877,0.24749850775228202
0.35561813349132965,0.36479818529562025,0.25442023580483947
0.35757235260220904,0.3396970136777223,0.24946226271846755
0.3962051516785002,0.32918823311618667,0.2531851555295417
0.4218203543159502,0.30182768299912394,0.25691906599223474
0.44050590061728456,0.33372538370640215,0.2579231639612126
0.44637706567736024,0.3542140842669003,0.24535616533236504
0.4272818165609104,0.3398044494093712,0.21025871680341018
0.365863771232104,0.26562071293383227,0.21075220128391375
0.3385460721632597,0.2995224223327275,0.18598484075180993
0.3573598878706586,0.2771453643362169,0.1839830555637993
0.3777851380490338,0.29263444660364096,0.1893445730750867
0.40832646892203195,0.2570706046274808,0.184445094669166
0.32632068913107765,0.22417350258186458,0.18150802840011254
0.32467371896179836,0.2250532319394784,0.16095793670034525
0.3367396536015842,0.21391395244288527,0.169686489622527
0.3528260649037792,0.22319302721443293,0.1713062403898129
0.32528346563399324,0.2766938617634178,0.1791197847335959
0.3526299633599794,0.27193427163830003,0.1819719247497026
0.367562239735494,0.2862042396280009,0.1768007185037664
0.3053201988472489,0.2647403337599671,0.17311414288149354
0.35804539916694644,0.19210133319584424,0.18820660455560798
0.38892281501597303,0.2103541530148192,0.17819145854880952
0.42037831342047566,0.2350690692503966,0.1879175048560186
0.39470709212677957,0.19756188582660203,0.20332713364395263
0.47308443058482746,0.2363076134707291,0.20470988636980691
0.5069349919918028,0.22224691666529825,0.20794498062575711
0.5271822961365407,0.22282419530025346,0.20186679851594824
