BPFI,BPFO,CAGE
0.8132324220037412,0.769593083386439,0.8822784300932419
0.513505154460098,0.463105417811554,0.3845410876946649
0.5491296800409886,0.5147619270581215,0.387437767664889
0.5227861400253545,0.4991854240561325,0.417379859769025
0.5031271729103538,0.446877796260949,0.38173294192858864
0.45660137386069966,0.48905696736858845,0.36971364851364685
0.4704812365628337,0.5196791202290539,0.34618996121602325
0.4595364213215494,0.4433784797970374,0.3834889741462082
0.5166433672184323,0.39124917831468575,0.29811275965336015
0.45549164434358136,0.4503414637651811,0.38273357737741903
0.5293453866867243,0.4247378853358697,0.34055225892393476
0.4927644971730078,0.436117784401878,0.31710213025933004
0.4930394518213981,0.4297768570638867,0.25986415449720673
0.357542022984065,0.3184511007650034,0.27455021572080834
0.3782048283728818,0.3401941059507645,0.28706063534535187
0.41550585044092125,0.37441322553522965,0.32455140668641225
0.4434458673031212,0.3700147965382905,0.3142805680552668
0.4680394904289855,0.4018633275400403,0.29860449920227017
0.3795077692570783,0.4106834426048844,0.3064048102856065
0.4001907758672551,0.3271116441750141,0.18751604477626008
0.4590685668452218,0.3634831363523791,0.22846748257874114
0.43908703077197025,0.3617639559275876,0.26130737357576894
0.47446130221800414,0.33802984612024206,0.22405194060287822
0.4915053878434876,0.35797616187538117,0.29285738357741087
0.5052817136059449,0.34274891043499517,0.29815748930699176
0.4816536602622762,0.3281343518132093,0.31695490421529304
0.5286534526290829,0.3044199126509986,0.2707189578004288
0.45468731011888935,0.3163812397191009,0.3263372439763371
0.4357886506687232,0.341941701707911,0.309785190841634
0.4501521378932961,0.3124651715605035,0.2749981199679357
0.4804533156216969,0.3670600988081216,0.26155997769689926
0.42692998040151064,0.38480010082774846,0.2813195093018518
0.46394071978173873,0.36715088598919854,0.28010207530394676
0.4335648995593441,0.404344504805369,0.28498783975439673
0.4938393743318303,0.36742691487531787,0.18037745942011635
0.49409734630451874,0.332426186483787,0.21584911654944403
0.4623737661717523,0.3515160161495597,0.2742324959146629
0.5290483664075689,0.33869891126145546,0.25531088903946764
0.5344308408370078,0.32449837309055735,0.2205453046608787
0.45016415853778646,0.3415192897648834,0.2629263047955476
0.47987486016118197,0.33154933554921123,0.22829687078380376
0.545679791651584,0.33816068542673305,0.23800095048725564
0.5257521175353015,0.37157653693665166,0.2651367668473536
0.543016677701821,0.3247603245600541,0.15107485860815664
0.475410785961251,0.3349396964190883,0.1392008029637885
0.5120514385103903,0.3256557051473041,0.20320805619623253
0.5507756931892247,0.3787855329637116,0.19565347005168995
0.5241258024488636,0.38630243809094167,0.22395043087430647
0.5286235288857783,0.37722595112802876,0.23692272001208003
0.4489138006407842,0.3558395431791691,0.24472632268123395
0.5184519380601346,0.33975859567375916,0.21456380714156106
0.48484725282896,0.3780903799428565,0.24657992269980777
0.4487940312002999,0.36421289835699916,0.2644951938798208
0.45547949476658606,0.3781580353435965,0.22553783333642072
0.40562972752670096,0.40001087072395414,0.21995044085510362
0.4736664490586504,0.3652095673432531,0.25798474704983265
0.5003722415059997,0.35731083175596146,0.2584750108844489
0.5027371606181209,0.31587709851265106,0.23794550471673356
0.5089098324986635,0.3298616287780777,0.23511631524298954
0.5032274266927776,0.3540806992526375,0.26506149932222745
0.4947302454424529,0.32705612303579934,0.25302219615377275
0.4756909257668551,0.34018030499919005,0.23275740433484315
0.4674166507687349,0.3009335576593793,0.1864834671528193
0.43084322610233733,0.33984408179874276,0.23493791942986791
0.418943810777477,0.37902401282910386,0.24034726319440888
0.45607391366034206,0.28871304982631246,0.22881531317382875
0.5005631809394233,0.33385852233202895,0.27084911282380564
0.4819631478054164,0.3673205642099982,0.22518936881199952
0.45064511522094136,0.37816218951711955,0.20850572376290635
0.47636429740638203,0.3611631690124742,0.22016011767041588
0.5025411173364623,0.2925155440447355,0.2524196190343065
0.47769066853040815,0.29780301676527576,0.2386296983701908
0.4407404573445865,0.34366983856987393,0.2415008201433437
0.4521379839510634,0.29697762990381654,0.23851546732960796
0.4619086475845381,0.28771985634207625,0.25450477763662244
0.4021450247514905,0.31364014620778147,0.2842031724694403
0.4252442335245691,0.3433679857889513,0.1999855918211085
0.44783270738926134,0.3504517699322271,0.20850419073533671
0.47582168255712237,0.3685812465556898,0.22371126820509368
0.45452691434695786,0.3679747458461926,0.2366179004877178
0.40480751116608044,0.363500401942296,0.24391623123786746
0.4324681236262002,0.3112610411110286,0.19553285300140055
0.46042980027404984,0.2719465466531706,0.14473067713990181
0.4770365012616544,0.3366581585122,0.17158332099595597
