BPFI,BPFO,CAGE
0.8873558735665936,0.8939798076508673,0.9698520747249156
0.5018157107099671,0.5591118009311647,0.5665966046764441
0.5763123888534561,0.5688482664593538,0.5668703342145788
0.5328519128563587,0.499311510354986,0.4855247559746538
0.5270791695491747,0.5255529970191917,0.5123628950415808
0.5529856266940981,0.5199317900035269,0.4578614892187452
0.5424593675486552,0.5811536600849693,0.527983083247863
0.5597270737855338,0.49897095715092316,0.45945512340108746
0.5098833665838209,0.521540650731034,0.44796696373887246
0.5217274808809845,0.534801569430402,0.43064668011284796
0.543170446996654,0.5135465426046695,0.41182573747671003
0.49392485240044137,0.5685044429028642,0.5250866249960462
0.5415819534431124,0.483478285369789,0.45220643480644634
0.5518941593290086,0.49688861548440416,0.4390183683243131
0.5381994785328004,0.49537071422875406,0.4645174795753619
0.5067498660510823,0.5112519157703151,0.4329527382927766
0.520255863893426,0.5009370361116783,0.43434520003034416
0.5550150257471737,0.5116991703522907,0.42979721543180255
0.5017776011222594,0.44444743750740434,0.4559759130606783
0.5119717964985001,0.47218826034154926,0.38592984578267814
0.47136164773975675,0.49525904996841974,0.3787616006013686
0.5043373227372617,0.4952075083711794,0.35452560602249583
0.539907638898441,0.466848026305914,0.3659390388244588
0.5152541636474414,0.484352923881406,0.37678587873188757
0.49253644204933567,0.46396926477118977,0.3644763237546901
0.493742131592653,0.483211610439994,0.3803683094984468
0.46960104719420076,0.4734657611198329,0.36199801270393056
0.5311666986723903,0.4867813090407955,0.3353207951501972
0.5199122263404053,0.5477708479060136,0.3543908153822775
0.4825688924834743,0.4947544377455256,0.36457152191266184
0.5010300724556418,0.5015133764457785,0.2885253912542593
0.43699044092037687,0.48358067662378895,0.3222878029689961
0.48289839218104663,0.4980659795001986,0.3515838112853386
0.5207677756188732,0.5028608729048512,0.37071024546682213
0.44512648550824996,0.5111223410686757,0.37991852026907613
0.496029153702568,0.5042962265920585,0.36970751068051816
0.5075962308101024,0.48049273729738623,0.35367241218105777
0.4921653522752718,0.5199378820815571,0.36036564906226853
0.495232407839785,0.4749945592531624,0.34568169920304576
0.48796415780114283,0.5054789330063946,0.35321220969988393
0.5249462711818865,0.4416187146973642,0.3492325004755873
0.3963520093343936,0.46421589204398694,0.36499277628175975
0.44919838531177547,0.47423597882029167,0.38974320500832277
0.5184066033867087,0.47708010478431245,0.3667611873410904
0.4596766915735503,0.5014720486338272,0.36655665525967734
0.45039399423759857,0.509002299540491,0.3873228805046269
0.4802014378419795,0.49216191188531905,0.3165111556005602
0.4346117814939824,0.4986245300346301,0.34371831165183103
0.4621499228243599,0.48504476981051575,0.3714630232414539
0.479961408301032,0.494391011750949,0.369717307395751
0.42291054825206087,0.5058523465517865,0.3936703956811437
0.48093946411212796,0.4989440255629523,0.3991681923486316
0.5098032365291945,0.44218641804091136,0.4063831029613362
0.5147526421784657,0.4899804838736485,0.39475007019728026
0.47865503471342336,0.5118858495244905,0.38518609514944463
0.45428136989173706,0.5296191436520327,0.39254980475975526
0.47919355951693904,0.5238283249036386,0.32702588970887025
0.45395667301784554,0.4889833266534753,0.3450769815839064
0.4314269182275847,0.3380590448327862,0.20890921077250982
0.43673718528392946,0.3360539370090182,0.21468165835743774
0.47238256014752195,0.32492396723080474,0.1861626429951764
0.46411477618046854,0.2993669173927637,0.19645943787646536
0.5266032452795284,0.29401253088078466,0.18618504086700882
0.48208257150886563,0.3017110565647672,0.19011388316239114
0.5118862622983088,0.30983126804848343,0.15939674017741368
0.4649090636850868,0.29552372802750365,0.16024818280445197
0.46597290524360635,0.28108707967608715,0.18219026394256432
0.4929908560258777,0.29821185077210255,0.14649491309185683
0.537012097839686,0.31649157353167806,0.18170780305667486
0.4459413030052317,0.31675416696596087,0.17453481865842715
0.48066454867677516,0.2658577138853776,0.1918972529910055
0.4851686802614344,0.25543911248821305,0.1937752019639207
0.46301910187837647,0.27635019264094896,0.20637605535124523
0.4348694475153839,0.20365746129011203,0.20080030481304834
0.41749205074879153,0.22501820807403325,0.19439441468409324
0.5037247773387922,0.2262323271911153,0.19981168947695369
0.5339363294342147,0.23243584948137083,0.18593956229508843
0.5370392949356749,0.2619522663932246,0.19789071538120906
0.5278577290928333,0.22944380894351266,0.20430181324419874
0.4929379579657979,0.18133512150978243,0.1954990896616395
0.5149650656614945,0.19063846746552907,0.1966934833048044
0.5457919233321863,0.1874897539865351,0.1852980423893106
0.5432261838432682,0.1909348096561655,0.20915226605969506
0.5791523472073793,0.19025392669508964,0.18854734812767246
0.5597141424155866,0.20950664070561784,0.1916049053926255
0.3948644517398134,0.17670450764950196,0.184009720484913
0.4424423013780824,0.18265869627190304,0.1871021969975751
0.5074648209197453,0.20202963372379817,0.19650721323552747
0.42950297721079717,0.1723881477286299,0.18506010521189423
0.5123904669695262,0.16603901343114702,0.1765629015800934
0.5457624631499112,0.2067379969326223,0.18982783173300918
0.47809522009342986,0.21810801629067897,0.19153611932274
0.44092400760292316,0.21077914094123795,0.19937676709205474
0.4501339639592855,0.2071704698602813,0.20631193185102603
0.43540006932010655,0.22423084422426467,0.19299685466139355
0.42849722970952303,0.22330375336662767,0.19165260778195606
0.4235795138837315,0.2042524272292717,0.12637897376322757
0.4610241432356316,0.21395702100654806,0.12646282381414026
0.4140867462556222,0.2073959438291808,0.13278388124292234
0.4801634569836312,0.20598265441691221,0.12894178370499784
0.4988803243018593,0.20453596055294412,0.12915674564214685
