BPFI,BPFO,CAGE
1.0,0.694644581943248,0.8638677234489375
0.8799279536397723,0.46044790115194956,0.42786517139540375
0.8640177765263911,0.5084908480100585,0.39790833842764384
0.7415074929201096,0.4280509832188085,0.3423323415183357
0.8541525454091977,0.527321184789794,0.622934656283436
0.8558355879926166,0.47445574686862074,0.47417206097367487
0.9020289023752722,0.44728168123871564,0.48061043174152906
0.8286201009930141,0.4749210903179513,0.3862301903152476
0.6858686858267568,0.4004237550104864,0.34267863626488443
0.777165298812345,0.3884885482557812,0.3451748156777499
0.8527399626118124,0.5125675478206372,0.44798328484466565
0.6905622392705737,0.31687565066130885,0.25811885076907043
0.7550581247504676,0.37309704381927017,0.3225297947449518
0.696885756058503,0.4137514750893495,0.2798168177341742
0.7658994340831781,0.417311810805589,0.29146830314231115
0.8094683022799857,0.3922625816531002,0.2940339586366278
0.7656165809793221,0.44506687879004403,0.3164367253363355
0.6672258065809229,0.44947305625910355,0.30208279804042026
0.6546508476341082,0.40042682329350415,0.2812118541888859
0.7715044880662718,0.45516915009639086,0.3906699344632836
0.8272469483503658,0.4591686159705428,0.46153179164562835
0.8237199780766494,0.468835290051111,0.4524818966781482
0.7139037260200349,0.29790206033557404,0.2675367397486556
0.7970338391260269,0.36489841041391335,0.3564243051884697
0.8294004940059319,0.39759012700408924,0.4679319169711983
0.8222637506479442,0.40780283015958796,0.3847148923343941
0.8336911076516115,0.3969812656466005,0.4500922374317567
0.806780822626963,0.4459676186277916,0.4660846987449022
0.8064740651704093,0.4513858956947485,0.43764650258439636
0.7550618544758169,0.4762812259453376,0.46842160068444183
0.5707043427074106,0.47242570054410443,0.33156169223075377
0.7160978271282378,0.37851395866770793,0.4062971272880737
0.805598366941249,0.43777238245222444,0.4924587987158887
0.8590376148789695,0.4026780567137969,0.5467015204062039
0.8852185157571323,0.42292949039057026,0.5328464680035271
0.8825992601141049,0.436686611272374,0.5736526321802594
0.8608467517228257,0.3838591884804835,0.42705924416660784
0.8638543439837619,0.44115231105900987,0.509040674938361
0.8752828190470477,0.4622404833939881,0.5736888841177672
0.8760723208375748,0.3707081069848307,0.48421419219293954
0.8828013121000858,0.416749847573828,0.484349731062916
0.8516111919085133,0.3721817472445268,0.44376593097869804
0.8541271845527355,0.35617393596383234,0.3842832262221346
0.8277398373628476,0.3447662232436141,0.3985398291631157
0.8308453502135716,0.4078154346226647,0.35311113374399433
0.8555727371037597,0.3954464894257187,0.40428314226776346
0.7871603215850829,0.342810598283551,0.3172988753681795
0.8284573379324234,0.3936682112551819,0.38487848620895676
0.7967339535139218,0.35167530117426105,0.36386356578869605
0.8415869746907636,0.38748282492898894,0.4097306584141741
0.8321755684484327,0.36532274755569305,0.33383439968176315
0.7797738091562052,0.383015166920133,0.35296238403432406
0.6916349701411127,0.3864863593265437,0.29412010282325557
0.590522198236662,0.4155052932902391,0.2949670207023742
0.723847171994012,0.4460368318074455,0.3765489343788566
0.5968941985337409,0.4226130644068343,0.3052259739120524
0.6376619029490278,0.36946149140771944,0.30445421188322724
0.6849043497208286,0.3622365380836679,0.29305414645518824
0.6787867611410877,0.41100071883225975,0.3094772019775186
0.7696696217429734,0.3817398583379361,0.3202814052423689
0.7529176391923346,0.39291680239176446,0.3455546056570844
0.7418591653058966,0.361135048986627,0.3297037136095962
0.6919308171566436,0.4013673617334681,0.32304261193253725
0.7195634248269951,0.4154919313546675,0.3699766855122811
0.607777995537615,0.4346559607360147,0.30980455834472403
0.6696260815330134,0.38311331189583586,0.3165572655504025
0.7350873633568484,0.31627133876489444,0.3200119434426534
0.6900379386116956,0.32326521951224024,0.27822332794065147
0.756070282930328,0.39192821824039514,0.4071861822069248
0.7963120079346294,0.4031814823984724,0.44175838053041927
0.7981954144888499,0.44925789258847776,0.3489867342148934
0.7463941137952386,0.37099114537967154,0.29377112101049774
0.6678531812237922,0.3479044452511568,0.2979013012229117
0.7357705247499674,0.38152750045723516,0.3338574215224323
0.6912548034238919,0.422255743335054,0.340305875250448
0.6632368527959225,0.31670729071290776,0.2542667654688156
0.7516663216819486,0.39922805894856717,0.32553458640745875
0.6822969200889426,0.40446125634115726,0.33227411543066654
0.7868559762900532,0.3910842219289477,0.3302388940453078
0.7982036702871621,0.41867052097770086,0.35918996080400617
0.7667218821503937,0.44414361559597215,0.4227152078021599
0.8120788869394593,0.3865562018045746,0.3301874073193702
0.7198651491208935,0.3463218352367633,0.30590698029274965
0.7260164838195883,0.41388742497669895,0.31015065362691435
0.6848034698878659,0.4358697274785873,0.30931137789105806
0.713803233386635,0.40759809647163353,0.24722627514085613
0.6308927298353554,0.4296482282966442,0.26269324065247623
0.6931616367501383,0.38908146008621136,0.2703934152589176
0.7609377572413949,0.42200736023257557,0.37433231620344376
0.7806569290951172,0.4346132716044641,0.3231652649537874
0.8189761702731283,0.4030205905841424,0.33124854829615286
0.7255469822002565,0.41705947737091414,0.3151121604405435
0.5481740548605302,0.3423641506109388,0.24725789875409712
0.6744727129585598,0.3911707531795916,0.2993493062320526
0.6792360557934873,0.4003782582618284,0.2916843720375582
0.5635576035505155,0.4215902655323566,0.23768301948857884
0.6118988764358099,0.4160676693054446,0.24973523488192834
0.6957829221779178,0.4637373538847615,0.33526313881482833
0.6509398383296536,0.3865954008452361,0.28607880083260884
0.7190734621426508,0.4118501598139919,0.34210561734696054
0.8037579366847744,0.41309606208860933,0.4167321825547792
0.6643363049384198,0.37063678385114196,0.2866977434977319
0.6930206248529078,0.3390421097605302,0.30586009319277924
0.4783082499255821,0.3643602831254768,0.26084016169131186
0.4514307082471888,0.369538871177953,0.22142430493220164
0.5843286228259975,0.3933254058714299,0.30511474483540535
0.48659228511347635,0.2968628341799258,0.22449065426941706
0.5226959894176398,0.35753969972369215,0.2490115887408182
0.5627053677592463,0.38038557348871377,0.29841302530209973
0.6002226428069624,0.2677888525420112,0.2822151440066706
0.506864085094293,0.3036464579417468,0.21418768836705407
0.4576599266560607,0.37340610251675094,0.23732697726845586
0.512246368714674,0.400263671990152,0.24042662420956254
0.5405380217604819,0.4101821853376148,0.2509277053547645
0.360275800506772,0.3102978182813155,0.22879347216750276
0.36041492225044214,0.32475024088454374,0.2289987998895168
0.40052059405177687,0.37023497915030584,0.24324833340199617
0.3876497052247031,0.32595583793063637,0.20861454395185836
0.2910781972082687,0.34143777088517047,0.19925115524858217
0.5633611466541771,0.41861113182515974,0.3245791477193064
0.7088085563588957,0.4051026498868587,0.37692221705434087
0.7632893910742685,0.4327224602977629,0.3625146506029789
0.8034760963028285,0.4610107557552861,0.3033593268926792
0.7762275263787008,0.4518982049236087,0.287131990310796
0.805532922412854,0.4457680705813277,0.2931469465156052
0.8080345668663393,0.35061460186649845,0.2832154778563376
