BPFI,BPFO,CAGE
0.8639709970619491,0.8034288146511537,0.9099745278893462
0.5101374197199604,0.54929229391193,0.35545968596352007
0.5050764763287855,0.47360889608808393,0.358697545467427
0.5105433491712742,0.46022298790794375,0.3014920545259941
0.5102715254452455,0.48044478493080883,0.5412969227594935
0.5581213417698636,0.4600255643095134,0.4421998145829507
0.5975889930654565,0.3702811570203812,0.2741468982027493
0.47751260180710114,0.5028911901189801,0.304375477472779
0.5340096351973144,0.38417596291706557,0.22584308370676232
0.5511247526519808,0.50482419540122,0.35320751771835424
0.5043750420615972,0.4336836982180142,0.26289032221049174
0.5283633275427837,0.4688829760007454,0.30805554028401433
0.5073291363481768,0.40270265350562684,0.2876812221617971
0.5460865555458699,0.45336789740780314,0.2877210133855172
0.540101967813139,0.3882225408396121,0.28728510795048584
0.5460474655533742,0.41598788345757887,0.2551174897399735
0.4624292469088185,0.46099285850046684,0.27666947823635
0.5142016627882605,0.4577199511947517,0.2756404002350462
0.5478899394778914,0.4561954810465523,0.2725651721547278
0.5271526023231317,0.41845702780615796,0.2552779996262604
0.45476972910755586,0.4438139655827175,0.26333853938875984
0.4689322152746979,0.41098414862575167,0.24414924565140986
0.5246969135282442,0.39748043645153097,0.23177455466118627
0.5759169433787932,0.45940343765504604,0.25908682295232893
0.584249454391285,0.4525792136576291,0.27928604148727576
0.6054972169507727,0.40830556539192214,0.2705546662901649
0.5986932919009751,0.4288695690879337,0.27489067527714467
0.5552342692880076,0.44354848213675857,0.22976566031218001
0.49185952628226576,0.4530016556188405,0.24818599782649792
0.5222691298167299,0.4575896530206356,0.23441628445595417
0.41073815852870627,0.1748407366364985,0.08470494855678633
0.4359525110468732,0.17464626394215185,0.08741476913709262
0.40767220211231053,0.18191283145534168,0.11174313575818803
0.24715188141674446,0.13728326714224542,0.08518518029202087
0.293855217751218,0.13164726545074057,0.1001160554948337
0.20816920101113928,0.10775147442510229,0.09181595224939867
0.3274557119609611,0.0764709256475247,0.0540142263243505
0.3655731266578575,0.06902492054387326,0.06136134704843693
0.19914937331665036,0.057207917636105186,0.07171150402568104
0.19654035725953628,0.0792790556155974,0.07166714269485686
0.30803455035483895,0.11560127538462445,0.08345161690177079
0.1396386375385298,0.0,0.06913613237046612
