Razão Pico para RMS,Frequência de Pico,Corte Espectral,Entropia da Energia
442.2234171214297,107.8125,366.40625,0.5028274766827624
478.0233563062051,74.21875,366.40625,0.3520497820971041
417.8923601184388,74.21875,367.1875,0.5136142954721601
511.8060472215203,74.21875,367.1875,0.1846014016464104
414.4873738128983,74.21875,367.96875,0.3523351837771631
459.1167821853934,367.1875,367.1875,0.2293870917519082
509.2342715386213,74.21875,366.40625,0.1726272161790807
407.0423654784424,367.96875,367.96875,0.374424343546987
458.2476548183279,74.21875,367.96875,0.4271317217985405
516.8818612058277,74.21875,367.96875,0.3312687079680656
500.357577592232,367.96875,367.96875,0.3411399990537943
492.23593564082495,367.96875,367.96875,0.2980860675559592
480.48344793856086,367.96875,367.96875,0.3479259670991251
496.2245912212977,367.96875,367.96875,0.203380958010767
513.9825839349655,74.21875,350.0,0.4212395180189101
520.8089781126982,74.21875,367.96875,0.3763874287606428
479.2659410184687,183.59375,358.59375,0.3904652149810267
511.4512849648989,367.96875,367.96875,0.2899902626736176
445.5303819905263,183.59375,367.96875,0.6484477499389778
469.88108557215855,183.59375,367.96875,0.4546884727291645
517.7054215940564,183.59375,366.40625,0.3896072088202749
460.24083054688265,367.96875,367.96875,0.3970797407392772
462.69180050448216,183.59375,367.96875,0.4924271847630233
483.5390419933196,75.0,350.0,0.4594111248344791
445.37930258751976,75.0,367.1875,0.5998381663050172
490.03837521708425,75.0,351.5625,0.3319587051747728
490.9789440878978,183.59375,339.84375,0.3252646891618319
527.075619174759,183.59375,367.1875,0.2995229799741602
520.8568504229279,183.59375,361.71875,0.3838207595794021
467.26427825403897,293.75,367.96875,0.4515568075519018
497.2467701425184,183.59375,368.75,0.3847014137416708
437.6463936005844,183.59375,368.75,0.4653726821577982
485.01544233418906,183.59375,368.75,0.3413105229837807
476.7980714905314,183.59375,367.96875,0.4835829878685695
428.3854427745794,367.96875,368.75,0.4167848696435732
423.3969265407015,367.96875,367.96875,0.4046291363091719
513.8746118018787,183.59375,368.75,0.381809329028408
475.8019026023237,75.0,392.96875,0.4530003617262936
467.86991074887146,75.0,368.75,0.4552533709882218
462.1408578840488,183.59375,368.75,0.3802334483056309
468.1714086681442,75.0,368.75,0.3417905958191416
433.1740183217104,75.0,368.75,0.4648214537584814
496.0503712161127,368.75,368.75,0.3259773533937145
430.182884094411,183.59375,368.75,0.409908312845217
453.9070592729314,368.75,368.75,0.3339523876317189
449.2601476304922,368.75,368.75,0.4758029403431353
481.8846679746081,368.75,368.75,0.2734602563593732
488.6812315362778,368.75,368.75,0.2950917297890933
468.17137167207807,368.75,368.75,0.2853102039265057
489.5873440997353,368.75,368.75,0.258099596976163
444.410276613872,368.75,368.75,0.3054890026006681
499.95588984559856,401.5625,392.96875,0.4683989184193783
510.0337075060501,75.0,368.75,0.4365288331148014
472.0225409563883,75.0,357.8125,0.2878146477030208
455.1019658871817,368.75,368.75,0.357462519262463
469.60068984426846,368.75,368.75,0.3249501174517823
509.7565685535693,75.0,393.75,0.2960039418552589
517.9613242778129,75.0,401.5625,0.3982141782025466
466.45162622801183,75.0,368.75,0.4542572596372348
467.821591252,368.75,368.75,0.2865926429143697
508.1370524427147,75.0,380.46875,0.3063876225230026
525.1696306606113,368.75,368.75,0.3483201553948618
508.0832016988731,368.75,368.75,0.2381177349170336
456.040470160936,368.75,370.3125,0.3766549155675819
435.4653232337973,368.75,394.53125,0.4172508931838154
476.11249210441895,182.8125,338.28125,0.2143341970851246
466.4239765931891,182.8125,332.03125,0.3475126496318069
448.9343043508788,182.8125,353.90625,0.3529069805617963
467.7889535721925,182.8125,334.375,0.2219212655970717
445.3844995799722,182.8125,346.09375,0.2466522191760281
512.2084543921574,182.8125,368.75,0.3608403177112167
408.07747256915184,368.75,368.75,0.4121142335200841
550.2623016566232,182.8125,369.53125,0.3172632704450873
546.55231709752,182.8125,368.75,0.266966557868876
460.2624783974532,185.9375,369.53125,0.5811773432452277
463.35729397851054,182.8125,368.75,0.4285232834567584
561.2468938987591,182.8125,342.96875,0.2543731803142783
573.4289990495812,182.8125,366.40625,0.2511670986438
153.90901630837934,108.59375,222.65625,0.0401710452898334
136.2319979786309,108.59375,217.96875,0.0354888649480038
142.2569036278921,108.59375,217.96875,0.04881442410924
130.05457320311675,108.59375,217.96875,0.0877057044784408
133.2231189250512,108.59375,217.96875,0.0654955338531393
113.81082022495568,108.59375,217.96875,0.0710398986108586
114.07108023110104,108.59375,217.96875,0.0785834346004746
120.59159688342164,108.59375,217.96875,0.0504020636234884
117.21644986768293,108.59375,217.96875,0.0686449916764439
97.98113413131396,109.375,217.96875,0.0810676618661854
105.24484783545353,108.59375,217.96875,0.041357824641067
102.0072202710144,108.59375,217.96875,0.0449186446667265
104.65481324019512,108.59375,217.96875,0.0638349800636994
93.09687441627482,108.59375,217.96875,0.0769507757361548
98.7309526092563,109.375,217.96875,0.0697989372098317
103.31487349383316,109.375,217.96875,0.0779258736274976
100.28943117043812,109.375,217.96875,0.0537681268341296
87.75867458225939,108.59375,217.96875,0.0865517589450532
87.80296919714758,108.59375,217.96875,0.0844378976194293
91.47369388883224,108.59375,217.96875,0.0809131551327516
85.98890691912614,108.59375,217.96875,0.0482682042919909
82.57352622124176,109.375,200.0,0.0697989372098316
81.06773415491521,108.59375,111.71875,0.0373003714543681
82.85439754196506,108.59375,114.0625,0.042040208494613
80.35333879615243,108.59375,110.15625,0.0413578246410671
76.94343947680304,108.59375,110.15625,0.0311574027187823
76.93658781743467,108.59375,112.5,0.0456412043549849
74.9942584005427,108.59375,110.15625,0.0367711530761116
72.24111075607162,108.59375,109.375,0.0302516494656002
74.19020842034945,108.59375,109.375,0.0373003714543682
68.46904902670914,108.59375,109.375,0.0298422807728287
68.72182005231463,108.59375,109.375,0.0302516494655998
68.0239652134574,108.59375,111.71875,0.0270992045110065
68.20847304131416,108.59375,110.15625,0.0343095994630155
76.05202170503594,108.59375,217.96875,0.0637013728941241
68.14022997990806,108.59375,217.96875,0.0524858387060215
63.97241058437231,108.59375,217.96875,0.0433224966227209
68.7617792736539,108.59375,217.96875,0.0601016226489331
64.21507974909824,108.59375,217.96875,0.0501210375254366
76.40954350851133,108.59375,315.625,0.070694436237323
75.29765907595275,108.59375,292.1875,0.0657437261333447
63.17588888078127,108.59375,292.1875,0.0537543693500394
49.73913942156527,108.59375,109.375,0.0277567654839837
42.11768573795136,108.59375,109.375,0.0227925659424819
29.80538316914329,108.59375,290.625,0.0699777088171153
