Razão Pico para RMS,Frequência de Pico,Corte Espectral,Entropia da Energia
343.32308004429046,4.6875,371.875,0.5015525659502095
563.7844161439749,73.4375,367.96875,0.6410667747274895
320.6310951778217,25.78125,387.5,0.6382102603927269
310.39183525466643,34.375,352.34375,0.4795293195508132
595.0570970816123,73.4375,357.8125,0.565141394045715
549.8784719524006,210.15625,355.46875,0.6094930445731768
515.4265234513732,332.8125,346.09375,0.715459232261696
558.9425609840947,285.9375,335.9375,0.4897321689876459
548.4960100420986,369.53125,367.1875,0.8000840700708821
578.0035257935328,73.4375,347.65625,0.5866364196864554
512.6763690270607,68.75,365.625,0.643256116548258
523.5760975220528,285.9375,355.46875,0.6316372860182872
347.8395553073201,9.375,376.5625,0.6143947334976346
597.9786902707419,285.9375,368.75,0.4538042356115148
538.0015027806951,210.15625,368.75,0.6302448252098972
574.7208129597909,73.4375,370.3125,0.7569748238657157
545.9133163873721,370.3125,368.75,0.6320902667199315
434.8956597673196,18.75,367.96875,0.4780517090554141
600.5009409752095,73.4375,368.75,0.5983604934994633
586.1818807330632,73.4375,368.75,0.5583579706112523
349.3230596630119,34.375,350.78125,0.4664335157037512
602.8638187209011,73.4375,369.53125,0.5920939812727372
287.682344841117,10.9375,328.125,0.4426802549463263
555.1854325913906,73.4375,368.75,0.6587698234035027
592.8759414060298,73.4375,368.75,0.7683907736519242
544.7709400553706,73.4375,333.59375,0.6700907325368849
596.1568181307711,285.9375,352.34375,0.4634261084813381
533.4281663899018,73.4375,355.46875,0.7142957681708358
543.6094740609167,73.4375,353.125,0.6880111305207335
509.4324996005081,333.59375,360.9375,0.8184776111658683
503.6109878526217,30.46875,354.6875,0.6769117426081362
296.12848264532465,107.03125,288.28125,0.197365007563192
283.1995015956738,107.03125,288.28125,0.1369458478827103
265.3636580816581,107.03125,288.28125,0.1758726534051312
260.73817897934754,107.8125,288.28125,0.0777399353784966
246.6289437877795,107.8125,288.28125,0.0884708275991737
239.9192147221555,107.8125,288.28125,0.0558378953096742
214.032427571845,107.8125,285.9375,0.0494963103703055
