Razão Pico para RMS,Frequência de Pico,Corte Espectral,Entropia da Energia
473.5934886072597,397.65625,360.9375,0.6388122852759947
478.2825361995639,398.4375,346.09375,0.5716098242964028
542.5615455675254,398.4375,360.15625,0.4861099663033553
553.8972210436041,398.4375,361.71875,0.4264464175093415
461.25833810247786,398.4375,360.15625,0.607174407926333
396.1062994195816,276.5625,344.53125,0.7608176349150628
453.136415632996,398.4375,361.71875,0.6016757407570085
448.46242256719074,309.375,344.53125,0.4924184392685245
410.8217456881365,37.5,361.71875,0.6278289763777304
481.0888042378143,276.5625,361.71875,0.466277664772465
498.4490301924873,309.375,359.375,0.5680597070264248
389.23372156554416,309.375,361.71875,0.6674247424910212
439.7966191590306,309.375,361.71875,0.6118259827246946
476.2834977534431,398.4375,397.65625,0.5216909229284388
484.5428397013698,399.21875,397.65625,0.5126072997520538
417.6898208191879,399.21875,361.71875,0.6520641583194565
436.0752961345258,399.21875,361.71875,0.6579611617694822
518.3473861211212,36.71875,341.40625,0.4653753855056164
439.0018649362116,398.4375,392.1875,0.7324176631934557
525.1107436714933,398.4375,360.9375,0.4915089949514165
503.3310814243601,397.65625,360.15625,0.5443169995338499
415.14620517029664,36.71875,340.625,0.5511025290762465
491.59675986123847,396.875,357.8125,0.4880109904353865
428.554631552096,396.875,340.625,0.7117729705911074
557.7410469765349,396.875,358.59375,0.4934112949639296
461.2260297864707,221.09375,342.96875,0.6305805660027753
474.7107856878365,36.71875,339.84375,0.5951603369357948
435.7817031751894,56.25,340.625,0.6005730568867922
509.904732785969,1.5625,358.59375,0.6265815758257451
427.4261184816859,1.5625,358.59375,0.5934337919580104
460.0775625019147,397.65625,342.1875,0.617449880315695
434.1011322746954,36.71875,357.8125,0.6853681498367791
455.266803883186,275.78125,338.28125,0.5805928046415249
510.2424677220404,397.65625,360.9375,0.4716091950060372
452.1828897844644,36.71875,359.375,0.590767735633442
476.0297334063952,36.71875,335.15625,0.4956854562913074
483.9323523359837,36.71875,342.96875,0.5812395962703237
447.2045161681697,36.71875,360.15625,0.5337189765969527
380.23515665047006,396.875,340.625,0.7555096891397922
482.9502662820543,396.875,358.59375,0.5567720771524631
387.6456251662741,36.71875,328.125,0.5316493311271896
458.7527567317752,36.71875,343.75,0.5700605884464734
515.5536905003848,36.71875,357.03125,0.5539929156131123
565.4278088700811,397.65625,360.15625,0.5292175540345622
483.4705574973314,36.71875,342.96875,0.6829439690675368
524.8864245693238,396.875,360.15625,0.5188351814922475
367.75811537431696,116.40625,276.5625,0.1833953302663989
368.7991196668068,116.40625,315.625,0.2114109682072367
328.1862947243937,233.59375,313.28125,0.2843847443913301
309.2579120360421,233.59375,317.1875,0.2032220436808491
331.49049482306805,117.1875,314.0625,0.2531887710571383
280.07894080902827,233.59375,313.28125,0.3078496973514457
295.5916439719077,116.40625,335.15625,0.3017812047532039
279.1606239528631,233.59375,350.78125,0.2391733727635836
261.6107389145749,233.59375,350.78125,0.1700900523559734
266.50525628734863,233.59375,350.78125,0.1792301125089692
208.9185167092925,234.375,467.1875,0.1561385085439236
207.312005680706,234.375,388.28125,0.1129299255446345
189.8091840558112,234.375,389.0625,0.1054418261128943
167.88022261673785,233.59375,365.625,0.1409296465732645
160.46972724471505,234.375,359.375,0.1370493402147115
168.13374638310037,36.71875,350.0,0.1002195147678572
136.86025892869208,36.71875,350.78125,0.126001901624006
134.0970093938753,234.375,355.46875,0.1085946187039266
126.64649856330124,234.375,351.5625,0.1125182297561726
133.09960950235606,234.375,351.5625,0.1030851916649481
127.60038988925668,234.375,351.5625,0.0906908838394118
118.75396645161052,233.59375,350.78125,0.11490857018032
108.539284873789,234.375,350.78125,0.1360181719468147
122.62242131491462,233.59375,350.78125,0.0839920181063436
118.038754937037,350.78125,350.78125,0.0994592025178606
118.42489608170824,233.59375,350.78125,0.0826376457714776
119.17026726312314,233.59375,350.0,0.0736057062272826
110.20078980734768,233.59375,350.0,0.0869117810055379
118.8054973864008,233.59375,350.78125,0.0765934879487585
119.13122303414266,233.59375,350.78125,0.0678904407875541
114.83778766473506,233.59375,350.0,0.0716974595838356
