Razão Pico para RMS,Frequência de Pico,Corte Espectral,Entropia da Energia
527.5577305020182,369.53125,367.96875,0.5487316782577409
514.0128493767064,163.28125,346.09375,0.5074065408643763
489.9641748075381,370.3125,367.96875,0.4360516112664889
526.380442580229,370.3125,368.75,0.4665309748395276
468.9263485085616,32.03125,370.3125,0.6002288829223877
526.2318513837527,32.03125,368.75,0.5590626886198012
545.0290435034321,371.09375,370.3125,0.4986943564154701
578.7667792772163,371.09375,371.09375,0.3725353411368409
536.324009609636,371.09375,368.75,0.4746476976787857
497.0816370023064,370.3125,370.3125,0.6503622892412837
611.9681776222413,371.09375,371.09375,0.4849938444066756
419.8826734887848,371.09375,348.4375,0.692919603837062
546.1372683498203,82.8125,353.125,0.4384869805093863
571.5069937992706,371.09375,371.09375,0.3424693469949639
527.7089181814754,370.3125,370.3125,0.5204129385490637
551.563595479516,371.09375,370.3125,0.5057227565103681
561.7998682704922,371.09375,370.3125,0.4017448415971591
523.1995820733584,32.03125,369.53125,0.5147589986194268
454.3850887759687,371.09375,369.53125,0.5211627904067985
485.5618219721811,32.03125,369.53125,0.4825664473332658
542.4262489237337,371.09375,370.3125,0.4168644777934912
578.5690791958871,371.09375,371.09375,0.3854347298586708
595.4826403890253,371.09375,369.53125,0.4411908116349335
588.086676881316,371.09375,369.53125,0.4633353739943774
522.7199703858334,371.09375,367.96875,0.5614236645539361
554.4700460464312,1.5625,370.3125,0.5150009273140077
476.0978649058001,164.0625,370.3125,0.6512261310262045
458.0439048837312,33.59375,370.3125,0.5308379267060856
463.4070465778772,371.09375,370.3125,0.6597530185048718
482.05737292860806,370.3125,370.3125,0.6336853948175186
449.0343058849121,1.5625,363.28125,0.6823287155991006
527.8117002427164,1.5625,367.96875,0.5291064424065433
454.95273796112895,32.03125,334.375,0.4576720161870032
506.4255753315013,32.03125,370.3125,0.6144890467469803
533.9807744000145,32.03125,370.3125,0.4871564728089531
558.799905641627,32.03125,370.3125,0.4178954155965423
528.8973121110969,82.8125,357.03125,0.506864287253473
479.8339632265935,32.03125,362.5,0.6370611213295326
471.2630160842892,114.0625,370.3125,0.6749772155982598
482.6002529780074,371.875,370.3125,0.661539616059805
503.9790722361444,164.0625,370.3125,0.5370061021990693
495.6353507168879,164.0625,371.09375,0.6859379296463357
547.4846618838878,371.875,369.53125,0.524986122671941
456.8822284279492,32.03125,337.5,0.5232902391600875
509.3430137555469,32.8125,371.09375,0.6617169219662488
454.0276916051338,371.875,370.3125,0.682029644951997
476.2337065463465,371.875,339.84375,0.6328893770466855
530.8600440150915,371.875,370.3125,0.496911775104763
547.5618795947099,82.8125,352.34375,0.4969232860763626
511.9424531533897,371.09375,370.3125,0.5536479238607802
504.6012283628281,164.0625,361.71875,0.6169483886142842
489.7750558332733,82.8125,346.09375,0.4841593557785454
462.2974393905625,32.03125,353.125,0.686217001007666
461.9704614689033,371.09375,346.09375,0.6521901686527057
552.182829651012,371.09375,371.09375,0.5512301822220224
570.6098984341498,371.09375,371.09375,0.6170701417457
511.35325795034566,164.0625,370.3125,0.5113500424244649
461.32211243098766,371.09375,370.3125,0.7067866853218906
368.88299326819055,109.375,296.875,0.2787481549718364
407.5043828517503,109.375,296.875,0.2402582311818943
399.6038014586952,109.375,296.875,0.2391062299915408
421.58758946527206,109.375,298.4375,0.2254598982252697
416.9845565872015,109.375,310.15625,0.2039681471578341
384.6865746248932,109.375,303.90625,0.1996010076751843
384.4461919083225,109.375,328.125,0.182719405210201
384.8132139741169,109.375,314.0625,0.1713880254511498
379.110210993858,109.375,331.25,0.2021700278409932
373.8089439423477,109.375,335.15625,0.2231043070580886
379.2167105977122,109.375,328.125,0.2144977928379181
357.271257354937,109.375,335.9375,0.2438956521075637
254.53067923884413,109.375,328.125,0.1233641809641973
231.00094228743328,109.375,328.125,0.1059096046631348
215.6774953707609,109.375,328.125,0.1052033077606413
203.37906162325964,109.375,328.125,0.1003084310059413
198.5286052462378,109.375,328.125,0.107161515670405
200.62423882691368,109.375,328.125,0.1085897443989668
196.2495314958392,109.375,328.125,0.0933694701472254
199.09013037539452,109.375,328.125,0.1326348583050557
188.3653338244003,109.375,328.125,0.1016477386740864
186.8036346072525,109.375,328.125,0.0990788000043931
187.57557250958715,218.75,328.125,0.0960811423802478
185.12016158774105,109.375,328.125,0.0894654310364441
188.59650416211,109.375,328.125,0.0715588627634244
188.8469910589739,109.375,328.125,0.0709968105673214
190.46547882591287,109.375,328.125,0.0811220748434648
191.9842953585075,109.375,328.125,0.0613330787665113
194.4783848773614,109.375,328.125,0.0614400731292845
196.84090891460067,109.375,328.125,0.0632698427472361
181.85472623738085,109.375,328.125,0.0438517150009778
180.14020294338863,109.375,328.125,0.0460971643496926
183.7407803718827,109.375,328.125,0.0395463181347023
189.9023854116032,109.375,328.125,0.0629689684636229
181.43110368022877,109.375,328.125,0.0361135921031341
177.18755386490795,109.375,328.125,0.0395463181347023
174.96000575061677,109.375,328.125,0.0354888649480033
171.91773568679815,109.375,328.125,0.0268510122308011
172.98767883690974,109.375,328.125,0.0354888649480036
165.33276616015743,109.375,328.125,0.0162382438689626
155.809429006521,109.375,328.125,0.0268510122308015
159.9438959436556,109.375,328.125,0.0327134514190098
159.61403764234797,109.375,328.125,0.0327134514190095
166.68276264489637,109.375,328.125,0.0327134514190098
171.26835098194204,109.375,328.125,0.042040208494613
169.46497620047566,109.375,328.125,0.0388887571617253
170.3896638556374,109.375,328.90625,0.0514189090402726
173.34292755361682,109.375,333.59375,0.0767870878804789
183.31488822658136,328.125,333.59375,0.0957778009463962
201.3981763403292,328.125,333.59375,0.0963122484216068
205.4806705568928,328.125,333.59375,0.0863035666648477
199.08869079022395,328.125,329.6875,0.1281076290606484
201.13327281291615,328.125,328.125,0.1060145922450036
204.0563561572894,218.75,328.125,0.1284195319309415
201.4629015499872,218.75,328.125,0.1235194947863995
198.62389089869745,218.75,328.125,0.1043175330025924
194.84086375861077,218.75,328.125,0.1029828391151746
197.1958584471573,218.75,328.125,0.1133110630542366
200.10607823303903,218.75,328.125,0.1164436977074755
204.1878266963658,218.75,328.125,0.1430195289398072
185.2546228280609,218.75,328.125,0.1493714319789236
178.8565420331404,218.75,328.125,0.1782640849431064
172.6481283004627,109.375,328.125,0.1591781898560418
187.25017881200048,109.375,327.34375,0.1578630679100877
177.76272673824005,109.375,327.34375,0.1367986646119492
178.1571928002487,109.375,327.34375,0.1330050547974857
169.17671679575037,109.375,327.34375,0.1193344407818451
173.79908355794402,109.375,327.34375,0.1192077093042715
171.93589966483543,109.375,322.65625,0.1122798958486374
168.52556718252336,109.375,300.78125,0.1391304784615107
164.2721012038899,109.375,292.96875,0.1302742092001111
136.4035500665079,109.375,270.3125,0.1471653157671507
123.94242535999992,217.96875,254.6875,0.1216337846645749
146.36169680731504,217.96875,275.78125,0.1332567121549921
98.16998384204932,217.96875,217.96875,0.0701341453576762
84.07120485241225,217.96875,217.96875,0.0519566203277644
82.64319710454461,217.96875,217.96875,0.0598439250852791
81.61109021030978,217.96875,217.96875,0.0623574198149213
82.52978111263845,217.96875,217.96875,0.0594887384423003
80.29204518051392,217.96875,217.96875,0.0585616369571712
78.86607850285485,217.96875,217.96875,0.0571490259318924
70.13487759971666,217.96875,224.21875,0.0553552682333534
66.92762699218677,217.96875,217.96875,0.0497116688326649
67.24638137883237,217.96875,217.96875,0.0519566203277646
63.078658490679146,217.96875,217.96875,0.0463125228120518
60.78855321493694,217.96875,252.34375,0.0548350564998781
53.55818656221509,108.59375,326.5625,0.0721298354048725
47.74403021816894,108.59375,326.5625,0.0664012871063218
45.98956399879968,108.59375,326.5625,0.0434423463082061
43.88028917936432,108.59375,326.5625,0.0442282498759033
38.74298242802303,108.59375,325.0,0.0304998417458056
30.83204319109273,214.0625,214.0625,0.0563808711720212
26.527227397218333,214.0625,214.0625,0.0343095994630156
23.20049213287819,214.0625,214.84375,0.0277567654839835
19.73613678701671,214.0625,214.0625,0.0268510122308012
18.46877318234672,214.0625,217.1875,0.0377097401471402
15.407781389627628,214.0625,214.0625,0.0162382438689628
20.757280428727103,214.0625,307.03125,0.0569048249754229
18.629959888441437,214.0625,307.8125,0.033900230770244
18.33897421239107,214.0625,307.03125,0.0557233101990441
