Razão Pico para RMS,Frequência de Pico,Corte Espectral,Entropia da Energia
404.9433902268172,42.96875,346.09375,0.6260396639953673
398.4746978005028,303.90625,339.84375,0.5738791579330005
412.20073266638826,12.5,347.65625,0.553177388650722
432.3443718147313,12.5,350.0,0.5477841631852428
336.8839404980613,12.5,346.09375,0.540353939519433
393.7893933596412,25.78125,346.875,0.5588033201422586
418.0803017274645,303.90625,355.46875,0.6129643536016917
349.45998905466433,12.5,331.25,0.6638916773267232
349.6807503315586,53.125,346.09375,0.8133909373575345
357.4989667112513,25.78125,336.71875,0.6042072177081872
497.355316699678,303.90625,376.5625,0.4668696585729466
319.5364357803191,25.78125,329.6875,0.2242128695987436
362.3402743388391,51.5625,347.65625,0.7601982666791925
378.1867555522629,17.96875,312.5,0.3837190208729294
336.0559348087799,25.78125,329.6875,0.2611037623121386
349.90862481036334,35.15625,329.6875,0.3767009795378749
368.8636870326381,43.75,329.6875,0.6577600071145411
378.1882751956167,106.25,332.03125,0.5627937438196827
404.7985642423321,92.96875,347.65625,0.6179577913948905
403.6564604509217,303.90625,339.0625,0.660521412227795
325.69315965137974,25.78125,318.75,0.6357521317909839
401.6497717936352,303.90625,356.25,0.676591899914842
299.6037921096791,17.96875,303.125,0.2051464335998333
376.096746659888,303.90625,333.59375,0.6716399050965945
360.09883868750217,35.15625,328.90625,0.569350763595114
369.8826097198223,25.78125,329.6875,0.4774107238390349
399.18101299685407,17.96875,329.6875,0.6322357589828506
447.9855347875378,42.96875,346.875,0.5142160130563553
350.2844430836942,328.90625,328.90625,0.5071539882247332
369.887771588544,303.125,329.6875,0.6861566294164908
326.07413667996593,17.1875,333.59375,0.5932501146435378
365.0618173510161,25.78125,329.6875,0.5301648344330478
341.15197172839635,328.90625,328.90625,0.6446508790414921
309.39517427756863,27.34375,328.90625,0.730243371446497
330.0690684779604,17.96875,310.9375,0.5124148402294169
325.6763672692083,21.09375,332.8125,0.7998284817551187
340.19589328274435,27.34375,329.6875,0.5763425905966781
388.1368945947028,25.0,328.90625,0.4976691013507883
320.72541324122244,42.96875,334.375,0.8138320963974577
359.7561397001236,93.75,331.25,0.6913403305886608
392.32341172360447,25.78125,334.375,0.5835548788499514
