Razão Pico para RMS,Frequência de Pico,Corte Espectral,Entropia da Energia
303.07194899717734,14.84375,232.03125,0.7792327771765458
382.1742680107129,56.25,215.625,0.5641506486244576
336.12040722009453,17.96875,218.75,0.6363766339393848
315.5243530523505,71.875,214.0625,0.7035276842706695
343.11451057542484,59.375,217.96875,0.6762577850468502
258.18011290682006,107.8125,196.875,0.7673323915516048
299.67443625224047,32.8125,218.75,0.8507957097859222
268.16843027120234,46.09375,207.8125,0.881581382151115
291.33148883308087,50.0,204.6875,0.7504969036307462
298.82701745725296,31.25,220.3125,0.8369461197164545
326.2548195623358,31.25,226.5625,0.8304633048707379
282.8224002506433,8.59375,202.34375,0.8323242938770596
322.92943170292926,85.9375,218.75,0.8856598673357856
331.91189582060287,21.875,215.625,0.8716534683596807
410.2797003280776,133.59375,246.875,0.7105392474875865
330.0523278722263,28.90625,241.40625,0.8495643433803647
351.2520946697112,9.375,239.84375,0.9512596665582296
339.16339602268334,15.625,223.4375,0.7931747164433004
310.7529461027221,15.625,237.5,0.9091035385595648
421.8036349875136,2.34375,244.53125,0.7051727012032126
366.5860958442191,5.46875,224.21875,0.6567073932980854
365.7339681874236,2.34375,257.03125,0.8164245109615517
424.930595735115,27.34375,263.28125,0.7618698493872574
380.6031344598191,133.59375,246.875,0.8281913852878039
333.4867317678803,38.28125,227.34375,0.8333331593691737
374.80957164874445,1.5625,259.375,0.7720954990504473
403.6902303146627,7.8125,257.8125,0.7184988349443973
427.5894121784916,5.46875,215.625,0.6155689793609502
351.7863655614413,46.875,236.71875,0.8967988743563134
362.6720516047013,6.25,239.0625,0.7650139099808996
324.8292493701811,61.71875,236.71875,0.8468288698648395
393.078329565909,17.96875,219.53125,0.5163392779433704
342.6905486465494,107.03125,253.125,0.920898905017734
328.5952748460076,46.09375,220.3125,0.8132638084480388
431.9136807135826,3.90625,263.28125,0.7397687931578161
365.1622672961005,32.03125,235.9375,0.7407207073326083
347.69057941462654,62.5,251.5625,0.8676595407738013
338.4511895965349,32.03125,251.5625,0.8716347839480364
438.565863121016,28.90625,217.96875,0.5433814583630074
390.2931888601724,32.03125,226.5625,0.7079087431731957
415.5189338408701,53.90625,248.4375,0.7182036688921147
334.0243745264847,31.25,242.1875,0.8800653752706525
389.4629143958345,28.90625,248.4375,0.7926858269115113
334.71170721762354,31.25,246.09375,0.8303101504182897
349.98811316348707,10.15625,235.15625,0.6609307408105339
369.9772684955283,30.46875,242.96875,0.7194944841808802
414.65469744857626,34.375,245.3125,0.7405735914041576
460.5135457184656,34.375,235.9375,0.5249455838710714
328.3491269079791,14.0625,225.78125,0.7575430599776788
338.1138830802677,14.84375,243.75,0.8474413169733344
471.0778283214021,48.4375,253.125,0.4969661059931289
366.5517108805393,16.40625,276.5625,0.8031851115390259
400.26142460357846,14.84375,231.25,0.5191525639792826
346.11594611518325,12.5,250.0,0.877828452093557
379.4284234968941,136.71875,219.53125,0.6188100011459404
347.7030510414855,15.625,217.1875,0.8148236942260666
327.73994250520985,150.0,212.5,0.5518575999079572
324.7623831185535,137.5,215.625,0.6905248091139669
291.87399447928425,31.25,215.625,0.7135182854974091
331.84086658110675,14.84375,215.625,0.6405947830193633
343.59678623386105,15.625,229.6875,0.7216242689775618
334.1503730965836,136.71875,212.5,0.5134993606326681
320.1521603426512,152.34375,250.0,0.8030429815579019
373.2007663056091,17.1875,220.3125,0.6851920599927462
299.4346971499053,14.84375,239.0625,0.8635357561042606
366.6387790582911,14.0625,215.625,0.6101348197635535
289.32549613677816,15.625,215.625,0.7360295677562061
298.1236974494707,15.625,221.875,0.7676892812712558
325.97275260908697,121.09375,206.25,0.6446861822949334
306.6820394307242,32.03125,221.09375,0.8099548804556573
332.2571672647572,2.34375,219.53125,0.5938760809355569
270.010424170503,3.125,215.625,0.805301956104411
318.6269655044613,215.625,225.78125,0.7508924971165818
293.50521271198545,2.34375,214.0625,0.5549003535346229
267.3244140403276,118.75,217.96875,0.7302773397343905
264.7140851632361,3.90625,216.40625,0.8298135426512886
247.94212154525428,17.1875,224.21875,0.848624406957315
310.568355964921,17.96875,225.78125,0.7122348777171448
277.4131560173905,152.34375,213.28125,0.726390301230384
347.187120850265,5.46875,246.09375,0.7582738109172661
249.79608132412736,13.28125,201.5625,0.7290774265613287
305.2888097881189,15.625,217.1875,0.6201573199650939
295.63200864638003,13.28125,218.75,0.7377250902574151
320.63450251550887,137.5,225.78125,0.6976356268509106
316.14737427685776,13.28125,202.34375,0.5526623794139981
341.6589259959302,13.28125,225.78125,0.6662076280569273
297.20235506914975,123.4375,225.78125,0.569673445683632
250.43895015387,124.21875,225.0,0.8550304075269959
271.8448972917165,123.4375,216.40625,0.6229381037069667
284.0550382310922,8.59375,221.09375,0.8393070499714865
314.82230896882777,3.125,218.75,0.7247701189542004
353.8721528530667,13.28125,218.75,0.5397616594541947
293.6362963683614,124.21875,210.15625,0.538001969738295
315.8453827155079,14.0625,235.15625,0.7918126131382035
278.3196710752551,5.46875,218.75,0.7887061953725076
328.34063358736387,5.46875,219.53125,0.4644656492415335
289.7670325700239,138.28125,217.96875,0.5582333918477539
285.4511402228434,4.6875,214.84375,0.7007753985131194
278.0098462647479,194.53125,228.125,0.8366545414797574
297.23482238899595,1.5625,228.90625,0.5841563719285882
260.17948857926245,15.625,219.53125,0.5971964081848539
217.56429837963896,6.25,207.03125,0.8188800122919031
224.13422440661287,15.625,209.375,0.7185701845444634
233.6181760249293,56.25,230.46875,0.8869268856811593
260.4627600909566,124.21875,211.71875,0.6476618639990509
239.34960130799047,140.625,228.90625,0.8713614838770474
220.68988530510836,1.5625,216.40625,0.716823240284818
227.72291768050863,7.8125,209.375,0.6094421225535436
261.9721451000947,123.4375,222.65625,0.7398216907709209
258.5462161936165,13.28125,217.96875,0.7191381593818613
271.02647706080404,13.28125,217.1875,0.6814695781337005
253.20927519426343,10.9375,217.1875,0.7182111429142313
328.2826729729808,2.34375,221.09375,0.4860701907919647
212.96037484237476,16.40625,231.25,0.975397050379762
243.3149820493825,14.0625,212.5,0.6118010770585134
239.6543639958823,4.6875,220.3125,0.7687225432562882
216.11675921747528,6.25,212.5,0.7678543452596267
249.9144419728032,15.625,221.875,0.7046807277535859
233.88332248797573,2.34375,209.375,0.6552337596904735
228.0040594928141,3.90625,206.25,0.6491435608878429
200.0564889108752,5.46875,202.34375,0.6814877217286318
46.44182118354738,13.28125,159.375,0.1303240908386116
