Razão Pico para RMS,Frequência de Pico,Corte Espectral,Entropia da Energia
388.3199128110661,63.28125,288.28125,0.5996635023829234
394.9917479162486,79.6875,254.6875,0.4765842894808789
452.845960343515,10.15625,292.1875,0.503396522597245
433.4730851560847,210.15625,264.0625,0.4977783282419654
383.91158569591846,79.6875,254.6875,0.4213930826395466
425.38297125378057,210.15625,294.53125,0.6332454799454684
441.9446461244472,10.15625,279.6875,0.4525828239789851
467.5107298236846,80.46875,292.96875,0.2648880902693521
413.7958180321969,79.6875,304.6875,0.5332241071342417
415.5098179570421,210.15625,266.40625,0.6076339977750358
431.7131186768229,210.15625,314.0625,0.6482317255681156
387.34201513026574,210.15625,265.625,0.5635583868684811
401.0210171889837,210.15625,283.59375,0.6351040485975765
364.7748523181253,210.15625,292.1875,0.6755564979962813
343.5456747366025,10.15625,295.3125,0.7102518834012365
369.0218425445027,79.6875,285.15625,0.4566221568927477
370.1803535816042,80.46875,283.59375,0.6404419882170966
372.7479081108714,16.40625,297.65625,0.7554063717776345
437.8689983167988,210.15625,305.46875,0.6500660923806262
399.4440200452266,17.1875,296.875,0.6346276382924333
456.7989987653235,80.46875,316.40625,0.6145946523388923
420.7333372732115,73.4375,285.15625,0.7456928561576539
420.5049298347373,80.46875,292.1875,0.7022497737754513
412.7636597860707,1.5625,269.53125,0.4610456723811377
405.755403402146,81.25,288.28125,0.6242612799075147
381.4350934566179,129.6875,311.71875,0.912079149350154
454.3248372988165,10.15625,291.40625,0.5631738964786761
323.59017548261926,80.46875,257.8125,0.6342744619644693
422.1737041975927,7.8125,262.5,0.6593781113780386
437.1683955115946,16.40625,266.40625,0.3670485409085284
375.4563312048239,67.1875,272.65625,0.7636965352764907
426.48523039583466,73.4375,300.78125,0.6635929044368709
457.1791237972339,14.84375,295.3125,0.6431191711434948
475.1275646053518,16.40625,295.3125,0.7033911827016178
425.1101471811611,73.4375,288.28125,0.6960351807026898
425.671487013134,69.53125,283.59375,0.822771828900962
458.00942695699285,17.1875,264.84375,0.4207151530323997
487.9739713554529,3.90625,290.625,0.6069546784678851
448.2777993063933,6.25,292.96875,0.7330985905049349
443.109111932309,10.15625,283.59375,0.6564115185665
374.2185468940088,15.625,265.625,0.7532071652096008
499.9463336963474,15.625,289.84375,0.5621964327823016
360.59465133889546,1.5625,272.65625,0.6036922261775619
482.4962348120986,17.1875,274.21875,0.4811194814298319
356.087188898685,63.28125,274.21875,0.8843477925598182
430.9345224055587,73.4375,298.4375,0.842704180302686
430.3244332123178,4.6875,283.59375,0.7795328985030027
390.5265265869488,128.90625,275.0,0.7102323383005349
422.66582833039575,17.1875,264.84375,0.3933453373907838
427.64741016331976,73.4375,287.5,0.7700179798279769
456.9434361728628,16.40625,275.0,0.656354764284694
459.33195627748,74.21875,295.3125,0.7600032558544518
483.2241832779933,82.03125,290.625,0.634751562630956
380.9852319463783,1.5625,278.125,0.7235125964536085
454.1020892880846,63.28125,286.71875,0.7337799047679598
378.7078955915399,16.40625,277.34375,0.7521453258514195
397.760131502132,63.28125,289.84375,0.8216022375958086
350.56646894678147,14.0625,266.40625,0.7531065632935068
393.9058500185977,2.34375,281.25,0.7025255637697416
437.8906403098941,1.5625,264.84375,0.5751303120713914
419.83083252223366,80.46875,296.09375,0.843846249333366
437.1551115774975,7.03125,288.28125,0.5230427416402347
418.1314364142242,15.625,255.46875,0.5094887167025371
508.1257190248912,17.1875,290.625,0.6910253389094307
418.9458075302755,25.78125,299.21875,0.9941263724145748
388.803070119109,7.03125,270.3125,0.7698447942009436
354.4211779798188,1.5625,258.59375,0.7895654985306839
380.0342445675951,130.46875,285.9375,0.7298757377015291
386.0441668822398,11.71875,266.40625,0.7082365502544407
360.03320442971113,3.90625,255.46875,0.7555032704824192
482.2639017581333,16.40625,285.15625,0.6752426197471312
381.6656901517796,1.5625,271.875,0.4394955286291001
482.5291826170979,16.40625,264.84375,0.5409410434227676
370.3593913499998,16.40625,240.625,0.3433642876682676
410.278476903977,129.6875,292.96875,0.7489238249759989
474.6374159100481,6.25,284.375,0.4322883785376453
423.56147130512113,17.1875,275.0,0.6983026187251623
469.3133644702198,7.03125,284.375,0.4795716842659633
380.3210120105231,7.8125,258.59375,0.7556087735344829
467.90874591570974,10.15625,282.03125,0.5718479007933026
409.4676599401544,104.6875,292.96875,0.7865576149097772
377.5803598189036,16.40625,262.5,0.5863636169954352
387.72193449714734,14.0625,254.6875,0.5111184305511314
399.8677400553117,12.5,285.9375,0.7107628858682374
430.45372641737737,15.625,258.59375,0.5176699214322177
399.9527156081687,22.65625,288.28125,0.818634266257216
397.827446982243,10.15625,273.4375,0.6118166540957369
370.71802732201417,15.625,242.1875,0.4233173380272205
469.5509845946877,10.15625,289.84375,0.6143313496968176
406.27160026632686,6.25,280.46875,0.7792121779044856
439.1336399244942,65.625,284.375,0.5532752513473777
449.09980203974,6.25,267.1875,0.6484299849804258
371.3682812149558,1.5625,269.53125,0.6131754595243395
384.1997417741759,129.6875,258.59375,0.626275564232731
409.4046345356243,130.46875,264.0625,0.674198560734932
362.0681027549013,129.6875,264.0625,0.6619438946124632
383.5871607159781,6.25,276.5625,0.5403502511644014
399.29044003134544,6.25,275.0,0.6040401650661221
432.30467990900826,63.28125,292.1875,0.6745682733184228
439.9355930221382,6.25,282.8125,0.6531824961503668
384.8469076636934,6.25,269.53125,0.6754757842345877
418.6902498172999,128.90625,288.28125,0.6886743073044608
386.6732143926436,17.96875,285.15625,0.8301497223571652
400.92461136783777,63.28125,287.5,0.7317001706474001
429.3444614258934,74.21875,292.1875,0.7242637146715077
403.1593933018054,79.6875,289.84375,0.6633173499970262
382.9098314859684,63.28125,271.09375,0.6791203806855499
375.0095813965573,14.84375,289.84375,0.8395034838039679
454.67299289280015,6.25,282.8125,0.5915902088176664
436.4507813910201,6.25,273.4375,0.5299035091341842
437.2824773410502,74.21875,294.53125,0.7311990878223755
408.52752626866607,17.96875,296.09375,0.7799935440177763
355.4489303072893,1.5625,250.0,0.6545898096548427
444.6224219654636,74.21875,274.21875,0.5338358762290569
410.8776221365821,16.40625,271.09375,0.4790222174984467
359.2495388322582,6.25,275.78125,0.7393509179298575
415.4209406143959,7.03125,276.5625,0.6508183793402664
434.9370985927671,10.15625,295.3125,0.7349022412712561
487.20511265400734,7.03125,294.53125,0.57888366624432
435.0661394467588,14.0625,284.375,0.5838560013737417
385.9178528084915,4.6875,274.21875,0.6346771212389356
349.61092342643195,6.25,285.9375,0.6930973617270706
425.6126738212352,17.1875,266.40625,0.5071861390779538
348.02368957151566,5.46875,277.34375,0.6059541458568674
410.9578030279096,6.25,295.3125,0.7727884971172483
365.4329936124951,48.4375,282.8125,0.9094632791328434
430.80052582590815,11.71875,271.09375,0.7039693186027012
492.0469588426357,15.625,292.1875,0.5782552054584922
389.765864231459,17.1875,276.5625,0.503203500716828
