RSX_CAGE_0,RSX_CAGE_1,RSX_CAGE_2,RSX_CAGE_3,RSX_CAGE_4,RSX_CAGE_5,RSX_CAGE_6,RSX_CAGE_7,RSX_CAGE_8,RSX_CAGE_9,RSX_CAGE_10
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.1104346952757954,0.6375835529565038,0.5668986842443072,0.1372763339041418,0.3174990918141803,0.4526074588750744,0.3678048670085639,0.510552864109715,0.1459565290409142,0.2408042362073353,0.4056598983125936
0.0316996290734603,0.6097979575682791,0.4804138177317288,0.2159029339133719,0.3550467518793453,0.4011299668168113,0.3626190092491737,0.5302723232901541,0.1273635365146421,0.2199031976897817,0.3516657716122474
0.1311457913808862,0.4995691059794079,0.4855148334044538,0.1431673754321196,0.3583361982891396,0.5243342709391011,0.4138625537036294,0.4855331918973278,0.1666394183233517,0.2562740207956093,0.3448343614779867
0.0111495706042053,0.6235149864357303,0.5205597961884328,0.2345691031185298,0.2906942556842713,0.4282758014281449,0.3597229147863175,0.4646223417055496,0.0719966600872935,0.2439366506488494,0.3613357426869196
0.0595302007163624,0.5756208819364308,0.456774506446292,0.1778567584677576,0.3028655425486808,0.4880248693577557,0.3827103374823277,0.5880477642382504,0.1459281961998872,0.2859465455215731,0.3079480601917338
0.0736120452248442,0.580336109717687,0.4910344876241516,0.130161279243192,0.365718394623122,0.3839660661709988,0.3257833570270328,0.5322863760287897,0.1889311959306975,0.2463386088992168,0.3209762846336453
-0.0116242997632491,0.5425147328710315,0.5260029842569319,0.1941900550637707,0.2793315781703941,0.4277407754150811,0.4224113746370827,0.5766301882833885,0.1982711494931529,0.2696697146431089,0.2932562873509338
0.0441810761718537,0.5465328187195095,0.4766086075472307,0.1671845804719344,0.2809237231005774,0.3542682285889419,0.3279731022274035,0.5348977900570907,0.1660381196165577,0.2043366587308884,0.3461928744405265
0.0480285763762653,0.5122993065118819,0.4843156457133798,0.1460216698690699,0.2745296476628229,0.4309902611434833,0.3447166367882972,0.4204339037341796,0.1046130377315995,0.3323865076413205,0.2985257953983136
0.1106620007497203,0.4904150582756364,0.4879074057139172,0.155292038719048,0.3005807674945497,0.407127583383615,0.3355777331957265,0.4567693326931832,0.1341782339851116,0.2368040928944511,0.2705792630893801
0.0792681857329117,0.5289424156791187,0.4560856946538688,0.1837489465263205,0.3300089130376767,0.4151921769162848,0.2961742555796767,0.442632908487212,0.1107601823239115,0.2677896969274941,0.283930508796825
0.0615397248283457,0.5052394356803089,0.4565421574959669,0.1978715598649774,0.3371285601989845,0.3916980066530432,0.3239201260030186,0.4743129162804256,0.1243818466930442,0.2112153777973731,0.3015790149178797
0.0170824467253537,0.4826761014888,0.4342378599677971,0.1604511000558717,0.3428187380333638,0.3938965486325698,0.3405470368098057,0.4801990327170311,0.0986438883247101,0.1746382331871622,0.3070299303077792
0.063705713714331,0.5336118388168976,0.4702664212610451,0.1730868955488747,0.3209315026779153,0.4068659445088837,0.35190060731416,0.476401648990257,0.0889279192160597,0.2131602472490713,0.3155551557273235
