RSX_CAGE_0,RSX_CAGE_1,RSX_CAGE_2,RSX_CAGE_3,RSX_CAGE_4,RSX_CAGE_5,RSX_CAGE_6,RSX_CAGE_7,RSX_CAGE_8,RSX_CAGE_9,RSX_CAGE_10
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2155532431179329,0.3383145233252671,0.6541169120451356,0.5586458552520652,0.288714214227942,0.2527999702130909,0.3874793386569649,0.3117970837870686,0.3801886982654703,0.3687026854488588,0.2129353786469244
0.1330933759613589,0.3246149936819072,0.6267811454631057,0.5282213322405035,0.3426289786231982,0.3138680934633658,0.3728192585110526,0.2634899558724017,0.381624362777248,0.3857273273644812,0.2613601197792508
0.2000957106223149,0.3378977377807559,0.6127563534035101,0.5989002707784467,0.3493235890829202,0.2340869229304714,0.4380011451789648,0.3525835253394621,0.3767833217630764,0.3728726970535951,0.3012124800186926
0.1722449580919458,0.3231604154232139,0.7097553390915469,0.5787630105015984,0.3410937809430896,0.2507422848082868,0.4556587730162459,0.3591165271577203,0.2849817707811526,0.4399825805298878,0.2886280044711183
0.1489041967968886,0.376620603839025,0.660874431584216,0.5439659893265609,0.3652979817431772,0.2722240557714231,0.4094423516186323,0.3399156716753557,0.3455102987479244,0.3890321936148964,0.2073857114267937
0.1061344599412461,0.2451256280133095,0.6537445853665247,0.5745118705264468,0.327135893000942,0.2706984716742672,0.4269534473004999,0.2828441258840674,0.4408313194513535,0.4327523672593568,0.1775004146135379
0.1972623049052021,0.3388198367415167,0.618985411894493,0.5566347611270478,0.3736648709092082,0.2778650235759771,0.4279298219705515,0.2823013554176677,0.3277249352964915,0.3684285816337823,0.2607820549235791
0.1894536742813576,0.4181061126343012,0.6579852258552314,0.5493740658871972,0.3086984227879533,0.251177751730173,0.347441907351928,0.2895886205675054,0.3478755400955606,0.3751876230651002,0.1674873639004893
0.1922878990313469,0.3245423964170466,0.6801953630716656,0.5615140712918129,0.4291294258066869,0.3083948306844132,0.3713841477611834,0.3718054943975841,0.3744351503917064,0.3926107221193787,0.2067908456598995
0.1068147419291605,0.3119868989336111,0.7222387122488897,0.5724883191645234,0.3886477317543915,0.3008953641066157,0.3973705584966659,0.2951271479136643,0.4202874560387771,0.3973438591248118,0.2725202502507475
0.2258793022486317,0.3731984336695472,0.6581425574173506,0.577161622107051,0.4030426707446992,0.309586450449609,0.4870691676477578,0.2859624374771793,0.3337185853097179,0.3893176316895179,0.2159893411357213
0.204045508429044,0.3682404732085337,0.669212809853872,0.5463308399554473,0.4147641893787986,0.2917381992979047,0.3932340609554654,0.2607422592669425,0.3410339810519089,0.3977695044489361,0.2134744248986175
0.2045418221339735,0.2768898708918376,0.6615724269038235,0.5149103096096495,0.3889147320111721,0.2563048267407846,0.4050462499853486,0.2703213621867499,0.3284976842640014,0.3905987730358516,0.225062945089675
0.1364986439318293,0.2452232742008228,0.6634082841646498,0.5376000135723302,0.3727712687570157,0.2792427158809653,0.3991055988132728,0.2391449487131452,0.3643437438373529,0.4200917275525672,0.2315285528373485
0.1769537252114516,0.2632718812399831,0.5075687400177914,0.5127495376683481,0.3760701254003932,0.2735656640800164,0.3842348748656228,0.2452718756355816,0.3567456791215704,0.3449598836118883,0.2279180538576597
0.1414293522680921,0.2837615013187149,0.5646769039328658,0.5157838095955954,0.3657250033494698,0.2978345867039803,0.3972606163364693,0.2594967215667023,0.3591828701382316,0.3075910013767459,0.1765048761610451
0.1497609031806048,0.2134187620896085,0.5885743923048284,0.5027910984938376,0.3862546717319113,0.3047382619080681,0.4035872804407314,0.2712566791917982,0.3854655898226685,0.3400907963326901,0.1956978581365304
0.176269335064864,0.2703477314604545,0.5266456590989744,0.4868479189950223,0.3653452206786389,0.3074177984309587,0.3889308964515925,0.2557524039740817,0.3331065635368836,0.4071719122239146,0.2091495084942872
0.1457945928963303,0.2810895782361843,0.5190610120004879,0.5064346797035165,0.3251898665802209,0.3266214194681359,0.399463715705539,0.2345742403196594,0.3337499831398289,0.3962500778911626,0.2453773171693258
0.1904932954369046,0.2923114219392102,0.5424665701131774,0.5253269498398587,0.3430895678925783,0.2914270371344768,0.382577335038596,0.2627223910837978,0.3434766485056046,0.4334469543361485,0.1647978936727692
0.1252401205846859,0.3334603333825079,0.5415710769981648,0.5414771754986226,0.3381115747615915,0.2933894634443113,0.3661389136596273,0.2640390646105861,0.3611564590891055,0.416610538703238,0.1912232826791926
0.1380912679635727,0.3731955063091722,0.5211163503216589,0.5157239229011129,0.3160832492919384,0.3078355593944192,0.4099355141535372,0.257904555521958,0.3751820960822305,0.4192677638050036,0.2190128700903686
0.1526019489229871,0.3730594543023611,0.524637263463553,0.4768170983469144,0.3652247746990679,0.3007097339726207,0.4215822071464157,0.2392659629882402,0.3837290299153471,0.4204893402128759,0.209690416912852
