RSX_CAGE_0,RSX_CAGE_1,RSX_CAGE_2,RSX_CAGE_3,RSX_CAGE_4,RSX_CAGE_5,RSX_CAGE_6,RSX_CAGE_7,RSX_CAGE_8,RSX_CAGE_9,RSX_CAGE_10
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2520251197991475,0.4307967334420399,0.5048728585563801,0.3895483485209096,0.2793459322291708,0.4862323142848384,0.4364460019348471,0.470014429204264,0.5264914747973836,0.3859069204229641,0.3534499066438973
0.2356998375444444,0.3620723938636452,0.4810404815947227,0.2795913498116281,0.3323536670651435,0.5853876252672408,0.5005438292317146,0.507739019003732,0.530346658517215,0.4031929877894241,0.3361530817294084
0.2345017376537368,0.2592193630410934,0.4963561984054935,0.2757968049530011,0.3380815238881487,0.5738938734104877,0.455460329947352,0.4558596779212922,0.4610406151207027,0.3859207995275888,0.3011254668827112
0.511172101476072,0.7298115864453627,0.7063750480148301,0.4896203865857527,0.2479905313087907,0.5562572249696087,0.4650514705626402,0.4842347553921163,0.6040468783101275,0.3387029275326917,0.3317763338252522
0.297879156706355,0.5011620415727487,0.4573000370484807,0.3699545122435368,0.237921961621349,0.5096872131174904,0.4497765042311188,0.495159122791577,0.5133765896728333,0.3771363333940409,0.3200939840874151
0.3572270505425157,0.5051285451876727,0.5682472366363819,0.3270479904513995,0.3117641687213372,0.5104705320283863,0.5089271055132659,0.5274913396139574,0.5110346817862945,0.3833523558639731,0.3166896988973577
0.199763557359462,0.341709436090899,0.5284899873278986,0.2982661179341115,0.3232978685951074,0.5315573516728752,0.4205328369317915,0.5125668176032813,0.4748718899484939,0.3791155579605909,0.2944256903463411
0.2209513087859058,0.2887124093848286,0.5062018638803152,0.2907654539513833,0.3872695284094994,0.5348076937435177,0.4509201046190005,0.4889885444418509,0.5004747914634278,0.3712696579733244,0.386638341078174
0.1849013990178304,0.2862248765688035,0.428890489806092,0.2748294453865523,0.328261825506876,0.553602101450486,0.4500564593572412,0.5193301056528532,0.538661859030169,0.353917007403717,0.2557314324992284
0.2862111761754354,0.4428948385499733,0.5878761714784466,0.3002511864845277,0.2924298825908356,0.5022814199074785,0.4479681090255328,0.5400762566168824,0.5269821910738984,0.3244037473641032,0.323147152687327
0.1532499219702271,0.2259255792557923,0.3752127365433322,0.2850340738806349,0.3304481542718301,0.5618288923721712,0.4457079530016871,0.4139505792543966,0.5299247363573871,0.2795630622810928,0.3536010581686796
0.1501887749260494,0.2877510327195529,0.4268989836793474,0.3010687477992888,0.3331148685720363,0.5304748733708067,0.4683708846852202,0.4350539000011369,0.5289317451099168,0.3260197499027431,0.3396263365958835
0.081967757959771,0.2195193592488087,0.3738341235955393,0.2987720813319149,0.3087580420758491,0.5287520824447044,0.4721495197902196,0.456197113400252,0.5312124998064538,0.3346755278741391,0.3136133277189472
