0,1,2,3,4,5,6,7,8,9,10
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4434665765125672,0.5552552422234105,0.603208554293438,0.413194924603629,0.14414414927845987,0.5324176041369724,0.32355210225282016,0.12826373379517583,0.3411743972333883,0.17052987048622958,0.4802670072374933
0.4408217958893959,0.5265113965964046,0.6301464083016932,0.36992439440283303,0.19496987261398072,0.5656692663113244,0.22635283411144375,0.1128592240356956,0.2673871578138575,0.1758581680653066,0.4179413720379853
0.3060832083264018,0.48402180200399075,0.4601011209369558,0.35111746703986696,0.08815324984092894,0.587162681805419,0.3020358768510224,0.13823509950732066,0.2668560250889096,0.1901059719250042,0.45616877127217653
0.638744489890906,0.6911734815030306,0.7567443015409798,0.3292109007386776,0.16241143961999593,0.5254919617570558,0.32226163351018317,0.18929959877160063,0.30966864781354103,0.21430849083883396,0.3927302554563109
0.46922328045158346,0.5569111125941056,0.6538306704438633,0.2723762815151648,0.1635508095126927,0.5476824451919222,0.18876053272942084,0.1978974960457455,0.2495604454001522,0.2778497093380822,0.4855592380042316
0.4714193067132155,0.5966524035570104,0.6557370024253196,0.34416494535064407,0.14188460086978535,0.5593206871609773,0.34443296986300304,0.10273737359501713,0.26457218107931896,0.1954235030823738,0.4529964268878024
0.35116143947585166,0.5399650283444491,0.5302354872161976,0.2982075951742636,0.10968684351074216,0.5089576599320044,0.3208918283633485,0.12168678368668433,0.2853517219565486,0.15802633535941255,0.4124521914510466
0.3024142657854992,0.4614552080104963,0.48001297949669053,0.30930449490731315,0.17538070382783888,0.5058756606374011,0.31749739378814995,0.14111765029841386,0.24335599789795714,0.13273326496329482,0.42756603980571395
0.3483103521906336,0.4714114159339671,0.5147383629310184,0.3030380444059678,0.03919746364410172,0.5159127352143262,0.31466278907776046,0.18310430411906886,0.2697730902958085,0.19577555477293487,0.3900099649311879
0.3874376126096596,0.5743083885482175,0.58651232294747,0.28718223658475894,0.1252067318205349,0.6089822795398085,0.33100391072929397,0.15714610003640792,0.27465668798925524,0.22602497271762914,0.454833584370536
