Máximo,Média Absoluta,Pico-a-pico,Assimetria da Energia,Kurtose da Energia,Desvio Padrão,RMS,Desvio Padrão,Média Absoluta,RMS
0.6061200677844802,0.190881892808007,1.2984867900118775,17.82177109674116,703.8388478314564,0.2315166402124346,0.2315166402124345,0.0934007887301995,0.0787076253594473,0.0934007887301995
0.6061365294168356,0.1908875299094538,1.2985246309021623,17.822200708609213,703.8525670518321,0.2315234105217659,0.2315234105217658,0.0934035722411456,0.078709999114454,0.0934035722411456
0.6061893329845947,0.1909038954943664,1.2986428400884915,17.823599672446637,703.9020271929598,0.2315433786324792,0.2315433786324791,0.093412173546689,0.0787172565917899,0.093412173546689
0.6063034634303877,0.1909361605422546,1.298893830691796,17.826471010327328,704.0071766553937,0.2315830640063986,0.2315830640063985,0.0934298070084167,0.0787320131437183,0.0934298070084167
0.6064974492657141,0.1909893822805168,1.299322040067228,17.831271595437947,704.1847887411685,0.2316487273987581,0.231648727398758,0.0934596017817785,0.0787568549747953,0.0934596017817785
0.6067914875226279,0.1910695817157012,1.2999727346331922,17.838353116128737,704.4446936339145,0.231747697323237,0.231747697323237,0.0935048293255694,0.078794483495335,0.0935048293255694
0.6072102977595523,0.1911833619247623,1.3008817279634282,17.84778574915725,704.7927884820873,0.2318878631128522,0.2318878631128522,0.0935746574335565,0.0788528064408353,0.0935746574335565
0.6077839930035861,0.1913384706801351,1.3020982171238162,17.859440094261007,705.2215419041889,0.2320790055399462,0.2320790055399462,0.0936875032055783,0.078946726420884,0.0936875032055783
0.6085696706854864,0.191552648507294,1.303721408327853,17.873062642599468,705.7164531622428,0.2323415573197744,0.2323415573197744,0.0938701368474164,0.0791001540196368,0.0938701368474164
0.6096245746839158,0.1918500050731634,1.3058710732293897,17.888537033848824,706.2716159008046,0.2327031804723546,0.2327031804723546,0.0941587075867713,0.0793453712942907,0.0941587075867713
0.6110091116756114,0.1922537424181349,1.308667497394599,17.90569807341548,706.8780179511873,0.2331906155913348,0.2331906155913348,0.0945889454610322,0.0797142605093747,0.0945889454610322
0.6127576476831011,0.1927721271591595,1.3121656485550488,17.92472492576564,707.5490899365366,0.233815136554867,0.233815136554867,0.0951816339796935,0.0802254132834702,0.0951816339796935
0.6149021483432903,0.1934131348299067,1.3164165058195527,17.945670676353412,708.2892454129149,0.2345873265608455,0.2345873265608455,0.0959557169818797,0.0808958963833808,0.0959557169818797
0.6174582946948411,0.1941827335389256,1.3214426675500932,17.968595469249816,709.1034231346429,0.2355147348958046,0.2355147348958046,0.0969229204965226,0.0817363401632159,0.0969229204965226
0.6204430403519074,0.1950868168769788,1.327272093400308,17.993584107368363,709.9986843121166,0.2366045301436798,0.2366045301436798,0.0980937908663482,0.0827561922151441,0.0980937908663482
0.6238674746518128,0.1961294515899542,1.3339251901989118,18.02079432853805,710.9873176664057,0.2378615213174879,0.2378615213174879,0.0994793743909873,0.0839653606189573,0.0994793743909873
0.6277149845154156,0.1973074804229635,1.341385406567449,18.05020426122549,712.0695968997597,0.239281840761987,0.239281840761987,0.1010804095216269,0.0853648715198404,0.1010804095216269
0.6319765846822478,0.1986176112695993,1.3496506973596347,18.081682717491976,713.237417056686,0.240862345215201,0.240862345215201,0.1028970928202595,0.086956407240196,0.1028970928202595
0.6366565697468423,0.2000501367226267,1.3587250144503065,18.115297370910856,714.4949079885938,0.2425936804180006,0.2425936804180006,0.1049275650484805,0.0887382407055497,0.1049275650484805
0.6417379515057591,0.2015898321540611,1.3685669440671853,18.150970996601924,715.8369804697384,0.2444599983009589,0.2444599983009589,0.1071610837794915,0.0907006811167435,0.1071610837794915
0.6471989792587344,0.2032262308531665,1.3791347898260904,18.18864710205312,717.2595731113265,0.2464499039976777,0.2464499039976777,0.1095893700909,0.0928363277240926,0.1095893700909
0.653042289664539,0.2049644307432959,1.3904472786801931,18.22805201438295,718.7452433797167,0.2485675876971017,0.2485675876971017,0.1122179196502138,0.0951500339398786,0.1122179196502138
0.6592717265973285,0.2068105699474916,1.402525139165567,18.26896904262916,720.2802304154624,0.2508186405400882,0.2508186405400882,0.1150519350852901,0.097646343773718,0.1150519350852901
0.6659051428526932,0.2087731953047709,1.4154104915479224,18.31121290455093,721.8527927848951,0.2532120765564695,0.2532120765564695,0.1181024868995791,0.1003350315710348,0.1181024868995791
0.6729654119518184,0.2108609186613878,1.4291471824822577,18.35460602597766,723.4515096565118,0.2557575010664054,0.2557575010664054,0.1213806666395461,0.1032259260426752,0.1213806666395461
0.6805074040039534,0.2130853799306312,1.4438465100630664,18.39895773579981,725.0636877241031,0.2584705241056251,0.2584705241056251,0.1248923116891958,0.1063235320246239,0.1248923116891958
0.6885966519480453,0.2154602149054895,1.4596189419477037,18.444117768636925,726.6796724034135,0.2613696241695419,0.2613696241695419,0.1286456978816995,0.1096344214013091,0.1286456978816995
0.6972932304239227,0.2179994397597575,1.4765579981705776,18.490102158293297,728.302299928104,0.2644724157444463,0.2644724157444463,0.1326452427088066,0.1131595733385874,0.1326452427088066
0.7066170727421993,0.2207141884090081,1.4947004989202783,18.536946787054987,729.9353198241961,0.2677927666460326,0.2677927666460326,0.1368906675674506,0.1168955263067238,0.1368906675674506
0.7166053477279576,0.2236145787431329,1.5141044540580515,18.58469469479085,731.5830717616898,0.2713435416081033,0.2713435416081033,0.1413805663726296,0.1208378998274832,0.1413805663726296
0.7272975902287597,0.2267058343975194,1.5348211373224678,18.63339434845368,733.2504637039377,0.2751329058833203,0.2751329058833203,0.1461100621486972,0.124979244874805,0.1461100621486972
0.7387455982044852,0.2299927939628425,1.5569093157590148,18.683134764031017,734.9450891491102,0.2791691008624253,0.2791691008624253,0.1510748453940574,0.1293125983871085,0.1510748453940574
0.750982943384878,0.233477635298672,1.5804194163033332,18.73389338360438,736.6665761303586,0.2834573208063417,0.2834573208063417,0.1562699411615223,0.1338307419010565,0.1562699411615223
