Máximo,Média Absoluta,Pico-a-pico,Assimetria da Energia,Kurtose da Energia,Desvio Padrão,RMS,Desvio Padrão,Média Absoluta,RMS
0.3864060538270336,0.0892703160041269,0.7553260888506367,5.418546122411219,97.82894251543787,0.1113497939317912,0.1113497939317912,0.0542446153212491,0.0440294903520044,0.0542446153212491
0.3864169281389365,0.0892731069405993,0.7553487160686853,5.418650249345454,97.82988131955705,0.1113532670356957,0.1113532670356957,0.0542462349876398,0.0440308044865979,0.0542462349876398
0.3864493865732862,0.0892812143692835,0.755415785326808,5.419005808521729,97.83368317800895,0.1113633528245796,0.1113633528245796,0.054250979170922,0.0440346587122303,0.054250979170922
0.3865147471787615,0.0892970782738848,0.7555506680219909,5.419784742515476,97.84297082017876,0.1113830909991298,0.1113830909991298,0.0542604118704631,0.0440423292998734,0.0542604118704631
0.386624862347645,0.0893231115668732,0.7557752721578814,5.421109739693249,97.85900673815902,0.1114154887383465,0.1114154887383465,0.0542759594389753,0.0440549819944988,0.0542759594389753
0.3867900462676658,0.0893616818208571,0.7561085592718034,5.423130034596935,97.88406305554597,0.1114634927869259,0.1114634927869259,0.0542990273410828,0.0440737560237737,0.0542990273410828
0.3870093185084519,0.08941243605131,0.7565482776641412,5.425854085343576,97.91870526548118,0.1115266855235323,0.1115266855235323,0.0543292581380115,0.0440983734825785,0.0543292581380115
0.3872807748137915,0.0894750314891077,0.7570892839696307,5.429247546627007,97.96198879123408,0.1116046540202606,0.1116046540202606,0.0543664288349995,0.0441286446680653,0.0543664288349995
0.3876023165289051,0.0895491428534503,0.757727861565052,5.433235720077239,98.01110969633127,0.1116969609837403,0.1116969609837403,0.0544103202186646,0.0441643909840398,0.0544103202186646
0.3879728029088102,0.0896343235614905,0.7584606153469889,5.437726442807116,98.06228353957324,0.1118030410455048,0.1118030410455048,0.0544606713895535,0.0442054004951344,0.0544606713895535
0.3883904797162967,0.0897300956042234,0.7592846901638244,5.44274289215343,98.11632245996816,0.1119223177613465,0.1119223177613465,0.05451727990567,0.0442515149912401,0.05451727990567
0.3888546923094214,0.0898361673416908,0.7601975483896096,5.448293642849612,98.17354712603688,0.1120544152752451,0.1120544152752451,0.0545799610881131,0.0443025778497967,0.0545799610881131
0.3893639570897599,0.0899522224654652,0.7611967028626851,5.454343238356217,98.2333187911328,0.1121989701828095,0.1121989701828095,0.0546485496728829,0.0443584507727464,0.0546485496728829
0.3899159521804936,0.0900780082471667,0.7622774826983967,5.460880445081342,98.29616982596598,0.1123556890396929,0.1123556890396929,0.0547227366880212,0.044418896074668,0.0547227366880212
0.3905078089423473,0.0902131918813148,0.7634350980195976,5.467877851097921,98.36178446061513,0.1125241486582657,0.1125241486582657,0.0548024121898503,0.0444838140865162,0.0548024121898503
0.3911389769877973,0.0903575367666562,0.7646686315718786,5.475326860059074,98.43067992673475,0.1127040665252532,0.1127040665252532,0.0548875144947434,0.0445531478625679,0.0548875144947434
