Mode_1,Mode_2,Mode_3,Mode_4,Mode_5
1.0,1.0,1.0,1.0,1.0
0.4033137414433161,0.8145744218140646,0.7857549607538108,0.7846111243921177,0.7474549956557527
0.3788382245560401,0.7928155515648492,0.7942887288680069,0.7436672111592975,0.7669504962800594
0.3755283939253815,0.7954737858988197,0.7896073273534193,0.769769393233791,0.7736175288838782
0.3534172624162283,0.7717757914865686,0.7615411389034984,0.7796046104831709,0.7682162336317806
0.3509993550429685,0.7633077855385186,0.7862332738631868,0.7786058163538317,0.7603813249286846
0.3462711161656661,0.7233715139370944,0.7768612488276604,0.7665556084221743,0.7719599300604539
0.3564833301845471,0.7468792427550032,0.8008749534136682,0.7615199258087163,0.7721068656873835
0.3604589817283493,0.734461446688365,0.7864086811727777,0.773785269577945,0.7471026702296187
0.3468004340270202,0.7551029089683621,0.7677155461394707,0.7607503377274728,0.7785213392101202
0.3499060446720232,0.7831037191028418,0.7680159853149746,0.7837787810627842,0.7605120680455002
0.3629504022138355,0.7633910356899842,0.7610536523505874,0.7668913796001432,0.7528093479501891
0.3292882370278575,0.761767379112915,0.7540340783079975,0.7626271535668931,0.7774830765067064
0.3499875610791139,0.7198141461259712,0.7461336456806729,0.7791418060062284,0.7825512203604645
0.356219983858493,0.7434220146090554,0.7917679974837607,0.7576039448594729,0.7651156139182893
0.3572083660057706,0.7482483020166776,0.7857858287751904,0.7607784757197417,0.7641226285224427
0.3263523692211243,0.761732522027354,0.7620698430910892,0.790715489183852,0.7707499306325678
0.351927063721719,0.6969830967634137,0.7817077387139979,0.7562378425845331,0.7429410851049131
0.3807224023730777,0.8210054221384727,0.790961175321653,0.763503621358176,0.7657866036701471
0.3758459012114211,0.8092389058602848,0.7800882045674841,0.7783251137415343,0.765645264833216
0.3653408574693311,0.7802979492983951,0.7821440180282421,0.7625631985898272,0.7747168352242785
0.3783424562562881,0.7211233606653762,0.7634278647759386,0.7613729821434132,0.7414264791183649
0.3234449063683336,0.7121455295067896,0.747857105462373,0.7957752964487023,0.7719778678271262
0.3555289463814605,0.7252891329271279,0.8111291006384653,0.7700296196685481,0.7641505126688176
0.3593256055479168,0.7117035990087202,0.794726227581369,0.7549388210619601,0.7441180921450817
0.3606306015466425,0.6622144002833055,0.7470904497555937,0.7789823850953828,0.7633563352687776
0.3649952293897841,0.6914076903915228,0.7749030656054505,0.7778985171096405,0.7616609962102742
0.3799032312194412,0.7431263445558056,0.7725588940351088,0.7921141054199852,0.7590704810908359
0.3487086558508037,0.7906705541896114,0.7913901092478172,0.771948144759057,0.7809435733111225
0.3574558664732312,0.7437322996078812,0.7755580630336786,0.7836912913653876,0.7720019629530361
0.3884523660793672,0.8069617153951724,0.7454463680739932,0.7729587073002021,0.7690550112120551
0.3423822705460624,0.7792646280384768,0.7834210723174351,0.7805397007530688,0.7438538147306765
0.3810644199161613,0.7882432311369837,0.7865039441083492,0.7522289812079701,0.7708544525654984
0.3718963810498115,0.7950857897815378,0.7903650484110476,0.7724728952292175,0.7682565403295204
0.3472562954536454,0.7634886488237403,0.7800074218311149,0.7617595665602247,0.7413452968248735
0.3539418899186417,0.6976958998289455,0.7749491943767417,0.7753691453581323,0.7643346286374573
0.3503127666840531,0.7003796263876292,0.7760646307941966,0.8003554281604942,0.7566792383825501
0.344972068786292,0.7616541726682172,0.7541382028304932,0.7837437866131703,0.7567163599848532
0.355122271235237,0.7171200732112596,0.78375071976041,0.773226875259341,0.7590438444601856
0.3583900101689137,0.710741082395451,0.7917288133331825,0.7740398775009948,0.7619988333573244
0.3498594219315348,0.7390639917407259,0.7580266666908312,0.7599595507165962,0.7627952834564976
0.3442538811234301,0.7568733168560071,0.7834472478574369,0.790960270941762,0.7669770923016004
0.3818717393971531,0.7087199166740078,0.7775705763852127,0.7875863191688729,0.767113327604121
0.3340764654381271,0.7906397312652172,0.7868972597868127,0.7748867644348874,0.7678512537748319
0.3486274666419626,0.6996421214250853,0.7798418518174686,0.7683452908679202,0.760977882185319
0.3479490571582869,0.710542931684577,0.782446885719075,0.7703789212222419,0.7501893467316185
0.331068037610373,0.6668222580305325,0.6618445988981426,0.7815654800741596,0.7309828544326774
0.3401536246697164,0.6781909840781335,0.7188546242776207,0.7724794676656193,0.7410904752734605
0.340890693864472,0.7091463115267036,0.7095183862342157,0.7680748750718634,0.7582115994512433
0.316614405168385,0.6693494419221432,0.679123756330232,0.7619012221098642,0.7520545591795792
0.3333462551874031,0.6872093683678037,0.666943122873602,0.7643556947672348,0.7521905176180678
0.3241021440184484,0.686428031339331,0.6195479501340755,0.7767829239097277,0.7440943029430532
0.287805564226694,0.6850024635601509,0.5452902499741619,0.7599998863859051,0.7675310008995906
0.2539633301098025,0.6609070823374223,0.5252324354577542,0.6290224131553105,0.6987761905134423
0.2345280848952878,0.6116102283534517,0.4703746574312086,0.573072548186957,0.7443912660543907
0.2439242642032026,0.6466916608025208,0.5052433308820167,0.6826768265525576,0.7126301251185168
0.2086772593668921,0.4780299017149029,0.4735093967256462,0.699850123678082,0.7378910800972639
0.2123807567447068,0.4817163092660781,0.4524558815640263,0.685485864695516,0.7339993014718473
0.2048014609040387,0.4646971529862578,0.4724230611352762,0.7033051428719717,0.7842086543458892
0.2112974842760211,0.484007507344298,0.4933953510082343,0.6603350113771241,0.7482700698328666
0.2245284834764731,0.4616468452488805,0.4915461999418213,0.7088417648543486,0.7755340343956483
0.2153195958435968,0.4645036187012933,0.4687454199893511,0.7028721403465537,0.7706563601723276
0.1929467688020662,0.459720928998692,0.5198455788837579,0.6973778273051593,0.746254489288522
0.2013840761838508,0.4372686538445428,0.5170731666383231,0.7168358341573563,0.762706131852025
0.1910922832927332,0.4341600774104308,0.5079996205028754,0.7080127174207255,0.7593426049642312
0.1934422236977498,0.442256735200717,0.5151478989772994,0.730434580704482,0.7613658991159159
0.1809012211142128,0.4276836977991264,0.5107966014238495,0.7064959684071085,0.7700469485013692
0.1805784885893353,0.4345381504558688,0.5298910058057414,0.740819472461616,0.7758605697684281
0.1756616117931832,0.4358734175547256,0.5240406716612438,0.7447461779514449,0.7523048922190351
0.1662491606945172,0.4316631887072116,0.4860586581485361,0.7708397303914675,0.7656378913988328
0.1785331330974248,0.4242842445860187,0.559552886506201,0.4912126723112339,0.7399623891014961
0.1683532182557626,0.416513700134918,0.4957852948547749,0.7454084711338607,0.7554117455779391
0.1863083416197498,0.4160556401148457,0.4781954799379974,0.7332221446154968,0.7385953433318554
0.1761686571398103,0.4064543256419811,0.4698833412151787,0.74259510291418,0.7274966136002348
0.1714607459300233,0.4188402071860803,0.5058951056646995,0.7305971011445773,0.7225547478963155
0.1754806486956327,0.4120802645434904,0.4863514274455375,0.7160712687380175,0.6606774329382349
0.1743240027957244,0.4176199795488433,0.4681007429793082,0.7292491741775393,0.6895437137702182
0.1728655402240092,0.4213928911343264,0.4828128527364582,0.7407373904172126,0.6981330561597743
0.1869523608999814,0.4132396192230201,0.4766720931949069,0.7139760083589153,0.6933407571439553
0.1757927439336566,0.4138522903091954,0.4761057580263108,0.7181765413349036,0.6813883111485963
0.1546563982012441,0.3464398959086494,0.4784689227116065,0.4231334487446376,0.7005146330447786
0.1737693193905501,0.3746309417399307,0.5000746635651082,0.4732421320351915,0.6274246084061323
0.1653552325383438,0.3875440474723599,0.384148992175739,0.4714620939172789,0.6393090237187529
0.1587561011429082,0.407475205466848,0.4286471321340466,0.4959166520739248,0.6709169353814198
0.152639127203202,0.4546986440005048,0.3857061369507669,0.5225236691673255,0.7134905243918468
0.1427418682101193,0.4173556673249536,0.3061105520234223,0.640062290155032,0.7060061650122629
0.1525963986017177,0.425713213083182,0.3479288281544131,0.6195603280058304,0.7275239913154523
0.1548353036279947,0.3867672260015149,0.4664396346766102,0.4424395886140264,0.7091209817852303
0.1478226469793248,0.3709519530011673,0.4844114412954747,0.4444346551453291,0.7080767426769714
0.1518288227676636,0.3824692714924421,0.4430498170663921,0.4419993642657671,0.726399278957229
0.1528759236916407,0.4102451111416598,0.4957798303090244,0.4474855085683428,0.7347377519513255
0.1511516454105229,0.3911307708011678,0.4833930185983888,0.4449264893996771,0.7366358081470792
0.1613588428870317,0.3997761676254536,0.4743819137858975,0.4629508234968755,0.7409208635267992
0.1500520442889772,0.3842618265860121,0.4390487373581969,0.44059070059033,0.7167890870476396
0.1515382225626582,0.3921107084839635,0.4659328774493809,0.4584090471008448,0.7502150571815933
0.1487988586726961,0.3771288519258294,0.4419877939128563,0.4307121635628013,0.7263880888171201
0.1588983996114622,0.4151996112487191,0.4561134906824065,0.430373256884988,0.7237425397150502
0.1595315881795816,0.4011975642129674,0.496824215782216,0.4459509692734995,0.7314643368228021
0.1531498125913769,0.3803334050578453,0.493512216425422,0.4131128657325421,0.7474749793965422
0.1448793715723199,0.4083529537320535,0.4615585828251499,0.4206574888520186,0.7285060173256575
0.163982609079711,0.3816808043093691,0.4757548099937895,0.3931603369365193,0.7204534107171018
0.1622124420120097,0.3892991662326913,0.4606092443326707,0.4261920509623968,0.7114862733694498
0.1626657255144221,0.3889290353696537,0.4452669780433008,0.4376503656007632,0.7430275079169703
0.1453056083674121,0.426115101141123,0.5011525509198909,0.4302006893824159,0.7458252421425208
0.1540865016653132,0.4104464824228421,0.4432629115444289,0.4127936514133198,0.7300659915468803
0.1479144879764755,0.4322310174945378,0.4650094138772913,0.4150432405693413,0.7377171711623961
0.1423172941610115,0.4292852093106395,0.4670308743805247,0.4336915707841812,0.7276163487024093
