RSX,RSY
0.1254986935048676,0.1723302787501027
0.5442857288131812,0.47608162266172993
0.5764713730747691,0.524197998191249
0.5483363884163823,0.5214131378300048
0.4896321200098634,0.48108064473664447
0.5183882199692732,0.5258882805875386
0.558207150430168,0.5408388655740058
0.5582132326312933,0.5318164501866753
0.5739835303967299,0.537440009423811
0.5512630043207462,0.5029007218366612
0.5654914952274371,0.5246750754409474
0.5581473364152585,0.5260584350757316
0.5688808184600476,0.5284172952814505
0.5710182840248782,0.5237202144538349
0.5698323169868137,0.5462001331003129
0.5591915446464334,0.5384465442607685
0.5561609573129641,0.5399400582787046
0.5632521314263644,0.5287451252030216
0.5680083554354523,0.5270104858646301
0.5626379960895821,0.5297685756634211
0.5599095312396193,0.5227724898191201
0.5650636858133654,0.5457994154997016
0.5759174324125435,0.5427607937361564
0.5697683472966232,0.5316284498979461
0.5699934831033721,0.5321207284269546
0.5619880754162679,0.5409944634278422
0.5670756899826455,0.5275404325788203
0.571051697187286,0.5416760892314262
0.5558683134260909,0.5324885006346514
0.5695262209924339,0.5349222226804317
0.7850573026890493,0.7645908553237593
0.7683680613051858,0.7585918577096848
0.7404278763097694,0.7224237728343709
0.7688668412747918,0.8306136485772064
0.7628999475116834,0.8024832492729874
0.7165339332746111,0.8489947431301069
0.7462140359324989,0.9249659550630247
0.7607254154158392,0.9111809035325786
0.7750104087524622,0.8847263518207871
0.8123080256294986,0.8860839958628901
0.8043727089657482,0.8831153952427607
0.8838309568295601,0.980234401648995
