0,1,2,3,4,5,6,7,8,9,10
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4015110231782992,0.9048276403660552,0.7953349186676011,0.8069524933961864,0.7280128758125343,0.7445597349631097,0.6832850449043046,0.8291914210586517,0.7386544260499848,0.7885998980659648,0.6572077601177254
0.4155767364162509,0.6923623260562247,0.7363821894337874,0.7357313728665773,0.8555630818673949,0.7309640880968133,0.7184240745829953,0.8193643085090376,0.7498933631261526,0.7237767260182131,0.7364786638200959
0.4018563646513825,0.7734493567669039,0.7229311172810723,0.6687920362370824,0.7639973466802628,0.7333249054330573,0.737078743377231,0.8024638908892472,0.6925100694882723,0.7575425360589854,0.7311816256863158
0.41766025229513337,0.7315312684529434,0.7174523920823207,0.608258946433269,0.8208867474384078,0.6998974879019776,0.7071694373436338,0.8550969869278257,0.7377127886841505,0.8070670481120144,0.7290959007831296
0.49318032924321814,0.7028568316038661,0.7268374536193125,0.635884370218593,0.8302126793137077,0.6534717387082347,0.7636206746298965,0.8535280292070182,0.7422902418125231,0.7267482384666081,0.7998794099520853
0.5973014423929075,0.7120500369244068,0.7114639410189157,0.5255173462888936,0.8102539357151817,0.7745855047678497,0.7323387147679664,0.679809403108467,0.6958476979878769,0.6925373907389788,0.7759076056362044
0.49522257626926164,0.6684233107272597,0.605704266774876,0.47854627612806455,0.7723973769370291,0.6863979100463335,0.7285689166080539,0.8170479942936635,0.6907164104228574,0.6579519735689136,0.7613075167346532
0.4773516679120178,0.6408913116659358,0.6123897936453043,0.48438182313201605,0.7715765670621615,0.5480268813581731,0.687242074089562,0.7393953994578012,0.7339636880177828,0.6824622385175828,0.7304051804231178
0.4845563201041434,0.7802126475419868,0.5625876142520195,0.4832679407195485,0.7652235166502074,0.513854961428072,0.7700075434878173,0.762482295504111,0.7255838133106831,0.6339560217575722,0.7545460947915325
0.471433985959879,0.7306011850637186,0.5901751553279544,0.4807386658180584,0.7567501190722835,0.5201000130776355,0.7293564638122719,0.6645742317514595,0.585557285370604,0.6333173627702668,0.7251879666095488
0.5513009317741858,0.7971024722518651,0.5831504416249501,0.5784135478860998,0.6793999814948184,0.5339563814788417,0.7307038147644223,0.6660133539552919,0.5592122231920406,0.6123915749414427,0.7023766530252775
0.4637746933486763,0.8296552885029715,0.5564361174151236,0.4894255873895233,0.6823969540467594,0.4952908354723592,0.663962231066538,0.7032741676856008,0.6049739869173582,0.6149614290762064,0.7293777368272621
0.4751753596715409,0.8501395045498155,0.5881704416668385,0.49624231197032176,0.6481619639227744,0.3471167516946236,0.6779063818674875,0.7228229064686249,0.6571906149671649,0.5888176929474143,0.7538008200808459
0.44609745345985236,0.8555778110877665,0.5966158733115814,0.4908831960764876,0.6444987058858969,0.3309018047137516,0.6971849432819448,0.618805082625354,0.6422490721347641,0.5853856793938513,0.6733715957133788
0.4734416574665816,0.825774126786733,0.6097826643860021,0.4865568926400878,0.6053550099289069,0.3798116356055715,0.6792681559313787,0.6703556045422362,0.49350345587157957,0.6378309246942298,0.6731888832126115
0.474928829607576,0.7977802921356282,0.5920257118683356,0.5365501830364078,0.6104751811673608,0.4024954472455171,0.6804560788580944,0.7055701149914886,0.5670812281526191,0.6259226476199838,0.6603534609066704
0.39504606273019943,0.5617352116731573,0.6140431814453318,0.5584958684288275,0.616306189925016,0.43399097978174184,0.5476853011153372,0.6067899606931467,0.6330501568357034,0.6323985313679683,0.6822186330231673
0.39707492059002736,0.5008849127822446,0.6311880513674357,0.5648188863325933,0.6291032092302942,0.5211672436614805,0.557692392329202,0.6528571068318623,0.6644271034066829,0.6380788854767613,0.7059252907330194
0.4180760831431014,0.5020861141008157,0.6349688997011729,0.5699927064259511,0.6377953956553908,0.5289135639717273,0.650499024967481,0.6444546666264813,0.6507958938036306,0.6376682730353732,0.680637465612104
0.46065530130192867,0.4473563865296207,0.6015116431222745,0.5943375074638895,0.5995613612276691,0.464660143942252,0.6636566352538168,0.5707607584196888,0.5898955209826148,0.6622540345391885,0.6665308207148738
0.3855098804163371,0.5700418639164578,0.6088648322498824,0.5909580366501871,0.600015814744169,0.457195097603196,0.6939929193220428,0.6347631096374348,0.6266769409780033,0.6749240239942302,0.6853432192883375
0.31600917883040724,0.41000480006560464,0.5830780747389356,0.5799741318800583,0.6121579840235932,0.4973179836478665,0.6860274740787365,0.649200473189029,0.6494021376966805,0.6893204498586085,0.7007896409819673
0.31585153564729535,0.4152061685431415,0.5758117351010397,0.5909833465031837,0.6148188200217444,0.5139571510115459,0.661026775382337,0.6333367669509172,0.5658325635305209,0.6340341555260408,0.7123016403491736
0.30233496685483346,0.2578651842177169,0.5845464529107209,0.5897784279496192,0.6730838068670655,0.3837249217828286,0.7057293144513991,0.6448667609733859,0.5989327702720545,0.6302206340993335,0.7182402400369962
0.25972264084837815,0.2604122620853232,0.5912755947748312,0.5866092690352103,0.6327357410265222,0.3912054376275186,0.6933283637837487,0.6508575585392373,0.610569951923839,0.6677124665525751,0.6999665870492833
0.27805803221580516,0.29555391558001315,0.5526991550205337,0.5520903220978326,0.643061151963213,0.36715882666545413,0.6981731210151472,0.630000994170009,0.6235082224847166,0.7139587940746632,0.7054997536925882
0.28625110475656523,0.3240255106989419,0.5280935871025828,0.531975124909916,0.6126780308703245,0.3195810767971357,0.7192652040159011,0.61450651950531,0.616391071754671,0.6599126405917298,0.6939036639935857
0.29241337013982494,0.3630288183187604,0.5092094591707859,0.5329674187374533,0.6531923497857519,0.3560590038064652,0.7071441163798662,0.6605685463908082,0.6333419566809374,0.6604807925213094,0.7150413797595456
0.3536629978109934,0.5030820577976098,0.5566542428778778,0.535453321402054,0.6776182160079635,0.4082108821326013,0.7240552931265336,0.6785870336576596,0.6463901967539682,0.6627890148823875,0.7428762031657286
0.37752953073553636,0.5938022024651409,0.5928780127033859,0.5515104639922626,0.6387282274415435,0.47420777596452846,0.740585207184626,0.700619578360167,0.6571724243547407,0.7229856248300166,0.733121362992928
0.4202063787378434,0.34722406425551444,0.4741522346383156,0.5886283579041787,0.6544311279683479,0.4847841493238441,0.6872931384531227,0.7009557638587847,0.5834365028985177,0.6885581909017905,0.7517914539709234
0.43596883509271495,0.29658327875011486,0.4970103191962196,0.6238829327096548,0.6279092575702281,0.5030014870315094,0.6988049663297848,0.6854472340700102,0.5912945900440003,0.7090949649700249,0.7365780113168422
0.4181185263908911,0.2615883675395514,0.4971205949378729,0.6919812412916686,0.6482122501717956,0.47807904573407417,0.7092156773040486,0.7067803228651548,0.6274787887748816,0.7420164033300594,0.7566946925910356
0.43570122641411796,0.27542173190903374,0.4842493912243516,0.7063127284242106,0.6246800818022692,0.43009352604156964,0.7367961923461539,0.7300230540423464,0.6469153226614659,0.6957174220899534,0.7637987230682752
0.4152374153512159,0.2772792590562655,0.43055917477575006,0.7234768146342138,0.6390561281704382,0.46817276662809826,0.7565415689692329,0.6877045298495483,0.638290818800752,0.6908043572427706,0.711198464012781
0.4595467657788328,0.3137533536998859,0.4722523538731771,0.7137731353795853,0.6415072457565456,0.41847992202229134,0.6940453824138326,0.7099045139869115,0.6605488105804578,0.7134881600511407,0.736582267512851
0.4317552209031874,0.3684653572715272,0.5324060576479885,0.6432440613419645,0.6604386147186033,0.44112166978749195,0.7190828840559841,0.6438329537409148,0.6980789550441537,0.7001558650246521,0.7243298997352341
0.4078309348939924,0.5707532517528688,0.630087964356822,0.5600929700461401,0.6622058544485812,0.4730434426871257,0.708662554767488,0.712159677081293,0.6669348231042351,0.7134549347883178,0.7433416975770966
0.42814971335855945,0.6540960302775664,0.6637308479100907,0.5609560946554586,0.6290618578480267,0.4982505104749751,0.7260178099303282,0.6962318297281199,0.690492767388276,0.7450804208571455,0.7435926048047217
0.4924307894683213,0.6950731013795508,0.6581990801293401,0.5767202107740994,0.6414357536173405,0.49883667794280745,0.7485031491146432,0.7293410992468887,0.7090238346746922,0.7667920021707668,0.6884300473213067
0.5330947253771161,0.7235363632954221,0.6254990933488827,0.5770544288878643,0.6610197308412125,0.4996384214198374,0.7052100731184271,0.6879023072937034,0.711317523289741,0.7546934081136472,0.7045203500892048
0.48305135381843256,0.7060901936853067,0.6506069926240274,0.5835515171030383,0.6630665159061926,0.5195276996654363,0.6941222734103659,0.6643038307277654,0.7067401434263388,0.7034367653437639,0.7107006549560646
0.4799291637403952,0.7116943803153715,0.6564578582140919,0.6055423063132486,0.6338505381446182,0.5250126662062673,0.6987380057721084,0.6679177502997831,0.6690417747018412,0.7132996559552978,0.7471104175497836
0.5271371290533116,0.7246167681314912,0.6132722912300609,0.6117806944594759,0.6110630658430047,0.5114467599339267,0.7267586841503094,0.7048223815300989,0.6887029968086978,0.7267649840910081,0.6766607238289603
0.5212445589289629,0.7184153993685112,0.6263001758209259,0.6339347368439262,0.6453335833363453,0.5206913705490855,0.7309607856916106,0.6527217101618186,0.6293296109253069,0.7329756745676168,0.7078147622895166
0.5372869099946307,0.7211031604353134,0.6340721401426586,0.6380119163596627,0.6705291909169446,0.5259084616687886,0.7132180517386515,0.6858826760085859,0.6822859859133894,0.7112080265266701,0.7162064678137859
0.47389495750566596,0.7189492439982837,0.6533760912316199,0.6410042522567589,0.7091319905207298,0.5699458863592333,0.7426239442727519,0.6571012046655892,0.6377352987737505,0.7172030306520061,0.6755593815860635
0.42482272224417383,0.7598743035661332,0.6744066722968554,0.6417314936968341,0.647406938238841,0.565685400894744,0.7673607145034602,0.7163851415595321,0.6544509884757911,0.7305090648831727,0.713313524524427
0.3588574051109635,0.7852058460090741,0.6942478312887215,0.534406269857381,0.6764569359886123,0.5296038476528508,0.7809437210442375,0.694252201736198,0.6599369382563252,0.7234072417708397,0.7351293719302711
0.35552114250146405,0.7993777657602671,0.6856343529589278,0.5549047818165902,0.7165222842447501,0.593988892927559,0.7013328092840941,0.702302746027798,0.6581953254690917,0.7373047821018055,0.7191354305530836
0.34491987287609915,0.78231341351676,0.6378886414612963,0.5684536355787974,0.6413870648855597,0.6064853445152174,0.686244655898627,0.7202353534641031,0.6772826876449057,0.7419459729734211,0.7424226100963911
0.3794096827347589,0.7623345593084928,0.6582675281242274,0.5932196823852904,0.6564265380817048,0.6069870670457009,0.6805145526586285,0.7082038870992179,0.6896876668565763,0.719500741006734,0.7234850040756495
0.3962610218073743,0.7471295083925846,0.6679820083610748,0.6307088809967576,0.6610868062872854,0.6471957317714886,0.7017081983879527,0.722762491421153,0.7070963990472603,0.7275468965675215,0.736192280071172
0.3934551097058742,0.7555265187910152,0.6810912249847856,0.6410171274398697,0.7006542479009501,0.6158659177019147,0.7117553470877129,0.7620672412052794,0.7148360740279326,0.7275495450052651,0.7449138143814439
0.3239842468004571,0.7462693833850835,0.6849641935379995,0.6692742285292479,0.7051261206455807,0.6810459719503492,0.7605320981617401,0.6259878996408859,0.651795783472594,0.7533515034183604,0.7475847474304247
0.3682248349982785,0.751965449287344,0.648725999881303,0.7156676389323623,0.6684949175932081,0.5847766686184008,0.7079714499739471,0.6926537527027791,0.6788024088877141,0.7831577470225066,0.6892563011244278
0.37353783243329086,0.7543256800107709,0.6581524342394071,0.6564389888630184,0.6943569887751202,0.5848830603901862,0.74138831208782,0.7004055293398342,0.6806052886289309,0.7662031429088977,0.7127067010459398
0.3073056138093999,0.7246855405280103,0.6688302191691378,0.6433461626514954,0.6946531955369055,0.6584913589881181,0.7381593112856046,0.702034102770672,0.7054945706134603,0.7228195019945453,0.7330390674851642
0.33407870109479676,0.7440094553682316,0.6637239589546243,0.6702682128579952,0.7055308078822345,0.5810313645112658,0.7203857055732046,0.7074578623777708,0.7162686317679849,0.7537196831248995,0.7293999007741608
0.3123036723052165,0.7536394727436805,0.6693947409113941,0.6870663601859102,0.6641423929477493,0.6214318018156081,0.6910318583058248,0.7489315273891727,0.609087137014129,0.7556265715513681,0.709802127441469
0.333533005088146,0.7482383396627025,0.6697911301442527,0.7036623789851789,0.6677938419454241,0.6354535647979369,0.6980023250409981,0.7684157386076383,0.6552579490497019,0.7380601174393357,0.7480666174152372
0.32390630551107574,0.7472671007964236,0.6740309156281241,0.6909549249572919,0.7071370322789414,0.6426080276981423,0.7038271134063216,0.7715386080411446,0.6974513671068758,0.721942395373152,0.7427129183869674
0.34616475483693876,0.7511904013405861,0.6513282616523721,0.7078631537056828,0.721006523375097,0.570988207357925,0.6419246117351011,0.7416421160387583,0.7129068711541579,0.740281843689087,0.7700090514059241
0.34370406207080095,0.7535768558598246,0.6579228881749581,0.7367273684783675,0.7084096436618009,0.6195087404919006,0.6854596637399362,0.7802921205219653,0.7149668034231709,0.7249010802125871,0.7526927470022309
0.275414591849089,0.7024982005842684,0.6643632575872076,0.6643393136217984,0.732160263976813,0.6829193558245079,0.7023088878227282,0.6617403197482877,0.7151010629296877,0.7430467087186194,0.7196792948549943
0.2905794829944338,0.7101074237731487,0.6666944946692268,0.6870908141881291,0.6853776952336322,0.6286518877161794,0.7111247199709918,0.7192109549195789,0.7404513040529869,0.7359039334945345,0.7291022983900857
0.27344413302124543,0.6909694993530662,0.6678449706919392,0.6953582703968861,0.6718785363231483,0.6451728931372334,0.6744829375369311,0.6822134912327696,0.6714872521287856,0.7211752795914689,0.7507770732252679
0.32566993881044737,0.7138325849362183,0.6728340815933607,0.700523948034893,0.6561171872198506,0.623833674907742,0.7050892294149949,0.72757582777502,0.6724962977968405,0.7307968215017273,0.7292117358068965
0.35629763979449514,0.7270245080567715,0.6714665909428119,0.7312954981135464,0.6836218730339919,0.6484761868453315,0.7214020753207475,0.7450997628065334,0.7202599888559167,0.7481485579321089,0.7466937367136427
0.3634563395677526,0.7272630940290692,0.6571348579749656,0.6869283424081728,0.6524034566947521,0.5908290839937627,0.725031896214363,0.7521149396663589,0.6926316249225619,0.6909547265732019,0.6857461690585767
0.3904901488487761,0.5361944878556953,0.6713640660281875,0.5485953807893175,0.6366481037312884,0.4998581966743943,0.6853558506370565,0.7641631583175502,0.722567426316971,0.7078281765204273,0.6866086858244042
0.22582890416425194,0.5864379838144531,0.6524893859718579,0.5544532939275794,0.6754745864271985,0.5678746019333958,0.6930564040867657,0.7678107180199061,0.7385443623168271,0.7238917452718554,0.6770338000781021
0.2583083924046017,0.6457088883291776,0.6533106463674514,0.5753577402581944,0.711628341024253,0.5953014813702646,0.660479906341974,0.7507667577001338,0.7424280555621804,0.7334524684738108,0.692470404821092
0.3068593425235234,0.6884417475437965,0.6712886210817872,0.60327636977603,0.7288561039864346,0.6082896405334115,0.7137305953395063,0.759972730211679,0.7376560666810056,0.7552056727486386,0.6980104524417505
