BPFI_X,BPFO_X,CAGE_X,BPFI_Y,BPFO_Y,CAGE_Y
1.0,1.0,1.0,1.0,1.0,1.0
0.7538873646715017,0.7992463602144316,0.4371134009354091,0.6758710162810344,0.5800523871274781,0.1289848385976261
0.7969225665907401,0.7294617126699712,0.4072715959926056,0.736087374354406,0.6984938396650668,0.5142502043212827
0.7572979874178936,0.5523628066862553,0.3807887030273679,0.7963433761922265,0.7491254525286177,0.5016097864107542
0.6610508713571426,0.5906788574676509,0.3486716793560087,0.7363297063040155,0.524998902387808,0.1871367449236146
0.7413022496313528,0.631861813061019,0.2844663708638641,0.6012367074204822,0.5725912551373774,0.1770660708779903
0.7168401831989315,0.6137153895893155,0.2948356061781431,0.7893753492378466,0.5863422602868619,0.2024997893330433
0.7015402893967589,0.5953062902620169,0.3528563764382986,0.7780468719648166,0.5026756809336921,0.2117616080450175
0.7255808431798173,0.6399257794709972,0.3330959710991235,0.7110627124025148,0.5734569666252682,0.1921282537142364
0.7254346267434295,0.696999382130412,0.3312488207654537,0.6737917824748734,0.559604665559865,0.1954446765081024
0.7572351068142754,0.6999323870758265,0.4319082695684976,0.7893720615990987,0.5016895632341795,0.2127253476462395
0.6992885645256881,0.5806652501911354,0.3223149273530195,0.6559315748457792,0.5555241536966624,0.1379355162801291
0.662743796583504,0.5299178407475993,0.3541465527568083,0.7462898662034823,0.605926662629275,0.2622351100112593
0.6765947885781625,0.5810654716904443,0.3669942079463775,0.7050512258090883,0.4749100650748741,0.1512223452535525
0.7029733921353065,0.542698768096251,0.3177368011231702,0.7239136342569517,0.4882962075865433,0.1340601838711429
0.7082240495635825,0.5647350463649025,0.2620296341884113,0.6909528062015924,0.5053732461558273,0.100581577197811
0.7361209499437937,0.5720957205183315,0.3086226992599469,0.7146816034479312,0.5218978479629071,0.1251336165022047
0.7144543253271219,0.5523271034744303,0.2896719111791874,0.716422549975281,0.6128700816114427,0.2635657189405233
0.705487027648003,0.5711682781227545,0.3331615901424463,0.7247060652609952,0.562522700192781,0.0693182762056592
0.704749115066361,0.5813987404107359,0.3509366545196015,0.6719303504053906,0.5788769202451428,0.1297129902788108
0.7281973064454154,0.5091118358755498,0.2725210397571826,0.7241519411174646,0.606870134804827,0.306451228759622
0.7421894985821633,0.5291165909418634,0.2970910325265867,0.6667175880062174,0.539817081732019,0.2285469858580319
0.767832062291878,0.561569982557953,0.2220821100123318,0.6832185717742787,0.5854787404916486,0.3151600880042337
0.7456804864748541,0.5896065127242467,0.17418861828877,0.7144947999060729,0.5673671761800684,0.1584919458190709
0.7462056886925796,0.4457593659057531,0.2335980470942816,0.7530492705230241,0.5484756990167956,0.091028313347252
0.7191479036976659,0.5254122819254765,0.2480899280155081,0.6774960702707595,0.5775742003110459,0.1284239291828074
0.7401915068530194,0.5208396101744341,0.3279801319434563,0.7617496562208315,0.5041560135935386,0.1531135840158804
0.7124547520583876,0.5448009660712305,0.3287874063986999,0.7195210043020455,0.562003927194573,0.0835776646423879
0.7227148871760476,0.5684856801618345,0.3149250302622801,0.7413716105792845,0.5508232301775393,0.1208344320007652
0.7119947095619517,0.5540024110810267,0.3165095151992532,0.756894444051949,0.573571746601978,0.1388318297845867
0.721903029913092,0.5690182991793248,0.2489791555851478,0.7323226604037922,0.5220266216997189,0.1554930653620569
0.7447205816546426,0.571056524777832,0.1670720665476673,0.6483612537031167,0.4506972539975054,-0.0402887078423934
0.6848968082765552,0.485184435692422,0.1255332663855647,0.6562917663964954,0.445211244926169,-0.0247947462721808
0.6413585435938806,0.5176563842566146,0.1451863214199196,0.6813698831653453,0.4282543739456518,-0.0135907852338122
0.6965399487725317,0.5707356585241972,0.1546487731343111,0.6528266465818316,0.3662782506683765,-0.0242612945427597
0.7086628637507564,0.5368391083952269,0.1666907765734269,0.5818986317664118,0.352352958661962,-0.0330696449425456
0.6860131962317659,0.5429578687388417,0.1623163142917251,0.6065728419313612,0.3548379908335876,-0.0526382574070835
0.6550478942018513,0.5734821592368915,0.1764107897053242,0.5478778377427931,0.3137475117581867,-0.0472826705389566
