BPFI_X,BPFO_X,CAGE_X,BPFI_Y,BPFO_Y,CAGE_Y
1.0,1.0,1.0,1.0,1.0,1.0
0.7204736344331085,0.7335258176797057,0.5103271617603785,0.6699616116687014,0.636553696371018,0.5162843225483519
0.7716463577580975,0.7399864418760166,0.4962805585415639,0.7356279320149369,0.6477064451948136,0.5321827796290282
0.7064002594239847,0.6812411580579918,0.3697368479060237,0.7209294153694562,0.5737862777959797,0.4646724723876459
0.7324794273892438,0.7295097011248375,0.5193538251150187,0.6957981642799729,0.5898137159557801,0.3701438422187054
0.76284354886201,0.7064661489115244,0.4405130643482147,0.7102492691230687,0.5921573268325253,0.3184763957030112
0.752714966032749,0.7652041044037984,0.5019761462136588,0.7029039603017477,0.6540475407417138,0.4282366837786253
0.7344068410494053,0.6220936556884878,0.3943030817289105,0.738251019269088,0.6001896136414847,0.3725213514479987
0.7488853402571477,0.6895947079026373,0.3823499406700709,0.6618164041213628,0.6021576285355134,0.3565786547298228
0.7303404217329889,0.6910015389896327,0.3459113699351458,0.6900554026780406,0.6207090734772768,0.3524853150783835
0.7669318523053181,0.7456006425448765,0.3685849900427682,0.6943724856609118,0.5651209552181322,0.2806098042548818
0.7539406670324578,0.6360692433763594,0.4598502695887461,0.6370642472673207,0.6944632023815533,0.4665692594910459
0.7578508372954637,0.6786876716681618,0.4596421074714309,0.6983023323073723,0.552033615843434,0.2835435967710464
0.7361639090273553,0.6901141169638055,0.4175549391941051,0.726585062866214,0.566245062734188,0.2959568799938739
0.7044993289404194,0.6889628811569279,0.4315829196367751,0.7293617027683021,0.5645718614042281,0.3448822146763191
0.7383969670400327,0.71264227249162,0.3615481003863923,0.6646152450473258,0.5767873578921217,0.3413516665783494
0.7551337937889797,0.6642265346016092,0.3799974189152536,0.6715441590230089,0.5838758065459858,0.3248752816003331
0.7543855119005716,0.6282203024155285,0.3693593185971859,0.7186104431067066,0.6158238833282641,0.3249590922498125
0.6827527046034145,0.6889412949698664,0.4039884217723503,0.6950742629630483,0.4908856162561718,0.3532855231392411
0.7208664132394592,0.6857288603953989,0.3283760279515897,0.6833057706756676,0.5324928703963113,0.2590365448768637
0.6945261638192215,0.6977255063404091,0.3022647849405609,0.6464716894549827,0.560425626643168,0.269286829740623
0.7419678656929547,0.7204110244748502,0.3080564392781471,0.6590009895345638,0.5500352347517625,0.2020760531741822
0.7437650051681501,0.588522407530816,0.3368258199130297,0.705455927353456,0.5689672507424386,0.1996216023620431
0.7726980912219339,0.6362515600734773,0.3309529002942756,0.653126166964779,0.5725963926086871,0.233254480072689
0.7636783299235333,0.6156768100186158,0.3124228426189692,0.6287081695513934,0.5524531731849626,0.2223681856706557
0.6947961844766957,0.6898386860529009,0.3339771122867198,0.6762748562994456,0.5465769761250207,0.2389874691033411
0.7113406991072437,0.6663160796900144,0.291803446105371,0.6328959902188372,0.5431692537824644,0.2384641360810573
0.7549638328674022,0.7064163978312407,0.2896534020247579,0.6862748655680558,0.5442046424935434,0.1737146790888869
0.7191200586271271,0.7473558273747128,0.2786133747730131,0.6951086193204898,0.6138521628834329,0.2336191849826105
0.7374185603489578,0.6654482593131428,0.3188683455640362,0.632872514668905,0.5743728072371326,0.2156281217190224
0.7430846545488236,0.6981456526480712,0.2359403106058195,0.6538252300486004,0.5692858216080587,0.1142141418712344
0.6961364656473004,0.672591135758547,0.2842388112126026,0.5993500963638718,0.5549540781508943,0.1468074450229031
0.7336549448010792,0.7151115797518501,0.3038519808691674,0.6358246632124809,0.5565818283561728,0.1992319041682921
0.7314103592070573,0.6590060575257031,0.3040040120076248,0.6880559211005852,0.5890338902555525,0.2471590787367607
0.7265707467949173,0.6675895974926955,0.3099613379656812,0.5899472456740024,0.5970866710119687,0.2638616908256478
0.7542125791080488,0.6572265945695305,0.3066775574255889,0.6397020020521642,0.5919203075445707,0.2417427720313595
0.7641137080510806,0.6368070884531175,0.2663098090181456,0.6485934372594551,0.5667573227497039,0.2451355821224554
0.7420386678205814,0.6650640152953811,0.293964301269964,0.6426468793046745,0.6109929634851197,0.2320198411028249
0.7001405268076498,0.6681088646649078,0.2999993002391304,0.6747061689519531,0.5445664929644274,0.1885633696722424
0.7413129604559342,0.7227581053393117,0.3016570791804778,0.6375026291130674,0.5638327296322907,0.2057030957683066
0.776924832458711,0.7272941604507668,0.327139145118492,0.6632910869762643,0.4693516699901113,0.1681035197658779
0.7367689960133444,0.6754670958414455,0.3281529725189182,0.5178004504107062,0.5256216145711434,0.206633588842011
0.7441262666267914,0.6803642809162456,0.3390224092840369,0.5836910776233185,0.5378957632089978,0.2570966139259922
0.7723440078895809,0.6658115822312755,0.3037011742449567,0.6575857232680071,0.5486293349501417,0.237557430449267
0.7925967471257884,0.6637372523911452,0.2835464066699386,0.565394187751169,0.5848725671950079,0.2588674879952692
0.6698576134042826,0.678219078870067,0.3210892165101436,0.6348376092983243,0.589185000031688,0.2704296447225141
0.6982182386330924,0.696265090243497,0.2485652374383967,0.6558514305886238,0.556607550795775,0.1709112341756019
0.6541571061172949,0.7002355546071991,0.2700454064078442,0.6241679027803255,0.564154746508873,0.216061794450843
0.6942635769280008,0.6858507079401158,0.2847892149680268,0.6343058463430097,0.5510433765687848,0.2698583756211312
0.7472172531250925,0.6944571540149094,0.3224389430640663,0.6228425216539664,0.560655623587639,0.224700387172893
0.7164992717598944,0.6522641795473423,0.327341470342011,0.5669030927355749,0.5964288834789827,0.2796197599820063
0.7194866292248828,0.6673251503486848,0.3458647600520206,0.6426519843073644,0.5795824901566202,0.2733857933801949
0.7523561479251892,0.6677542363506503,0.3558650485710938,0.6593936706316169,0.4972478790370382,0.2806983888916699
0.7133413488749162,0.7007242365755662,0.3559373867622724,0.6920512753429097,0.5514228820498965,0.2513697823199138
