BPFI_X,BPFO_X,CAGE_X,BPFI_Y,BPFO_Y,CAGE_Y
1.0,1.0,1.0,1.0,1.0,1.0
0.7862226139898845,0.6968347129664976,0.4025237391680062,0.929875029875925,0.7335907207718391,0.5552552422234105
0.7732626988653521,0.6892118937913639,0.3602668796183314,0.915490212949972,0.7987397603744681,0.5265113965964046
0.6845906028556309,0.7078343751047613,0.2746692775854075,0.8010396873376249,0.6887775308963796,0.4840218020039907
0.7289380490275267,0.7153245777688034,0.7117539694203464,0.9185977397095242,0.8198989220363684,0.6911734815030306
0.6858910056088536,0.7139975589848337,0.4962763897262496,0.934840592321696,0.7496711626998889,0.5569111125941056
0.821761914961788,0.6751108614399838,0.4830490907513418,0.9440450526471924,0.7193173371960259,0.5966524035570104
0.7575032947758564,0.6408677982411275,0.3274033840986949,0.8791530646221916,0.7612877202322289,0.5399650283444491
0.5856498593554125,0.7300081604802049,0.2903782765445956,0.7685058082378431,0.6486382498680415,0.4614552080104963
0.7552138979203089,0.7272405778310057,0.2888736204626912,0.8194990687287026,0.6331543398868822,0.4714114159339671
0.7577614337430567,0.7638922345477561,0.4310685938535027,0.9073864873674772,0.7929409472345219,0.5743083885482175
0.6840698797768654,0.7668239166957558,0.2027870085097528,0.7413977690287942,0.5317994765891721,0.3326454969751531
0.7196982227362796,0.7326732422968394,0.2802092343715097,0.80531390669936,0.6118328692344261,0.4146614436182924
0.6956102149354769,0.7354097068567942,0.209233558559663,0.7449974312596683,0.6655811923614785,0.3898136023530774
0.7217630105203413,0.7352115977893658,0.2407522953317788,0.8173582997598804,0.6703540594373171,0.3783009578862111
0.7556140633314985,0.7118937607829956,0.2429470848337592,0.8572931953511921,0.6404898278857957,0.3829055528259066
0.715798189030533,0.7132375771865445,0.2501855645884143,0.8190030859154173,0.7106336096235633,0.4410542069720475
0.7160673132954207,0.7069281861039478,0.2428944749193647,0.7033939095568489,0.7174522688441658,0.4077888649926687
0.6395861982434621,0.6498524136571406,0.2133010826419279,0.7139773712777365,0.6606954723261974,0.3879932132405083
0.7510532947205804,0.7033987669634693,0.3835922766271691,0.8142316686398998,0.7255713255080058,0.4691123170054811
0.7645295386316286,0.7073918385960286,0.5099989120830561,0.8752121923096359,0.7302989676521827,0.4973123391134413
0.7181616628780414,0.7139595175535643,0.4881817847509909,0.8864386039431909,0.7421893138042311,0.5022465077347512
0.7308201159148757,0.702719855300539,0.199833200724822,0.7533087318988674,0.5161622906824536,0.3661125936750135
0.7466572675829595,0.7310181017227904,0.3208844794261168,0.8456624641232804,0.6011595405399075,0.4579195532343364
0.7660933349789116,0.6878586779461903,0.5256516468672503,0.8772223776593491,0.6512013706066118,0.4934865230557651
0.6866587795243785,0.7094525806010811,0.3758839198437099,0.8951696533439126,0.6615596215073309,0.462357642648481
0.7098476707186651,0.7412810230228906,0.4849172297513394,0.9009010963570694,0.642357051030197,0.4997937154574899
0.7451959934739578,0.739469709998376,0.4864660762623592,0.8575906360613961,0.7078890111753922,0.5467475913446913
