Média,Média Absoluta,Variância,Desvio Padrão,Assimetria,Kurtose,Entropia,RMS,Máximo,Pico-a-pico,Fator de Cresta,Taxa de cruzamento por zero,Fator de Forma,Energia,Energia Média,Variância da Energia,Desvio Padrão da Energia,Assimetria da Energia,Entropia da Energia,Kurtose da Energia,Densidade da Energia,RMS da Energia,Frequência de Pico,Centroide Espectral,Largura de Banda Espectral,Planicidade Espectral,Corte Espectral,Razão Pico para RMS
5.014435047745459e-19,0.07552429003279323,0.01811332670637849,0.09428810515331684,-0.0039835370633093704,-0.035113692921572556,1.5075236689301965,0.09428810515331684,0.36203211853733,0.7181184734890715,1.903033632284555,1033.5,0.6238371362474219,0.01483824638995774,7.732280557560067e-06,9.611939705648576e-10,2.1509313748106956e-05,3.362260394876228,0.4708443662180907,33.78163839163334,0.48270075184944583,2.2876372302087995e-05,16.09375,94.35876970033131,98.36375860369537,0.5,188.515625,281.79692649932747
5.015085569048951e-19,0.07552674637617264,0.018113952124485827,0.09429116803947372,-0.003983856020977025,-0.03511468654703292,1.5075688947648058,0.09429116803947372,0.36204368683663474,0.7181415209212645,1.903090286198766,1033.53567,0.6238558401846396,0.014838760304353861,7.732548360788894e-06,9.612307026424382e-10,2.1510056029161348e-05,3.3623594756047273,0.4708579996801956,33.78259149485355,0.48271568092284695,2.2877161415345443e-05,16.094300781250002,94.36164677691043,98.36674390336852,0.500015,188.52096875,281.80489317505806
5.016402874688521e-19,0.07553400447636054,0.018115791485107405,0.09430022762131933,-0.00398492061472741,-0.03511621530820273,1.5077020993993024,0.09430022762131933,0.36207902393181496,0.7182120359521358,1.9032644108379015,1033.6405882499998,0.6239115420163521,0.014840284340257673,7.73334254312543e-06,9.613312268929187e-10,2.151216985826222e-05,3.3626234681710367,0.4709028321156111,33.7848757305247,0.48276013507247306,2.2879419945914525e-05,16.09708779296875,94.37043825033871,98.37572654114547,0.500059625,188.5375109375,281.82785806499174
5.018435249607921e-19,0.0755483762846559,0.01811942223090601,0.09431815317028207,-0.0039869513204176515,-0.03512099195846969,1.5079680231288968,0.09431815317028207,0.36214751991449506,0.7183488324915156,1.9036026662834327,1033.8478181932499,0.6240219356802482,0.014843271416152853,7.73489912253928e-06,9.615170143708535e-10,2.1516209112962578e-05,3.3631114152900383,0.4709967975487642,33.788793965782794,0.4828481635956939,2.288374992961922e-05,16.102265984277345,94.38821611466845,98.39355254108358,0.500148132125,188.57080673750002,281.87261153131675
5.021863929880563e-19,0.07557213813462876,0.018125425705627588,0.09434778697826336,-0.0039901214020355465,-0.03513076407214211,1.508408546488915,0.09434778697826336,0.36225870500398816,0.7185733032860271,1.904151641634132,1034.1901112996811,0.6242043724245765,0.01484820559166012,7.737470344794239e-06,9.618193047935924e-10,2.152283300971519e-05,3.3638974216821818,0.47115455133881085,33.79489569633327,0.48299360707617245,2.2890857177418756e-05,16.110349376384278,94.41777012648632,98.42293678831226,0.500294417628125,188.6257317033594,281.94594329166694
5.026653703016377e-19,0.07560667858972123,0.018134019597494763,0.09439087405821446,-0.003996197679089811,-0.03514575256446791,1.5090653096309112,0.09439087405821446,0.36241894820218434,0.7188976484877895,1.904960760904125,1034.6776199057226,0.6244758637021428,0.01485523236413477,7.741132029252107e-06,9.62252450017165e-10,2.1532485624594065e-05,3.365153316723807,0.4713808758228793,33.80589549247983,0.48320705158974936,2.2901190906069795e-05,16.121756750040895,94.46073424091077,98.46542787217312,0.5005120237738531,188.70549011156166,282.05844114019357
5.033213195029747e-19,0.07565244515824829,0.018145454088945,0.09444801113694636,-0.0040054395887464895,-0.03516069984284687,1.5099311719366348,0.09444801113694636,0.3626309844463176,0.7193280775712237,1.906027884604262,1035.327347279918,0.6248344518857698,0.014864633743969891,7.746031132866032e-06,9.628467890327945e-10,2.1545507044174528e-05,3.36683786383825,0.4716781531686578,33.821006453215055,0.4834888755688635,2.291511857548334e-05,16.13688426194964,94.51790646151922,98.52175833295937,0.5007991456032937,188.81144507480337,282.2046524839283
5.040225370402578e-19,0.07570922300870535,0.018159697559609465,0.09451894009082809,-0.004018047742292938,-0.03517549373393301,1.5110008596430684,0.09451894009082809,0.36289406475263275,0.719862550272947,1.9073473724214693,1036.1344148267729,0.6252779838647269,0.014876393159592086,7.752159020110532e-06,9.635979881662229e-10,2.1561809159105915e-05,3.368929379872913,0.47204645439166987,33.83996445931407,0.48383718968026324,2.293255452593643e-05,16.15568407254816,94.58927257294577,98.59170651162394,0.5011540125834324,188.94396096544727,282.3834429736732
5.047722651466696e-19,0.07577678738611339,0.01817670854116631,0.0946033828039133,-0.0040337367417328,-0.035191187200163614,1.5122709120519517,0.0946033828039133,0.3632048927495922,0.720495841594684,1.9089014781599412,1037.0939815828642,0.6258043021933659,0.014890477236916477,7.759498299591717e-06,9.645065076900797e-10,2.158135243004393e-05,3.371405313848194,0.4724856715122609,33.86228980682698,0.48425011705857807,2.2953455524204883e-05,16.177605073992424,94.67455848692268,98.67486989299857,0.501574888017227,189.10262739831387,282.5929215452471
5.055537359943933e-19,0.07585420920201774,0.01819613130341998,0.09470016019681757,-0.004052498244177999,-0.03521253246816771,1.513739524124826,0.09470016019681757,0.3635570434378338,0.7212153278962999,1.9106704969474313,1038.1800790078291,0.6264111171228239,0.014906563297269547,7.767880821922655e-06,9.656061982481175e-10,2.1604396057425766e-05,3.3745145573255297,0.4729785919403496,33.896123366381126,0.48472532033242977,2.297803370340744e-05,16.201570322789703,94.77182232980617,98.76954893218856,0.5020600684632893,189.283911357464,282.83546319198973
