RSX_BPFO_0,RSX_BPFO_1,RSX_BPFO_2,RSX_BPFO_3,RSX_BPFO_4,RSX_BPFO_5,RSX_BPFO_6,RSX_BPFO_7,RSX_BPFO_8,RSX_BPFO_9,RSX_BPFO_10
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5689473917625706,0.808899582597236,0.8396156530151575,0.8499691049790088,0.8336991618059092,0.733124970231723,0.7820715407498796,0.7526429790609466,0.7448171800374755,0.7722308924876823,0.7525845405379005
0.6080625883885277,0.7898850742424482,0.8273278914324844,0.8881278627267549,0.8514150959876516,0.7387829858110149,0.7776556638964371,0.8032291672236193,0.7405191320647673,0.7187508952503524,0.7625383041718116
0.6169691713913095,0.8278191838315166,0.8273167191373048,0.8729297053287353,0.8349309382159892,0.768433220633527,0.7558098276311759,0.7856133106047011,0.7297268732023999,0.7881849968918997,0.7846172513378248
0.558133856835175,0.8362279779331762,0.7922209270575824,0.8358937995793264,0.8653015304268066,0.7192518708488949,0.7408279876838284,0.7525641575607488,0.7027828444692054,0.7242777575159772,0.7476276378529373
0.5785950589129062,0.8042008524157801,0.8504100903978006,0.8216318566905685,0.8221508624490502,0.7785412510023598,0.7417837948108916,0.7130389034873522,0.7706745389915708,0.7528642413098078,0.7445579380042376
0.5458451258532874,0.810953234276169,0.8551134950404857,0.7262728299818156,0.7741984412016307,0.7393502295688305,0.7313139442330061,0.7076030268113004,0.7666642139881784,0.7567636677832421,0.7476449230575684
0.5026012926456734,0.7216326643879675,0.8837370960256377,0.7347368800349988,0.7845103207686388,0.7488993461251252,0.708460937626223,0.7964267661808636,0.7577770529906102,0.7166786632882002,0.7337801398296281
0.5427766383673206,0.7298858703434992,0.8495486356601213,0.832662053277609,0.7529306207915404,0.7682899388336203,0.7768054857887519,0.7311414505176409,0.7074444742900865,0.7418192588408483,0.7224961646511031
0.5429335581524486,0.7393297672306814,0.8541086967241032,0.7745396547466382,0.7581294021902193,0.7880829695335034,0.7501993983135462,0.7710893436949697,0.6601199613609893,0.7574907865694688,0.7388897627438219
0.5057232742687964,0.7110344905314726,0.8787267424573452,0.727923136052187,0.753965632592363,0.7416699878126624,0.7182927930107424,0.7832799599992114,0.7608320845854688,0.7649467504567329,0.7727024176395769
0.5967721769427016,0.6562806936596928,0.8758364691924501,0.8604697032099439,0.7375031130209986,0.7485099220256468,0.7772550307276979,0.7639334416934037,0.7601478053753097,0.7410458553519947,0.7302662814813271
0.5938983332428783,0.6648155789596935,0.7927438315292719,0.8625237126897454,0.7565911485096888,0.7494210877264345,0.8034435791949093,0.7482690561395804,0.7473700294806737,0.782836238918784,0.7506115319992679
0.6475981006015299,0.6790495941536608,0.8008783718834032,0.8728186511078317,0.738231961348104,0.6904454443496453,0.7885485157912815,0.7622545509338492,0.7769269861264037,0.7966655030075962,0.7342360070019033
0.6311678017252966,0.6773261094043553,0.8337565210877679,0.8636640841635952,0.7568595980119828,0.7348956489005651,0.7589411320104988,0.7437427163799424,0.7121390301326322,0.7571983492788354,0.7575757144133122
0.5632484834074193,0.6747439363289578,0.8589034462521428,0.8320762461392333,0.7929673609534065,0.7429952771103019,0.7339489241068349,0.7356225807782825,0.7205111939922112,0.7597996447176831,0.726553300554704
0.5548405778404628,0.6550886928553329,0.7899530684003166,0.8348305130089462,0.7467783091642877,0.7587262959364953,0.7416129279057286,0.7041799606016237,0.7296670635281066,0.7503434538689499,0.6962053600102652
0.5450335394414593,0.6705995578214661,0.8007419229901387,0.8482957405868523,0.7580378429622634,0.7270836588404798,0.7626267331496963,0.7331889297240732,0.7419329718964325,0.7679544731915238,0.7167224414972186
0.5126500479649592,0.5484032830089393,0.8078522655734413,0.7093527776292704,0.7422326295845071,0.736306262318742,0.7588909600982721,0.7556574256373552,0.7242352266023298,0.7773081980099613,0.7634665805844041
0.522404236025908,0.5597089779509171,0.794262137150994,0.7337051651009205,0.7586070693780032,0.7494563370607299,0.7718733125139108,0.7779774282333789,0.7509991143175352,0.7736718981521095,0.7657770217649602
0.4373838171918989,0.5957699566266673,0.8108235054239903,0.6492211887241689,0.7081713480927512,0.7452464982683524,0.755935908064846,0.7108902707037242,0.7725524626898006,0.7647410749323036,0.7383453680646946
0.4399135424530508,0.6012934073232254,0.8310737453168119,0.6452404019318587,0.7197959125414874,0.7517653998536934,0.771457326008923,0.7585871385016935,0.6911963459116017,0.7833070540905078,0.7513820043885844
0.5086474121780243,0.6218778445832724,0.8285822278390755,0.7208837414038907,0.7322943507395223,0.7239446084346556,0.6996216738107849,0.763712330447436,0.7261900158291243,0.7733124333214929,0.7782363153837502
0.5498469849172266,0.6143458037266131,0.8329238385614111,0.7861571163201387,0.7912116518355194,0.7149417109133445,0.7259411441711674,0.7568295127381599,0.7364094303983094,0.7795628913528503,0.7659897711991752
0.5555422289026296,0.6384139111291809,0.7997491992932966,0.833742104577501,0.7682684040640605,0.6972359292434098,0.7319091298188526,0.7780643474867036,0.7479415776245628,0.7832787183116425,0.7672532479226768
0.5744793441979401,0.6413356467296721,0.8119627227302139,0.79667437784427,0.7255647697037517,0.7285370576064791,0.7322429921360218,0.7466626366932875,0.7637608874402853,0.7951243971196593,0.7481333596236583
0.556242619513544,0.6314918688106381,0.7940574822796059,0.8310642070720817,0.6969952174855173,0.7317409427369934,0.7631098114206994,0.758293700068587,0.7153264799471,0.769824233382132,0.7429016868798229
0.577153328735515,0.612944049346523,0.8184710022012294,0.8199833086644491,0.7217386942775512,0.7516215558238459,0.7225616037031122,0.7648361825459068,0.7598961556353299,0.7748034499502761,0.7517500247546345
0.5803337794978367,0.5649520198082761,0.7968019594730161,0.8273978737138687,0.7406962473492701,0.7011741173779809,0.7384312629432221,0.7452883180216613,0.7709305435779605,0.7718423522392646,0.7553824652697558
0.5825827664991342,0.5904394154878839,0.7865430781424357,0.7845674256108643,0.759822211957432,0.7274855604458201,0.717746705377066,0.7484958980714558,0.7803678189210925,0.754150222238382,0.7568677822933632
0.5833359298914708,0.5686965041309227,0.8001233830343439,0.7996259846484501,0.7674604549097923,0.7731745107901071,0.7239424288303897,0.776300319066145,0.7617922524477836,0.7615449132991126,0.7756412236474564
0.544920560639479,0.5949257499425997,0.8122907689902397,0.7913129948491542,0.7506764527693488,0.7649197764924696,0.7368969866046722,0.7686662603493537,0.7244616780803084,0.7662591502353175,0.7581234356351985
0.5245593250775499,0.6108580567664385,0.8115462435743991,0.70651928544312,0.764458616667744,0.7508991242846018,0.7431249258312388,0.7256223251601788,0.7086566777880726,0.7754761920062301,0.7562964571602143
0.5521049881083584,0.6167332248099406,0.8069800651502598,0.7570007779832286,0.7746266580639156,0.7497978900113292,0.7452484895852172,0.7333359039583882,0.7135686410974167,0.7882886226626921,0.7433919198548635
0.554008124102942,0.6365643209721105,0.8268874811624125,0.769521792512047,0.7950078309835076,0.7416555755868144,0.6902928821109967,0.7724210055819012,0.7420413446685763,0.7521453944262199,0.7111945425816762
0.5774663028054872,0.5851110168784375,0.8171943439415655,0.7965696238026323,0.7702235465974013,0.764321850764603,0.7248842188948468,0.7890511670774885,0.7669243683843308,0.7747657591049748,0.743195608404877
0.5874383381544317,0.6200016113095856,0.7766509050183762,0.8242246865798368,0.7479932785204756,0.7675290033731179,0.7538656887422457,0.7836368435200911,0.7620314348233335,0.7836258105091792,0.7533612886336432
0.5766272013188747,0.6165575902814528,0.7675246169107225,0.810788646271861,0.7622744381788211,0.7798785093707593,0.7701997553559062,0.804496314635188,0.7896964654293385,0.7733892486505073,0.7618425031621734
0.523040542208712,0.6104316060523686,0.8067151397308561,0.8085926498670587,0.7309209634735739,0.7737759118025836,0.7708435696698932,0.7809464406407246,0.7994711520766817,0.7406038550913157,0.7465555351810494
0.5365687393556469,0.6335959074831994,0.814362873493813,0.7792021436264716,0.7371505592104334,0.7492604788013963,0.7353814326896164,0.7719167035765157,0.7428056506763969,0.7638558069307608,0.7631403033156583
0.54788231372718,0.6029785676869195,0.7767252353574934,0.7784008050116479,0.7599674991360633,0.7924288097414698,0.7412469367609182,0.815112071658785,0.7608720674271885,0.7521988773105468,0.754833910089021
0.5327325079709414,0.6131754486572366,0.7972617034949385,0.7867254101705163,0.6714557258637399,0.8006880386817314,0.7618298262018905,0.7939204252148335,0.7861942079186716,0.7940524184637651,0.7174626861163896
0.5028035812181653,0.5413377055325864,0.8097067141834984,0.714508332128796,0.7445957231773039,0.7740278614568672,0.7754377907890417,0.7556929312703391,0.7936792614012698,0.7475404095631892,0.757904550352274
0.5834191936094826,0.5877570432212167,0.8211561102698521,0.7790773298029434,0.7657714580046326,0.721700580397934,0.7515207650017813,0.7013490048630778,0.7928142922278143,0.7359744412571126,0.7353150047623461
0.5305946525708539,0.6281719176160263,0.8300748105893092,0.7949562452856489,0.7834523968961844,0.749752863816971,0.7068212333948158,0.7325497398355532,0.6925552161277201,0.7714406248001314,0.7438165505363905
0.5485761124678625,0.6190970178792301,0.8299689343427933,0.8142110540756012,0.72460060791563,0.7703638076991635,0.7325676552436864,0.7369570015420971,0.7245668780894969,0.7327013693946202,0.7387208861414601
0.5539063923379017,0.5679574616906523,0.832351423278108,0.8192355386382708,0.7558778777308199,0.7765598819521264,0.7056595001475074,0.6982315106188733,0.7432823462680905,0.7406801178121947,0.7448192818242221
0.5493693222518387,0.5705774746749528,0.8297284253958251,0.8244735815555588,0.7667756940716237,0.7774508386818499,0.7057492188668721,0.700411961652243,0.7509776878975989,0.7343496832983881,0.7368200675824463
0.5621600043263104,0.6131103911818605,0.8511731233482842,0.7779324441327402,0.7803844184532428,0.6818845276392747,0.6980270131287968,0.6776662900960501,0.7547863366621661,0.7455180975521021,0.7475913496636555
0.5651894253579668,0.6381033978540853,0.844557382900636,0.8066128726640447,0.6990222064408059,0.7342833765470413,0.7392139960358581,0.7015872484143209,0.7611566791242246,0.7682846255946263,0.747864203770712
0.573746268304868,0.5222079158728008,0.7894037891047976,0.8315532508978434,0.7268328800100862,0.7357279833236814,0.743621151202398,0.728380193026795,0.7859599501871433,0.7810991191935625,0.745269249831552
0.5536700444814172,0.5506315027336502,0.8033078291690301,0.8231006956211853,0.7569391348186627,0.757619899858013,0.7560945225527282,0.7361535757865174,0.791585399895055,0.7924838532178359,0.7665075675508275
0.5780468614621002,0.5816219822891614,0.8187136468451915,0.8256086972376483,0.759395597523481,0.7722627606419823,0.6698493941010737,0.73891602816779,0.7384769352215528,0.754429399540732,0.7433044932285119
0.5833474444641449,0.616516310752357,0.8028163182602277,0.7998395419821548,0.7678201737670453,0.7117884150262132,0.7048614366834387,0.7582810447501819,0.7583239559975139,0.7849780122840004,0.7429267052018569
0.5570702738336557,0.6222246394073228,0.7960364370009216,0.8073387782340644,0.7729870151694198,0.7588552432836113,0.7340403481133516,0.7727234921973334,0.7662907237646135,0.6998607705522025,0.745556962779627
0.5572132683454112,0.6000452848371527,0.7975900533183156,0.8140013065320484,0.7427322256277135,0.7572998753224313,0.7421368069152999,0.6833523647804238,0.7417746479075858,0.7282279818027934,0.7502855041166018
0.5307916267428844,0.6015703721303364,0.7872349410491757,0.7648238342497486,0.7549881231301308,0.7893439051380438,0.749085560052982,0.7178429719548807,0.7622979220807093,0.7212341969480391,0.7541617512927377
0.5612683885796288,0.5343447666284308,0.7963970727267509,0.7919046030806529,0.7596118004488515,0.8011931611260052,0.7243503293033692,0.6953364409030626,0.7808562413684093,0.7257623451372932,0.7712645050287905
0.5759589249923613,0.561876655147068,0.8148100423619438,0.8176492675064464,0.7346583508784208,0.7692516170182013,0.7256468194757717,0.7113474322976434,0.7827367105674292,0.7243994093365768,0.7777271912834128
0.5306014046676187,0.5739136373958311,0.8045388608628015,0.8090793472058861,0.7573147751753226,0.7766396266613216,0.7024603819013497,0.7227595679394309,0.7995881740943276,0.7536840702171634,0.746246864813612
0.5278646443551331,0.5930722885701005,0.7931809674579353,0.7390397544374244,0.7158073379629741,0.7757009627206842,0.7450485716302411,0.6826657834661984,0.7301620301694788,0.7426922666401228,0.7206728578034536
0.5275293678924022,0.5969160159090052,0.7970765131823746,0.7117799439217783,0.7552515102241372,0.7083596891491328,0.7640194312209042,0.6485410881630983,0.7200940938922656,0.7455819710490834,0.7284553487572215
0.4707150046723513,0.60635694439364,0.8058296726263507,0.670506347851388,0.7319026429247366,0.7399553992922976,0.7468147752745966,0.6848131152092931,0.7257887232397875,0.7557792348702153,0.7345718953996089
0.4484558950292606,0.6209453508977928,0.7215232195590097,0.6786681160152818,0.7537555633514812,0.7384939048655733,0.7310870222529463,0.7181974880153492,0.7277405017610135,0.7214487468395165,0.7374212535925087
0.4196464720892424,0.5779717714253786,0.7287091304687899,0.5565675293148363,0.7397172109099965,0.7397702817529332,0.7236926468210163,0.650034690671291,0.7497310221517453,0.7502092449604856,0.7192323666930353
0.5129067521907472,0.5829224501805759,0.795141786530136,0.6943770488742476,0.729198130057602,0.7710344742364941,0.7390986362200952,0.6891884650285348,0.74997983280231,0.6643046407975626,0.726376866202471
0.5322152756559981,0.5929583866707054,0.8140774944676836,0.7238308234268627,0.7383079556598258,0.7081795900519862,0.7412639917581381,0.6925851118792329,0.7636887977249569,0.6904818143843532,0.7554160352535617
0.52852653347551,0.6025134668198189,0.7799664759751045,0.7522537090128256,0.7170942482191068,0.7468328686743289,0.753844562059583,0.6929248519738579,0.7461562315095169,0.6799579473097618,0.7548402244905653
0.5624228155285769,0.6216023519525806,0.7981435987882604,0.7925970238341582,0.7305590157903903,0.7853387767527973,0.7808766111686085,0.7197018183889913,0.7564695835826909,0.7243999561384122,0.7434917630667133
0.566311969044748,0.5983950280073778,0.8164765775669838,0.8007156364107106,0.731927083789742,0.7892058515696945,0.7537748064101749,0.7134093703545533,0.7718436382981242,0.7534769551136962,0.7599566005139575
0.5298033077908767,0.5987293562884635,0.7675189976877547,0.7745487528739782,0.7594297616681032,0.7934707238286085,0.7674279682385152,0.7183076591255415,0.6754139806616279,0.7602537025219622,0.7192800064162996
0.5354205600811464,0.6254223786716586,0.8154561410383236,0.7679178365301479,0.793125394799852,0.7503420777760922,0.7712192818273742,0.6904947507287198,0.721685355934256,0.6398994600903295,0.7437200537019282
0.5272852280500456,0.6357870288509346,0.7928587114487464,0.7695704219744288,0.7682030784095368,0.7699379554074661,0.7802641203483749,0.7188927099963128,0.7273125167805563,0.7056141881109308,0.7563206041048163
0.4756382154199153,0.5987045404613133,0.7689246449931422,0.63284093339537,0.7329861420837321,0.7366933223577031,0.7654284142362456,0.6942998653880877,0.7051198575758961,0.7192231580425197,0.7589765994478945
0.3975386422382035,0.5627636977251036,0.7934657074440826,0.5466617251824496,0.7310998886735628,0.7579403882938176,0.7312127012620566,0.6913452463054952,0.7259010480883721,0.6622632943000368,0.761623157133172
0.4997427409313046,0.6009122935602639,0.8231866898971871,0.6674485844940802,0.7527842364666852,0.7635253669463098,0.7197004186148483,0.7038403419240729,0.7352653391919395,0.6386884055561929,0.7172772127033531
0.5450270635449024,0.6059557639122599,0.8217722820653051,0.7238527348624371,0.7692513994522601,0.7320776061681677,0.7052330896914696,0.7138306753510938,0.7536709287754813,0.6587041766157715,0.7194889137714111
0.5585411354427632,0.6288651117650824,0.795252590177321,0.7575126137076205,0.7267544328695246,0.7479516424083493,0.7135447857897907,0.7100501609656537,0.7806487931237552,0.7217375907315481,0.7349378910257385
0.5619555731158108,0.6518159673826336,0.8035664864503367,0.774640834028021,0.7489046730198596,0.7582640287336139,0.6922680074050567,0.7306432115668411,0.748975758202682,0.7226015887653436,0.7414332227386138
0.5428310151178544,0.5794577979711469,0.8211603938789872,0.8098387694311766,0.788359949654653,0.7692133670789201,0.6996318580476025,0.7329114884225043,0.7114997533563048,0.7326208906363152,0.7387208557356452
0.526877593814678,0.6266341859789024,0.8394049330895245,0.8159359225822153,0.661476899225826,0.757137362905878,0.7158476170729116,0.6751302929419559,0.7447878242960715,0.7333788005740209,0.7427131576247318
0.5503637479725272,0.6455419018171604,0.8486841602665174,0.8228382889432958,0.6830604203215977,0.7739872014397566,0.7410266740145961,0.7218710111865926,0.7249075257636581,0.7542646053750355,0.7185657391793822
0.556423998759765,0.6165040219490405,0.8148329610040415,0.7724773095806803,0.7425733782503285,0.7605720559141728,0.7656634103359274,0.7438553505580487,0.7476472434982276,0.7890096261067212,0.7555020349094967
0.5299765190184389,0.597961790146878,0.7704910067514875,0.7733970167497048,0.7205928865965866,0.7409150980583303,0.7103787245934777,0.7832831094119594,0.7322012503753589,0.7798444149329918,0.7502152101466332
0.4884493170009117,0.5521368357123774,0.7722680846747076,0.6682651782699149,0.7263263162065947,0.7113595902927137,0.7292076917430279,0.6935105260014336,0.7361039096582968,0.7259210404267249,0.7354322562741161
0.4750289149892251,0.5538354619783743,0.7834340302150209,0.6705656101874987,0.7033814572298304,0.7230813921890299,0.7690712105906634,0.7405137708146224,0.7551962796368672,0.7594742048593516,0.7370112738635279
0.511645685188582,0.5779453721497929,0.7636834291653389,0.7437785823458029,0.7378909071995912,0.7353476659479885,0.7531440646497354,0.7523809396797065,0.7640911199010343,0.7645515504689167,0.7466353274796825
0.4639254029470722,0.5554614747287274,0.7598201282267217,0.6016876821842188,0.737857249311789,0.7566753283848245,0.7219808488985765,0.7300508484962465,0.7508960466878803,0.7747816644128984,0.7321791008454903
0.4100911465291657,0.5563803358070738,0.7392493089271295,0.5707659210031834,0.7598246757285585,0.7560835258903948,0.735465309719222,0.7460499269590646,0.7274543142939534,0.7364453876795691,0.7583134484536067
0.4072365696321089,0.5543527836221691,0.7563304078647479,0.473020692250379,0.7898049420996953,0.7725312895301475,0.7366799412370688,0.7658095618443932,0.6414180635592573,0.7566872277263277,0.7142665521980637
0.3944625717847381,0.5455842002694341,0.7629059745386153,0.4973447563792776,0.7323844944476815,0.8011222880414435,0.7521465116756239,0.7972944252233303,0.636853188366167,0.7612534735133762,0.7454688551962925
0.4177816253971579,0.5801796905743957,0.7733878815440574,0.5491262230673939,0.7487361739684263,0.7613041449480682,0.7861931190989929,0.7269721770604004,0.6729611341831607,0.7236116877557532,0.7513149849545817
0.3839917757362722,0.5508088354397918,0.7177928332440634,0.4382409538798545,0.7417747494150614,0.761947951841679,0.7433910617256261,0.7170642730111855,0.7028834054343079,0.7382558616396,0.7480535975286683
0.3973294250948882,0.5612619092020472,0.7677338426248357,0.5231526085112005,0.730968538137995,0.7647238156397698,0.7417347551992659,0.7232023870622661,0.7150331195890502,0.7453958252150146,0.7694066098532288
0.3757579717775219,0.5086044707751826,0.770295907717345,0.5262951908624656,0.753940764091461,0.7411803326558497,0.7449076355413089,0.7609097597867984,0.6807850118449273,0.7446650200861716,0.7559417147818827
0.3922743443241669,0.5258577572685745,0.7736673420562634,0.5381831903450736,0.7709584673431285,0.7553355825000911,0.733531214082912,0.7198318131296796,0.698667320114339,0.7207479925709143,0.7447690693333822
0.420977927720354,0.5338517880624853,0.8084109001797977,0.570160797985547,0.7140675692641466,0.7191865703585337,0.7469266780680638,0.6952814193028508,0.7077458437686908,0.7197637673030746,0.757600366616263
0.4423254707904406,0.5761065322085052,0.7865171727862231,0.5702120018304729,0.6865128012520209,0.7265519020094876,0.7486471104252765,0.7450295350399239,0.6796435886728392,0.7362586909007325,0.7414038637258861
0.4320803336196019,0.5644186547154538,0.7807189539206952,0.5227136983725539,0.7118014715047121,0.7463434001666216,0.7537073736591384,0.7468773548094336,0.7164937364646209,0.7085913888897417,0.7661919433071586
0.4854785217888396,0.5631353081001965,0.8007364872964049,0.6731805394788036,0.7277967555019944,0.7533443978105256,0.7413915859676018,0.7610973521770622,0.7315410361408399,0.7060880284957729,0.6665396060603197
0.5309907077546825,0.546685818123622,0.8079601601528358,0.7444892379184277,0.7701622863340025,0.729754521472732,0.7441662437244809,0.703573250477332,0.7393435263130215,0.7521160510879111,0.7027831421518057
0.5599444802542466,0.5639754177084231,0.818817489261735,0.7446420885524297,0.7602282378974847,0.7120936753120017,0.7579013999350659,0.738262077657913,0.7218323521597988,0.7697478171220962,0.7262069250085994
0.4857351931799734,0.5659878790494186,0.7914851127823432,0.719575357914911,0.7420014220967622,0.7289082175359385,0.7617215549138452,0.7374852041392727,0.7433409780015614,0.747600723889558,0.7373476874147034
0.4810856251201365,0.5265464401792225,0.7836189899709702,0.7116886779239511,0.6988745211387878,0.7673793826774307,0.7572040077458767,0.7624657308308305,0.7401044611409174,0.733671820820164,0.722780542988797
0.4568364028289369,0.534759211594907,0.7947563660935268,0.6292135920075119,0.7138574405173146,0.7457349551670298,0.7262109987231259,0.6945656405953431,0.7545215991059544,0.7655843121659407,0.722984359005284
0.3981558950128369,0.5401886203362318,0.7758314076421367,0.6191153460045872,0.697094837449648,0.7064902467611727,0.7462068693598698,0.7093018257233689,0.7313049936467153,0.7122909383325584,0.7433374946277287
0.4116225193930765,0.5519020952431767,0.7941030315812079,0.6725822020173613,0.719436337741508,0.7301633167852251,0.7698150201095769,0.7490428621624584,0.732798711466605,0.7534309530056615,0.7524359061966963
0.4158609603651133,0.5478592850028788,0.7555223793355476,0.66109826715888,0.7136324555694672,0.690563901618649,0.7565904134877554,0.765928801790275,0.7172580884438298,0.72116663983871,0.7623454395275542
0.4252785216345827,0.5533699701990238,0.7613886906535128,0.6990514420487663,0.7581718384412651,0.732382066760382,0.7581263940950855,0.7489393078152797,0.7292660886577451,0.7313390609913284,0.7244498417105978
0.3628913534886391,0.5209357780547007,0.7393496499850996,0.5492523033797113,0.754259181067924,0.7471853056618958,0.7654179628381278,0.7255990888489979,0.7567723768745698,0.7314252196759148,0.7309335219284137
0.3669096327739249,0.5053287947477224,0.7607343748954483,0.5087451221724669,0.7083424917655979,0.7596661304987105,0.7628209946529448,0.6896963317748063,0.7405063193910457,0.7551007139116384,0.735524234308788
0.3701697678516126,0.5409268515339822,0.684242800909737,0.512318371644392,0.739826814201755,0.7480525271325176,0.7399819756669185,0.7311781512622915,0.7678322608055117,0.7676399325587344,0.7161280203247302
0.3748604168256771,0.5648865839433328,0.7194577755784113,0.5403386923654355,0.7476193869055563,0.7383777171745312,0.7651287665789983,0.718008540647611,0.7725425763860301,0.7861807011899247,0.7499777475960598
0.4162120080190437,0.5125316769466592,0.7655662723684397,0.5795564078127274,0.7499295532249244,0.7469316867239925,0.7164397481197952,0.721924443969765,0.7187759219934984,0.7681911628342527,0.7557870571656918
0.3563408524082871,0.5272033498152277,0.7510536795024124,0.5946243779453666,0.7613801706865266,0.7717488796110588,0.6717055795476973,0.7437223776266494,0.7445920179045518,0.7876906661559908,0.7600530266652941
0.3434464577933965,0.5264096986484903,0.7236426479992636,0.4797285302482928,0.7235112842002768,0.7880644725209611,0.7143136356167408,0.661777630494102,0.7444861441788898,0.7112221669970041,0.7104939888727667
0.3733974939013541,0.5665039604027932,0.7460016667438489,0.4970472586352501,0.7477978575534098,0.7815959515564512,0.7290170897429462,0.6916292967146356,0.713047728286184,0.7398988088775749,0.7254771684937662
0.3766083448421818,0.5222782190852768,0.7489631273454195,0.531440225356695,0.7702833106200202,0.6951772298822367,0.7646769462122395,0.7191491440864073,0.6679864531295683,0.7577439984936545,0.6965867016501825
0.4006582897052857,0.5268587425284219,0.7305173917607735,0.5319199754402082,0.707202530037852,0.6946716591063613,0.745695574292437,0.69593827738585,0.5963535610847698,0.7677650315193398,0.7192315191081136
