Mode_1,Mode_2,Mode_3,Mode_4,Mode_5
1.0,1.0,1.0,1.0,1.0
0.3318936779744783,0.7873379592072899,0.767232129235362,0.7809390226041713,0.794521472280747
0.3198114070771323,0.739758623555077,0.7664987293810842,0.7820244478750573,0.7789516512515916
0.3353026669519536,0.7948269216657949,0.7702691243446071,0.7770232873964537,0.7819741463059003
0.3285819666950697,0.75816470224621,0.7811649534744772,0.7405300156014538,0.768131585014849
0.3285307065805181,0.7875901313872923,0.7692323634028689,0.7899872557022425,0.7802695349112965
0.3377070415490809,0.7869231960076148,0.7922963617597877,0.785346380870455,0.7773200433922126
0.3323379640699125,0.7188053266179214,0.7552131641040778,0.7693451059844093,0.7714621993042384
0.3313423000467766,0.7637871818595083,0.7642609428613975,0.7610034005159076,0.7835684019105498
0.3212565061424136,0.760327678310573,0.7657935350832659,0.7844043663742128,0.7893397521968512
0.3417968074506463,0.7176076788365141,0.760741550393277,0.7768641643524203,0.7817155836061729
0.3324541624594236,0.7548361051593704,0.7558262966060457,0.7795443101542414,0.7890093876357525
0.3350507732054399,0.7240781351257606,0.7690514374521743,0.7772079537039562,0.7672304298839917
0.325145657482216,0.7203432014086801,0.7247998936535464,0.768444766650898,0.775090657741212
0.3336470932881011,0.7469383684358929,0.7836075023506582,0.7794761047302623,0.7866971242822753
0.3152370956875665,0.7307267720065252,0.7710213785169474,0.7870853754103306,0.75997080153141
0.3321360938357057,0.7127591550163183,0.7818703855774066,0.7692921223283758,0.7751037652012802
0.336861998414538,0.7110176175925187,0.8018289909730425,0.7607239663795423,0.7932318391190081
0.3353646317607881,0.790501331146329,0.7746214395960103,0.7737300181512893,0.7920387403508828
0.3284990407888123,0.7949315375488233,0.746986982375253,0.7740305676143868,0.7696328263579933
0.3495970170763905,0.7512346758527542,0.77359345679926,0.7744462560647494,0.7828225128769118
0.3335619015767871,0.6957151094490988,0.7477597982297022,0.774462881326731,0.780336898993553
0.3480006643628443,0.6554424428773095,0.7655083732066065,0.7842957578841111,0.7919997157757529
0.3518527884450929,0.7153457852125995,0.7883349402285228,0.7717075623515206,0.7805513668628865
0.3552535050248183,0.6599627393015648,0.78580616078983,0.7691789900905565,0.7782766677887528
0.3429882569128555,0.6335481681189832,0.7536746781732718,0.759858501643816,0.7762410798846634
0.3484129169612674,0.6784851970511055,0.762295576143001,0.8042471048816834,0.7851159683115712
0.3451567989716835,0.718803961670712,0.7923722439671491,0.7790757658709031,0.7844497427216818
0.3466249249764873,0.7994550809158387,0.7748231425121576,0.8067310953212162,0.7962557118430137
0.3459308559866308,0.7691212603299639,0.7719970597700664,0.7885587535338948,0.7744137187561106
0.3291279102885915,0.7883085366005469,0.7400350404639283,0.773925142089114,0.7821789166971419
0.3339828327181853,0.7576235759612048,0.7631108246091713,0.768638667540289,0.7915127475386725
0.3352796993701435,0.7069830401986911,0.7339961633654047,0.7779756611714709,0.7785100909834843
0.3463636629483609,0.773111539056527,0.783349172328818,0.7584999661407377,0.7882593302281548
0.3516567808142905,0.7856269069994165,0.7558902878709681,0.7777493351760175,0.7779423436204234
0.339642537237239,0.6718027422748155,0.7469300723640713,0.7800966180141906,0.767099008138468
0.3357892798941407,0.6598035031868665,0.765490486353522,0.7889878878731786,0.766197383027207
