RSX_BPFI_0,RSX_BPFI_1,RSX_BPFI_2,RSX_BPFI_3,RSX_BPFI_4,RSX_BPFI_5,RSX_BPFI_6,RSX_BPFI_7,RSX_BPFI_8,RSX_BPFI_9,RSX_BPFI_10
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2755848012018356,0.4892158433300759,0.7940933626383414,0.7080584693674368,0.3599892696594636,0.182204372233436,0.5321666233111702,0.5453942769830092,0.4916967377695159,0.4127694214251146,0.4300292929057635
0.1265064967285699,0.4065197853286393,0.831304994574854,0.6425381578897221,0.444343794840707,0.2654943730135731,0.4840707372352211,0.4675471832808329,0.5764053935631454,0.4277385651131675,0.4147361031135727
0.2698162073415078,0.4849806804771837,0.8651043552494917,0.6405867904679657,0.3317990632533106,0.2535545565079419,0.5938661772493655,0.5180751741653562,0.6135769071949159,0.4156047169136871,0.3780605240422784
0.2420183716790367,0.4980714585161354,0.8296169171827612,0.6632913884334593,0.4572153794193834,0.2275205182822072,0.5671155175779261,0.4101216279721837,0.481145834418274,0.3702409961169044,0.4702907043911492
0.0964176510897041,0.5010611927956162,0.7955718966364509,0.5645415419871112,0.4165566149676453,0.2553406325430772,0.5079452130490288,0.5216836870657725,0.553804512415405,0.4874753372585163,0.3344408737172978
0.1627262507976595,0.417124258731206,0.8814146099903031,0.7043499381656656,0.4481535607188098,0.3584802102798351,0.4252047572047429,0.4631461834728122,0.45707901829634,0.3635912517745608,0.2341793867971802
0.1722780745894505,0.4435299252064962,0.8301420839659533,0.6280108256121901,0.4314066333472087,0.3164225711647154,0.4666368681781608,0.5010177885852819,0.5228016791863703,0.318037611193749,0.4058336902688514
0.1286627271521095,0.4104264720915985,0.7827109954435348,0.6556736879991424,0.377835360389173,0.2499449543173696,0.6486114634361874,0.4779589283462987,0.5514542507598248,0.3155289346913607,0.4164637211080557
0.1980610950631637,0.4916991344317638,0.8319314877416072,0.6698231294705679,0.3769291486135033,0.2542652208493693,0.4873791170874265,0.4791417884043013,0.4358818926118915,0.2993136130042706,0.366654896358267
0.0987640603588258,0.4417095178594307,0.8268246074973518,0.6346873773909042,0.426852651604496,0.2650592392132019,0.5259311155261551,0.4735754827919252,0.5365945303163223,0.3693060171390687,0.4175891592566026
0.096001588257725,0.4393190643619781,0.8104839311088502,0.6131579509012802,0.4179133020355914,0.2832315281190404,0.5375474803444961,0.4563766698911451,0.548374299574331,0.3043382027178843,0.3665658594370958
0.1640925442544059,0.3719026904062716,0.7746594929369158,0.6354476337570638,0.3101956785491641,0.1933640027886113,0.581795370435789,0.4644344154420731,0.4878123748330391,0.2715744373648762,0.3562831643331209
0.2352238752243652,0.4031328375653473,0.781171892057177,0.5586240342440963,0.3511094237443066,0.2494202399511999,0.5305233633606042,0.4329302340459111,0.5205276574300894,0.3801718886777102,0.3913184530796966
0.1234025733953517,0.3393197765688949,0.7629655276939887,0.6109854373727623,0.3710412330704536,0.2921892054719122,0.5304737392348268,0.3627283011676368,0.5630680908429981,0.4088135006559245,0.3355298925428486
0.1384696919511417,0.431213982459104,0.5960693109075397,0.6471632840154327,0.3624103200576219,0.1938292212639423,0.5261376057770978,0.389512745906151,0.5532432792899172,0.3322895523367848,0.3651861543494836
0.0376212142322721,0.367503074890042,0.6816417445670263,0.6733466226971778,0.3422196738861782,0.2059531540527521,0.5217887043432426,0.3932339413852873,0.5180983222340353,0.3067751497801174,0.3602650694065485
0.0699860406631167,0.3358796894377743,0.7397142262281164,0.5626918873133139,0.3791797722850046,0.2379828122438364,0.4244327772704218,0.4534249674047893,0.5630016724972904,0.3123989412663926,0.3788071352113022
0.1109049453428335,0.4103374451909283,0.5527387939997301,0.6279555884440091,0.3913242332856758,0.3324710849313448,0.4779148356979615,0.4849596228547705,0.5077222019243629,0.3455093671935719,0.3552260746798887
0.1215586112902789,0.4617696325771401,0.5537368605677386,0.6648604206220438,0.3205065331314232,0.3049539179460365,0.4916726311089101,0.4305226069458618,0.4523261572054071,0.3188499529139766,0.3900747657621168
0.1454667827603739,0.4264293808509397,0.4871072356044473,0.6566330136168822,0.3974634924778882,0.22122274079056,0.4961219773087332,0.4849838181723366,0.5289760111513708,0.3712417168630914,0.3759523857841805
0.1450090693713366,0.4867082140828623,0.5683744278358575,0.5978643600145382,0.3739011381987556,0.2732097972948496,0.5083362768162573,0.5092980548079811,0.5587923919135827,0.3472376656525774,0.3937452369151973
0.1272126613964498,0.5248600527239881,0.5782775016551591,0.6286962214585909,0.3770518565079216,0.3135559536771747,0.4979152414333089,0.4417365182877805,0.5139198053249984,0.3803703939116842,0.3998015404638759
0.043741383860999,0.526789850869587,0.5836167415387762,0.597007399386946,0.4241997288592586,0.330771165102202,0.5323227244859521,0.3617774907594664,0.4977173634759977,0.3964050038538182,0.4018128695848952
0.1092774307520725,0.5129953659519354,0.6048199738609021,0.6299347167443725,0.4344445151916206,0.3011232692953535,0.5672341603468223,0.4063128855617142,0.4781656724747236,0.379849180690602,0.3609944661709669
0.0349195471052858,0.5359271354830303,0.5237302162276993,0.6430236594552912,0.4371398453896984,0.3065233641235124,0.5632110454651973,0.4597373940820139,0.5041437525220727,0.4010841200695711,0.406797545426997
0.0529201967215648,0.5664112019489678,0.5254471214990184,0.6506357080663556,0.398480188334548,0.3042025190463552,0.5654794351682448,0.4379691035581141,0.5141031884752496,0.4514640537658614,0.4317046141760609
