Máximo,Média Absoluta,Pico-a-pico,Assimetria da Energia,Kurtose da Energia,Desvio Padrão,RMS,Desvio Padrão,Média Absoluta,RMS
0.6190832375470348,0.1417154182510763,1.2680059001674695,6.8066922845707225,139.1316550261862,0.1765895965744114,0.1765895965744114,0.1089513212626498,0.0866018139033636,0.1089513212626498
0.6191044184061646,0.1417198580976486,1.2680483246576888,6.806861765063127,139.1342517873822,0.1765951701632541,0.1765951701632541,0.1089533457397436,0.0866034338111449,0.1089533457397436
0.6191696301647347,0.141732979819553,1.2681747188414525,6.807469062311241,139.14661528752566,0.1766116418568753,0.1766116418568753,0.1089603184707005,0.0866090009121616,0.1089603184707005
0.6192974310709606,0.1417590776085205,1.2684217924713477,6.808715608868994,139.17261706354896,0.1766443520548042,0.1766443520548042,0.1089740623489168,0.0866199765700286,0.1089740623489168
0.6195105788876752,0.1418029552443525,1.2688320168470253,6.810819793865144,139.21711929399228,0.1766992424807243,0.1766992424807243,0.1089964154863785,0.0866378193573726,0.1089964154863785
0.619826537668709,0.1418691165229419,1.269445343367704,6.813909349081826,139.28173602244112,0.1767818359313211,0.1767818359313211,0.1090291938004176,0.08666397312309,0.1090291938004176
0.620245184986478,0.1419574684136177,1.270262029609242,6.817851995737939,139.360587829442,0.176892047735541,0.176892047735541,0.1090704356347755,0.0866968856471718,0.1090704356347755
0.6207661495547864,0.142068222628638,1.271280570871648,6.822673236254345,139.4546576463872,0.1770301260465491,0.1770301260465491,0.1091185587370713,0.0867352842099009,0.1091185587370713
0.6213884037380881,0.142201590167305,1.2724989756785627,6.828326989888638,139.56286986688764,0.1771962660713869,0.1771962660713869,0.1091723961856445,0.0867782601796818,0.1091723961856445
0.6221153775194005,0.1423577484160702,1.2739253882731718,6.834760099337615,139.68365789205768,0.1773907123881004,0.1773907123881004,0.1092308491792996,0.0868249354380524,0.1092308491792996
0.6229474954425255,0.142536395290957,1.275560250157079,6.841991930405436,139.81875500765955,0.1776131698920618,0.1776131698920618,0.1092927940368332,0.0868744268717122,0.1092927940368332
0.6238801981715262,0.1427373112033308,1.2773995491013552,6.85001351027521,139.96778197516716,0.1778634069401639,0.1778634069401639,0.1093580777848226,0.0869266079444677,0.1093580777848226
0.6249055843322094,0.1429600816963714,1.279435751859225,6.858767153188997,140.12808630870242,0.1781408849228418,0.1781408849228418,0.1094256741473679,0.0869806710438732,0.1094256741473679
